gene_set,interaction_type,ffa_type,E_capacity,E_composition,E_combined,phi_capacity,phi_composition,phi_combined,p_value_capacity,p_value_composition,effect_type
GCN5:SPT3:YAP6,trigenic,C140,-0.6216511844850149,0.3562881146836253,-0.2653630698013896,0.5370569250106662,1.428018922219547,0.7669274512242755,0.0015034363535074476,0.017859317391446066,both
FKH1:MED4:RPD3,trigenic,C140,-0.5321212348090343,1.6791077834283719,1.1469865486193376,0.5873577236464316,5.360770868160053,3.1486901741125934,0.005022318687968034,2.751711841394583e-26,both
FKH1:MED4:TFC7,trigenic,C140,-0.27573387984352427,1.6609262540301415,1.3851923741866172,0.7590148930490374,5.264184559112811,3.995594480125404,0.14428746726957262,7.806866350253e-26,both
MED4:RPD3:SPT3,trigenic,C140,-1.424364703351782,2.5882842807940984,1.1639195774423166,0.2406613059739942,13.306921066203893,3.2024610022854847,3.8426731923041175e-13,1.4093840165696603e-50,both
GCN5:TFC7,digenic,C140,0.7667679809735104,-1.0743939295116327,-0.3076259485381223,2.152797116418797,0.3415046684938839,0.7351902655771905,1.1115480630736965e-07,2.4766345437314316e-20,both
RFX1:RGR1:TFC7,trigenic,C140,-0.048578310030639726,0.7508997389480151,0.7023214289173754,0.9525827396013954,2.118905621125316,2.01843292152835,0.7967034156993525,3.9833958389487827e-07,composition-only
FKH1:SPT3,digenic,C140,0.6521662148076659,-1.6476167380960192,-0.9954505232883533,1.9196947994942064,0.19250815970090074,0.3695569130380193,1.5258576706654368e-06,1.759848085954823e-43,both
MED4:YAP6,digenic,C140,0.6753479712260226,-1.478480604467557,-0.8031326332415343,1.9647165218526965,0.2279838229616349,0.4479235836878643,6.602533088088858e-07,5.381344306291311e-37,both
FKH1:SPT3:TFC7,trigenic,C140,-1.2357576621919377,2.628659048776115,1.3929013865841773,0.2906144913203639,13.855178321387092,4.026515600022843,2.0378411709728374e-10,1.0859886709151135e-51,both
GCN5:RPD3:SPT3,trigenic,C140,-0.5077215241165138,0.2992717609846195,-0.20844976313189434,0.6018653534133337,1.3488761455769027,0.8118418180684579,0.00935697246910817,0.04638016953477178,both
GCN5:OPI1,digenic,C140,-0.03511419561595809,-0.2832022354995094,-0.3183164311154675,0.9654951546481005,0.7533674148171677,0.7273725886757411,0.8039762276111457,0.00973757554542494,composition-only
FKH1:RFX1:SPT3,trigenic,C140,-1.315963130771728,2.7591831256782244,1.4432199949064963,0.26821587183833334,15.786941732321285,4.234308340395522,1.5276674397595823e-11,2.73668422672738e-55,both
RFX1:SPT3,digenic,C140,0.27133010020201276,-0.8589485491473705,-0.5876184489453578,1.3117079940003715,0.42360725044519293,0.5556490167254771,0.042478629431992494,1.5872465499629193e-15,both
OPI1:RFX1:YAP6,trigenic,C140,0.15330240859437733,0.0721227897724308,0.22542519836680813,1.1656774365220273,1.07478730885075,1.2528553149875508,0.41643538846937067,0.6197050484271555,capacity-only
MED4:RGR1,digenic,C140,0.651468138747755,-1.8183545334873994,-1.1668863947396444,1.9183551741469371,0.16229257834880512,0.3113348074010775,1.5642715653499301e-06,4.0789025921565457e-50,both
FKH1:RFX1:YAP6,trigenic,C140,-1.2703894984169781,2.820826868211631,1.5504373697946527,0.28072225960583885,16.790728653492042,4.713531288036791,2.2763078918191682e-10,1.1814280409944741e-54,both
FKH1:GCN5:OPI1,trigenic,C140,-0.9082775542183429,1.415053106981922,0.5067755527635792,0.40321814763666675,4.116705085950663,1.6599301991234714,4.239351094583714e-06,5.68415743519956e-19,both
FKH1:RGR1:TFC7,trigenic,C140,-1.205366666780612,2.9551117726956417,1.7497451059150297,0.2995821325561223,19.20386906809185,5.75313604874751,5.272035249016526e-10,1.1214297288500028e-60,both
GCN5:OPI1:RGR1,trigenic,C140,0.14813343022728273,0.6038925549371201,0.7520259851644029,1.1596676207544987,1.8292253202092377,2.1212933749109326,0.4462458885356979,6.776903086527059e-05,both
GCN5:RGR1:RPD3,trigenic,C140,-0.19530897555374307,0.9314762794845028,0.7361673039307598,0.8225804615341843,2.5382535847357137,2.0879178052227014,0.31540620684015525,1.4459761500159243e-09,both
OPI1:RGR1:YAP6,trigenic,C140,0.29840111749260007,0.1123708452633746,0.41077196275597466,1.3477022664284883,1.1189277327633642,1.507981441414876,0.11419698754035515,0.4395168244513532,both
RPD3:TFC7,digenic,C140,0.6131312838939817,-0.6752276149940447,-0.06209633110006296,1.8462033440621375,0.5090405421602411,0.9397923511994406,5.9299691608284125e-06,1.8285527819809642e-10,both
RGR1:SPT3:TFC7,trigenic,C140,-0.9617143434808921,1.597151398920762,0.6354370554398698,0.3822370383868059,4.938943287577877,1.8878470550041624,5.55820015147352e-07,2.910303040666607e-24,both
FKH1:RGR1:YAP6,trigenic,C140,-1.0522112519806899,3.085265868441793,2.033054616461103,0.3491648034740525,21.873281484341206,7.637380030812628,4.825223379713676e-08,3.092899868678951e-64,both
RFX1:RPD3,digenic,C140,0.7999596041078282,-1.331633718066295,-0.5316741139584668,2.2254510275969217,0.2640455327772826,0.5876204022515803,4.961683578369381e-09,1.685847901250775e-31,both
MED4:OPI1:RPD3,trigenic,C140,-1.6902986888476388,2.170513808892813,0.4802151200451741,0.18446441829913873,8.762785281256424,1.616422089587221,2.0623217251238858e-17,3.858123523518942e-39,both
FKH1:GCN5:RGR1,trigenic,C140,-0.9220968870754629,1.981098568713794,1.0590016816383312,0.3976842671771174,7.250704008071263,2.883490909968008,3.055217550525245e-06,1.6718116766693706e-32,both
FKH1:RFX1,digenic,C140,0.6668208878746308,-1.9532398282769503,-1.2864189404023194,1.9480344461151005,0.14181387390957229,0.2762583113128704,9.009592590891133e-07,2.245886663431554e-55,both
MED4:RGR1:TFC7,trigenic,C140,-1.375381254564494,2.9798090574003884,1.6044278028358945,0.2527432179281812,19.684057760748534,4.975012100335774,2.080807293132743e-12,2.359953390405886e-61,both
RGR1:SPT3:YAP6,trigenic,C160,-0.7517499008407728,-0.9325515233075246,-1.6843014241482974,0.471540680920862,0.3935482806177116,0.18557402421771016,8.11304464732803e-05,1.6902121626390713e-05,both
OPI1:SPT3,digenic,C160,0.3169381328467634,0.48324059909845024,0.8001787319452136,1.3729176307925075,1.6213199462057695,2.2259387393014602,0.01792290673886699,0.0015097667274747094,both
GCN5:SPT3:TFC7,trigenic,C160,-1.2355882111732737,-0.4598383868595861,-1.6954265980328598,0.2906637404144934,0.6313856774840003,0.1835209226616385,6.521890213189202e-10,0.0375611754277567,both
RPD3:YAP6:TFC7,trigenic,C160,-1.4770611197849113,-1.2931176335661498,-2.770178753351061,0.22830767230143062,0.2744139260337992,0.06265080469987365,5.971719712034756e-14,3.778625093667499e-09,both
FKH1:RFX1:TFC7,trigenic,C160,-1.220730952739542,-0.7964427608461297,-2.017173713585672,0.29501444647503705,0.45093018096850973,0.13303091773731315,3.267591713624399e-10,0.00022613873986408143,both
FKH1:RPD3:YAP6,trigenic,C160,-1.3992642899749936,-0.9629004690834838,-2.3621647590584773,0.24677845455415973,0.3817839260265256,0.09421604723844564,9.178021240199218e-13,9.063686268300067e-06,both
RFX1:YAP6:TFC7,trigenic,C160,-0.8440155325230356,-0.8027423238004392,-1.6467578563234748,0.42998045168610044,0.4480984466145725,0.19267357247517383,1.0253323687677539e-05,0.000202038694083837,both
RFX1:RPD3:TFC7,trigenic,C160,-0.1780620424375835,-0.5204058729672304,-0.6984679154048139,0.8368904991514706,0.5942792971132227,0.49734669759647004,0.34532032604567164,0.015367690891589332,both
FKH1:GCN5:MED4,trigenic,C160,0.13367116672364765,-0.3527093801263279,-0.21903821340268026,1.1430168958491196,0.7027814059451037,0.8032910210838524,0.5042533320493419,0.1206888209275763,both
RGR1:YAP6:TFC7,trigenic,C160,-0.9772413533461867,-1.0915847334764026,-2.068826086822589,0.37634787895586524,0.3356841021346308,0.12633399983757237,3.699660247079603e-07,5.409461017725263e-07,both
RFX1:RPD3:YAP6,trigenic,C160,-0.06821110357037496,-0.7242417604822609,-0.7924528640526358,0.9340632686716434,0.4846919422438279,0.45273293987107727,0.7175662893156272,0.0007812913946174699,composition-only
MED4:RPD3,digenic,C160,1.088766424491642,0.6894659030045152,1.7782323274961571,2.970607342970892,1.992650980079555,5.919383633402471,6.153936267950236e-15,7.03049843358689e-06,both
FKH1:RFX1:RPD3,trigenic,C160,-1.7227927384609512,-0.5620744979156855,-2.2848672363766367,0.17856676064675323,0.5700253200979359,0.10178757489651702,5.781387963337642e-18,0.008902662810516793,both
GCN5:RFX1,digenic,C160,0.06626924611063076,0.1836109302539568,0.24988017636458756,1.0685143717780672,1.201548246071205,1.283871569311812,0.6395207529837197,0.2527800721334907,composition-only
GCN5:OPI1:SPT3,trigenic,C160,-0.15614852026206333,-0.42625874720051377,-0.5824072674625771,0.8554321319314638,0.6529473719567632,0.5585521624320204,0.4220538458534674,0.053778782765629564,both
FKH1:OPI1:RGR1,trigenic,C160,-0.727710786925061,-0.7252854813653551,-1.452996268290416,0.48301344613653374,0.48418632305039583,0.2338685044687487,0.0001346823716573766,0.0007679368427773465,both
GCN5:OPI1:YAP6,trigenic,C160,-0.2801472028768348,-0.4048837392487417,-0.6850309421255765,0.7556724961027371,0.6670543585913682,0.5040746321929495,0.15017845031032032,0.06689267375066697,both
MED4:SPT3:YAP6,trigenic,C160,-1.354387156763337,-1.6469295692921535,-3.0013167260554905,0.2581054241560567,0.19264049076441886,0.04972155557838126,4.238411973799133e-12,1.4272716698434577e-13,both
RFX1:SPT3:TFC7,trigenic,C160,-0.010856170488377281,-0.36622696323664655,-0.37708313372502383,0.9892025450630305,0.6933454194299844,0.685859053507935,0.9540878900980325,0.08739424839823676,composition-only
GCN5:MED4:RPD3,trigenic,C160,-0.8523758693119119,-0.029911067954958126,-0.88228693726687,0.42640065529995047,0.9705318410921047,0.41383541303114085,2.6202376970544987e-05,0.895111381647387,capacity-only
MED4:RFX1:RPD3,trigenic,C160,-1.7150269969918277,-1.1528737445257988,-2.8679007415176265,0.17995886229959637,0.3157281424026009,0.05681807730273701,5.815952514433357e-17,2.9121781085405986e-07,both
MED4:OPI1:TFC7,trigenic,C160,-1.339467969308,-1.1030047704940347,-2.4424727398020347,0.2619850155777308,0.331872383671062,0.0869455916058818,2.646753684465648e-11,8.874502980707919e-07,both
GCN5:MED4,digenic,C160,0.2594885785964385,0.7631215430939209,1.0226101216903594,1.2962669784388512,2.144961370429249,2.7804425945143803,0.0826883265373882,8.781284172969674e-06,both
RPD3:SPT3:TFC7,trigenic,C160,-1.4087953881882957,-1.309719121860573,-2.718514510048869,0.24443755824411206,0.2698958535844942,0.06597268343040413,6.602556444440395e-13,2.4397862378105846e-09,both
FKH1:RFX1:RGR1,trigenic,C160,-1.254815258720818,-0.6504332004877121,-1.9052484592085301,0.2851285183663434,0.5218196752530928,0.1487856708593208,1.1129343879220036e-10,0.002512566663024539,both
GCN5:RPD3:YAP6,trigenic,C160,-0.28566384177021775,-0.2784490625667937,-0.5641129043370114,0.7515152015099437,0.7569568242055873,0.5688645602771889,0.14233609722578572,0.2070078329824057,both
FKH1:OPI1:TFC7,trigenic,C160,-1.059972068973693,-0.85076772254292,-1.9107397915166129,0.3464654873315537,0.4270869217967937,0.1479708784932593,3.8818377418056785e-08,8.357439353630929e-05,both
GCN5:RFX1:RPD3,trigenic,C160,-0.4187218265686752,-0.20370853173402892,-0.6224303583027041,0.6578871765496969,0.8157000872322461,0.5366386273005639,0.03182443941493146,0.3556721526605402,both
GCN5:RGR1:YAP6,trigenic,C160,-0.13224709792388456,-0.0382230271353346,-0.17047012505921916,0.8761244797902151,0.9624982537232649,0.843268281842286,0.4964653325244398,0.8623258106358541,capacity-only
GCN5:YAP6:TFC7,trigenic,C160,-1.2669438099613233,-0.5331520650293613,-1.8000958749906846,0.28169120944597087,0.5867525695139252,0.16528304095190868,2.529109038164077e-10,0.016016894122882756,both
RGR1:TFC7,digenic,C160,0.45098003639123996,0.5627610278463592,1.0137410642375992,1.5698499419103196,1.7555128348936455,2.7558917218806105,0.0007958090019762297,0.0002284827472410377,both
MED4:TFC7,digenic,C160,0.7650309273515822,0.8412927523002871,1.6063236796518692,2.1490608383875616,2.3193634019190754,4.984453057053634,2.084393302651267e-08,5.226467429427729e-08,both
GCN5:RFX1:SPT3,trigenic,C160,-0.19413308576256916,-0.10021587643340557,-0.29434896219597473,0.8235482944222079,0.9046421060437287,0.745016463494827,0.3183243187686867,0.6493894684779055,both
OPI1:RGR1:SPT3,trigenic,C160,0.2627833376121871,-0.5260743993939616,-0.2632910617817745,1.3005449092585484,0.5909201389458535,0.7685181784843838,0.16403218112755344,0.014295026751296994,both
SPT3:TFC7,digenic,C160,0.48916006089411807,0.46246702735806344,0.9516270882521816,1.630945749365566,1.5879867633337608,2.58992026170798,0.0002802047866924619,0.002379207229934107,both
FKH1:GCN5:YAP6,trigenic,C160,-1.385206772204613,-0.9829286994938116,-2.368135471698425,0.2502720451386423,0.3742135334303286,0.09365518633016601,6.0880690163414015e-12,1.1031943730250071e-05,both
FKH1:MED4:RGR1,trigenic,C160,-0.4187613961573497,-0.6372571979861771,-1.0560185941435267,0.657861144739764,0.5287406679808583,0.3478379411083549,0.026911699726159772,0.0030623778111129162,both
RFX1:RGR1:YAP6,trigenic,C160,0.20040525678949006,-0.38129631665470287,-0.1808910598652128,1.2218978402315257,0.6829754826228437,0.8345262671479367,0.2882653493478851,0.07518769906884118,both
FKH1:MED4:OPI1,trigenic,C160,-0.34983559827002475,-0.7682227441433745,-1.1180583424133994,0.7048039511834078,0.46383669267739824,0.3269139337028743,0.064226794217743,0.0003713293686955416,both
RFX1:RPD3:SPT3,trigenic,C160,-0.40334893889238144,-0.41719269981994267,-0.8205416387123241,0.6680789399214148,0.6588939389665077,0.4401931642653898,0.03301419869157485,0.0516629342689387,both
RFX1:SPT3:YAP6,trigenic,C160,0.02591292924469213,-0.3395787067749585,-0.31366577753026637,1.02625158808225,0.7120702499515854,0.7307632248389393,0.8906958295022297,0.11287332041008215,composition-only
MED4:RFX1:SPT3,trigenic,C160,-1.1744839139726344,-1.282849583810436,-2.45733349778307,0.3089783979816607,0.277246137640858,0.08566306745487533,1.3603275453614414e-09,4.942197485796576e-09,both
OPI1:RPD3,digenic,C160,0.7389153096011984,0.5674125209561593,1.3063278305573578,2.0936633059094847,1.7636976117083867,3.6925889723540433,5.9022371016950274e-08,0.0002031286000346027,both
OPI1:RFX1:SPT3,trigenic,C160,0.06409820950407263,-0.9577744036325191,-0.8936761941284465,1.066197104308739,0.3837459999828482,0.4091488739717742,0.7339265005858937,1.0081087179953649e-05,composition-only
FKH1:YAP6,digenic,C160,0.6962564269116509,0.6768701206394983,1.3731265475511492,2.006228170143536,1.9677093911733632,3.9476740112279876,3.04065782254111e-07,1.0193479996293459e-05,both
OPI1:RFX1:RPD3,trigenic,C160,-1.0343850582629284,-0.8148403562050648,-1.8492254144679932,0.355444891631482,0.442709997624243,0.15735900712972273,7.915700615489737e-08,0.0001623936877869163,both
RPD3:SPT3,digenic,C160,0.622728042821058,0.4660811229058951,1.088809165726953,1.864006200713789,1.5937362826229733,2.9707343131117656,4.273875440478635e-06,0.00220073930935174,both
RFX1:RGR1,digenic,C160,0.21785074471436272,0.3829608372791458,0.6008115819935085,1.2434014695271622,1.466620592090845,1.8235981994445536,0.10295707260450544,0.011690870278963261,both
OPI1:RGR1:RPD3,trigenic,C160,-0.6168054373430217,-0.5444190587686454,-1.1612244961116671,0.5396656826553324,0.5801787352045897,0.31310255319629227,0.001171792850658063,0.011264197515911048,both
FKH1:SPT3:YAP6,trigenic,C160,-1.3456458279207146,-0.8784027855998549,-2.2240486135205693,0.2603714983652255,0.41544593827791343,0.10817028143916733,5.686823307731545e-12,4.935228120121489e-05,both
GCN5:RFX1:RGR1,trigenic,C160,-0.12665280621156244,-0.13928750437621293,-0.26594031058777534,0.8810395109470659,0.8699778700543078,0.7664848771674174,0.5148448341553347,0.5275426934093064,both
FKH1:OPI1:RPD3,trigenic,C160,-1.4065501071698086,-0.7192532488572829,-2.1258033560270917,0.2449870058551619,0.4871158745127175,0.1193370596013894,3.0301087429239998e-12,0.0012038749080465524,both
OPI1:SPT3:YAP6,trigenic,C160,-0.017182494042439767,-0.7708719069725819,-0.7880544010150217,0.9829642831399514,0.4626095399337382,0.45472865479466973,0.9295680766920651,0.0005275248168147274,composition-only
RFX1:RGR1:RPD3,trigenic,C160,-0.2737271499238213,-0.5414822965263081,-0.8152094464501294,0.7605395602303957,0.5818850865556765,0.44254662783368,0.147221171378702,0.011707141482524145,both
MED4:RFX1:TFC7,trigenic,C160,-1.404210953599013,-1.3552297809104252,-2.7594407345094383,0.24556073884789084,0.2578880298968573,0.06332717516149923,7.737408560203166e-13,7.198524237763834e-10,both
FKH1:OPI1:SPT3,trigenic,C160,-1.2418587994448078,-0.7339696343084262,-1.9758284337532341,0.2888468103366206,0.4799997795705022,0.13864640529122052,1.680306051452777e-10,0.0006647960816403408,both
MED4:SPT3:TFC7,trigenic,C160,-1.42243687349848,-1.7314934507134254,-3.1539303242119052,0.24112570752394133,0.17701984205007762,0.042684034660101317,4.109952246434795e-13,9.767269893005528e-15,both
GCN5:RGR1:TFC7,trigenic,C160,-0.9781530502775466,-0.32969120662191115,-1.3078442568994577,0.37600492011051617,0.7191457665995825,0.270402346518092,1.5530041085108855e-06,0.14686421054510465,both
MED4:SPT3,digenic,C160,0.5798475271430003,0.8203727944877813,1.4002203216307816,1.7857661291276563,2.27134642514814,4.056093513544734,1.7885103419800087e-05,1.0745719533338867e-07,both
OPI1:RFX1:TFC7,trigenic,C160,0.11554658361177517,-0.6808065407934287,-0.5652599571816536,1.122486802819827,0.5062085498295275,0.5682124166582072,0.5401307064127263,0.001572764463157078,both
FKH1:RPD3,digenic,C160,0.976909001358843,0.5586215069799245,1.5355305083387676,2.6562331266723898,1.7482608730615496,4.643788445091282,1.6853924050282978e-12,0.000253527952398024,both
OPI1:SPT3:TFC7,trigenic,C160,-0.02466511184709519,-0.5596200207181892,-0.5842851325652844,0.975636586459927,0.571426152700681,0.5575042610348214,0.8959284428365917,0.009201884690305317,composition-only
SPT3:YAP6:TFC7,trigenic,C160,-1.2504044018826557,-1.1393812072692213,-2.389785609151877,0.2863889572054159,0.3200169847448624,0.09164933054910261,1.2809497813553575e-10,1.7685990603808153e-07,both
RGR1:YAP6,digenic,C160,0.21986252757133123,0.46506723177942255,0.6849297593507537,1.2459054411669754,1.592121226432008,1.9836324990090768,0.09982912258266058,0.002249520424494694,both
FKH1:MED4:YAP6,trigenic,C160,-0.4346961662315576,-0.6412001724613203,-1.075896338692878,0.6474613578201441,0.5266599618044473,0.3409919739794127,0.021655569070512717,0.0028872722905244354,both
FKH1:OPI1:RFX1,trigenic,C160,-1.2370462518935663,-0.7412139911431204,-1.9782602430366867,0.2902402496534679,0.4765350548902643,0.13830965329997935,1.9565923025095252e-10,0.0005888100632719781,both
GCN5:MED4:RFX1,trigenic,C160,-0.8886444039251024,-0.15280069200416135,-1.0414450959292636,0.41121281356833206,0.8583007709715841,0.3529442749190937,1.1967176210557055e-05,0.5007667712274554,both
SPT3:YAP6,digenic,C160,0.43188814401568326,0.4155705586869829,0.8474587027026661,1.5401628290964364,1.5152350246123658,2.3337086622529895,0.0013069660171992948,0.006261417637026131,both
FKH1:GCN5:RFX1,trigenic,C160,-1.3455384098871284,-0.7543585562085109,-2.0998969660956393,0.2603994684618013,0.4703121968349346,0.12246904606691904,2.1821505359089494e-11,0.000690343119248241,both
FKH1:RGR1:RPD3,trigenic,C160,-1.2851308774505745,-0.734167599725307,-2.0192984771758815,0.27661437867814537,0.47990476561908546,0.1327485585664043,4.193540363321346e-11,0.0006626032117134909,both
MED4:OPI1:YAP6,trigenic,C160,-1.3366102879168693,-1.1250429032125056,-2.4616531911293746,0.2627347560309533,0.3246385390233395,0.08529382734854224,2.8978931894900897e-11,5.449886370089135e-07,both
RGR1:RPD3:SPT3,trigenic,C160,-0.6631686425880112,-0.9738950292834903,-1.6370636718715015,0.5152162092733551,0.37760937042161397,0.1945504684147221,0.0004913426636062747,7.2034084305189235e-06,both
GCN5:YAP6,digenic,C160,0.1388149432311282,0.2246011530784497,0.3634160963095779,1.1489114664858684,1.2518233307275215,1.438234178687381,0.3268104569947695,0.16203499470339194,both
YAP6:TFC7,digenic,C160,0.5714496855061494,0.536240516986902,1.1076902024930515,1.770832341531872,1.7095676751274282,3.027357729153103,2.3444130882839202e-05,0.00044010401001399763,both
OPI1:RGR1,digenic,C160,0.013030270968538038,0.43970243151788896,0.452732702486427,1.0131155348841208,1.5522452505181268,1.5726037772500083,0.9221486668760812,0.0038448366573464224,composition-only
MED4:RPD3:TFC7,trigenic,C160,-1.4139502253163079,-1.535615322258076,-2.949565547574384,0.24318076450989165,0.21532315726704798,0.05236245000088436,5.521727809668714e-13,4.239284699958426e-12,both
FKH1:OPI1,digenic,C160,0.6551248447025352,0.6272619464333398,1.2823867911358748,1.9253828762247345,1.8724766126661854,3.605234406158768,1.37292353912742e-06,4.170937674400291e-05,both
MED4:OPI1,digenic,C160,0.9153592785987956,0.9030067682908105,1.8183660468896061,2.4976724509814625,2.467009697163497,6.161782156909388,3.089668871524436e-11,5.748063460638031e-09,both
MED4:RFX1:RGR1,trigenic,C160,-1.2327792166353486,-1.390952458154318,-2.6237316747896666,0.291481361082069,0.24883818376850822,0.0725316924940348,2.2385205680357213e-10,2.7023880490935366e-10,both
FKH1:GCN5:SPT3,trigenic,C160,-1.3695566817011962,-0.8530512624076002,-2.2226079441087965,0.2542196347914757,0.42611276447204627,0.10832623136406967,1.0105705282534781e-11,0.00012899557190551843,both
RFX1:YAP6,digenic,C160,0.22229884206319056,0.2632835806253606,0.4855824226885512,1.2489445592692583,1.3011956605160377,1.625121240746274,0.09614353214495616,0.08226228688225802,both
GCN5:MED4:RGR1,trigenic,C160,-0.7141555361845953,-0.5705027624747261,-1.2846582986593214,0.48960539130876213,0.5652411851924418,0.276745131659974,0.00040614802241330044,0.012315055601219605,both
GCN5:OPI1:TFC7,trigenic,C160,-1.072764932008642,-0.574467222709807,-1.647232154718449,0.3420614321062667,0.5630047450586722,0.192582209377393,1.092905121707989e-06,0.01961072798030961,both
OPI1:RGR1:TFC7,trigenic,C160,0.22202737748420037,-0.48538009382001734,-0.26335271633581697,1.248605561075377,0.6154632185344495,0.7684707972994637,0.2394806949653941,0.023712870559487922,both
RGR1:SPT3,digenic,C160,0.23376523464435342,0.4428875479623696,0.676652782606723,1.263347867079168,1.5571972144959096,1.9672817795550293,0.0802411231347181,0.0035992994621168776,both
GCN5:MED4:TFC7,trigenic,C160,-1.4794072615240959,-0.45348522791835166,-1.9328924894424475,0.2277726579971735,0.6354097402663612,0.14472896545776273,1.0961022632804e-12,0.04626357299833239,both
RGR1:RPD3:TFC7,trigenic,C160,-0.8070133664584711,-1.2343877275570225,-2.0414010940154936,0.44618868028394754,0.29101288700314754,0.12984665599755596,2.4056333245437733e-05,1.7162912900470113e-08,both
GCN5:SPT3,digenic,C160,0.1399619114683402,0.21844232516803247,0.35840423663637266,1.1502299874515833,1.24413725915052,1.4310439839807498,0.32283496804682466,0.1738221977139251,both
MED4:RGR1:SPT3,trigenic,C160,-1.1764029829458504,-1.7664362414449886,-2.942839224390839,0.308386015717715,0.1709410974040109,0.052715843950836755,1.2832011091020775e-09,3.1438742311444995e-15,both
OPI1:RPD3:YAP6,trigenic,C160,-0.25887075670783244,-0.6695138333002935,-0.9283845900081259,0.7719227824386499,0.511957413940041,0.3951915914586921,0.17038260303591593,0.0018757561687382288,both
RPD3:YAP6,digenic,C160,0.6294446088415178,0.5834583276812624,1.2129029365227801,1.8765680604792028,1.7922258297547724,3.3632337492836433,3.390184588670394e-06,0.00013456756670844183,both
GCN5:RGR1,digenic,C160,-0.0253651175704937,0.2939896345005084,0.2686245169300147,0.974953874244555,1.3417699954786828,1.308163855437041,0.8577044500897502,0.06749594716313748,composition-only
FKH1:MED4:RFX1,trigenic,C160,-0.4209288305943799,-0.33451815828406894,-0.7554469888784489,0.6564368179649185,0.7156828491374345,0.4698005721598443,0.02613728181588086,0.11831888644796074,both
FKH1:YAP6:TFC7,trigenic,C160,-1.3287608975069016,-1.2353053929832427,-2.5640662904901443,0.2648051788534411,0.29074595703309464,0.07699103515306355,9.995979967557138e-12,1.676876389822421e-08,both
FKH1:OPI1:YAP6,trigenic,C160,-1.24467087576112,-0.8548932219140384,-2.0995640976751586,0.2880356920599899,0.42532860443194165,0.12250981893046398,1.5369895018978878e-10,7.732132836130294e-05,both
MED4:YAP6:TFC7,trigenic,C160,-1.5892209365740924,-1.7047445639870074,-3.2939655005610997,0.2040845446212826,0.1818188233195713,0.03710641176075215,9.811365829674504e-16,2.3032109671383363e-14,both
OPI1:RFX1:RGR1,trigenic,C160,0.27238446369131464,-0.6360124913111378,-0.36362802761982316,1.3130917403755087,0.5293992047772096,0.6951497231543164,0.14920952388039557,0.003119642513108037,both
MED4:RGR1:RPD3,trigenic,C160,-1.4438051507387502,-1.5350956789195878,-2.978900829658338,0.2360279259315058,0.21543507758815023,0.05084869453602413,1.9437931985471845e-13,4.3052720509031724e-12,both
FKH1:TFC7,digenic,C160,0.5696239938749602,0.7395342619504799,1.30915825582544,1.7676022971753584,2.0949595848573477,3.7030553746833825,2.485444496247528e-05,1.5210936492968241e-06,both
OPI1:YAP6:TFC7,trigenic,C160,-0.06021855815801813,-0.6126402739173205,-0.6728588320753386,0.9415587257538112,0.5419181661433057,0.510247777976733,0.7494710938127902,0.004393981090436807,composition-only
MED4:RGR1:YAP6,trigenic,C160,-1.2851493610549283,-1.6274538996137198,-2.9126032606686483,0.27660926589466284,0.19642906609979516,0.054334099774238524,4.1910240597457936e-11,2.6136352596860343e-13,both
MED4:RFX1:YAP6,trigenic,C160,-1.3700328063541543,-1.3282400797064202,-2.6982728860605745,0.25409862336663286,0.2649431300248422,0.06732168460975922,2.49608368576998e-12,1.4902355303414123e-09,both
FKH1:GCN5,digenic,C160,0.4506035041119997,0.5151027167237552,0.9657062208357549,1.569258954003621,1.6738104212905371,2.6266419909147483,0.0015686033689859763,0.0014360597894499342,both
OPI1:RFX1,digenic,C160,0.3439019733472846,0.4660915480463001,0.8099935213935847,1.4104403679827098,1.593752897634095,2.2478934234125427,0.010266485245001861,0.002200242824123569,both
RGR1:RPD3:YAP6,trigenic,C160,-0.775992744842189,-1.130168024371681,-1.90616076921387,0.4602466466430329,0.3229789835220232,0.14864999410218654,7.951350219948639e-05,4.860338972524189e-07,both
FKH1:RGR1:SPT3,trigenic,C160,-1.180746133229164,-0.6499978754085675,-1.8307440086377316,0.30704955323568633,0.522046885896179,0.16029426308250305,1.1241191905072044e-09,0.00252917830960362,both
GCN5:RPD3,digenic,C160,0.27429834837771494,0.31108510991246074,0.5853834582901757,1.3156072529819294,1.364905383220504,1.7956794217989749,0.053162536891856293,0.05310019838480919,both
GCN5:RGR1:SPT3,trigenic,C160,-0.2902884705751364,-0.1003368780992337,-0.3906253486743701,0.7480477466873572,0.9045326494642669,0.67663361023689,0.13600843574554167,0.6489946758639895,both
GCN5:OPI1:RFX1,trigenic,C160,-0.3196989387660228,-0.4334590211064349,-0.7531579598724577,0.7263676853104462,0.6482628571659544,0.4708771910323707,0.10073731293440213,0.049878025589666954,both
FKH1:GCN5:RPD3,trigenic,C160,-1.246843883084075,-0.8161178145353765,-2.0629616976194516,0.2874104679461837,0.4421448151252715,0.12707704821513313,4.6512336818521755e-10,0.0002464291924974608,both
FKH1:RPD3:SPT3,trigenic,C160,-1.4097213838528866,-0.5842941107395273,-1.9940154945924138,0.24421131489126316,0.5574992556868942,0.13614762628219695,6.39410769045917e-13,0.006566350607752168,both
