gene,is_metabolic,is_tflink_regulator,is_sgd_regulator,is_regulator,distinct_screens,n_records,as_query,as_array,min_smf,mean_smf,n_smf_sources,is_essential,is_mito,fails_fitness,passes_support,present_in_kuzmin,keep
YGL196W,True,False,False,False,11,11,0,11,1.0103,1.0103,2.0,False,False,False,False,True,True
YGL201C,False,True,False,True,0,0,0,0,,,,True,False,True,False,False,False
YGL202W,True,False,False,False,11,11,0,11,0.9305,0.9305,2.0,False,False,False,False,True,True
YGL205W,True,False,False,False,11,11,0,11,1.0057,1.0057,2.0,False,False,False,False,True,True
YGL207W,False,True,False,True,11,11,0,11,,,,True,False,True,False,True,False
YGL209W,False,True,True,True,11,11,0,11,0.9893,0.9893,2.0,False,False,False,False,True,True
YGL224C,True,False,False,False,11,11,0,11,1.0528,1.0528,2.0,False,False,False,False,True,True
YGL225W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGL234W,True,False,False,False,11,11,0,11,1.026,1.026,2.0,False,False,False,False,True,True
YGL237C,False,True,True,True,0,0,0,0,0.847,0.847,1.0,False,False,True,False,False,False
YGL244W,False,True,True,True,311,323,0,323,0.5465,0.5465,2.0,False,False,True,True,True,False
YGL245W,True,False,False,False,11,11,0,11,,,,True,False,True,False,True,False
YGL248W,True,False,False,False,11,11,0,11,1.025,1.025,2.0,False,False,False,False,True,True
YGL252C,False,True,False,True,308,319,0,319,0.595,0.595,2.0,False,False,True,True,True,False
YGL253W,True,False,False,False,11,11,0,11,0.8722,0.8722,2.0,False,False,True,False,True,False
YGL254W,False,True,True,True,11,11,0,11,0.992,0.992,2.0,False,False,False,False,True,True
YGL255W,True,False,False,False,0,0,0,0,0.363,0.363,1.0,False,False,True,False,False,False
YGL256W,True,False,False,False,11,11,0,11,0.9852,0.9852,2.0,False,False,False,False,True,True
YGR007W,True,False,False,False,11,499,489,10,0.8549,0.94195,2.0,False,False,True,False,True,False
YGR010W,True,False,False,False,10,10,0,10,1.0142,1.0142,2.0,False,False,False,False,True,True
YGR012W,True,False,False,False,10,10,0,10,1.0015,1.0015,2.0,False,False,False,False,True,True
YGR015C,True,False,False,False,294,304,0,304,1.048,1.048,2.0,False,False,False,True,True,True
YGR019W,True,False,False,False,10,10,0,10,1.0125,1.0125,2.0,False,False,False,False,True,True
YGR020C,True,False,False,False,0,0,0,0,0.2855,0.2855,1.0,False,False,True,False,False,False
YGR028W,False,False,True,True,292,303,0,303,0.9053,0.9053,2.0,False,False,False,True,True,True
YGR032W,True,False,False,False,10,10,0,10,1.0217,1.0217,2.0,False,False,False,False,True,True
YGR036C,True,False,False,False,0,0,0,0,0.3305,0.3305,1.0,False,False,True,False,False,False
YGR038W,True,False,False,False,10,10,0,10,0.9623,0.9623,2.0,False,False,False,False,True,True
YGR043C,True,False,False,False,282,292,0,292,0.977,0.977,2.0,False,False,False,True,True,True
YGR044C,False,True,True,True,10,10,0,10,1.026,1.026,2.0,False,False,False,False,True,True
YGR046W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGR055W,True,False,False,False,285,295,0,295,1.0005,1.0005,2.0,False,False,False,True,True,True
YGR056W,False,False,True,True,0,0,0,0,0.396,0.396,1.0,False,False,True,False,False,False
YGR060W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGR061C,True,False,False,False,10,10,0,10,1.0137,1.0137,2.0,False,False,False,False,True,True
YGR062C,True,False,False,False,0,0,0,0,0.772,0.772,1.0,False,False,True,False,False,False
YGR065C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGR087C,True,False,False,False,10,10,0,10,1.0095,1.0095,2.0,False,False,False,False,True,True
YGR088W,True,False,False,False,10,10,0,10,1.0142,1.0142,2.0,False,False,False,False,True,True
YGR094W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YGR096W,True,False,False,False,272,283,0,283,1.0195,1.0195,2.0,False,False,False,True,True,True
YGR104C,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YGR106C,True,False,False,False,10,10,0,10,1.0227,1.0227,2.0,False,False,False,False,True,True
YGR110W,True,False,False,False,10,10,0,10,1.018,1.018,1.0,False,False,False,False,True,True
YGR116W,False,True,True,True,0,0,0,0,,,,True,False,True,False,False,False
YGR121C,True,False,False,False,316,1425,1100,325,0.93821,0.9819366666666666,3.0,False,False,False,True,True,True
YGR123C,False,False,True,True,10,10,0,10,1.0245,1.0245,2.0,False,False,False,False,True,True
YGR124W,True,False,False,False,10,10,0,10,1.0257,1.0257,2.0,False,False,False,False,True,True
YGR138C,True,False,False,False,11,1076,1066,10,0.99585,1.0146166666666667,3.0,False,False,False,False,True,True
YGR140W,False,True,False,True,299,329,0,329,,,,True,False,True,True,True,False
YGR143W,True,False,False,False,10,10,0,10,1.013,1.013,2.0,False,False,False,False,True,True
YGR144W,True,False,False,False,302,312,0,312,1.025,1.025,2.0,False,False,False,True,True,True
YGR154C,True,False,False,False,10,10,0,10,1.0295,1.0295,2.0,False,False,False,False,True,True
YGR155W,True,False,False,False,0,0,0,0,0.6755,0.6755,1.0,False,False,True,False,False,False
YGR157W,True,False,False,False,310,320,0,320,0.4962,0.4962,2.0,False,False,True,True,True,False
YGR170W,True,False,False,False,10,10,0,10,0.9808,0.9808,2.0,False,False,False,False,True,True
YGR171C,True,False,False,False,0,0,0,0,0.338,0.338,1.0,False,False,True,False,False,False
YGR175C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGR177C,True,False,False,False,10,10,0,10,1.0423,1.0423,2.0,False,False,False,False,True,True
YGR178C,False,False,True,True,288,298,0,298,1.0238,1.0238,1.0,False,False,False,True,True,True
YGR180C,True,False,False,False,0,0,0,0,0.745,0.745,1.0,False,False,True,False,False,False
YGR183C,True,False,False,False,10,10,0,10,0.8243,0.8243,2.0,False,False,True,False,True,False
YGR184C,False,False,True,True,10,10,0,10,0.9565,0.9565,2.0,False,False,False,False,True,True
YGR185C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YGR186W,False,False,True,True,0,0,0,0,,,,True,False,True,False,False,False
YGR191W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGR192C,True,False,False,False,10,10,0,10,0.8982,0.8982,2.0,False,False,True,False,True,False
YGR193C,True,False,False,False,10,10,0,10,0.9837,0.9837,2.0,False,False,False,False,True,True
YGR194C,True,False,False,False,10,10,0,10,1.0237,1.0237,2.0,False,False,False,False,True,True
YGR202C,True,False,False,False,307,837,521,316,0.8236,0.9538666666666665,3.0,False,False,True,True,True,False
YGR204W,True,False,False,False,0,0,0,0,0.2145,0.2145,1.0,False,False,True,False,False,False
YGR208W,True,False,False,False,10,10,0,10,0.926,0.926,2.0,False,False,False,False,True,True
YGR209C,True,False,True,True,10,10,0,10,0.9722,0.9722,2.0,False,False,False,False,True,True
YGR216C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YGR225W,False,False,True,True,11,546,536,10,0.6803,0.8837666666666667,3.0,False,False,True,False,True,False
YGR227W,True,False,False,False,10,10,0,10,1.0,1.0,2.0,False,False,False,False,True,True
YGR234W,True,False,False,False,11,534,524,10,0.8867,0.9460333333333333,3.0,False,False,True,False,True,False
YGR240C,True,False,False,False,0,0,0,0,0.3525,0.3525,1.0,False,False,True,False,False,False
YGR243W,True,False,False,False,11,1093,1083,10,1.0072,1.0234666666666667,3.0,False,False,False,False,True,True
YGR244C,True,False,False,False,10,10,0,10,1.035,1.035,2.0,False,False,False,False,True,True
YGR246C,False,True,True,True,0,0,0,0,,,,True,False,True,False,False,False
YGR247W,True,False,False,False,10,10,0,10,1.044,1.044,2.0,False,False,False,False,True,True
YGR248W,True,False,False,False,302,1391,1079,312,0.9945,0.9984666666666667,3.0,False,False,False,True,True,True
YGR249W,False,True,True,True,10,10,0,10,0.9987,0.9987,2.0,False,False,False,False,True,True
YGR250C,False,False,True,True,10,10,0,10,1.005,1.005,2.0,False,False,False,False,True,True
YGR252W,False,True,True,True,0,0,0,0,,,,False,False,True,False,False,False
YGR254W,True,False,False,False,10,10,0,10,0.968,0.968,2.0,False,False,False,False,True,True
YGR255C,True,False,False,False,0,0,0,0,0.8065,0.8065,1.0,False,False,True,False,False,False
YGR256W,True,False,False,False,10,10,0,10,1.021,1.021,2.0,False,False,False,False,True,True
YGR260W,True,False,False,False,10,10,0,10,0.9617,0.9617,2.0,False,False,False,False,True,True
YGR262C,False,False,True,True,0,0,0,0,1.002,1.002,1.0,False,False,False,False,False,True
YGR264C,True,False,False,False,89,89,0,89,,,,True,False,True,True,True,False
YGR267C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YGR270W,False,False,True,True,301,311,0,311,0.7672,0.7672,2.0,False,False,True,True,True,False
YGR274C,False,True,False,True,10,10,0,10,,,,True,False,True,False,True,False
YGR277C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YGR282C,True,False,False,False,10,10,0,10,1.0097,1.0097,1.0,False,False,False,False,True,True
YGR286C,True,False,False,False,10,10,0,10,0.9538,0.9538,2.0,False,False,False,False,True,True
YGR287C,True,False,False,False,306,317,0,317,1.0188,1.0188,2.0,False,False,False,True,True,True
YGR288W,False,True,False,True,10,10,0,10,1.046,1.046,2.0,False,False,False,False,True,True
YGR289C,True,False,False,False,10,10,0,10,1.0077,1.0077,2.0,False,False,False,False,True,True
YGR292W,True,False,False,False,10,10,0,10,0.9003,0.9003,2.0,False,False,False,False,True,True
YHL003C,True,False,False,False,0,0,0,0,1.0595,1.0595,1.0,False,False,False,False,False,True
YHL007C,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YHL009C,False,True,True,True,10,10,0,10,0.9928,0.9928,2.0,False,False,False,False,True,True
YHL011C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHL012W,True,False,False,False,10,10,0,10,0.981,0.981,2.0,False,False,False,False,True,True
YHL016C,True,False,False,False,10,10,0,10,0.9922,0.9922,2.0,False,False,False,False,True,True
YHL018W,True,False,False,False,0,0,0,0,1.019,1.019,1.0,False,False,False,False,False,True
YHL020C,False,True,True,True,290,300,0,300,0.8545,0.8545,2.0,False,False,True,True,True,False
YHL022C,False,True,False,True,11,542,532,10,0.7767,0.9174333333333333,3.0,False,False,True,False,True,False
YHL025W,False,False,True,True,294,305,0,305,0.539,0.539,2.0,False,False,True,True,True,False
YHL027W,False,True,True,True,0,0,0,0,0.731,0.731,1.0,False,False,True,False,False,False
YHL032C,True,False,False,False,287,298,0,298,0.9835,0.9835,1.0,False,False,False,True,True,True
YHL036W,True,False,False,False,10,10,0,10,1.0095,1.0095,2.0,False,False,False,False,True,True
YHL047C,False,True,False,True,10,10,0,10,1.0112,1.0112,1.0,False,False,False,False,True,True
YHR001W-A,True,False,False,False,10,10,0,10,1.0028,1.0028,1.0,False,False,False,False,True,True
YHR002W,True,False,False,False,0,0,0,0,0.776,0.776,1.0,False,False,True,False,False,False
YHR006W,False,True,True,True,288,298,0,298,1.0357,1.0357,2.0,False,False,False,True,True,True
YHR007C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YHR008C,True,False,False,False,10,10,0,10,0.895,0.895,2.0,False,False,True,False,True,False
YHR011W,True,False,False,False,0,0,0,0,0.4095,0.4095,1.0,False,False,True,False,False,False
YHR013C,True,False,False,False,0,0,0,0,0.3235,0.3235,1.0,False,False,True,False,False,False
YHR014W,False,True,False,True,10,10,0,10,0.9978,0.9978,2.0,False,False,False,False,True,True
YHR015W,False,False,True,True,11,1123,1113,10,0.93722,1.00094,3.0,False,False,False,False,True,True
YHR018C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHR019C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YHR020W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YHR024C,False,True,False,True,10,10,0,10,,,,True,False,True,False,True,False
YHR025W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHR026W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHR030C,False,False,True,True,281,1340,1049,291,0.8968,0.9119433333333333,3.0,False,False,True,True,True,False
YHR037W,True,False,False,False,10,10,0,10,0.9825,0.9825,2.0,False,False,False,False,True,True
YHR039C-A,True,False,False,False,0,0,0,0,0.274,0.274,1.0,False,False,True,False,False,False
YHR041C,False,True,True,True,287,297,0,297,0.4763,0.4763,2.0,False,False,True,True,True,False
YHR042W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YHR043C,True,False,False,False,10,10,0,10,0.9855,0.9855,2.0,False,False,False,False,True,True
YHR044C,True,False,False,False,10,10,0,10,1.0088,1.0088,2.0,False,False,False,False,True,True
YHR046C,True,False,False,False,10,10,0,10,1.0002,1.0002,2.0,False,False,False,False,True,True
YHR051W,True,False,False,False,0,0,0,0,0.6985,0.6985,1.0,False,False,True,False,False,False
YHR053C,False,True,False,True,0,0,0,0,,,,False,False,True,False,False,False
YHR055C,False,True,False,True,0,0,0,0,1.0215,1.0215,1.0,False,False,False,False,False,True
YHR056C,False,True,False,True,0,0,0,0,,,,True,False,True,False,False,False
YHR058C,False,False,True,True,10,20,0,20,,,,True,False,True,False,True,False
YHR063C,True,False,False,False,0,0,0,0,1.0295,1.0295,1.0,False,False,False,False,False,True
YHR067W,True,False,False,False,269,823,545,278,0.4871,0.6501666666666667,3.0,False,False,True,True,True,False
YHR068W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YHR072W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YHR074W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YHR076W,False,False,True,True,10,10,0,10,1.0028,1.0028,2.0,False,False,False,False,True,True
YHR079C,False,False,True,True,293,303,0,303,0.9783,0.9783,2.0,False,False,False,True,True,True
YHR082C,False,False,True,True,274,772,489,283,0.8516,0.9376666666666668,3.0,False,False,True,True,True,False
YHR084W,False,True,True,True,0,0,0,0,,,,False,False,True,False,False,False
YHR091C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHR092C,True,False,False,False,10,10,0,10,1.0525,1.0525,2.0,False,False,False,False,True,True
YHR094C,True,False,False,False,11,1052,1042,10,0.90557,0.99519,3.0,False,False,False,False,True,True
YHR096C,True,False,False,False,11,1064,1054,10,0.98534,0.99398,3.0,False,False,False,False,True,True
YHR100C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHR104W,True,False,False,False,10,10,0,10,1.0267,1.0267,2.0,False,False,False,False,True,True
YHR106W,True,False,False,False,10,10,0,10,1.021,1.021,2.0,False,False,False,False,True,True
YHR109W,True,False,False,False,10,10,0,10,1.0195,1.0195,2.0,False,False,False,False,True,True
YHR116W,True,False,False,False,10,10,0,10,0.817,0.817,2.0,False,False,True,False,True,False
YHR119W,True,True,True,True,2,998,998,0,0.5294,0.6797,2.0,False,False,True,False,True,False
YHR123W,True,False,False,False,10,10,0,10,1.024,1.024,2.0,False,False,False,False,True,True
YHR124W,False,True,True,True,283,294,0,294,1.0162,1.0162,2.0,False,False,False,True,True,True
YHR128W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YHR134W,False,False,True,True,304,314,0,314,0.8682,0.8682,2.0,False,False,True,True,True,False
YHR135C,False,False,True,True,10,10,0,10,1.016,1.016,2.0,False,False,False,False,True,True
YHR137W,True,False,False,False,11,515,505,10,0.8775,0.9771666666666666,3.0,False,False,True,False,True,False
YHR144C,True,False,False,False,1,484,484,0,0.6817,0.8103499999999999,2.0,False,False,True,False,True,False
YHR162W,True,False,False,False,11,1093,1083,10,0.99532,0.99824,3.0,False,False,False,False,True,True
YHR163W,True,False,False,False,11,1089,1079,10,0.95774,0.97312,2.0,False,False,False,False,True,True
YHR174W,True,False,False,False,0,0,0,0,0.735,0.735,1.0,False,False,True,False,False,False
YHR178W,False,True,True,True,294,305,0,305,0.6828,0.6828,2.0,False,False,True,True,True,False
YHR182W,False,False,True,True,10,10,0,10,1.0005,1.0005,1.0,False,False,False,False,True,True
YHR183W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YHR187W,False,True,False,True,0,0,0,0,0.79,0.79,1.0,False,False,True,False,False,False
YHR190W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YHR201C,True,False,False,False,0,0,0,0,1.0115,1.0115,1.0,False,False,False,False,False,True
YHR205W,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YHR206W,False,True,True,True,269,1335,1057,278,0.77428,0.88356,3.0,False,False,True,True,True,False
YHR207C,False,False,True,True,10,10,0,10,1.0225,1.0225,2.0,False,False,False,False,True,True
YHR208W,True,False,False,False,0,0,0,0,0.65,0.65,1.0,False,False,True,False,False,False
YHR215W,True,False,False,False,0,0,0,0,1.029,1.029,1.0,False,False,False,False,False,True
YHR216W,True,False,False,False,0,0,0,0,1.0475,1.0475,1.0,False,False,False,False,False,True
YIL002C,True,False,False,False,320,331,0,331,1.0112,1.0112,2.0,False,False,False,True,True,True
YIL006W,True,False,False,False,11,1112,1102,10,0.93313,0.9867100000000001,3.0,False,False,False,False,True,True
YIL009W,True,False,False,False,0,0,0,0,1.0155,1.0155,1.0,False,False,False,False,False,True
YIL010W,True,False,False,False,10,10,0,10,1.0005,1.0005,2.0,False,False,False,False,True,True
YIL013C,True,False,False,False,10,10,0,10,1.0078,1.0078,2.0,False,False,False,False,True,True
YIL020C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YIL023C,True,False,False,False,10,10,0,10,1.0243,1.0243,2.0,False,False,False,False,True,True
YIL026C,False,True,False,True,0,0,0,0,,,,True,False,True,False,False,False
YIL030C,False,False,True,True,10,10,0,10,1.0208,1.0208,2.0,False,False,False,False,True,True
YIL031W,False,False,True,True,0,0,0,0,,,,True,False,True,False,False,False
YIL033C,False,False,True,True,1,543,543,0,0.4676,0.7003,2.0,False,False,True,False,True,False
YIL035C,False,False,True,True,10,10,0,10,0.956,0.956,2.0,False,False,False,False,True,True
YIL036W,False,True,True,True,11,1124,1114,10,0.906,0.9065366666666668,3.0,False,False,False,False,True,True
YIL043C,True,False,False,False,298,308,0,308,1.0025,1.0025,2.0,False,False,False,True,True,True
YIL046W,False,False,True,True,10,20,0,20,,,,True,False,True,False,True,False
YIL048W,True,False,False,False,302,312,0,312,,,,True,False,True,True,True,False
YIL053W,True,False,False,False,10,10,0,10,0.9525,0.9525,2.0,False,False,False,False,True,True
YIL066C,True,False,False,False,10,10,0,10,1.041,1.041,2.0,False,False,False,False,True,True
YIL072W,False,True,False,True,10,10,0,10,0.9885,0.9885,2.0,False,False,False,False,True,True
YIL073C,False,True,False,True,10,10,0,10,1.008,1.008,2.0,False,False,False,False,True,True
YIL074C,True,True,False,True,10,10,0,10,1.025,1.025,2.0,False,False,False,False,True,True
YIL078W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YIL083C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YIL084C,False,False,True,True,301,312,0,312,0.778,0.778,2.0,False,False,True,True,True,False
YIL094C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YIL095W,False,False,True,True,307,317,0,317,1.0025,1.0025,2.0,False,False,False,True,True,True
YIL099W,True,False,False,False,10,10,0,10,0.9933,0.9933,2.0,False,False,False,False,True,True
YIL101C,False,True,True,True,11,558,548,10,0.7513,0.9291,3.0,False,False,True,False,True,False
YIL107C,True,False,False,False,10,10,0,10,1.0377,1.0377,2.0,False,False,False,False,True,True
YIL111W,True,False,False,False,11,1105,1095,10,0.97981,1.00207,3.0,False,False,False,False,True,True
YIL116W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YIL119C,False,True,False,True,10,10,0,10,0.9835,0.9835,2.0,False,False,False,False,True,True
YIL122W,False,False,True,True,10,10,0,10,0.9198,0.9198,2.0,False,False,False,False,True,True
YIL124W,True,False,False,False,305,315,0,315,1.0397,1.0397,2.0,False,False,False,True,True,True
YIL125W,True,False,False,False,0,0,0,0,0.948,0.948,1.0,False,False,False,False,False,True
YIL126W,False,True,False,True,0,0,0,0,,,,True,False,True,False,False,False
YIL130W,False,True,True,True,10,10,0,10,1.028,1.028,2.0,False,False,False,False,True,True
YIL131C,False,True,True,True,10,10,0,10,1.0085,1.0085,1.0,False,False,False,False,True,True
YIL134W,True,False,False,False,10,10,0,10,0.637,0.637,2.0,False,False,True,False,True,False
YIL143C,False,False,True,True,0,0,0,0,,,,True,False,True,False,False,False
YIL144W,False,True,False,True,11,495,485,10,0.7821,0.7821,1.0,True,False,True,False,True,False
YIL145C,True,False,False,False,10,10,0,10,1.0228,1.0228,2.0,False,False,False,False,True,True
YIL147C,False,False,True,True,10,10,0,10,,,,True,False,True,False,True,False
YIL150C,False,True,False,True,10,10,0,10,,,,True,False,True,False,True,False
YIL155C,True,False,False,False,10,10,0,10,1.038,1.038,2.0,False,False,False,False,True,True
YIL160C,True,False,False,False,10,10,0,10,0.9878,0.9878,2.0,False,False,False,False,True,True
YIL162W,True,False,False,False,10,10,0,10,1.0002,1.0002,2.0,False,False,False,False,True,True
YIL166C,True,False,False,False,10,10,0,10,0.956,0.956,1.0,False,False,False,False,True,True
YIL172C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YIR013C,False,True,False,True,11,11,0,11,1.0108,1.0108,2.0,False,False,False,False,True,True
YIR017C,False,True,False,True,11,11,0,11,1.0037,1.0037,2.0,False,False,False,False,True,True
YIR018W,False,True,True,True,12,1094,1083,11,1.0059,1.0399666666666667,3.0,False,False,False,False,True,True
YIR023W,False,True,True,True,11,11,0,11,0.6402,0.6402,2.0,False,False,True,False,True,False
YIR027C,True,False,False,False,11,11,0,11,0.9968,0.9968,2.0,False,False,False,False,True,True
YIR028W,True,False,False,False,11,11,0,11,1.0125,1.0125,2.0,False,False,False,False,True,True
YIR029W,True,False,False,False,11,11,0,11,0.986,0.986,2.0,False,False,False,False,True,True
YIR031C,True,False,False,False,11,11,0,11,1.0022,1.0022,2.0,False,False,False,False,True,True
YIR032C,True,False,False,False,11,11,0,11,1.0235,1.0235,2.0,False,False,False,False,True,True
YIR033W,False,True,True,True,11,11,0,11,0.8632,0.8632,2.0,False,False,True,False,True,False
YIR034C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YIR036C,True,False,False,False,11,11,0,11,1.007,1.007,1.0,False,False,False,False,True,True
YIR037W,True,False,False,False,312,1446,1124,322,0.92916,0.9710533333333333,3.0,False,False,False,True,True,True
YIR038C,True,False,True,True,11,11,0,11,1.007,1.007,2.0,False,False,False,False,True,True
YJL003W,True,False,False,False,0,0,0,0,0.7585,0.7585,1.0,False,False,True,False,False,False
YJL005W,True,False,False,False,10,488,479,9,0.8049,0.8049,1.0,True,False,True,False,True,False
YJL006C,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YJL012C,True,False,False,False,292,302,0,302,0.9737,0.9737,2.0,True,False,False,True,True,False
YJL026W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YJL044C,False,False,True,True,9,9,0,9,1.011,1.011,1.0,False,False,False,False,True,True
YJL045W,True,False,False,False,10,1059,1050,9,0.985,0.9884999999999999,2.0,False,False,False,False,True,True
YJL046W,True,False,False,False,261,271,0,271,0.804,0.804,2.0,False,False,True,True,True,False
YJL052W,True,False,False,False,0,0,0,0,1.0315,1.0315,1.0,False,False,False,False,False,True
YJL056C,False,True,True,True,0,0,0,0,0.1935,0.1935,1.0,False,False,True,False,False,False
YJL060W,True,False,False,False,9,9,0,9,1.014,1.014,2.0,False,False,False,False,True,True
YJL068C,True,False,False,False,9,9,0,9,0.9785,0.9785,2.0,False,False,False,False,True,True
YJL071W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YJL074C,False,True,True,True,277,295,0,295,,,,True,False,True,True,True,False
YJL088W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YJL089W,False,True,True,True,9,9,0,9,1.0048,1.0048,2.0,False,False,False,False,True,True
YJL091C,True,False,False,False,273,283,0,283,,,,True,False,True,True,True,False
YJL097W,True,False,False,False,10,482,465,17,0.4971,0.4971,1.0,True,False,True,False,True,False
YJL100W,True,False,False,False,9,9,0,9,1.0088,1.0088,1.0,False,False,False,False,True,True
YJL101C,True,False,False,False,267,276,0,276,0.8175,0.8175,2.0,False,False,True,True,True,False
YJL103C,False,True,True,True,9,9,0,9,0.9902,0.9902,2.0,False,False,False,False,True,True
YJL105W,False,False,True,True,10,1048,1039,9,0.98,0.9844433333333334,3.0,False,False,False,False,True,True
YJL106W,False,False,True,True,9,9,0,9,0.9932,0.9932,2.0,False,False,False,False,True,True
YJL110C,False,True,True,True,10,1064,1055,9,0.9273,0.9439799999999999,3.0,False,False,False,False,True,True
YJL115W,False,False,True,True,277,286,0,286,0.6987,0.6987,2.0,False,False,True,True,True,False
YJL121C,True,False,False,False,276,285,0,285,0.9157,0.9157,2.0,False,False,False,True,True,True
YJL124C,False,True,False,True,292,820,519,301,0.7195,0.8170333333333334,3.0,False,False,True,True,True,False
YJL126W,True,False,False,False,9,9,0,9,1.0282,1.0282,2.0,False,False,False,False,True,True
YJL127C,False,True,True,True,0,0,0,0,0.2875,0.2875,1.0,False,False,True,False,False,False
YJL129C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YJL130C,True,False,False,False,0,0,0,0,1.0333,1.0333,2.0,False,False,False,False,False,True
YJL133W,True,False,False,False,10,1080,1071,9,1.0008,1.0105333333333333,3.0,False,False,False,False,True,True
YJL134W,True,False,False,False,294,1356,1054,302,1.0249,1.0354999999999999,3.0,False,False,False,True,True,True
YJL137C,True,False,False,False,10,1075,1066,9,1.0093,1.0129,3.0,False,False,False,False,True,True
YJL139C,True,False,False,False,300,1361,1052,309,0.92215,0.9357166666666666,3.0,False,False,False,True,True,True
YJL141C,False,False,True,True,9,9,0,9,1.019,1.019,2.0,False,False,False,False,True,True
YJL153C,True,False,False,False,9,9,0,9,1.012,1.012,2.0,False,False,False,False,True,True
YJL155C,True,False,False,False,287,296,0,296,1.0245,1.0245,2.0,False,False,False,True,True,True
