idx,gene_1,gene_2,gene_3,gene_interaction,p_value,num_uncharacterized,uncharacterized_genes
37821,YLR365W,YCR048W,YNR019W,-0.004972000140696764,0.36410000920295715,1,YLR365W
95539,YOR076C,YLR365W,YKR084C,-0.0023620000574737787,0.08027999848127365,1,YLR365W
133469,YLR365W,YKR027W,YJL099W,-0.0023270000237971544,0.4147000014781952,1,YLR365W
263014,YLR365W,YKR095W,YIL149C,0.030236000195145607,0.35019999742507935,1,YLR365W
302103,YOR371C,YLR365W,YAL056W,-0.001851000008173287,0.4163999855518341,1,YLR365W
327974,YMR198W,YLR365W,YPL253C,0.01183400023728609,0.34599998593330383,1,YLR365W
329500,YKR077W,YLR365W,YOR066W,0.04002299904823303,0.38920000195503235,1,YLR365W
338697,YHR103W,YLR365W,YDR351W,0.007327000144869089,0.44029998779296875,1,YLR365W
17532,YLR373C,YOR015W,YGR071C,0.039680998772382736,0.296099990606308,1,YOR015W
46680,YHR103W,YOR015W,YDR351W,-0.04441500082612038,0.006378000136464834,1,YOR015W
51685,YOR015W,YCR048W,YNR019W,-0.05492499843239784,0.32760000228881836,1,YOR015W
76324,YMR198W,YOR015W,YPL253C,-0.0006419999990612268,0.25429999828338623,1,YOR015W
215288,YOR015W,YJL065C,YBR278W,0.04500199854373932,0.4323999881744385,1,YOR015W
317640,YOR015W,YKR095W,YIL149C,0.005212000105530024,0.03874000161886215,1,YOR015W
347217,YOR015W,YLR238W,YDR200C,0.052629001438617706,0.40790000557899475,1,YOR015W
353912,YOR371C,YOR015W,YAL056W,0.011971999891102314,0.448199987411499,1,YOR015W
362325,YOR015W,YKR027W,YJL099W,-0.02883799932897091,0.2669999897480011,1,YOR015W
27824,YPL162C,YCR048W,YNR019W,-0.018337000161409378,0.4607999920845032,1,YPL162C
89399,YOR076C,YPL162C,YKR084C,-0.04659700021147728,0.2379000037908554,1,YPL162C
108944,YPL162C,YLR238W,YDR200C,0.020225999876856804,0.4796000123023987,1,YPL162C
122327,YPL162C,YKR027W,YJL099W,0.0512159988284111,0.3630000054836273,1,YPL162C
183440,YHR103W,YPL162C,YDR351W,0.014805999584496021,0.2865000069141388,1,YPL162C
225709,YKR077W,YPL162C,YOR066W,-0.011377999559044838,0.4465000033378601,1,YPL162C
345128,YKR095W,YIL149C,YPL162C,-0.08789300173521042,0.492900013923645,1,YPL162C
346115,YLR373C,YGR071C,YPL162C,0.06413999944925308,0.3314000070095062,1,YPL162C
361800,YJL065C,YPL162C,YBR278W,-0.03409599885344505,0.3440000116825104,1,YPL162C
372849,YOR371C,YPL162C,YAL056W,-0.0018500000005587935,0.3386000096797943,1,YPL162C
3028,YLR238W,YHR125W,YDR200C,0.03930699825286865,0.42590001225471497,1,YHR125W
39481,YJL065C,YHR125W,YBR278W,0.09487400203943253,0.37860000133514404,1,YHR125W
87352,YNR019W,YCR048W,YHR125W,0.0369269996881485,0.4745999872684479,1,YHR125W
90970,YKR077W,YHR125W,YOR066W,-0.013768999837338924,0.10300000011920929,1,YHR125W
130898,YKR095W,YIL149C,YHR125W,-0.006825000047683716,0.2700999975204468,1,YHR125W
178881,YMR198W,YPL253C,YHR125W,0.024122999981045723,0.41600000858306885,1,YHR125W
185009,YOR371C,YAL056W,YHR125W,0.011022999882698059,0.3619999885559082,1,YHR125W
303496,YKR027W,YHR125W,YJL099W,-0.0013670000480487943,0.3228999972343445,1,YHR125W
304896,YOR076C,YKR084C,YHR125W,-0.018113000318408012,0.28360000252723694,1,YHR125W
345135,YLR373C,YGR071C,YHR125W,0.016147000715136528,0.48179998993873596,1,YHR125W
9090,YLR238W,YPR038W,YDR200C,0.01904899999499321,0.23720000684261322,1,YPR038W
43153,YLR373C,YGR071C,YPR038W,-0.03597800061106682,0.43779999017715454,1,YPR038W
70281,YJL065C,YPR038W,YBR278W,-0.07811400294303894,0.26489999890327454,1,YPR038W
85923,YMR198W,YPL253C,YPR038W,-0.02966099977493286,0.49380001425743103,1,YPR038W
107832,YHR103W,YPR038W,YDR351W,-0.010354000143706799,0.48750001192092896,1,YPR038W
117422,YPR038W,YCR048W,YNR019W,0.0164209995418787,0.0017450000159442425,1,YPR038W
196793,YKR027W,YPR038W,YJL099W,0.01337399985641241,0.3239000141620636,1,YPR038W
214135,YOR076C,YKR084C,YPR038W,-0.014147999696433544,0.49779999256134033,1,YPR038W
216390,YOR371C,YAL056W,YPR038W,-0.06798899918794632,0.290800005197525,1,YPR038W
218699,YKR095W,YIL149C,YPR038W,-0.16332900524139404,0.019999999552965164,1,YPR038W
303966,YKR077W,YPR038W,YOR066W,0.0278290007263422,0.26440000534057617,1,YPR038W
8878,YLR267W,YCR048W,YNR019W,-0.05175099894404411,0.36579999327659607,1,YLR267W
34246,YHR103W,YLR267W,YDR351W,0.01893400028347969,0.19550000131130219,1,YLR267W
73150,YKR095W,YIL149C,YLR267W,-0.25989800691604614,8.49799980642274e-05,1,YLR267W
102025,YOR371C,YLR267W,YAL056W,0.012556999921798706,0.29919999837875366,1,YLR267W
157175,YOR076C,YLR267W,YKR084C,-0.029039999470114708,0.3280999958515167,1,YLR267W
183099,YKR077W,YLR267W,YOR066W,0.055013999342918396,0.1876000016927719,1,YLR267W
218350,YJL065C,YLR267W,YBR278W,0.03067700006067753,0.2736999988555908,1,YLR267W
330020,YLR267W,YKR027W,YJL099W,-0.037696000188589096,0.13429999351501465,1,YLR267W
367528,YMR198W,YLR267W,YPL253C,0.00101200002245605,0.30390000343322754,1,YLR267W
25390,YMR209C,YKR027W,YJL099W,-0.004443000070750713,0.4805999994277954,1,YMR209C
67247,YMR209C,YCR048W,YNR019W,0.05557499825954437,0.4296000003814697,1,YMR209C
75072,YOR371C,YMR209C,YAL056W,-0.0067449999041855335,0.08743999898433685,1,YMR209C
102026,YOR076C,YMR209C,YKR084C,0.03066899999976158,0.1468999981880188,1,YMR209C
122815,YJL065C,YMR209C,YBR278W,-0.01054800022393465,0.22609999775886536,1,YMR209C
184479,YMR209C,YLR238W,YDR200C,-0.056464001536369324,0.37720000743865967,1,YMR209C
229818,YKR095W,YIL149C,YMR209C,-0.03469200059771538,0.21480000019073486,1,YMR209C
235459,YHR103W,YMR209C,YDR351W,-0.04549200087785721,0.21860000491142273,1,YMR209C
337693,YLR373C,YGR071C,YMR209C,0.05265999957919121,0.17229999601840973,1,YMR209C
375957,YKR077W,YMR209C,YOR066W,-0.023706000298261642,0.47099998593330383,1,YMR209C
17097,YOR271C,YKR027W,YJL099W,0.013585000298917294,0.4932999908924103,1,YOR271C
50394,YLR373C,YGR071C,YOR271C,0.013284999877214432,0.3172000050544739,1,YOR271C
78677,YHR103W,YOR271C,YDR351W,0.007929000072181225,0.23019999265670776,1,YOR271C
107143,YOR271C,YLR238W,YDR200C,-0.013573000207543373,0.3379000127315521,1,YOR271C
172986,YKR077W,YOR271C,YOR066W,0.00851800013333559,0.33899998664855957,1,YOR271C
208454,YJL065C,YOR271C,YBR278W,0.025853000581264496,0.46950000524520874,1,YOR271C
218786,YMR198W,YOR271C,YPL253C,-0.010875999927520752,0.3458000123500824,1,YOR271C
310897,YOR271C,YCR048W,YNR019W,0.07796599715948105,0.3774000108242035,1,YOR271C
328753,YKR095W,YIL149C,YOR271C,-0.029035000130534172,0.3847000002861023,1,YOR271C
12486,YOR371C,YPL272C,YAL056W,-0.04121199995279312,0.3700000047683716,1,YPL272C
92226,YOR076C,YPL272C,YKR084C,0.05291299894452095,0.49140000343322754,1,YPL272C
124818,YLR373C,YPL272C,YGR071C,0.0383090004324913,0.04244000092148781,1,YPL272C
149846,YKR077W,YPL272C,YOR066W,0.0254100002348423,0.4964999854564667,1,YPL272C
151152,YPL272C,YLR238W,YDR200C,-0.0001630000042496249,0.3668000102043152,1,YPL272C
181911,YPL272C,YKR027W,YJL099W,-0.03116299957036972,0.4075999855995178,1,YPL272C
192644,YPL272C,YKR095W,YIL149C,-0.03902300074696541,0.38029998540878296,1,YPL272C
220986,YPL272C,YJL065C,YBR278W,0.011653999797999859,0.4124999940395355,1,YPL272C
329478,YHR103W,YPL272C,YDR351W,-0.03658000007271767,0.44119998812675476,1,YPL272C
333573,YPL272C,YCR048W,YNR019W,0.0017500000540167093,0.32089999318122864,1,YPL272C
30923,YDL086W,YCR048W,YNR019W,-0.05008300021290779,0.13089999556541443,1,YDL086W
108950,YJL065C,YDL086W,YBR278W,0.01710899919271469,0.2766000032424927,1,YDL086W
127936,YOR371C,YDL086W,YAL056W,-0.027062000706791878,0.24940000474452972,1,YDL086W
166091,YKR095W,YDL086W,YIL149C,-0.04648499935865402,0.45570001006126404,1,YDL086W
167882,YKR077W,YDL086W,YOR066W,-0.07065799832344055,0.2703000009059906,1,YDL086W
170103,YHR103W,YDL086W,YDR351W,0.02745099924504757,0.41119998693466187,1,YDL086W
186861,YLR373C,YGR071C,YDL086W,0.06569699943065643,0.20589999854564667,1,YDL086W
225548,YMR198W,YDL086W,YPL253C,0.008302999660372734,0.3391000032424927,1,YDL086W
300951,YDL086W,YKR027W,YJL099W,-0.026176000013947487,0.25209999084472656,1,YDL086W
367667,YOR076C,YDL086W,YKR084C,-0.01659500040113926,0.35100001096725464,1,YDL086W
27252,YOR371C,YNR065C,YAL056W,-0.055063001811504364,0.12099999934434891,1,YNR065C
32967,YKR077W,YNR065C,YOR066W,0.08458200097084045,0.13120000064373016,1,YNR065C
38706,YKR095W,YIL149C,YNR065C,0.11254200339317322,0.365200012922287,1,YNR065C
86052,YMR198W,YNR065C,YPL253C,-0.012431999668478966,0.3714999854564667,1,YNR065C
166365,YOR076C,YNR065C,YKR084C,-0.01637599989771843,0.3910999894142151,1,YNR065C
201995,YHR103W,YNR065C,YDR351W,0.005284000188112259,0.48730000853538513,1,YNR065C
214350,YNR065C,YKR027W,YJL099W,0.014399999752640724,0.37040001153945923,1,YNR065C
231437,YNR065C,YLR238W,YDR200C,0.07026100158691406,0.26759999990463257,1,YNR065C
307058,YJL065C,YNR065C,YBR278W,-0.12105999886989594,0.26989999413490295,1,YNR065C
363222,YLR373C,YGR071C,YNR065C,-0.010703999549150467,0.3919000029563904,1,YNR065C
14098,YKL097C,YKR095W,YIL149C,0.04481000080704689,0.08202999830245972,1,YKL097C
103925,YOR076C,YKL097C,YKR084C,0.055160000920295715,0.005501000210642815,1,YKL097C
109206,YKL097C,YJL065C,YBR278W,-0.03588699921965599,0.357699990272522,1,YKL097C
140125,YKR077W,YKL097C,YOR066W,0.03962299972772598,0.08553999662399292,1,YKL097C
172943,YOR371C,YKL097C,YAL056W,0.02684199996292591,0.4072999954223633,1,YKL097C
287480,YKL097C,YCR048W,YNR019W,-0.02205199934542179,0.48750001192092896,1,YKL097C
307907,YMR198W,YKL097C,YPL253C,-0.03886299952864647,0.10159999877214432,1,YKL097C
328858,YLR373C,YKL097C,YGR071C,0.04315999895334244,0.4521999955177307,1,YKL097C
355695,YHR103W,YKL097C,YDR351W,0.049508001655340195,0.210099995136261,1,YKL097C
363473,YKL097C,YLR238W,YDR200C,0.005111000034958124,0.3450999855995178,1,YKL097C
19893,YKR095W,YIL149C,YBL086C,0.018735000863671303,0.41449999809265137,1,YBL086C
29001,YKR077W,YBL086C,YOR066W,-0.07555100321769714,0.16220000386238098,1,YBL086C
31358,YLR238W,YBL086C,YDR200C,0.0403669998049736,0.47380000352859497,1,YBL086C
89409,YCR048W,YBL086C,YNR019W,-0.04407399892807007,0.18790000677108765,1,YBL086C
154129,YMR198W,YPL253C,YBL086C,-0.011272000148892403,0.3971000015735626,1,YBL086C
174688,YOR076C,YKR084C,YBL086C,0.03914999961853027,0.4074999988079071,1,YBL086C
175408,YOR371C,YAL056W,YBL086C,-0.02710999920964241,0.2858000099658966,1,YBL086C
177253,YHR103W,YBL086C,YDR351W,-0.004341000225394964,0.23890000581741333,1,YBL086C
232952,YKR027W,YBL086C,YJL099W,0.02482300065457821,0.4537000060081482,1,YBL086C
297572,YLR373C,YGR071C,YBL086C,-0.032763998955488205,0.2587999999523163,1,YBL086C
315601,YJL065C,YBL086C,YBR278W,-0.004296999890357256,0.45739999413490295,1,YBL086C
22434,YLR278C,YPL253C,YMR198W,0.018149999901652336,0.3587000072002411,1,YLR278C
23582,YLR278C,YKR027W,YJL099W,0.01845799945294857,0.09651999920606613,1,YLR278C
63568,YLR278C,YCR048W,YNR019W,0.034995000809431076,0.3391000032424927,1,YLR278C
143158,YKR077W,YLR278C,YOR066W,-0.1237030029296875,0.4562999904155731,1,YLR278C
172268,YLR278C,YOR371C,YAL056W,-0.008701000362634659,0.14329999685287476,1,YLR278C
190920,YLR278C,YKR084C,YOR076C,-0.11962500214576721,0.19529999792575836,1,YLR278C
196608,YLR278C,YKR095W,YIL149C,-0.08570200204849243,0.47119998931884766,1,YLR278C
205514,YLR278C,YJL065C,YBR278W,0.014287999831140041,0.4023999869823456,1,YLR278C
327475,YHR103W,YLR278C,YDR351W,-0.06025699898600578,0.2809000015258789,1,YLR278C
55887,YKR077W,YJL193W,YOR066W,0.05113900080323219,2.1469999410328455e-05,1,YJL193W
87481,YKR095W,YIL149C,YJL193W,-0.08530999720096588,0.3587999939918518,1,YJL193W
131254,YOR371C,YJL193W,YAL056W,0.00836700014770031,0.3840999901294708,1,YJL193W
189895,YHR103W,YJL193W,YDR351W,0.04708800092339516,0.40860000252723694,1,YJL193W
200030,YJL193W,YLR238W,YDR200C,0.03068700060248375,0.4262000024318695,1,YJL193W
200759,YLR373C,YGR071C,YJL193W,-0.0004670000053010881,0.39879998564720154,1,YJL193W
232633,YMR198W,YJL193W,YPL253C,-0.045809999108314514,0.37209999561309814,1,YJL193W
312440,YOR076C,YJL193W,YKR084C,0.014049000106751919,0.28610000014305115,1,YJL193W
327989,YJL193W,YCR048W,YNR019W,-0.07814399898052216,0.30320000648498535,1,YJL193W
82218,YMR198W,YIL092W,YPL253C,0.012729000300168991,0.13120000064373016,1,YIL092W
136291,YJL065C,YIL092W,YBR278W,0.03339799866080284,0.4652999937534332,1,YIL092W
137100,YIL092W,YLR238W,YDR200C,0.019161000847816467,0.4498000144958496,1,YIL092W
137619,YLR373C,YGR071C,YIL092W,0.05656899884343147,0.3968999981880188,1,YIL092W
157023,YKR077W,YIL092W,YOR066W,0.006688999943435192,0.3874000012874603,1,YIL092W
192658,YIL092W,YKR027W,YJL099W,0.04892300069332123,0.4571000039577484,1,YIL092W
271581,YIL092W,YCR048W,YNR019W,0.09592500329017639,0.12639999389648438,1,YIL092W
327704,YHR103W,YIL092W,YDR351W,0.01908399909734726,0.2623000144958496,1,YIL092W
356259,YOR371C,YIL092W,YAL056W,-0.056449998170137405,0.30799999833106995,1,YIL092W
363740,YOR076C,YIL092W,YKR084C,0.0162579994648695,0.37700000405311584,1,YIL092W
695,YDR120C,YHL015W-A,YKL214C,-0.021384000778198242,0.3718999922275543,1,YHL015W-A
2921,YGL263W,YHL015W-A,YKL214C,-0.024385999888181686,0.4242999851703644,1,YHL015W-A
3697,YPL051W,YHL015W-A,YKL214C,-0.046241000294685364,0.2840999960899353,1,YHL015W-A
4502,YPR153W,YHL015W-A,YKL214C,-0.02033199928700924,0.42250001430511475,1,YHL015W-A
7929,YHL015W-A,YBR229C,YKL214C,-0.015699999406933784,0.41769999265670776,1,YHL015W-A
11139,YIL090W,YHL015W-A,YKL214C,-0.0015960000455379486,0.22709999978542328,1,YHL015W-A
11496,YDR382W,YHL015W-A,YKL214C,-0.004426999948918819,0.396699994802475,1,YHL015W-A
11752,YIR011C,YHL015W-A,YKL214C,-0.058274999260902405,0.3873000144958496,1,YHL015W-A
13413,YJR045C,YHL015W-A,YKL214C,-0.020576000213623047,0.3059999942779541,1,YHL015W-A
13510,YDR153C,YHL015W-A,YKL214C,-0.004896000027656555,0.49390000104904175,1,YHL015W-A
14158,YGR203W,YHL015W-A,YKL214C,-0.01677599921822548,0.44620001316070557,1,YHL015W-A
15376,YLR119W,YHL015W-A,YKL214C,-0.0027719999197870493,0.03125,1,YHL015W-A
16357,YHL015W-A,YDR307W,YKL214C,-0.003089000005275011,0.28200000524520874,2,"YDR307W,YHL015W-A"
17708,YBL067C,YHL015W-A,YKL214C,-0.014847000129520893,0.4449000060558319,1,YHL015W-A
19248,YLR110C,YHL015W-A,YKL214C,-0.016201000660657883,0.48179998993873596,1,YHL015W-A
20013,YIR008C,YHL015W-A,YKL214C,-0.023490000516176224,0.41499999165534973,1,YHL015W-A
23054,YPL092W,YHL015W-A,YKL214C,-0.06631399691104889,0.28780001401901245,1,YHL015W-A
26831,YLR325C,YHL015W-A,YKL214C,-0.013937000185251236,0.29170000553131104,1,YHL015W-A
27472,YML121W,YHL015W-A,YKL214C,-0.007873999886214733,0.43309998512268066,1,YHL015W-A
28702,YHR179W,YHL015W-A,YKL214C,-0.06810600310564041,0.25380000472068787,1,YHL015W-A
33280,YHL015W-A,YDR139C,YKL214C,-0.04850500077009201,0.22390000522136688,1,YHL015W-A
34378,YCR083W,YHL015W-A,YKL214C,-0.08540999889373779,0.33169999718666077,1,YHL015W-A
40049,YNL141W,YHL015W-A,YKL214C,-0.058701999485492706,0.4896000027656555,1,YHL015W-A
40542,YDR062W,YHL015W-A,YKL214C,-0.05538700148463249,0.37380000948905945,1,YHL015W-A
44104,YMR096W,YHL015W-A,YKL214C,-0.002616999903693795,0.24709999561309814,1,YHL015W-A
44567,YIL140W,YHL015W-A,YKL214C,-0.11855900287628174,0.28949999809265137,1,YHL015W-A
44603,YHL015W-A,YMR026C,YKL214C,-0.02041500061750412,0.4090000092983246,1,YHL015W-A
46793,YER092W,YHL015W-A,YKL214C,-0.1709579974412918,0.16930000483989716,1,YHL015W-A
48783,YDR363W,YHL015W-A,YKL214C,-0.01602100022137165,0.4474000036716461,1,YHL015W-A
49689,YER136W,YHL015W-A,YKL214C,-0.0264699999243021,0.1996999979019165,1,YHL015W-A
54248,YHL015W-A,YDL008W,YKL214C,-0.16788700222969055,0.007160999812185764,1,YHL015W-A
54669,YHL015W-A,YPL174C,YKL214C,-0.06036999821662903,0.1143999993801117,1,YHL015W-A
56786,YOL101C,YHL015W-A,YKL214C,-0.07411599904298782,0.16369999945163727,1,YHL015W-A
57162,YPR029C,YHL015W-A,YKL214C,-0.02465900033712387,0.10740000009536743,1,YHL015W-A
58451,YBR010W,YHL015W-A,YKL214C,-0.033952001482248306,0.40470001101493835,1,YHL015W-A
60554,YBL034C,YHL015W-A,YKL214C,-0.043418999761343,0.3206999897956848,1,YHL015W-A
61046,YKL214C,YHL015W-A,YJL198W,-0.08986999839544296,0.4878999888896942,1,YHL015W-A
62393,YKR027W,YHL015W-A,YKL214C,-0.058382999151945114,0.2151000052690506,1,YHL015W-A
63496,YKL214C,YHL015W-A,YDR394W,-0.026465000584721565,0.3546999990940094,1,YHL015W-A
64956,YHL015W-A,YBR131W,YKL214C,-0.1421480029821396,0.03443000093102455,1,YHL015W-A
69095,YKL214C,YHL015W-A,YCL061C,-0.04394400119781494,0.3671000003814697,1,YHL015W-A
69686,YDR217C,YHL015W-A,YKL214C,-0.057381998747587204,0.2565000057220459,1,YHL015W-A
70344,YKL214C,YHL015W-A,YDR393W,-0.05424400046467781,0.32260000705718994,1,YHL015W-A
70593,YDR373W,YHL015W-A,YKL214C,-0.004362999927252531,0.4846999943256378,1,YHL015W-A
71942,YGL167C,YHL015W-A,YKL214C,-0.0991630032658577,0.2215999960899353,1,YHL015W-A
72080,YGL060W,YHL015W-A,YKL214C,-0.017230000346899033,0.38019999861717224,1,YHL015W-A
74566,YHL015W-A,YML034W,YKL214C,-0.01718599908053875,0.4788999855518341,1,YHL015W-A
74844,YPR018W,YHL015W-A,YKL214C,-0.0017109999898821115,1.5589999975418323e-06,1,YHL015W-A
75071,YBR041W,YHL015W-A,YKL214C,-0.010878999717533588,0.3824000060558319,1,YHL015W-A
75402,YHL015W-A,YBR058C-A,YKL214C,-0.002776999957859516,0.36500000953674316,1,YHL015W-A
76579,YLR014C,YHL015W-A,YKL214C,-0.03678499907255173,0.3544999957084656,1,YHL015W-A
77266,YHL015W-A,YGL168W,YKL214C,-0.18874399363994598,0.11949999630451202,1,YHL015W-A
78297,YHL015W-A,YPR030W,YKL214C,-0.03077699989080429,0.44369998574256897,1,YHL015W-A
78727,YOR156C,YHL015W-A,YKL214C,-0.018750999122858047,0.2815000116825104,1,YHL015W-A
82423,YHL015W-A,YDR181C,YKL214C,-0.0022189998999238014,0.460999995470047,1,YHL015W-A
84379,YMR197C,YHL015W-A,YKL214C,-0.02181899920105934,0.4253000020980835,1,YHL015W-A
86556,YHL015W-A,YDL097C,YKL214C,-0.021784000098705292,0.2727000117301941,1,YHL015W-A
86793,YDR424C,YHL015W-A,YKL214C,-0.02686000056564808,0.44290000200271606,1,YHL015W-A
88127,YHL015W-A,YBR202W,YKL214C,-0.056536998599767685,0.3869999945163727,1,YHL015W-A
91088,YDL048C,YHL015W-A,YKL214C,-0.04148700088262558,0.27869999408721924,1,YHL015W-A
91998,YBR176W,YHL015W-A,YKL214C,-0.07960499823093414,0.2046000063419342,1,YHL015W-A
96477,YHL015W-A,YML017W,YKL214C,-0.03755899891257286,0.31299999356269836,1,YHL015W-A
101817,YJL187C,YHL015W-A,YKL214C,-0.02777699939906597,0.4742000102996826,1,YHL015W-A
103248,YHL015W-A,YGL156W,YKL214C,-0.0834520012140274,0.4580000042915344,1,YHL015W-A
103955,YKL214C,YHL015W-A,YDR466W,-0.11723700165748596,0.35249999165534973,1,YHL015W-A
104004,YGR028W,YHL015W-A,YKL214C,-0.014619000256061554,0.1281999945640564,1,YHL015W-A
106766,YLR274W,YHL015W-A,YKL214C,-0.08966899663209915,0.27799999713897705,1,YHL015W-A
108150,YLR316C,YHL015W-A,YKL214C,-7.79999973019585e-05,0.16259999573230743,1,YHL015W-A
109661,YHL015W-A,YOR106W,YKL214C,-0.016892999410629272,0.1704999953508377,1,YHL015W-A
112085,YKL020C,YHL015W-A,YKL214C,-0.0396680012345314,0.446399986743927,1,YHL015W-A
113122,YNL041C,YHL015W-A,YKL214C,-0.072223000228405,0.4814000129699707,1,YHL015W-A
113362,YLR172C,YHL015W-A,YKL214C,-0.026713000610470772,0.3073999881744385,1,YHL015W-A
113374,YLR044C,YHL015W-A,YKL214C,-0.038263000547885895,0.33469998836517334,1,YHL015W-A
116218,YMR162C,YHL015W-A,YKL214C,-0.006089000031352043,0.13130000233650208,1,YHL015W-A
119549,YGL084C,YHL015W-A,YKL214C,-9.899999713525176e-05,0.42250001430511475,1,YHL015W-A
130417,YMR229C,YHL015W-A,YKL214C,-0.031624000519514084,0.3100000023841858,1,YHL015W-A
130738,YHL015W-A,YDL099W,YKL214C,-0.03176899999380112,0.4740999937057495,1,YHL015W-A
131242,YHL015W-A,YHR191C,YKL214C,-0.07362399995326996,0.005447417497634888,1,YHL015W-A
133565,YNL119W,YHL015W-A,YKL214C,-0.009467000141739845,0.47440001368522644,1,YHL015W-A
136777,YKL008C,YHL015W-A,YKL214C,-0.007962999865412712,0.412200003862381,1,YHL015W-A
139597,YBL089W,YHL015W-A,YKL214C,-0.04187199845910072,0.3043000102043152,1,YHL015W-A
141784,YJL098W,YHL015W-A,YKL214C,-0.01641800068318844,0.36239999532699585,1,YHL015W-A
144804,YDR146C,YHL015W-A,YKL214C,-0.014076000079512596,0.37929999828338623,1,YHL015W-A
148622,YLR320W,YHL015W-A,YKL214C,-0.08327300101518631,0.23589999973773956,1,YHL015W-A
150541,YPR079W,YHL015W-A,YKL214C,-0.00890900008380413,0.4580000042915344,1,YHL015W-A
153123,YLR133W,YHL015W-A,YKL214C,-0.0029700000304728746,0.28760001063346863,1,YHL015W-A
157357,YBR142W,YHL015W-A,YKL214C,-0.03552800044417381,0.05431000143289566,1,YHL015W-A
158384,YDR473C,YHL015W-A,YKL214C,-0.00304599991068244,0.2971999943256378,1,YHL015W-A
159135,YJL115W,YHL015W-A,YKL214C,-0.03588100150227547,0.3813999891281128,1,YHL015W-A
161689,YAL048C,YHL015W-A,YKL214C,-0.0015300000086426735,0.26969999074935913,1,YHL015W-A
165762,YHL015W-A,YPL066W,YKL214C,-0.015558999963104725,0.2224999964237213,1,YHL015W-A
165873,YHL015W-A,YBR283C,YKL214C,-0.07291299849748611,0.11840000003576279,1,YHL015W-A
166460,YKL214C,YHL015W-A,YER054C,-0.02629699930548668,0.24770000576972961,1,YHL015W-A
168619,YDL098C,YHL015W-A,YKL214C,-0.025837000459432602,0.43799999356269836,1,YHL015W-A
175023,YHL015W-A,YOR085W,YKL214C,-0.016983000561594963,0.2978000044822693,1,YHL015W-A
175593,YPL052W,YHL015W-A,YKL214C,-0.02340099960565567,0.4154999852180481,1,YHL015W-A
176008,YHL015W-A,YNL154C,YKL214C,-0.0005990000208839774,0.304500013589859,1,YHL015W-A
177462,YDR186C,YHL015W-A,YKL214C,-0.0378430001437664,0.426800012588501,1,YHL015W-A
178023,YLR335W,YHL015W-A,YKL214C,-0.04512200132012367,0.2946999967098236,1,YHL015W-A
178058,YHL015W-A,YOR213C,YKL214C,-0.049320999532938004,0.4616999924182892,1,YHL015W-A
181458,YHL015W-A,YGR196C,YKL214C,-0.017201999202370644,0.42170000076293945,1,YHL015W-A
