gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,in_betaxanthin,is_tier1,overlap_score,is_essential,is_low_fitness,min_fitness,is_selected,selection_reason,num_sources
YOR095C,False,False,False,True,False,False,1,True,True,0.5577,False,excluded_essential,1
YOR099W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR100C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR106W,True,True,False,False,False,False,2,False,True,0.7135,False,excluded_low_fitness,2
YOR108W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR109W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR113W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR119C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YOR120W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR123C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR125C,False,False,False,True,False,False,1,False,True,0.823,False,excluded_low_fitness,1
YOR126C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR127W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR128C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR129C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR130C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR136W,False,False,False,True,False,False,1,False,True,0.8345,False,excluded_low_fitness,1
YOR140W,False,True,False,False,False,False,1,False,True,0.7825,False,excluded_low_fitness,1
YOR141C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR142W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR143C,False,False,False,True,False,False,1,True,True,0.8925,False,excluded_essential,1
YOR144C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR149C,False,False,False,True,False,False,1,True,True,0.7551,False,excluded_essential,1
YOR155C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR156C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR161C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR162C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YOR163W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR168W,False,False,False,True,False,False,1,True,True,0.7337,False,excluded_essential,1
YOR171C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR172W,True,False,True,False,False,True,1,False,False,,True,tier1,2
YOR175C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR176W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YOR178C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR179C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR180C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR182C,True,False,False,False,False,False,1,True,True,0.698,False,excluded_essential,1
YOR184W,False,False,False,True,False,False,1,False,True,0.798,False,excluded_low_fitness,1
YOR185C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR189W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR190W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR191W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR192C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR193W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR196C,False,False,False,True,False,False,1,False,True,0.679,False,excluded_low_fitness,1
YOR197W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR198C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR201C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR202W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR205C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR209C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YOR211C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR213C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR216C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR221C,False,False,False,True,False,False,1,False,True,0.707,False,excluded_low_fitness,1
YOR222W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR226C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR228C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR231W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR233W,False,False,False,True,False,False,1,False,True,0.804,False,excluded_low_fitness,1
YOR236W,False,False,False,True,False,False,1,True,True,0.1851,False,excluded_essential,1
YOR237W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR241W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR243C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR245C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR248W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR251C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR253W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR258W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR263C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR264W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR267C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR270C,False,False,False,True,False,False,1,False,True,0.6495,False,excluded_low_fitness,1
YOR273C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR275C,True,False,False,False,False,False,1,False,True,0.795,False,excluded_low_fitness,1
YOR276W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR278W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YOR279C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR283W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR285W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR286W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR290C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR295W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR301W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR303W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR304W,False,True,True,False,False,True,1,False,False,,True,tier1,2
YOR306C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR311C,False,False,False,True,False,False,1,False,True,0.812,False,excluded_low_fitness,1
YOR312C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR316C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR317W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR321W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR323C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR327C,True,False,False,False,False,False,1,False,True,0.8085,False,excluded_low_fitness,1
YOR331C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR332W,True,False,False,True,False,False,2,False,True,0.251,False,excluded_low_fitness,2
YOR334W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR335C,False,False,False,True,False,False,1,True,True,0.6799,False,excluded_essential,1
YOR338W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR344C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YOR346W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR347C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR348C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR349W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR350C,True,False,False,False,False,False,1,False,True,0.7725,False,excluded_low_fitness,1
YOR351C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR355W,True,False,False,False,False,False,1,False,True,0.7705,False,excluded_low_fitness,1
YOR358W,True,True,False,False,False,False,2,False,True,0.8255,False,excluded_low_fitness,2
YOR359W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR360C,False,True,False,True,False,False,2,False,True,0.8777,False,excluded_low_fitness,2
YOR366W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR369C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR371C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR374W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR375C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR376W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR377W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR381W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR384W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR388C,False,False,False,True,False,False,1,False,True,0.871,False,excluded_low_fitness,1
YOR391C,False,False,False,True,False,False,1,False,True,0.869,False,excluded_low_fitness,1
YOR393W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YPL002C,False,True,False,False,False,False,1,False,True,0.6205,False,excluded_low_fitness,1
YPL005W,True,False,False,False,False,False,1,False,True,0.737,False,excluded_low_fitness,1
YPL006W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL008W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL009C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL015C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YPL018W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL021W,False,False,True,False,False,True,0,False,False,,True,tier1,1
YPL022W,True,True,False,False,False,False,2,False,True,0.86,False,excluded_low_fitness,2
YPL023C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YPL024W,True,True,False,False,False,False,2,False,True,0.7315,False,excluded_low_fitness,2
YPL026C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YPL028W,False,False,False,True,False,False,1,True,True,0.8466,False,excluded_essential,1
YPL029W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL031C,True,True,False,True,False,False,3,False,True,0.297,False,excluded_low_fitness,3
YPL036W,False,False,False,True,False,False,1,False,True,0.786,False,excluded_low_fitness,1
YPL038W,False,False,True,False,False,True,0,False,False,,True,tier1,1
YPL039W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL040C,True,False,False,True,False,False,2,False,True,0.457,False,excluded_low_fitness,2
YPL042C,True,True,False,True,False,False,3,False,True,0.4525,False,excluded_low_fitness,3
YPL045W,True,True,False,False,False,False,2,False,True,0.202,False,excluded_low_fitness,2
YPL046C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YPL047W,True,False,False,False,False,False,1,False,True,0.8658,False,excluded_low_fitness,1
YPL049C,True,True,False,False,False,False,2,False,True,0.8365,False,excluded_low_fitness,2
YPL053C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YPL055C,True,True,False,False,False,False,2,False,True,0.674,False,excluded_low_fitness,2
YPL057C,False,False,False,True,False,False,1,False,True,0.8528,False,excluded_low_fitness,1
YPL059W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YPL060W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YPL061W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YPL062W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL065W,False,True,False,False,False,False,1,False,True,0.412,False,excluded_low_fitness,1
YPL069C,False,False,False,True,False,False,1,False,True,0.6248,False,excluded_low_fitness,1
YPL070W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL071C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL072W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL074W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL076W,False,False,False,True,False,False,1,True,True,0.5421,False,excluded_essential,1
YPL077C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YPL078C,True,False,False,True,False,False,2,False,True,0.686,False,excluded_low_fitness,2
YPL079W,True,False,False,False,False,False,1,False,True,0.8003,False,excluded_low_fitness,1
YPL080C,True,False,False,False,False,False,1,False,True,0.825,False,excluded_low_fitness,1
YPL084W,True,True,False,False,False,False,2,False,True,0.5665,False,excluded_low_fitness,2
YPL086C,True,True,False,False,False,False,2,False,True,0.8025,False,excluded_low_fitness,2
YPL087W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YPL088W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YPL089C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YPL090C,True,False,False,False,False,False,1,False,True,0.7915,False,excluded_low_fitness,1
