gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,is_essential,is_low_fitness,min_fitness,num_sources
YNR027W,False,False,False,True,False,False,,1
YNR030W,False,False,False,True,False,False,,1
YNR031C,True,True,False,True,False,False,,3
YNR032W,True,True,False,False,False,False,,2
YNR033W,True,False,False,True,False,False,,2
YNR037C,True,False,False,False,False,False,,1
YNR041C,True,False,False,True,False,True,0.8165,2
YNR043W,False,False,False,True,True,True,0.3499,1
YNR045W,True,False,False,False,False,True,0.8862,1
YNR047W,False,True,False,True,False,False,,2
YNR050C,True,False,False,True,False,False,,2
YNR051C,True,True,False,False,False,True,0.8082,2
YNR052C,True,False,False,False,False,False,,1
YNR056C,False,False,False,True,False,False,,1
YNR057C,True,False,False,True,False,False,,2
YNR058W,False,False,False,True,False,False,,1
YNR059W,True,False,False,False,False,False,,1
YNR060W,False,False,False,True,False,False,,1
YNR067C,False,False,False,True,False,False,,1
YNR072W,False,False,False,True,False,False,,1
YNR073C,False,False,False,True,False,False,,1
YNR075W,True,False,False,False,False,False,,1
YOL001W,False,True,False,False,False,True,0.7245,1
YOL003C,True,False,False,False,False,False,,1
YOL004W,True,True,False,False,False,True,0.5807,2
YOL006C,True,False,False,False,False,True,0.8008,1
YOL008W,True,False,False,False,False,True,0.8598,1
YOL011W,False,False,False,True,False,False,,1
YOL012C,True,True,False,False,False,True,0.6665,2
YOL013W-A,True,False,False,False,False,False,,1
YOL016C,False,True,False,True,False,False,,2
YOL017W,False,True,False,False,False,False,,1
YOL018C,True,False,False,False,False,True,0.7878,1
YOL020W,False,False,False,True,False,False,,1
YOL023W,True,False,False,False,False,True,0.563,1
YOL033W,False,False,False,True,False,False,,1
YOL039W,True,False,False,False,False,False,,1
YOL041C,True,True,False,False,False,True,0.608,2
YOL043C,False,False,False,True,False,False,,1
YOL045W,False,False,False,True,False,False,,1
YOL049W,False,False,False,True,False,False,,1
YOL050C,True,False,False,False,False,True,0.8745,1
YOL051W,False,True,False,False,False,True,0.248,1
YOL052C,False,False,False,True,False,True,0.7657,1
YOL055C,False,False,False,True,False,False,,1
YOL056W,True,False,False,False,False,False,,1
YOL058W,False,False,False,True,False,False,,1
YOL059W,False,False,False,True,False,False,,1
YOL061W,False,False,False,True,False,False,,1
YOL062C,True,False,False,False,False,False,,1
YOL064C,True,False,False,True,False,True,0.7215,2
YOL065C,False,False,False,True,False,False,,1
YOL066C,False,False,False,True,True,True,0.8278,1
YOL067C,True,True,False,False,False,True,0.6763,2
YOL068C,False,True,False,True,False,False,,2
YOL070C,True,False,False,False,False,False,,1
YOL072W,True,True,False,False,False,False,,2
YOL075C,False,False,False,True,False,False,,1
YOL076W,True,False,False,False,False,False,,1
YOL077W-A,False,False,False,True,False,False,,1
YOL080C,True,False,False,False,False,False,,1
YOL081W,True,True,False,False,False,True,0.8413,2
YOL086C,True,False,False,True,False,False,,2
YOL089C,True,True,False,False,False,False,,2
YOL090W,True,True,False,False,False,False,,2
YOL091W,True,False,False,False,False,False,,1
YOL092W,False,False,False,True,False,False,,1
YOL093W,True,True,False,False,False,False,,2
YOL095C,True,False,False,False,False,True,0.6957,1
YOL096C,False,False,False,True,False,False,,1
YOL097C,False,False,False,True,True,True,0.6876,1
YOL100W,False,False,False,True,False,False,,1
YOL103W,False,False,False,True,False,False,,1
YOL105C,True,False,False,False,False,False,,1
YOL108C,False,True,False,False,False,True,0.6017,1
YOL110W,False,True,False,False,False,False,,1
YOL111C,True,False,False,False,False,False,,1
YOL113W,False,False,False,True,False,False,,1
YOL115W,True,True,False,False,False,True,0.328,2
YOL121C,True,False,False,False,False,True,0.8315,1
YOL122C,False,False,False,True,False,False,,1
YOL126C,False,False,False,True,False,False,,1
YOL128C,False,False,False,True,False,False,,1
YOL130W,False,False,False,True,True,False,,1
YOL131W,True,False,False,False,False,False,,1
YOL136C,False,True,False,True,False,False,,2
YOL138C,False,True,False,False,False,True,0.878,1
YOL140W,False,False,False,True,False,False,,1
YOL141W,True,False,False,False,False,False,,1
YOL143C,True,False,False,True,False,False,,2
YOL145C,False,True,False,False,False,True,0.261,1
YOL148C,True,True,False,False,False,False,,2
YOL150C,True,False,False,False,False,False,,1
YOL151W,False,False,False,True,False,False,,1
YOL152W,False,False,False,True,False,False,,1
YOL156W,False,False,False,True,False,False,,1
YOL157C,False,False,False,True,False,False,,1
YOL165C,False,False,False,True,False,False,,1
YOR001W,False,True,False,False,False,True,0.3925,1
YOR002W,True,False,False,True,False,False,,2
YOR008C,True,False,False,False,False,True,0.4075,1
YOR011W,False,False,False,True,False,False,,1
YOR014W,True,True,False,False,False,True,0.739,2
YOR023C,True,False,False,False,False,False,,1
YOR025W,True,False,False,True,False,False,,2
YOR027W,True,False,False,False,False,False,,1
YOR028C,False,True,True,False,False,False,,2
YOR032C,True,False,False,False,False,False,,1
YOR033C,True,True,False,False,False,False,,2
YOR034C,True,False,False,False,False,False,,1
YOR035C,True,False,False,False,False,True,0.8745,1
YOR036W,True,False,False,False,False,True,0.301,1
YOR037W,True,False,False,False,False,False,,1
YOR038C,True,True,False,False,False,False,,2
YOR039W,True,True,False,False,False,True,0.8147,2
YOR040W,True,False,False,True,False,False,,2
YOR041C,True,False,False,False,False,False,,1
YOR042W,True,False,False,False,False,False,,1
YOR043W,True,False,False,False,False,False,,1
YOR044W,True,False,False,False,False,False,,1
YOR045W,True,False,False,False,False,False,,1
YOR047C,True,False,False,False,False,False,,1
YOR049C,True,False,False,False,False,False,,1
YOR050C,True,False,False,False,False,False,,1
YOR051C,True,False,False,False,False,False,,1
YOR052C,True,False,False,False,False,False,,1
YOR053W,True,False,False,False,False,True,0.8715,1
YOR054C,True,False,False,True,False,False,,2
YOR055W,True,False,False,False,False,False,,1
YOR058C,True,True,False,False,False,False,,2
YOR059C,True,False,False,False,False,False,,1
YOR061W,True,True,False,True,False,False,,3
YOR062C,True,False,False,False,False,False,,1
YOR064C,True,False,False,False,False,False,,1
YOR065W,True,False,False,True,False,True,0.7435,2
YOR066W,True,False,False,False,False,False,,1
YOR067C,True,False,False,True,False,False,,2
YOR068C,True,False,False,False,False,True,0.7035,1
YOR069W,True,False,False,False,False,True,0.638,1
YOR070C,True,False,False,False,False,True,0.8253,1
YOR071C,True,False,False,True,False,False,,2
YOR072W,True,False,False,False,False,False,,1
YOR073W,True,False,False,False,False,False,,1
YOR074C,False,False,False,True,True,True,0.2498,1
YOR076C,True,False,False,False,False,False,,1
YOR078W,True,True,False,False,False,True,0.3573,2
YOR079C,True,False,False,False,False,False,,1
YOR080W,True,False,False,False,False,True,0.4973,1
YOR081C,True,False,False,True,False,False,,2
YOR082C,True,False,False,False,False,False,,1
YOR083W,True,False,False,False,False,True,0.82,1
YOR084W,True,False,False,False,False,False,,1
YOR085W,True,False,False,False,False,True,0.8768,1
YOR086C,True,False,False,False,False,False,,1
YOR089C,True,False,False,False,False,True,0.8982,1
YOR090C,True,False,False,False,False,False,,1
YOR091W,True,False,False,False,False,False,,1
YOR092W,True,False,False,False,False,False,,1
YOR093C,True,False,False,False,False,False,,1
YOR094W,True,False,False,False,False,False,,1
YOR095C,False,False,False,True,True,True,0.5577,1
YOR096W,True,False,False,False,False,True,0.502,1
YOR097C,True,False,False,False,False,False,,1
YOR099W,True,False,False,True,False,False,,2
YOR100C,True,False,False,True,False,False,,2
YOR101W,True,False,False,False,False,False,,1
YOR104W,True,False,False,False,False,False,,1
YOR105W,True,False,False,False,False,False,,1
YOR106W,True,True,False,False,False,True,0.7135,2
YOR107W,True,False,False,False,False,False,,1
YOR108W,True,False,False,True,False,False,,2
YOR109W,True,False,False,True,False,False,,2
YOR111W,True,False,False,False,False,False,,1
YOR112W,True,False,False,False,False,False,,1
YOR113W,True,True,False,False,False,False,,2
YOR114W,True,False,False,False,False,False,,1
YOR115C,True,False,False,False,False,False,,1
YOR118W,True,False,False,False,False,False,,1
YOR119C,False,False,False,True,True,False,,1
YOR120W,True,False,False,True,False,False,,2
YOR121C,True,False,False,False,False,False,,1
YOR123C,True,True,False,False,False,False,,2
YOR124C,True,False,False,False,False,False,,1
YOR125C,True,False,False,True,False,True,0.823,2
YOR126C,True,False,False,True,False,False,,2
YOR127W,True,False,False,False,False,False,,1
YOR128C,True,False,False,True,False,False,,2
YOR129C,True,False,False,False,False,False,,1
YOR130C,True,False,False,True,False,False,,2
YOR131C,True,False,False,False,False,False,,1
YOR132W,True,False,False,False,False,True,0.7435,1
YOR133W,True,False,False,False,False,False,,1
YOR134W,True,False,False,False,False,False,,1
YOR135C,True,False,False,False,False,True,0.843,1
YOR136W,True,False,False,True,False,True,0.8345,2
YOR137C,True,False,False,False,False,False,,1
YOR138C,True,False,False,False,False,False,,1
YOR139C,True,False,False,False,False,True,0.866,1
YOR140W,True,True,False,False,False,True,0.7825,2
YOR141C,True,True,False,False,False,False,,2
YOR142W,True,False,False,True,False,False,,2
YOR143C,False,False,False,True,True,True,0.8925,1
YOR144C,True,True,False,False,False,False,,2
YOR147W,True,False,False,False,False,False,,1
YOR149C,False,False,False,True,True,True,0.7551,1
YOR150W,True,False,False,False,False,False,,1
YOR152C,True,False,False,False,False,False,,1
YOR153W,True,False,False,False,False,False,,1
YOR154W,True,False,False,False,False,False,,1
YOR155C,True,False,False,True,False,False,,2
YOR156C,True,True,False,False,False,False,,2
YOR158W,True,False,False,False,False,False,,1
YOR161C,False,False,False,True,False,False,,1
YOR162C,False,False,True,False,False,False,,1
YOR163W,False,False,False,True,False,False,,1
YOR168W,False,False,False,True,True,True,0.7337,1
YOR171C,True,False,False,True,False,False,,2
YOR172W,True,False,True,False,False,False,,2
YOR175C,False,False,False,True,False,False,,1
YOR176W,False,False,False,True,True,False,,1
YOR178C,True,False,False,False,False,False,,1
YOR179C,True,True,False,False,False,False,,2
YOR180C,True,False,False,True,False,False,,2
YOR182C,True,False,False,False,True,True,0.698,1
YOR183W,True,False,False,False,False,True,0.738,1
YOR184W,True,False,False,True,False,True,0.798,2
YOR185C,True,False,False,False,False,False,,1
YOR186W,True,False,False,False,False,False,,1
YOR187W,True,False,False,False,False,False,,1
YOR188W,True,False,False,False,False,False,,1
YOR189W,True,False,False,False,False,False,,1
YOR190W,True,False,False,True,False,False,,2
YOR191W,True,True,False,False,False,False,,2
YOR192C,True,False,False,True,False,False,,2
YOR193W,True,False,False,False,False,False,,1
YOR195W,True,False,False,False,False,False,,1
YOR196C,True,False,False,True,False,True,0.679,2
YOR197W,True,False,False,False,False,False,,1
YOR198C,True,False,False,False,False,False,,1
YOR199W,True,False,False,False,False,False,,1
YOR200W,True,False,False,False,False,False,,1
YOR201C,True,False,False,False,False,False,,1
YOR202W,True,False,False,True,False,False,,2
YOR205C,True,True,False,False,False,False,,2
YOR208W,True,False,False,False,False,False,,1
YOR209C,True,True,False,True,False,False,,3
YOR211C,True,False,False,False,False,False,,1
YOR212W,True,False,False,False,False,False,,1
YOR213C,True,True,False,False,False,False,,2
YOR214C,True,False,False,False,False,False,,1
YOR215C,True,False,False,False,False,False,,1
YOR216C,True,False,False,False,False,False,,1
YOR219C,True,False,False,False,False,False,,1
YOR220W,True,False,False,False,False,False,,1
YOR221C,True,False,False,True,False,True,0.707,2
YOR222W,True,False,False,True,False,False,,2
YOR223W,True,False,False,False,False,False,,1
YOR225W,True,False,False,False,False,False,,1
YOR226C,True,False,False,True,False,False,,2
YOR227W,True,False,False,False,False,False,,1
YOR228C,True,False,False,False,False,False,,1
YOR229W,True,False,False,False,False,False,,1
YOR230W,True,False,False,False,False,False,,1
YOR231W,True,False,False,True,False,False,,2
YOR233W,True,False,False,True,False,True,0.804,2
YOR234C,True,False,False,False,False,False,,1
YOR235W,True,False,False,False,False,True,0.738,1
YOR236W,False,False,False,True,True,True,0.1851,1
YOR237W,True,False,False,False,False,False,,1
YOR238W,True,False,False,False,False,False,,1
YOR241W,True,False,False,True,False,False,,2
YOR242C,True,False,False,False,False,False,,1
YOR243C,True,True,False,False,False,False,,2
YOR245C,True,False,False,True,False,False,,2
YOR246C,True,False,False,False,False,False,,1
YOR247W,True,False,False,False,False,False,,1
YOR248W,True,False,False,False,False,False,,1
YOR251C,True,False,False,True,False,False,,2
YOR252W,True,False,False,False,False,False,,1
YOR253W,True,False,False,True,False,False,,2
YOR255W,True,False,False,False,False,False,,1
YOR258W,True,True,False,False,False,False,,2
YOR263C,True,False,False,False,False,False,,1
YOR264W,True,False,False,False,False,False,,1
YOR265W,True,False,False,False,False,False,,1
YOR266W,True,False,False,False,False,False,,1
YOR267C,True,False,False,True,False,False,,2
YOR268C,True,False,False,False,False,False,,1
YOR269W,True,False,False,False,False,True,0.864,1
YOR270C,True,False,False,True,False,True,0.6495,2
YOR271C,True,False,False,False,False,False,,1
YOR273C,True,False,False,True,False,False,,2
YOR274W,True,False,False,False,False,False,,1
YOR275C,True,False,False,False,False,True,0.795,1
YOR276W,True,False,False,False,False,False,,1
YOR277C,True,False,False,False,False,False,,1
YOR278W,False,False,False,True,True,False,,1
YOR279C,True,True,False,False,False,False,,2
YOR280C,True,False,False,False,False,False,,1
YOR283W,True,False,False,True,False,False,,2
YOR284W,True,False,False,False,False,False,,1
YOR285W,True,False,False,True,False,False,,2
YOR286W,True,False,False,True,False,False,,2
YOR288C,True,False,False,False,False,False,,1
YOR289W,True,False,False,False,False,False,,1
YOR290C,False,True,False,False,False,False,,1
YOR291W,True,False,False,False,False,False,,1
YOR292C,True,False,False,False,False,False,,1
YOR293W,True,False,False,False,False,True,0.4675,1
YOR295W,True,True,False,False,False,False,,2
YOR296W,True,False,False,False,False,False,,1
YOR297C,True,False,False,False,False,False,,1
YOR298C-A,True,False,False,False,False,False,,1
YOR298W,True,False,False,False,False,False,,1
YOR299W,True,False,False,False,False,False,,1
YOR300W,True,False,False,False,False,False,,1
YOR301W,True,False,False,False,False,False,,1
YOR302W,True,False,False,False,False,False,,1
YOR303W,True,False,False,True,False,False,,2
YOR304C-A,True,False,False,False,False,False,,1
YOR304W,True,True,True,False,False,False,,3
YOR305W,True,False,False,False,False,False,,1
YOR306C,True,False,False,True,False,False,,2
YOR307C,True,False,False,False,False,False,,1
YOR308C,True,False,False,False,False,False,,1
YOR309C,True,False,False,False,False,True,0.757,1
YOR311C,True,False,False,True,False,True,0.812,2
YOR312C,True,False,False,False,False,False,,1
YOR313C,True,False,False,False,False,False,,1
YOR314W,True,False,False,False,False,False,,1
YOR315W,True,False,False,False,False,False,,1
YOR316C,True,False,False,True,False,False,,2
YOR317W,True,False,False,True,False,False,,2
YOR318C,True,False,False,False,False,False,,1
YOR320C,True,False,False,False,False,False,,1
YOR321W,True,False,False,True,False,False,,2
YOR322C,True,False,False,False,False,False,,1
YOR323C,True,False,False,True,False,False,,2
YOR324C,True,False,False,False,False,False,,1
YOR325W,True,False,False,False,False,False,,1
YOR327C,True,False,False,False,False,True,0.8085,1
YOR328W,True,False,False,False,False,False,,1
YOR330C,True,False,False,False,False,False,,1
YOR331C,True,False,False,False,False,False,,1
YOR332W,True,False,False,True,False,True,0.251,2
YOR333C,True,False,False,False,False,False,,1
YOR334W,True,False,False,True,False,False,,2
YOR335C,False,False,False,True,True,True,0.6799,1
YOR337W,True,False,False,False,False,False,,1
YOR338W,True,True,False,False,False,False,,2
YOR339C,True,False,False,False,False,False,,1
YOR342C,True,False,False,False,False,False,,1
YOR343C,True,False,False,False,False,False,,1
YOR344C,True,False,True,False,False,False,,2
YOR345C,True,False,False,False,False,False,,1
YOR346W,True,False,False,False,False,False,,1
YOR347C,True,False,False,True,False,False,,2
YOR348C,True,False,False,True,False,False,,2
YOR349W,True,False,False,False,False,False,,1
YOR350C,True,False,False,False,False,True,0.7725,1
YOR351C,True,False,False,True,False,False,,2
YOR352W,True,False,False,False,False,False,,1
YOR354C,True,False,False,False,False,False,,1
YOR355W,True,False,False,False,False,True,0.7705,1
YOR356W,True,False,False,False,False,False,,1
YOR357C,True,False,False,False,False,False,,1
YOR358W,True,True,False,False,False,True,0.8255,2
YOR359W,True,False,False,False,False,False,,1
YOR360C,True,True,False,True,False,True,0.8777,3
YOR363C,True,False,False,False,False,False,,1
YOR364W,True,False,False,False,False,False,,1
YOR365C,True,False,False,False,False,False,,1
YOR366W,True,False,False,False,False,False,,1
YOR367W,True,False,False,False,False,False,,1
YOR368W,True,False,False,False,False,False,,1
YOR369C,True,False,False,False,False,False,,1
YOR371C,True,True,False,False,False,False,,2
YOR374W,True,False,False,True,False,False,,2
YOR375C,True,False,False,True,False,False,,2
YOR376W,True,False,False,False,False,False,,1
YOR377W,True,False,False,True,False,False,,2
YOR378W,True,False,False,False,False,False,,1
YOR379C,True,False,False,False,False,False,,1
YOR380W,True,False,False,False,False,False,,1
YOR381W,True,False,False,True,False,False,,2
YOR382W,True,False,False,False,False,False,,1
YOR383C,True,False,False,False,False,False,,1
YOR384W,True,False,False,True,False,False,,2
YOR385W,True,False,False,False,False,False,,1
YOR386W,True,False,False,False,False,False,,1
YOR388C,False,False,False,True,False,True,0.871,1
YOR391C,False,False,False,True,False,True,0.869,1
YOR393W,False,False,False,True,False,False,,1
YPL001W,True,False,False,False,False,False,,1
YPL002C,True,True,False,False,False,True,0.6205,2
YPL003W,True,False,False,False,False,False,,1
YPL004C,True,False,False,False,False,False,,1
YPL005W,True,False,False,False,False,True,0.737,1
YPL006W,True,False,False,False,False,False,,1
YPL008W,True,True,False,False,False,False,,2
YPL009C,True,False,False,False,False,False,,1
YPL013C,True,False,False,False,False,True,0.3145,1
YPL014W,True,False,False,False,False,False,,1
YPL015C,True,False,False,True,False,False,,2
YPL017C,True,False,False,False,False,False,,1
YPL018W,True,True,False,False,False,False,,2
YPL019C,True,False,False,False,False,False,,1
YPL021W,True,False,True,False,False,False,,2
YPL022W,True,True,False,False,False,True,0.86,2
YPL023C,True,False,False,True,False,False,,2
YPL024W,True,True,False,False,False,True,0.7315,2
YPL025C,True,False,False,False,False,False,,1
YPL026C,True,False,False,True,False,False,,2
YPL027W,True,False,False,False,False,False,,1
YPL028W,False,False,False,True,True,True,0.8466,1
YPL029W,True,False,False,False,False,False,,1
YPL030W,True,False,False,False,False,False,,1
YPL031C,True,True,False,True,False,True,0.297,3
YPL032C,True,False,False,False,False,False,,1
YPL033C,True,False,False,False,False,False,,1
YPL034W,True,False,False,False,False,False,,1
YPL035C,True,False,False,False,False,False,,1
YPL036W,True,False,False,True,False,True,0.786,2
YPL037C,True,False,False,False,False,False,,1
YPL038W,True,False,True,False,False,False,,2
YPL039W,True,False,False,False,False,False,,1
YPL040C,True,False,False,True,False,True,0.457,2
YPL041C,True,False,False,False,False,False,,1
YPL042C,True,True,False,True,False,True,0.4525,3
YPL045W,True,True,False,False,False,True,0.202,2
YPL046C,True,True,False,False,False,False,,2
YPL047W,True,False,False,False,False,True,0.8658,1
YPL048W,True,False,False,False,False,False,,1
YPL049C,True,True,False,False,False,True,0.8365,2
YPL050C,True,False,False,False,False,False,,1
YPL051W,True,False,False,False,False,False,,1
YPL053C,False,False,False,True,False,False,,1
YPL055C,True,True,False,False,False,True,0.674,2
YPL057C,False,False,False,True,False,True,0.8528,1
YPL059W,True,False,False,True,False,False,,2
YPL060W,False,False,False,True,False,False,,1
YPL061W,True,False,False,True,False,False,,2
YPL062W,True,False,False,False,False,False,,1
YPL065W,False,True,False,False,False,True,0.412,1
YPL069C,False,False,False,True,False,True,0.6248,1
YPL070W,True,False,False,False,False,False,,1
YPL071C,True,False,False,False,False,False,,1
YPL072W,False,True,False,False,False,False,,1
YPL074W,True,False,False,False,False,False,,1
YPL076W,False,False,False,True,True,True,0.5421,1
YPL077C,True,False,False,False,False,False,,1
YPL078C,True,False,False,True,False,True,0.686,2
YPL079W,True,False,False,False,False,True,0.8003,1
YPL080C,True,False,False,False,False,True,0.825,1
YPL084W,True,True,False,False,False,True,0.5665,2
YPL086C,True,True,False,False,False,True,0.8025,2
YPL087W,True,False,False,True,False,False,,2
YPL088W,True,False,False,True,False,False,,2
YPL089C,False,False,True,False,False,False,,1
YPL090C,True,False,False,False,False,True,0.7915,1
YPL091W,False,False,False,True,False,False,,1
YPL092W,False,False,False,True,False,False,,1
YPL095C,False,False,False,True,False,False,,1
YPL096C-A,False,False,False,True,False,True,0.8555,1
YPL097W,False,False,False,True,False,True,0.316,1
YPL100W,False,True,False,False,False,False,,1
YPL101W,True,True,False,False,False,True,0.827,2
YPL102C,True,False,False,False,False,True,0.82,1
YPL104W,True,False,False,True,False,True,0.285,2
YPL106C,True,False,False,False,False,True,0.4513,1
YPL110C,False,False,False,True,False,False,,1
YPL111W,False,False,False,True,False,False,,1
YPL115C,True,False,False,False,False,False,,1
YPL116W,False,True,False,False,False,False,,1
YPL117C,False,False,False,True,True,True,0.8716,1
YPL120W,False,False,False,True,True,True,0.863,1
YPL121C,False,True,False,False,False,False,,1
YPL123C,False,True,False,False,False,False,,1
YPL125W,False,True,False,False,False,True,0.627,1
YPL129W,True,False,False,False,False,True,0.296,1
YPL132W,True,False,False,True,False,True,0.7515,2
YPL134C,False,False,False,True,False,False,,1
YPL135W,False,False,False,True,False,False,,1
YPL138C,False,True,False,False,False,False,,1
YPL139C,True,True,False,False,False,False,,2
YPL140C,False,True,False,True,False,False,,2
YPL141C,False,False,False,True,False,False,,1
YPL144W,True,True,False,False,False,False,,2
YPL147W,False,False,False,True,False,False,,1
YPL148C,False,False,False,True,False,True,0.6805,1
YPL149W,True,False,False,False,True,False,,1
YPL150W,False,False,False,True,False,False,,1
YPL152W,True,False,False,False,False,False,,1
YPL153C,False,False,False,True,True,True,0.4772,1
YPL157W,False,True,False,False,False,True,0.7207,1
YPL158C,True,False,False,False,False,False,,1
YPL159C,True,False,False,False,False,False,,1
YPL160W,False,False,False,True,True,True,0.3818,1
YPL161C,True,False,False,False,False,True,0.815,1
YPL165C,True,False,False,False,False,False,,1
YPL167C,False,True,False,False,False,False,,1
YPL168W,True,False,False,False,False,False,,1
YPL172C,False,False,False,True,False,True,0.7685,1
YPL175W,False,False,False,True,True,False,,1
YPL177C,False,True,True,False,False,False,,2
YPL178W,True,False,False,False,False,True,0.4887,1
YPL180W,False,True,False,False,False,True,0.208,1
YPL181W,True,True,False,False,False,False,,2
YPL183W-A,True,False,False,False,False,True,0.735,1
YPL184C,False,True,False,False,False,False,,1
YPL188W,False,False,False,True,False,False,,1
YPL189W,False,False,False,True,False,False,,1
YPL192C,True,False,False,False,False,False,,1
YPL193W,False,True,False,False,False,False,,1
YPL199C,False,True,False,False,False,False,,1
YPL203W,False,False,False,True,False,False,,1
YPL204W,False,False,False,True,True,True,0.6662,1
YPL205C,True,False,False,False,False,True,0.71,1
YPL206C,False,False,False,True,False,False,,1
YPL209C,False,False,False,True,True,True,0.5207,1
YPL212C,True,True,False,True,False,False,,3
YPL213W,True,True,False,False,False,True,0.6082,2
YPL214C,True,False,False,True,False,False,,2
YPL219W,False,True,False,False,False,False,,1
YPL221W,True,False,False,False,False,False,,1
YPL225W,True,False,False,False,False,False,,1
YPL226W,False,True,False,False,False,True,0.625,1
YPL227C,True,False,False,True,False,False,,2
YPL230W,False,False,True,False,False,False,,1
YPL231W,False,False,False,True,True,True,0.4989,1
YPL234C,True,False,False,True,False,True,0.304,2
YPL236C,False,False,False,True,False,False,,1
YPL239W,True,False,False,False,False,True,0.628,1
YPL241C,True,False,False,False,False,False,,1
YPL244C,False,False,False,True,False,False,,1
YPL247C,True,False,False,False,False,False,,1
YPL248C,True,False,False,False,False,False,,1
YPL252C,False,False,False,True,True,False,,1
YPL254W,False,True,False,False,False,True,0.2955,1
YPL256C,True,True,False,False,False,False,,2
YPL258C,False,False,False,True,False,False,,1
YPL260W,True,False,False,False,False,False,,1
YPL261C,True,False,False,False,False,True,0.842,1
YPL262W,False,False,False,True,False,True,0.8095,1
YPL265W,False,False,False,True,False,False,,1
YPL268W,True,True,False,True,True,False,,3
YPL269W,True,False,False,False,False,False,,1
YPL271W,True,False,False,True,False,False,,2
YPL273W,False,True,False,True,False,False,,2
YPL274W,False,True,False,True,False,False,,2
YPL280W,False,False,False,True,False,False,,1
YPL281C,False,False,False,True,False,False,,1
YPR001W,False,False,False,True,False,False,,1
YPR002W,False,False,False,True,False,False,,1
YPR003C,False,False,False,True,False,False,,1
YPR005C,True,False,False,False,False,False,,1
YPR006C,True,False,False,True,False,False,,2
YPR008W,False,False,True,False,False,False,,1
YPR009W,False,False,True,False,False,False,,1
YPR011C,False,False,False,True,False,False,,1
YPR015C,False,False,True,False,False,False,,1
YPR017C,True,False,False,False,False,False,,1
YPR018W,True,True,False,False,False,True,0.8745,2
YPR020W,True,False,False,True,False,True,0.8305,2
YPR021C,False,False,False,True,False,False,,1
YPR023C,False,True,False,False,False,True,0.887,1
YPR026W,False,False,False,True,False,False,,1
YPR030W,True,False,False,False,False,False,,1
YPR033C,False,False,False,True,True,True,0.7227,1
YPR035W,False,False,False,True,True,True,0.3181,1
YPR036W,False,False,False,True,False,False,,1
YPR040W,False,True,False,False,False,False,,1
YPR044C,True,False,False,False,False,True,0.6725,1
YPR047W,False,False,False,True,False,True,0.262,1
YPR051W,True,False,False,False,False,False,,1
YPR052C,False,False,True,False,False,False,,1
YPR054W,False,False,False,True,False,False,,1
YPR057W,True,True,False,False,False,True,0.7907,2
YPR058W,False,False,False,True,False,False,,1
YPR060C,False,False,False,True,False,False,,1
YPR062W,False,False,False,True,False,False,,1
YPR063C,True,False,False,False,False,False,,1
YPR064W,True,False,False,False,False,False,,1
YPR065W,True,True,True,False,False,False,,3
YPR066W,True,True,False,False,False,True,0.8685,2
YPR069C,False,False,False,True,False,True,0.7523,1
YPR070W,True,True,False,False,False,True,0.7053,2
YPR072W,True,False,False,False,False,False,,1
YPR073C,True,False,False,False,False,False,,1
YPR074C,True,False,False,True,False,False,,2
YPR076W,True,False,False,False,False,False,,1
YPR081C,False,False,False,True,False,True,0.894,1
YPR087W,True,False,False,False,False,False,,1
YPR099C,True,False,False,False,False,True,0.702,1
YPR100W,True,False,False,False,False,True,0.456,1
YPR101W,True,True,False,False,False,True,0.789,2
YPR106W,False,False,False,True,False,False,,1
YPR111W,False,False,False,True,False,False,,1
YPR113W,False,False,False,True,True,False,,1
YPR116W,True,False,False,False,False,False,,1
YPR118W,False,False,False,True,False,False,,1
YPR119W,True,True,False,False,False,False,,2
YPR120C,True,True,False,False,False,False,,2
YPR121W,False,False,False,True,False,False,,1
YPR122W,True,False,False,False,False,False,,1
YPR124W,True,False,False,False,False,True,0.799,1
YPR125W,True,True,False,False,False,False,,2
YPR126C,True,False,False,False,False,False,,1
YPR127W,False,False,False,True,False,False,,1
YPR128C,False,False,False,True,False,False,,1
YPR134W,True,False,False,False,False,True,0.8598,1
YPR135W,True,True,False,False,False,True,0.741,2
YPR138C,False,False,False,True,False,False,,1
YPR139C,True,False,False,True,False,False,,2
YPR140W,False,False,False,True,False,False,,1
YPR141C,True,True,False,False,False,True,0.5742,2
YPR145W,False,False,False,True,False,False,,1
YPR147C,True,False,False,False,False,False,,1
YPR149W,False,True,False,False,False,False,,1
YPR152C,False,True,False,False,False,False,,1
YPR153W,False,True,False,False,False,False,,1
YPR156C,False,False,False,True,False,False,,1
YPR158W,True,False,False,False,False,False,,1
YPR159W,True,False,False,True,False,False,,2
YPR160W,False,True,False,True,False,False,,2
YPR161C,False,False,False,True,True,True,0.3975,1
YPR163C,True,False,False,False,False,False,,1
YPR164W,True,True,False,False,False,True,0.829,2
YPR165W,False,False,False,True,True,False,,1
YPR167C,False,False,False,True,False,False,,1
YPR170W-B,False,False,False,True,False,False,,1
YPR173C,True,True,False,False,False,True,0.6287,2
YPR179C,False,True,False,False,False,True,0.7717,1
YPR183W,False,False,False,True,True,True,0.6524,1
YPR184W,False,False,False,True,False,False,,1
