term,name,namespace,go_level,stratum,direct_genes,contained_genes,n_children,n_parents,width
GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,molecular_function,3,5,11,28,1,2,20
GO:0019856,pyrimidine nucleobase biosynthetic process,biological_process,5,5,3,11,1,2,20
GO:0019887,protein kinase regulator activity,molecular_function,4,5,6,59,3,1,20
GO:0019901,protein kinase binding,molecular_function,5,5,29,29,0,1,20
GO:0019903,protein phosphatase binding,molecular_function,5,5,5,15,1,1,20
GO:0022626,cytosolic ribosome,cellular_component,6,5,19,19,0,1,20
GO:0022904,respiratory electron transport chain,biological_process,5,5,7,40,1,1,20
GO:0030007,intracellular potassium ion homeostasis,biological_process,5,5,5,5,0,2,20
GO:0030026,intracellular manganese ion homeostasis,biological_process,5,5,8,8,0,1,20
GO:0030162,regulation of proteolysis,biological_process,7,5,4,4,0,1,20
GO:0030163,protein catabolic process,biological_process,5,5,12,141,3,2,20
GO:0030258,lipid modification,biological_process,5,5,1,12,1,1,20
GO:0030414,peptidase inhibitor activity,molecular_function,4,5,5,6,1,1,20
GO:0030437,ascospore formation,biological_process,3,5,54,54,0,1,20
GO:0030476,ascospore wall assembly,biological_process,3,5,36,36,0,1,20
GO:0030619,U1 snRNA binding,molecular_function,5,5,7,7,0,1,20
GO:0030620,U2 snRNA binding,molecular_function,5,5,8,8,0,1,20
GO:0030621,U4 snRNA binding,molecular_function,5,5,5,5,0,1,20
GO:0030623,U5 snRNA binding,molecular_function,5,5,5,5,0,1,20
GO:0030686,90S preribosome,cellular_component,4,5,81,81,0,1,25
GO:0030687,"preribosome, large subunit precursor",cellular_component,4,5,60,60,0,1,20
GO:0030688,"preribosome, small subunit precursor",cellular_component,4,5,23,23,0,1,20
GO:0030907,MBF transcription complex,cellular_component,4,5,7,7,0,1,20
GO:0030983,mismatched DNA binding,molecular_function,5,5,11,12,1,1,20
GO:0031123,RNA 3'-end processing,biological_process,5,5,4,40,4,1,20
GO:0031267,small GTPase binding,molecular_function,5,5,39,39,0,1,20
GO:0031463,Cul3-RING ubiquitin ligase complex,cellular_component,5,5,7,7,0,1,20
GO:0031492,nucleosomal DNA binding,molecular_function,4,5,4,4,0,2,20
GO:0031625,ubiquitin protein ligase binding,molecular_function,5,5,28,28,0,1,20
GO:0031965,nuclear membrane,cellular_component,4,5,69,94,2,1,21
GO:0031966,mitochondrial membrane,cellular_component,4,5,91,402,2,1,28
GO:0032036,myosin heavy chain binding,molecular_function,5,5,1,4,1,1,20
GO:0032040,small-subunit processome,cellular_component,4,5,53,53,0,1,20
GO:0032786,"positive regulation of DNA-templated transcription, elongation",biological_process,10,5,6,40,2,2,20
GO:0032984,protein-containing complex disassembly,biological_process,5,5,3,18,1,1,20
GO:0033120,positive regulation of RNA splicing,biological_process,7,5,2,2,0,2,20
GO:0033309,SBF transcription complex,cellular_component,4,5,8,8,0,1,20
GO:0033499,"galactose catabolic process via UDP-galactose, Leloir pathway",biological_process,5,5,5,5,0,4,20
GO:0033553,rDNA heterochromatin,cellular_component,4,5,11,11,0,1,20
GO:0034243,regulation of transcription elongation by RNA polymerase II,biological_process,10,5,1,32,1,1,20
GO:0034389,lipid droplet organization,biological_process,5,5,10,13,1,1,20
GO:0034450,ubiquitin-ubiquitin ligase activity,molecular_function,6,5,6,6,0,1,20
GO:0034511,U3 snoRNA binding,molecular_function,5,5,17,17,0,1,20
GO:0034605,cellular response to heat,biological_process,4,5,11,20,1,1,20
GO:0034727,piecemeal microautophagy of the nucleus,biological_process,5,5,41,41,0,2,20
GO:0035350,FAD transmembrane transport,biological_process,4,5,4,4,0,1,20
GO:0035361,Cul8-RING ubiquitin ligase complex,cellular_component,5,5,5,5,0,1,20
GO:0035615,clathrin adaptor activity,molecular_function,4,5,7,7,0,1,20
GO:0035719,tRNA import into nucleus,biological_process,6,5,4,4,0,2,20
GO:0035974,meiotic spindle pole body,cellular_component,4,5,5,5,0,1,20
GO:0036211,protein modification process,biological_process,5,5,11,137,6,1,20
GO:0036498,IRE1-mediated unfolded protein response,biological_process,5,5,5,5,0,1,20
GO:0038203,TORC2 signaling,biological_process,5,5,4,4,0,1,20
GO:0042124,"1,3-beta-glucanosyltransferase activity",molecular_function,4,5,5,5,0,1,20
GO:0042134,rRNA primary transcript binding,molecular_function,5,5,14,14,0,1,20
GO:0042162,telomeric DNA binding,molecular_function,5,5,22,30,2,1,20
GO:0042176,regulation of protein catabolic process,biological_process,6,5,4,19,2,1,20
GO:0042578,phosphoric ester hydrolase activity,molecular_function,4,5,1,97,2,1,20
GO:0042744,hydrogen peroxide catabolic process,biological_process,4,5,6,6,0,1,20
GO:0043023,ribosomal large subunit binding,molecular_function,5,5,8,8,0,1,20
GO:0043024,ribosomal small subunit binding,molecular_function,5,5,5,5,0,1,20
GO:0043101,purine-containing compound salvage,biological_process,5,5,1,7,1,1,20
GO:0043487,regulation of RNA stability,biological_process,3,5,1,35,1,3,20
GO:0044732,mitotic spindle pole body,cellular_component,4,5,14,14,0,1,20
GO:0045143,homologous chromosome segregation,biological_process,4,5,6,6,0,1,20
GO:0045159,myosin II binding,molecular_function,5,5,2,6,1,1,20
GO:0045943,positive regulation of transcription by RNA polymerase I,biological_process,10,5,13,21,1,2,20
GO:0045944,positive regulation of transcription by RNA polymerase II,biological_process,10,5,208,260,4,2,63
GO:0046486,glycerolipid metabolic process,biological_process,5,5,1,85,1,1,20
GO:0046513,ceramide biosynthetic process,biological_process,5,5,8,8,0,2,20
GO:0046653,tetrahydrofolate metabolic process,biological_process,5,5,2,12,2,1,20
GO:0046655,folic acid metabolic process,biological_process,4,5,3,9,1,2,20
GO:0046873,metal ion transmembrane transporter activity,molecular_function,5,5,11,36,4,2,20
GO:0046912,"acyltransferase activity, acyl groups converted into alkyl on transfer",molecular_function,4,5,7,7,0,1,20
GO:0048024,"regulation of mRNA splicing, via spliceosome",biological_process,7,5,2,2,0,2,20
GO:0048027,mRNA 5'-UTR binding,molecular_function,5,5,4,4,0,1,20
GO:0048284,organelle fusion,biological_process,5,5,2,57,3,1,20
GO:0050664,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",molecular_function,4,5,2,2,0,1,20
GO:0051015,actin filament binding,molecular_function,3,5,34,34,0,2,20
GO:0051016,barbed-end actin filament capping,biological_process,9,5,8,8,0,1,20
GO:0051054,positive regulation of DNA metabolic process,biological_process,7,5,2,5,2,1,20
GO:0051156,glucose 6-phosphate metabolic process,biological_process,4,5,6,19,1,3,20
GO:0051276,chromosome organization,biological_process,5,5,19,197,10,1,20
GO:0051300,spindle pole body organization,biological_process,3,5,3,16,1,1,20
GO:0051604,protein maturation,biological_process,5,5,8,62,5,1,20
GO:0051654,establishment of mitochondrion localization,biological_process,4,5,4,4,0,2,20
GO:0052646,alditol phosphate metabolic process,biological_process,4,5,1,5,1,3,20
GO:0052689,carboxylic ester hydrolase activity,molecular_function,4,5,13,49,7,1,20
GO:0055086,nucleobase-containing small molecule metabolic process,biological_process,4,5,3,138,2,2,20
GO:0060260,regulation of transcription initiation by RNA polymerase II,biological_process,10,5,1,16,2,1,20
GO:0060962,regulation of ribosomal protein gene transcription by RNA polymerase II,biological_process,10,5,3,9,1,1,20
GO:0061025,membrane fusion,biological_process,5,5,11,11,0,1,20
GO:0061186,negative regulation of silent mating-type cassette heterochromatin formation,biological_process,8,5,8,8,0,2,20
GO:0061188,negative regulation of rDNA heterochromatin formation,biological_process,8,5,8,8,0,1,20
GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,molecular_function,5,5,40,40,0,1,20
GO:0062197,cellular response to chemical stress,biological_process,4,5,1,83,2,1,20
GO:0065003,protein-containing complex assembly,biological_process,5,5,30,346,12,1,20
GO:0070180,large ribosomal subunit rRNA binding,molecular_function,5,5,16,16,0,1,20
GO:0070181,small ribosomal subunit rRNA binding,molecular_function,5,5,9,9,0,1,20
GO:0070534,protein K63-linked ubiquitination,biological_process,11,5,5,5,0,1,20
GO:0070778,L-aspartate transmembrane transport,biological_process,5,5,4,4,0,2,20
GO:0070814,hydrogen sulfide biosynthetic process,biological_process,5,5,6,6,0,1,20
GO:0070847,core mediator complex,cellular_component,4,5,20,20,0,1,20
GO:0070979,protein K11-linked ubiquitination,biological_process,11,5,5,5,0,1,20
GO:0071010,prespliceosome,cellular_component,4,5,1,31,1,1,20
GO:0071011,precatalytic spliceosome,cellular_component,4,5,16,16,0,1,20
GO:0071013,catalytic step 2 spliceosome,cellular_component,3,5,24,33,1,1,20
GO:0071014,post-mRNA release spliceosomal complex,cellular_component,4,5,6,9,1,1,20
GO:0071020,post-spliceosomal complex,cellular_component,4,5,1,1,0,1,20
GO:0071162,CMG complex,cellular_component,4,5,11,11,0,1,20
GO:0071444,cellular response to pheromone,biological_process,4,5,9,13,1,2,20
GO:0071949,FAD binding,molecular_function,5,5,14,14,0,1,20
GO:0072583,clathrin-dependent endocytosis,biological_process,5,5,8,8,0,1,20
GO:0072686,mitotic spindle,cellular_component,6,5,18,18,0,1,20
GO:0072687,meiotic spindle,cellular_component,6,5,4,4,0,1,20
GO:0089709,L-histidine transmembrane transport,biological_process,4,5,4,4,0,4,20
GO:0090110,COPII-coated vesicle cargo loading,biological_process,4,5,7,7,0,1,20
GO:0090150,establishment of protein localization to membrane,biological_process,4,5,1,44,2,2,20
GO:0090158,endoplasmic reticulum membrane organization,biological_process,5,5,1,1,0,1,20
GO:0090304,nucleic acid metabolic process,biological_process,4,5,5,1036,2,2,20
GO:0097027,ubiquitin-protein transferase activator activity,molecular_function,4,5,5,6,1,2,20
GO:0097177,mitochondrial ribosome binding,molecular_function,5,5,7,7,0,1,20
GO:0097525,spliceosomal snRNP complex,cellular_component,4,5,3,56,6,1,20
GO:0098588,bounding membrane of organelle,cellular_component,4,5,6,384,4,1,20
GO:0120009,intermembrane lipid transfer,biological_process,5,5,23,23,0,2,20
GO:0140331,aminophospholipid translocation,biological_process,6,5,7,7,0,2,20
GO:0140824,thioredoxin-dependent peroxiredoxin activity,molecular_function,4,5,7,8,1,1,20
GO:1901605,alpha-amino acid metabolic process,biological_process,5,5,5,36,5,2,20
GO:1901992,positive regulation of mitotic cell cycle phase transition,biological_process,7,5,1,11,2,1,20
GO:1902476,chloride transmembrane transport,biological_process,5,5,4,4,0,2,20
GO:1902600,proton transmembrane transport,biological_process,5,5,97,97,0,2,30
GO:1903710,spermine transmembrane transport,biological_process,4,5,4,4,0,2,20
GO:1903711,spermidine transmembrane transport,biological_process,4,5,4,4,0,2,20
GO:1903826,L-arginine transmembrane transport,biological_process,5,5,4,4,0,2,20
GO:1904750,negative regulation of protein localization to nucleolus,biological_process,7,5,5,5,0,1,20
GO:1990050,phosphatidic acid transfer activity,molecular_function,5,5,4,4,0,1,20
GO:1990070,TRAPPI protein complex,cellular_component,4,5,6,6,0,1,20
GO:1990071,TRAPPII protein complex,cellular_component,4,5,10,10,0,1,20
GO:1990072,TRAPPIII protein complex,cellular_component,4,5,7,7,0,1,20
GO:1990145,maintenance of translational fidelity,biological_process,5,5,11,11,0,1,20
GO:1990269,RNA polymerase II C-terminal domain phosphoserine binding,molecular_function,6,5,6,6,0,2,20
GO:1990825,sequence-specific mRNA binding,molecular_function,5,5,22,22,0,1,20
GO:2000144,positive regulation of DNA-templated transcription initiation,biological_process,10,5,1,14,1,1,20
GO:2000222,positive regulation of pseudohyphal growth,biological_process,6,5,5,5,0,2,20
GO:2000232,regulation of rRNA processing,biological_process,7,5,3,3,0,2,20
GO:2001032,regulation of double-strand break repair via nonhomologous end joining,biological_process,7,5,1,1,0,1,20
GO:0000002,mitochondrial genome maintenance,biological_process,6,6,37,37,0,1,20
GO:0000011,vacuole inheritance,biological_process,6,6,15,15,0,1,20
GO:0000030,mannosyltransferase activity,molecular_function,5,6,34,43,5,1,20
GO:0000038,very long-chain fatty acid metabolic process,biological_process,6,6,3,9,1,1,20
GO:0000055,ribosomal large subunit export from nucleus,biological_process,4,6,28,28,0,1,20
GO:0000056,ribosomal small subunit export from nucleus,biological_process,4,6,13,13,0,1,20
GO:0000139,Golgi membrane,cellular_component,5,6,141,141,0,1,43
GO:0000226,microtubule cytoskeleton organization,biological_process,3,6,13,54,4,2,20
GO:0000243,commitment complex,cellular_component,5,6,12,12,0,1,20
GO:0000266,mitochondrial fission,biological_process,6,6,8,8,0,1,20
GO:0000272,polysaccharide catabolic process,biological_process,5,6,10,14,1,3,20
GO:0000324,fungal-type vacuole,cellular_component,7,6,278,278,0,1,84
GO:0000430,regulation of transcription from RNA polymerase II promoter by glucose,biological_process,7,6,1,9,1,2,20
GO:0000436,carbon catabolite activation of transcription from RNA polymerase II promoter,biological_process,7,6,7,11,1,2,20
GO:0000741,karyogamy,biological_process,6,6,10,19,1,2,20
GO:0000749,response to pheromone triggering conjugation with cellular fusion,biological_process,5,6,4,4,0,1,20
GO:0000794,condensed nuclear chromosome,cellular_component,7,6,29,29,0,2,20
GO:0000819,sister chromatid segregation,biological_process,5,6,2,29,2,2,20
GO:0000955,amino acid catabolic process via Ehrlich pathway,biological_process,5,6,5,5,1,1,20
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,biological_process,6,6,11,22,1,1,20
GO:0001080,nitrogen catabolite activation of transcription from RNA polymerase II promoter,biological_process,7,6,8,8,0,3,20
GO:0001676,long-chain fatty acid metabolic process,biological_process,6,6,3,3,0,1,20
GO:0001927,exocyst assembly,biological_process,3,6,4,4,0,1,20
GO:0002181,cytoplasmic translation,biological_process,6,6,126,126,0,1,38
GO:0002182,cytoplasmic translational elongation,biological_process,6,6,3,3,0,1,20
GO:0003691,double-stranded telomeric DNA binding,molecular_function,5,6,5,5,0,2,20
GO:0003938,IMP dehydrogenase activity,molecular_function,5,6,5,5,0,1,20
GO:0004045,peptidyl-tRNA hydrolase activity,molecular_function,5,6,5,5,0,2,20
GO:0004067,asparaginase activity,molecular_function,6,6,5,5,0,1,20
GO:0004128,"cytochrome-b5 reductase activity, acting on NAD(P)H",molecular_function,5,6,4,4,0,1,20
GO:0004129,cytochrome-c oxidase activity,molecular_function,2,6,16,16,0,2,20
GO:0004190,aspartic-type endopeptidase activity,molecular_function,5,6,9,9,0,1,20
GO:0004197,cysteine-type endopeptidase activity,molecular_function,5,6,4,4,0,2,20
GO:0004222,metalloendopeptidase activity,molecular_function,5,6,18,18,0,2,20
GO:0004252,serine-type endopeptidase activity,molecular_function,5,6,13,13,0,2,20
GO:0004340,glucokinase activity,molecular_function,6,6,5,5,0,2,20
GO:0004359,glutaminase activity,molecular_function,5,6,5,5,0,1,20
GO:0004519,endonuclease activity,molecular_function,5,6,40,60,2,1,20
GO:0004527,exonuclease activity,molecular_function,5,6,23,31,2,1,20
GO:0004536,DNA nuclease activity,molecular_function,4,6,5,17,1,1,20
GO:0004540,RNA nuclease activity,molecular_function,4,6,7,24,1,1,20
GO:0004564,beta-fructofuranosidase activity,molecular_function,5,6,1,8,1,1,20
GO:0004620,phospholipase activity,molecular_function,5,6,7,13,3,1,20
GO:0004672,protein kinase activity,molecular_function,3,6,129,133,4,2,39
GO:0004737,pyruvate decarboxylase activity,molecular_function,5,6,4,4,0,1,20
GO:0004771,sterol ester esterase activity,molecular_function,5,6,4,4,0,2,20
GO:0004806,triacylglycerol lipase activity,molecular_function,5,6,13,13,0,2,20
GO:0004843,cysteine-type deubiquitinase activity,molecular_function,5,6,22,22,0,1,20
GO:0004860,protein kinase inhibitor activity,molecular_function,5,6,5,12,1,2,20
GO:0004866,endopeptidase inhibitor activity,molecular_function,5,6,3,3,0,1,20
GO:0005290,L-histidine transmembrane transporter activity,molecular_function,4,6,3,3,0,4,20
GO:0005302,L-tyrosine transmembrane transporter activity,molecular_function,4,6,6,6,0,2,20
GO:0005313,L-glutamate transmembrane transporter activity,molecular_function,5,6,6,6,0,1,20
GO:0005637,nuclear inner membrane,cellular_component,5,6,19,19,0,1,20
GO:0005640,nuclear outer membrane,cellular_component,5,6,10,10,0,1,20
GO:0005682,U5 snRNP,cellular_component,5,6,15,15,0,1,20
GO:0005685,U1 snRNP,cellular_component,5,6,18,18,0,1,20
GO:0005686,U2 snRNP,cellular_component,5,6,19,19,0,1,20
GO:0005687,U4 snRNP,cellular_component,5,6,6,6,0,1,20
GO:0005688,U6 snRNP,cellular_component,5,6,9,9,0,1,20
GO:0005741,mitochondrial outer membrane,cellular_component,5,6,106,106,0,1,32
GO:0005743,mitochondrial inner membrane,cellular_component,5,6,249,249,0,1,75
GO:0005774,vacuolar membrane,cellular_component,5,6,186,188,1,1,56
