term,gene
GO:0016787,YIR029W
GO:0016787,YIR039C
GO:0016787,YJL001W
GO:0016787,YJL033W
GO:0016787,YJL034W
GO:0016787,YJL035C
GO:0016787,YJL050W
GO:0016787,YJL055W
GO:0016787,YJL068C
GO:0016787,YJL087C
GO:0016787,YJL092W
GO:0016787,YJL126W
GO:0016787,YJL134W
GO:0016787,YJL138C
GO:0016787,YJL155C
GO:0016787,YJL156C
GO:0016787,YJL172W
GO:0016787,YJL197W
GO:0016787,YJL208C
GO:0016787,YJL213W
GO:0016787,YJL216C
GO:0016787,YJL221C
GO:0016787,YJL225C
GO:0016787,YJR019C
GO:0016787,YJR035W
GO:0016787,YJR045C
GO:0016787,YJR062C
GO:0016787,YJR069C
GO:0016787,YJR072C
GO:0016787,YJR099W
GO:0016787,YJR107W
GO:0016787,YJR110W
GO:0016787,YJR117W
GO:0016787,YJR126C
GO:0016787,YJR131W
GO:0016787,YJR153W
GO:0016787,YKL011C
GO:0016787,YKL017C
GO:0016787,YKL033W-A
GO:0016787,YKL046C
GO:0016787,YKL073W
GO:0016787,YKL078W
GO:0016787,YKL094W
GO:0016787,YKL100C
GO:0016787,YKL103C
GO:0016787,YKL113C
GO:0016787,YKL114C
GO:0016787,YKL129C
GO:0016787,YKL134C
GO:0016787,YKL140W
GO:0016787,YKL149C
GO:0016787,YKL157W
GO:0016787,YKL182W
GO:0016787,YKL197C
GO:0016787,YKL212W
GO:0016787,YKL215C
GO:0016787,YKR024C
GO:0016787,YKR031C
GO:0016787,YKR042W
GO:0016787,YKR043C
GO:0016787,YKR053C
GO:0016787,YKR055W
GO:0016787,YKR059W
GO:0016787,YKR070W
GO:0016787,YKR079C
GO:0016787,YKR084C
GO:0016787,YKR086W
GO:0016787,YKR087C
GO:0016787,YKR089C
GO:0016787,YKR098C
GO:0016787,YLL001W
GO:0016787,YLL008W
GO:0016787,YLL010C
GO:0016787,YLL012W
GO:0016787,YLL029W
GO:0016787,YLL066C
GO:0016787,YLL067C
GO:0016787,YLR019W
GO:0016787,YLR020C
GO:0016787,YLR028C
GO:0016787,YLR032W
GO:0016787,YLR057W
GO:0016787,YLR059C
GO:0016787,YLR107W
GO:0016787,YLR118C
GO:0016787,YLR120C
GO:0016787,YLR121C
GO:0016787,YLR132C
GO:0016787,YLR144C
GO:0016787,YLR151C
GO:0016787,YLR155C
GO:0016787,YLR157C
GO:0016787,YLR158C
GO:0016787,YLR160C
GO:0016787,YLR163C
GO:0016787,YLR213C
GO:0016787,YLR229C
GO:0016787,YLR231C
GO:0016787,YLR243W
GO:0016787,YLR244C
GO:0016787,YLR245C
GO:0016787,YLR247C
GO:0016787,YLR249W
GO:0016787,YLR270W
GO:0016787,YLR274W
GO:0016787,YLR276C
GO:0016787,YLR277C
GO:0016787,YLR286C
GO:0016787,YLR289W
GO:0016787,YLR299W
GO:0016787,YLR300W
GO:0016787,YLR307W
GO:0016787,YLR308W
GO:0016787,YLR345W
GO:0016787,YLR351C
GO:0016787,YLR361C
GO:0016787,YLR369W
GO:0016787,YLR377C
GO:0016787,YLR389C
GO:0016787,YLR397C
GO:0016787,YLR398C
GO:0016787,YLR419W
GO:0016787,YLR420W
GO:0016787,YLR430W
GO:0016787,YLR433C
GO:0016787,YLR466W
GO:0016787,YLR467W
GO:0016787,YML016C
GO:0016787,YML021C
GO:0016787,YML035C
GO:0016787,YML057W
GO:0016787,YML059C
GO:0016787,YML060W
GO:0016787,YML061C
GO:0016787,YML085C
GO:0016787,YML091C
GO:0016787,YML095C
GO:0016787,YML118W
GO:0016787,YML121W
GO:0016787,YML124C
GO:0016787,YML133C
GO:0016787,YMR006C
GO:0016787,YMR008C
GO:0016787,YMR027W
GO:0016787,YMR035W
GO:0016787,YMR036C
GO:0016787,YMR080C
GO:0016787,YMR087W
GO:0016787,YMR089C
GO:0016787,YMR095C
GO:0016787,YMR106C
GO:0016787,YMR109W
GO:0016787,YMR114C
GO:0016787,YMR120C
GO:0016787,YMR128W
GO:0016787,YMR130W
GO:0016787,YMR137C
GO:0016787,YMR150C
GO:0016787,YMR154C
GO:0016787,YMR156C
GO:0016787,YMR165C
GO:0016787,YMR180C
GO:0016787,YMR190C
GO:0016787,YMR210W
GO:0016787,YMR222C
GO:0016787,YMR223W
GO:0016787,YMR224C
GO:0016787,YMR234W
GO:0016787,YMR238W
GO:0016787,YMR239C
GO:0016787,YMR262W
GO:0016787,YMR267W
GO:0016787,YMR274C
GO:0016787,YMR277W
GO:0016787,YMR281W
GO:0016787,YMR284W
GO:0016787,YMR285C
GO:0016787,YMR287C
GO:0016787,YMR290C
GO:0016787,YMR297W
GO:0016787,YMR304W
GO:0016787,YMR305C
GO:0016787,YMR313C
GO:0016787,YNL010W
GO:0016787,YNL012W
GO:0016787,YNL014W
GO:0016787,YNL021W
GO:0016787,YNL032W
GO:0016787,YNL045W
GO:0016787,YNL053W
GO:0016787,YNL056W
GO:0016787,YNL066W
GO:0016787,YNL072W
GO:0016787,YNL090W
GO:0016787,YNL094W
GO:0016787,YNL098C
GO:0016787,YNL099C
GO:0016787,YNL106C
GO:0016787,YNL112W
GO:0016787,YNL118C
GO:0016787,YNL123W
GO:0016787,YNL128W
GO:0016787,YNL141W
GO:0016787,YNL163C
GO:0016787,YNL168C
GO:0016787,YNL186W
GO:0016787,YNL209W
GO:0016787,YNL217W
GO:0016787,YNL221C
GO:0016787,YNL222W
GO:0016787,YNL223W
GO:0016787,YNL238W
GO:0016787,YNL239W
GO:0016787,YNL250W
GO:0016787,YNL262W
GO:0016787,YNL325C
GO:0016787,YNL329C
GO:0016787,YNL330C
GO:0016787,YNL334C
GO:0016787,YNL339C
GO:0016787,YNR011C
GO:0016787,YNR020C
GO:0016787,YNR029C
GO:0016787,YNR032W
GO:0016787,YNR038W
GO:0016787,YNR052C
GO:0016787,YNR064C
GO:0016787,YNR067C
GO:0016787,YOL011W
GO:0016787,YOL021C
GO:0016787,YOL042W
GO:0016787,YOL043C
GO:0016787,YOL055C
GO:0016787,YOL057W
GO:0016787,YOL064C
GO:0016787,YOL065C
GO:0016787,YOL066C
GO:0016787,YOL080C
GO:0016787,YOL095C
GO:0016787,YOL157C
GO:0016787,YOL164W
GO:0016787,YOR001W
GO:0016787,YOR003W
GO:0016787,YOR022C
GO:0016787,YOR033C
GO:0016787,YOR040W
GO:0016787,YOR046C
GO:0016787,YOR048C
GO:0016787,YOR056C
GO:0016787,YOR059C
GO:0016787,YOR081C
GO:0016787,YOR084W
GO:0016787,YOR090C
GO:0016787,YOR094W
GO:0016787,YOR101W
GO:0016787,YOR109W
GO:0016787,YOR111W
GO:0016787,YOR119C
GO:0016787,YOR124C
GO:0016787,YOR126C
GO:0016787,YOR131C
GO:0016787,YOR133W
GO:0016787,YOR137C
GO:0016787,YOR155C
GO:0016787,YOR157C
GO:0016787,YOR163W
GO:0016787,YOR165W
GO:0016787,YOR173W
GO:0016787,YOR190W
GO:0016787,YOR191W
GO:0016787,YOR197W
GO:0016787,YOR204W
GO:0016787,YOR208W
GO:0016787,YOR211C
GO:0016787,YOR219C
GO:0016787,YOR256C
GO:0016787,YOR258W
GO:0016787,YOR262W
GO:0016787,YOR280C
GO:0016787,YOR283W
GO:0016787,YOR290C
GO:0016787,YOR304W
GO:0016787,YOR360C
GO:0016787,YOR368W
GO:0016787,YOR377W
GO:0016787,YOR396W
GO:0016787,YPL008W
GO:0016787,YPL020C
GO:0016787,YPL022W
GO:0016787,YPL029W
GO:0016787,YPL051W
GO:0016787,YPL072W
GO:0016787,YPL082C
GO:0016787,YPL087W
GO:0016787,YPL095C
GO:0016787,YPL096W
GO:0016787,YPL103C
GO:0016787,YPL110C
GO:0016787,YPL111W
GO:0016787,YPL116W
GO:0016787,YPL119C
GO:0016787,YPL123C
GO:0016787,YPL149W
GO:0016787,YPL154C
GO:0016787,YPL179W
GO:0016787,YPL191C
GO:0016787,YPL206C
GO:0016787,YPL218W
GO:0016787,YPL228W
GO:0016787,YPL235W
GO:0016787,YPL246C
GO:0016787,YPL268W
GO:0016787,YPL283C
GO:0016787,YPR019W
GO:0016787,YPR024W
GO:0016787,YPR026W
GO:0016787,YPR062W
GO:0016787,YPR068C
GO:0016787,YPR073C
GO:0016787,YPR088C
GO:0016787,YPR103W
GO:0016787,YPR122W
GO:0016787,YPR147C
GO:0016787,YPR165W
GO:0016787,YPR184W
GO:0016787,YPR204W
GO:0016788,YBL055C
GO:0016788,YBR204C
GO:0016788,YCR044C
GO:0016788,YDR263C
GO:0016788,YFL025C
GO:0016788,YGR258C
GO:0016788,YHR049W
GO:0016788,YJL068C
GO:0016788,YKL113C
GO:0016788,YKL149C
GO:0016788,YLR361C
GO:0016788,YMR262W
GO:0016788,YOR033C
GO:0016788,YOR126C
GO:0016788,YPR147C
GO:0016791,YAR071W
GO:0016791,YBR022W
GO:0016791,YBR092C
GO:0016791,YBR093C
GO:0016791,YBR276C
GO:0016791,YCR095C
GO:0016791,YDL024C
GO:0016791,YDL230W
GO:0016791,YDL236W
GO:0016791,YDR051C
GO:0016791,YDR067C
GO:0016791,YDR481C
GO:0016791,YER062C
GO:0016791,YER075C
GO:0016791,YER134C
GO:0016791,YFR028C
GO:0016791,YGR203W
GO:0016791,YHR004C
GO:0016791,YHR043C
GO:0016791,YHR044C
GO:0016791,YHR215W
GO:0016791,YIL002C
GO:0016791,YIL053W
GO:0016791,YIL113W
GO:0016791,YIR026C
GO:0016791,YJR110W
GO:0016791,YKL033W-A
GO:0016791,YKL128C
GO:0016791,YKL212W
GO:0016791,YLL010C
GO:0016791,YLR019W
GO:0016791,YLR377C
GO:0016791,YMR027W
GO:0016791,YMR087W
GO:0016791,YNL010W
GO:0016791,YNL032W
GO:0016791,YNL053W
GO:0016791,YNL056W
GO:0016791,YNL099C
GO:0016791,YNL106C
GO:0016791,YNL108C
GO:0016791,YNL128W
GO:0016791,YNL217W
GO:0016791,YNL325C
GO:0016791,YOL065C
GO:0016791,YOR109W
GO:0016791,YOR110W
GO:0016791,YOR208W
GO:0016791,YOR283W
GO:0016791,YPR073C
GO:0016798,YAL015C
GO:0016798,YBR001C
GO:0016798,YBR056W
GO:0016798,YBR229C
GO:0016798,YBR299W
GO:0016798,YDR001C
GO:0016798,YDR261C
GO:0016798,YDR371W
GO:0016798,YDR400W
GO:0016798,YEL040W
GO:0016798,YGL027C
GO:0016798,YGL028C
GO:0016798,YGL156W
GO:0016798,YGR189C
GO:0016798,YGR279C
GO:0016798,YGR282C
GO:0016798,YGR287C
GO:0016798,YGR292W
GO:0016798,YHR204W
GO:0016798,YIL099W
GO:0016798,YIL123W
GO:0016798,YIL162W
GO:0016798,YIL172C
GO:0016798,YIR007W
GO:0016798,YJL216C
GO:0016798,YJL221C
GO:0016798,YJR131W
GO:0016798,YJR153W
GO:0016798,YKL046C
GO:0016798,YKR042W
GO:0016798,YLR057W
GO:0016798,YLR144C
GO:0016798,YLR213C
GO:0016798,YLR286C
GO:0016798,YLR300W
GO:0016798,YML060W
GO:0016798,YMR238W
GO:0016798,YMR305C
GO:0016798,YNL066W
GO:0016798,YNR067C
GO:0016798,YOL043C
GO:0016798,YOL157C
GO:0016798,YOR190W
GO:0016798,YPR026W
GO:0016798,YPR184W
GO:0016799,YDR400W
GO:0016799,YJL055W
GO:0016799,YML021C
GO:0016810,YDL238C
GO:0016810,YIR027C
GO:0016810,YJL213W
GO:0016810,YLR213C
GO:0016810,YLR307W
GO:0016810,YLR308W
GO:0016811,YBR183W
GO:0016811,YJL126W
GO:0016811,YLR351C
GO:0016811,YPL087W
GO:0016812,YIR027C
GO:0016812,YLR420W
GO:0016814,YHR144C
GO:0016814,YJL035C
GO:0016814,YLR028C
GO:0016814,YLR245C
GO:0016814,YLR316C
GO:0016814,YMR120C
GO:0016814,YOL066C
GO:0016814,YPR062W
GO:0016817,YGL163C
GO:0016817,YPL029W
GO:0016818,YDR319C
GO:0016818,YER171W
GO:0016818,YGL126W
GO:0016818,YLR032W
GO:0016818,YLR151C
GO:0016818,YLR270W
GO:0016818,YPL008W
GO:0016829,YAL012W
GO:0016829,YAL015C
GO:0016829,YAL039C
GO:0016829,YAR008W
GO:0016829,YBR213W
GO:0016829,YBR248C
GO:0016829,YCL064C
GO:0016829,YCR053W
GO:0016829,YDL080C
GO:0016829,YDR047W
GO:0016829,YDR127W
GO:0016829,YDR234W
GO:0016829,YDR294C
GO:0016829,YDR380W
GO:0016829,YDR487C
GO:0016829,YDR533C
GO:0016829,YDR539W
GO:0016829,YEL020C
GO:0016829,YEL021W
GO:0016829,YEL046C
GO:0016829,YER010C
GO:0016829,YER065C
GO:0016829,YER086W
GO:0016829,YER090W
GO:0016829,YER163C
GO:0016829,YFL059W
GO:0016829,YFL060C
GO:0016829,YFL061W
GO:0016829,YFR055W
GO:0016829,YGL009C
GO:0016829,YGL026C
GO:0016829,YGL040C
GO:0016829,YGL148W
GO:0016829,YGL184C
GO:0016829,YGL196W
GO:0016829,YGR087C
GO:0016829,YGR155W
GO:0016829,YGR170W
GO:0016829,YGR254W
GO:0016829,YHL018W
GO:0016829,YHR018C
GO:0016829,YHR067W
GO:0016829,YHR112C
GO:0016829,YHR174W
GO:0016829,YIR032C
GO:0016829,YJL005W
GO:0016829,YJL097W
GO:0016829,YJL200C
GO:0016829,YJR016C
GO:0016829,YJR024C
GO:0016829,YKL060C
GO:0016829,YKL087C
GO:0016829,YKL151C
GO:0016829,YKL182W
GO:0016829,YKL184W
GO:0016829,YKL211C
GO:0016829,YKL218C
GO:0016829,YKR009C
GO:0016829,YKR097W
GO:0016829,YLR044C
GO:0016829,YLR105C
GO:0016829,YLR132C
GO:0016829,YLR134W
GO:0016829,YLR304C
GO:0016829,YLR359W
GO:0016829,YML004C
GO:0016829,YML060W
GO:0016829,YMR095C
GO:0016829,YMR096W
GO:0016829,YMR250W
GO:0016829,YMR289W
GO:0016829,YMR322C
GO:0016829,YMR323W
GO:0016829,YNL036W
GO:0016829,YNL169C
GO:0016829,YNL256W
GO:0016829,YNL316C
GO:0016829,YNL333W
GO:0016829,YNL334C
GO:0016829,YNL335W
GO:0016829,YNR043W
GO:0016829,YOL043C
GO:0016829,YOL052C
GO:0016829,YOR128C
GO:0016829,YOR176W
GO:0016829,YOR202W
GO:0016829,YOR278W
GO:0016829,YOR386W
GO:0016829,YOR391C
GO:0016829,YOR393W
GO:0016829,YPL123C
GO:0016829,YPL207W
GO:0016829,YPL262W
GO:0016829,YPL280W
GO:0016829,YPL281C
GO:0016829,YPR002W
GO:0016829,YPR006C
GO:0016830,YDR294C
GO:0016830,YEL020C
GO:0016830,YKL211C
GO:0016830,YMR250W
GO:0016831,YDL080C
GO:0016831,YDR047W
GO:0016831,YDR380W
GO:0016831,YDR538W
GO:0016831,YDR539W
GO:0016831,YEL020C
GO:0016831,YEL021W
GO:0016831,YGR087C
GO:0016831,YGR170W
GO:0016831,YKL184W
GO:0016831,YKR097W
GO:0016831,YLR044C
GO:0016831,YLR134W
GO:0016831,YMR250W
GO:0016831,YNL169C
GO:0016831,YNR043W
GO:0016831,YOL052C
GO:0016831,YOR128C
GO:0016833,YBR248C
GO:0016836,YJR016C
GO:0016836,YKL151C
GO:0016843,YFL059W
GO:0016843,YMR096W
GO:0016843,YNL333W
GO:0016846,YGL184C
GO:0016846,YHR112C
GO:0016846,YML082W
GO:0016853,YBR019C
GO:0016853,YBR073W
GO:0016853,YBR196C
GO:0016853,YCL043C
GO:0016853,YCR069W
GO:0016853,YDL021W
GO:0016853,YDL036C
GO:0016853,YDR007W
GO:0016853,YDR050C
GO:0016853,YDR155C
GO:0016853,YDR304C
GO:0016853,YDR518W
GO:0016853,YDR519W
GO:0016853,YEL058W
GO:0016853,YER003C
GO:0016853,YFL001W
GO:0016853,YFL045C
GO:0016853,YGL063W
GO:0016853,YGR169C
GO:0016853,YHL022C
GO:0016853,YHR029C
GO:0016853,YHR057C
GO:0016853,YHR072W
GO:0016853,YHR210C
GO:0016853,YIL005W
GO:0016853,YIL020C
GO:0016853,YIL153W
GO:0016853,YJL092W
GO:0016853,YJL121C
GO:0016853,YJL153C
GO:0016853,YJR017C
GO:0016853,YJR032W
GO:0016853,YKL127W
GO:0016853,YKL128C
GO:0016853,YKL152C
GO:0016853,YKR009C
GO:0016853,YLR165C
GO:0016853,YLR175W
GO:0016853,YLR216C
GO:0016853,YLR234W
GO:0016853,YLR284C
GO:0016853,YLR449W
GO:0016853,YML074C
GO:0016853,YML078W
GO:0016853,YMR099C
GO:0016853,YMR105C
GO:0016853,YMR202W
GO:0016853,YMR278W
GO:0016853,YNL088W
GO:0016853,YNL135C
GO:0016853,YNL200C
GO:0016853,YNL292W
GO:0016853,YNR028W
GO:0016853,YNR071C
GO:0016853,YOL006C
GO:0016853,YOL056W
GO:0016853,YOL066C
GO:0016853,YOL088C
GO:0016853,YOL095C
GO:0016853,YOR095C
GO:0016853,YOR180C
GO:0016853,YOR243C
GO:0016853,YOR288C
GO:0016853,YPL064C
GO:0016853,YPL117C
GO:0016853,YPL152W
GO:0016853,YPL212C
GO:0016853,YPR060C
GO:0016853,YPR118W
GO:0016866,YHR072W
GO:0016868,YDL021W
GO:0016868,YEL058W
GO:0016868,YKL127W
GO:0016868,YKL152C
GO:0016868,YMR105C
GO:0016868,YMR278W
GO:0016868,YOL056W
GO:0016874,YAL054C
GO:0016874,YAR015W
GO:0016874,YBL039C
GO:0016874,YBL076C
GO:0016874,YBL080C
GO:0016874,YBR041W
GO:0016874,YBR084W
GO:0016874,YBR094W
GO:0016874,YBR121C
GO:0016874,YBR208C
GO:0016874,YBR218C
GO:0016874,YBR222C
GO:0016874,YCR024C
GO:0016874,YDL008W
GO:0016874,YDL141W
GO:0016874,YDL164C
GO:0016874,YDR023W
GO:0016874,YDR037W
GO:0016874,YDR268W
GO:0016874,YDR341C
GO:0016874,YDR390C
GO:0016874,YER015W
GO:0016874,YER087W
GO:0016874,YER183C
GO:0016874,YFL022C
GO:0016874,YGL062W
GO:0016874,YGL087C
GO:0016874,YGL234W
GO:0016874,YGL245W
GO:0016874,YGR061C
GO:0016874,YGR094W
GO:0016874,YGR102C
GO:0016874,YGR124W
GO:0016874,YGR171C
GO:0016874,YGR185C
GO:0016874,YGR204W
GO:0016874,YGR244C
GO:0016874,YGR264C
GO:0016874,YHR003C
GO:0016874,YHR011W
GO:0016874,YHR019C
GO:0016874,YHR020W
GO:0016874,YHR074W
GO:0016874,YHR091C
GO:0016874,YIL009W
GO:0016874,YIL078W
GO:0016874,YIL083C
GO:0016874,YIL145C
GO:0016874,YJL046W
GO:0016874,YJL087C
GO:0016874,YJL101C
GO:0016874,YJL130C
GO:0016874,YJR103W
GO:0016874,YJR109C
GO:0016874,YKL027W
GO:0016874,YKL132C
GO:0016874,YKL194C
GO:0016874,YKL210W
GO:0016874,YLL018C
GO:0016874,YLR060W
GO:0016874,YLR143W
GO:0016874,YLR153C
GO:0016874,YLR239C
GO:0016874,YLR382C
GO:0016874,YMR113W
GO:0016874,YMR207C
GO:0016874,YMR217W
GO:0016874,YMR246W
GO:0016874,YMR293C
GO:0016874,YNL073W
GO:0016874,YNL220W
GO:0016874,YNL247W
GO:0016874,YNR016C
GO:0016874,YNR057C
GO:0016874,YOL033W
GO:0016874,YOL049W
GO:0016874,YOL058W
GO:0016874,YOL097C
GO:0016874,YOR005C
GO:0016874,YOR142W
GO:0016874,YOR168W
GO:0016874,YOR209C
GO:0016874,YOR241W
GO:0016874,YOR303W
GO:0016874,YOR317W
GO:0016874,YOR335C
GO:0016874,YPL040C
GO:0016874,YPL097W
GO:0016874,YPL104W
GO:0016874,YPL160W
GO:0016874,YPR033C
GO:0016874,YPR035W
GO:0016874,YPR047W
GO:0016874,YPR066W
GO:0016874,YPR081C
GO:0016874,YPR145W
GO:0016884,YBL080C
GO:0016884,YGR102C
GO:0016884,YMR293C
GO:0016884,YOR215C
GO:0016887,Q0130
GO:0016887,YAL005C
GO:0016887,YAL019W
GO:0016887,YAL026C
GO:0016887,YBL022C
GO:0016887,YBL023C
GO:0016887,YBL075C
GO:0016887,YBL099W
GO:0016887,YBR025C
GO:0016887,YBR073W
GO:0016887,YBR080C
GO:0016887,YBR087W
GO:0016887,YBR142W
GO:0016887,YBR186W
GO:0016887,YBR202W
GO:0016887,YBR227C
GO:0016887,YBR237W
GO:0016887,YBR245C
GO:0016887,YBR295W
GO:0016887,YCL047C
GO:0016887,YCR011C
GO:0016887,YDL004W
GO:0016887,YDL007W
GO:0016887,YDL029W
GO:0016887,YDL031W
GO:0016887,YDL084W
GO:0016887,YDL100C
GO:0016887,YDL126C
GO:0016887,YDL143W
GO:0016887,YDL160C
GO:0016887,YDL166C
GO:0016887,YDL229W
GO:0016887,YDR004W
GO:0016887,YDR011W
GO:0016887,YDR021W
GO:0016887,YDR038C
GO:0016887,YDR039C
GO:0016887,YDR040C
GO:0016887,YDR061W
GO:0016887,YDR091C
GO:0016887,YDR093W
GO:0016887,YDR097C
GO:0016887,YDR135C
GO:0016887,YDR188W
GO:0016887,YDR190C
GO:0016887,YDR194C
GO:0016887,YDR212W
GO:0016887,YDR243C
GO:0016887,YDR258C
GO:0016887,YDR270W
GO:0016887,YDR291W
GO:0016887,YDR292C
GO:0016887,YDR334W
GO:0016887,YDR375C
GO:0016887,YDR377W
GO:0016887,YDR394W
GO:0016887,YDR406W
GO:0016887,YDR545W
GO:0016887,YEL030W
GO:0016887,YEL031W
GO:0016887,YEL032W
GO:0016887,YEL052W
GO:0016887,YEL077C
GO:0016887,YER013W
GO:0016887,YER017C
GO:0016887,YER036C
GO:0016887,YER047C
GO:0016887,YER095W
GO:0016887,YER103W
GO:0016887,YER164W
GO:0016887,YER166W
GO:0016887,YER171W
GO:0016887,YER172C
GO:0016887,YER176W
GO:0016887,YER179W
GO:0016887,YER190W
GO:0016887,YFL002C
GO:0016887,YFL008W
GO:0016887,YFL028C
GO:0016887,YFL039C
GO:0016887,YFL066C
GO:0016887,YFR007W
GO:0016887,YFR009W
GO:0016887,YFR013W
GO:0016887,YFR031C
GO:0016887,YFR038W
GO:0016887,YGL006W
GO:0016887,YGL008C
GO:0016887,YGL048C
GO:0016887,YGL064C
GO:0016887,YGL078C
GO:0016887,YGL091C
GO:0016887,YGL119W
GO:0016887,YGL120C
GO:0016887,YGL150C
GO:0016887,YGL163C
GO:0016887,YGL167C
GO:0016887,YGL171W
GO:0016887,YGL201C
GO:0016887,YGL216W
GO:0016887,YGL251C
GO:0016887,YGR028W
GO:0016887,YGR210C
GO:0016887,YGR262C
GO:0016887,YGR270W
GO:0016887,YGR271W
GO:0016887,YGR281W
GO:0016887,YGR296W
GO:0016887,YHL014C
GO:0016887,YHL035C
GO:0016887,YHR031C
GO:0016887,YHR064C
GO:0016887,YHR065C
GO:0016887,YHR164C
GO:0016887,YHR169W
GO:0016887,YHR187W
GO:0016887,YIL003W
GO:0016887,YIL013C
GO:0016887,YIL048W
GO:0016887,YIL126W
GO:0016887,YIL142W
GO:0016887,YIL143C
GO:0016887,YIL177C
GO:0016887,YIR002C
GO:0016887,YJL008C
GO:0016887,YJL014W
GO:0016887,YJL033W
GO:0016887,YJL034W
GO:0016887,YJL050W
GO:0016887,YJL074C
GO:0016887,YJL092W
GO:0016887,YJL111W
GO:0016887,YJL138C
GO:0016887,YJL159W
GO:0016887,YJL194W
GO:0016887,YJL225C
GO:0016887,YJR035W
GO:0016887,YJR045C
GO:0016887,YJR064W
GO:0016887,YJR068W
GO:0016887,YJR072C
GO:0016887,YJR121W
GO:0016887,YKL017C
GO:0016887,YKL073W
GO:0016887,YKL078W
GO:0016887,YKL079W
GO:0016887,YKL145W
GO:0016887,YKL188C
GO:0016887,YKL197C
GO:0016887,YKL209C
GO:0016887,YKR024C
GO:0016887,YKR054C
GO:0016887,YKR059W
GO:0016887,YKR086W
GO:0016887,YKR103W
GO:0016887,YKR104W
GO:0016887,YLL008W
GO:0016887,YLL015W
GO:0016887,YLL024C
GO:0016887,YLL026W
GO:0016887,YLL034C
GO:0016887,YLL048C
GO:0016887,YLL066C
GO:0016887,YLL067C
GO:0016887,YLR035C
GO:0016887,YLR086W
GO:0016887,YLR095C
GO:0016887,YLR106C
GO:0016887,YLR188W
GO:0016887,YLR249W
GO:0016887,YLR259C
GO:0016887,YLR274W
GO:0016887,YLR276C
GO:0016887,YLR295C
GO:0016887,YLR369W
GO:0016887,YLR383W
GO:0016887,YLR397C
GO:0016887,YLR398C
GO:0016887,YLR419W
GO:0016887,YLR466W
GO:0016887,YLR467W
GO:0016887,YML061C
GO:0016887,YML065W
GO:0016887,YML133C
GO:0016887,YMR044W
GO:0016887,YMR078C
GO:0016887,YMR080C
GO:0016887,YMR089C
GO:0016887,YMR106C
GO:0016887,YMR128W
GO:0016887,YMR162C
GO:0016887,YMR167W
GO:0016887,YMR173W
GO:0016887,YMR186W
GO:0016887,YMR190C
GO:0016887,YMR284W
GO:0016887,YMR290C
GO:0016887,YMR301C
GO:0016887,YMR312W
GO:0016887,YNL014W
GO:0016887,YNL082W
GO:0016887,YNL112W
GO:0016887,YNL209W
GO:0016887,YNL218W
GO:0016887,YNL250W
GO:0016887,YNL261W
GO:0016887,YNL290W
GO:0016887,YNL329C
GO:0016887,YNL339C
GO:0016887,YNR011C
GO:0016887,YNR038W
GO:0016887,YNR070W
GO:0016887,YOL034W
GO:0016887,YOL075C
GO:0016887,YOL090W
GO:0016887,YOL094C
GO:0016887,YOL095C
GO:0016887,YOR011W
GO:0016887,YOR046C
GO:0016887,YOR117W
GO:0016887,YOR153W
GO:0016887,YOR204W
GO:0016887,YOR217W
GO:0016887,YOR259C
GO:0016887,YOR291W
GO:0016887,YOR328W
GO:0016887,YOR396W
GO:0016887,YPL008W
GO:0016887,YPL029W
GO:0016887,YPL036W
GO:0016887,YPL058C
GO:0016887,YPL074W
GO:0016887,YPL082C
GO:0016887,YPL101W
GO:0016887,YPL119C
GO:0016887,YPL147W
GO:0016887,YPL155C
GO:0016887,YPL164C
GO:0016887,YPL217C
GO:0016887,YPL226W
GO:0016887,YPL235W
GO:0016887,YPL240C
GO:0016887,YPL270W
GO:0016887,YPL271W
GO:0016887,YPL283C
GO:0016887,YPR019W
GO:0016887,YPR024W
GO:0016887,YPR088C
GO:0016887,YPR173C
GO:0016887,YPR204W
GO:0016925,YDL064W
GO:0016925,YDR390C
GO:0016925,YDR409W
GO:0016925,YDR510W
GO:0016925,YEL019C
GO:0016925,YHR134W
GO:0016925,YLR394W
GO:0016925,YLR445W
GO:0016925,YOR156C
GO:0016925,YPR180W
GO:0016972,YGR029W
GO:0016972,YKL195W
GO:0016972,YML130C
GO:0016972,YPR037C
GO:0016973,YAR002W
GO:0016973,YBR111W-A
GO:0016973,YBR247C
GO:0016973,YCL011C
GO:0016973,YDL207W
GO:0016973,YER063W
GO:0016973,YER107C
GO:0016973,YER125W
GO:0016973,YFR002W
GO:0016973,YGL092W
GO:0016973,YGL097W
GO:0016973,YGL122C
GO:0016973,YGL172W
GO:0016973,YGR116W
GO:0016973,YIL115C
GO:0016973,YIL143C
GO:0016973,YIL149C
GO:0016973,YJR084W
GO:0016973,YKL186C
GO:0016973,YKL214C
GO:0016973,YKR082W
GO:0016973,YKR095W
GO:0016973,YLR293C
GO:0016973,YLR335W
GO:0016973,YMR047C
GO:0016973,YNL004W
GO:0016973,YOL072W
GO:0016973,YOR046C
GO:0016973,YOR098C
GO:0016973,YOR185C
GO:0016973,YPL169C
GO:0016973,YPL226W
GO:0016973,YPR133C
GO:0017004,YKL208W
GO:0017018,YBL056W
GO:0017018,YBR125C
GO:0017018,YBR276C
GO:0017018,YCR079W
GO:0017018,YDL006W
GO:0017018,YDL047W
GO:0017018,YDL134C
GO:0017018,YDL188C
GO:0017018,YDR066C
