gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
FKH1_MED4_RPD3,trigenic,C18:0,0.36902529116889776,0.10457731217839233,0.06037773933732235,0.0006340682584442536,6.532744751813139,0.0044824231339524465,0.36902529116889776,True,True
FKH1_MED4_RPD3,trigenic,C16:1,-0.027042416126095148,0.3078904275625581,0.17776062123415187,0.8845576857845767,5.451512449984336,0.8983985599575928,0.027042416126095148,False,False
FKH1_MED4_RPD3,trigenic,C18:1,-0.8762541699172819,0.7857484152970894,0.4536520590870964,0.12625210967660006,3.9631048920485585,0.18046301449804847,0.8762541699172819,False,False
FKH1_MED4_RPD3,trigenic,Total Titer,0.12605209011495722,0.2090426117085797,0.12069080814205092,0.36648414267753493,3.309934820723787,0.43251186425084287,0.12605209011495722,False,False
RFX1_RGR1_YAP6,trigenic,C14:0,5.2597937810456195,3.291571628545445,1.9003897657976478,0.05132013607043495,3.938949159046723,0.08893829406381204,5.2597937810456195,False,False
RFX1_RGR1_YAP6,trigenic,C16:0,0.39500417616924577,0.2058777131044142,0.1188635530809781,0.01252715747394162,7.0699965150752355,0.030949447876796942,0.39500417616924577,True,True
RFX1_RGR1_YAP6,trigenic,C18:0,-0.36210940118555013,0.1999048504622169,0.11541511922667282,0.014913528512562557,7.54991848533436,0.03446038627174649,0.36210940118555013,True,True
RFX1_RGR1_YAP6,trigenic,C16:1,0.891153840776135,0.5831849939683643,0.3367020132549854,0.09612368246727909,2.4358662510254248,0.1455053049279794,0.891153840776135,False,False
RFX1_RGR1_YAP6,trigenic,C18:1,3.037766103678481,0.5609856449251259,0.32388521310903723,0.007568802766898974,2.2489354783092934,0.02143646634843454,3.037766103678481,True,True
RFX1_RGR1_YAP6,trigenic,Total Titer,0.44871567003335855,0.1730461597858804,0.09990824693460904,0.003208985799030506,6.652950633609533,0.01204173752019672,0.44871567003335855,True,True
OPI1_RFX1_TFC7,trigenic,C14:0,1.6905918952174304,2.4963546382037425,1.4412710223597018,0.3409280131937129,2.4845778575520425,0.40435648076463626,1.6905918952174304,False,False
