triple,order,order_idx,gene_1,gene_2,gene_3,f_base,f_single,f_double,f_triple,se_single,se_double,se_triple,n_single,n_double,n_triple,tau_multiplicative,monotone,monotone_within_se,min_rung,valley_depth
FKH1-RGR1-RPD3,RPD3>FKH1>RGR1,4,RPD3,FKH1,RGR1,1.0,0.5245219492978349,1.2931647006822409,0.994662953916364,0.026794921037720753,0.15368086217118307,0.058319252563851294,3,3,3,-0.8586630139489684,False,False,0.5245219492978349,0.4754780507021651
FKH1-RGR1-RPD3,RPD3>RGR1>FKH1,5,RPD3,RGR1,FKH1,1.0,0.5245219492978349,0.8439213619220304,0.994662953916364,0.026794921037720753,0.10443735576772187,0.058319252563851294,3,3,3,-0.8586630139489684,False,False,0.5245219492978349,0.4754780507021651
FKH1-RFX1-YAP6,FKH1>RFX1>YAP6,0,FKH1,RFX1,YAP6,1.0,0.9168421551749057,1.6261426401512902,0.9947041182883808,0.02842854767685232,0.020773488624712934,0.013419049409912343,3,3,2,-1.3534951410011318,False,False,0.9168421551749057,0.08315784482509425
FKH1-RFX1-YAP6,FKH1>YAP6>RFX1,1,FKH1,YAP6,RFX1,1.0,0.9168421551749057,1.6193543023182932,0.9947041182883808,0.02842854767685232,0.1767893742127719,0.013419049409912343,3,3,2,-1.3534951410011318,False,False,0.9168421551749057,0.08315784482509425
FKH1-RFX1-YAP6,RFX1>FKH1>YAP6,2,RFX1,FKH1,YAP6,1.0,0.9136686175493707,1.6261426401512902,0.9947041182883808,0.06729492863706489,0.020773488624712934,0.013419049409912343,3,3,2,-1.3534951410011318,False,False,0.9136686175493707,0.08633138245062932
FKH1-RFX1-YAP6,RFX1>YAP6>FKH1,3,RFX1,YAP6,FKH1,1.0,0.9136686175493707,0.9940723953832252,0.9947041182883808,0.06729492863706489,0.07570483084822907,0.013419049409912343,3,3,2,-1.3534951410011318,False,False,0.9136686175493707,0.08633138245062932
FKH1-RFX1-YAP6,YAP6>FKH1>RFX1,4,YAP6,FKH1,RFX1,1.0,0.8684785485718481,1.6193543023182932,0.9947041182883808,0.01674239597127202,0.1767893742127719,0.013419049409912343,3,3,2,-1.3534951410011318,False,False,0.8684785485718481,0.13152145142815186
FKH1-RFX1-YAP6,YAP6>RFX1>FKH1,5,YAP6,RFX1,FKH1,1.0,0.8684785485718481,0.9940723953832252,0.9947041182883808,0.01674239597127202,0.07570483084822907,0.013419049409912343,3,3,2,-1.3534951410011318,False,False,0.8684785485718481,0.13152145142815186
FKH1-RPD3-SPT3,FKH1>RPD3>SPT3,0,FKH1,RPD3,SPT3,1.0,0.9168421551749057,1.2931647006822409,0.9965039675309724,0.02842854767685232,0.15368086217118307,0.0498942378167146,3,3,3,-0.9185842467693364,False,False,0.9168421551749057,0.08315784482509425
FKH1-RPD3-SPT3,FKH1>SPT3>RPD3,1,FKH1,SPT3,RPD3,1.0,0.9168421551749057,1.567381968673507,0.9965039675309724,0.02842854767685232,0.0106643143621028,0.0498942378167146,3,3,3,-0.9185842467693364,False,False,0.9168421551749057,0.08315784482509425
FKH1-RPD3-SPT3,RPD3>FKH1>SPT3,2,RPD3,FKH1,SPT3,1.0,0.5245219492978349,1.2931647006822409,0.9965039675309724,0.026794921037720753,0.15368086217118307,0.0498942378167146,3,3,3,-0.9185842467693364,False,False,0.5245219492978349,0.4754780507021651
FKH1-RPD3-SPT3,RPD3>SPT3>FKH1,3,RPD3,SPT3,FKH1,1.0,0.5245219492978349,0.8701657519569723,0.9965039675309724,0.026794921037720753,0.028233570792598292,0.0498942378167146,3,3,3,-0.9185842467693364,False,False,0.5245219492978349,0.4754780507021651
FKH1-RPD3-SPT3,SPT3>FKH1>RPD3,4,SPT3,FKH1,RPD3,1.0,0.8907531667337315,1.567381968673507,0.9965039675309724,0.03756851678710308,0.0106643143621028,0.0498942378167146,3,3,3,-0.9185842467693364,False,False,0.8907531667337315,0.1092468332662685
FKH1-RPD3-SPT3,SPT3>RPD3>FKH1,5,SPT3,RPD3,FKH1,1.0,0.8907531667337315,0.8701657519569723,0.9965039675309724,0.03756851678710308,0.028233570792598292,0.0498942378167146,3,3,3,-0.9185842467693364,False,False,0.8701657519569723,0.12983424804302768
GCN5-RFX1-RGR1,GCN5>RFX1>RGR1,0,GCN5,RFX1,RGR1,1.0,1.0580767907963287,1.0302478078957005,1.0065052698515389,0.0495303851523764,0.03233618081092509,0.04350201958488019,2,3,3,-0.12563498358521263,False,True,1.0,-0.030247807895700474
GCN5-RFX1-RGR1,GCN5>RGR1>RFX1,1,GCN5,RGR1,RFX1,1.0,1.0580767907963287,0.9441231404177625,1.0065052698515389,0.0495303851523764,0.045264570880747965,0.04350201958488019,2,3,3,-0.12563498358521263,False,False,0.9441231404177625,0.05587685958223754
GCN5-RFX1-RGR1,RFX1>GCN5>RGR1,2,RFX1,GCN5,RGR1,1.0,0.9136686175493707,1.0302478078957005,1.0065052698515389,0.06729492863706489,0.03233618081092509,0.04350201958488019,3,3,3,-0.12563498358521263,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-RGR1,RFX1>RGR1>GCN5,3,RFX1,RGR1,GCN5,1.0,0.9136686175493707,1.0333438883005173,1.0065052698515389,0.06729492863706489,0.02199430958699861,0.04350201958488019,3,3,3,-0.12563498358521263,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-RGR1,RGR1>GCN5>RFX1,4,RGR1,GCN5,RFX1,1.0,0.9121109966844414,0.9441231404177625,1.0065052698515389,0.02027007226013599,0.045264570880747965,0.04350201958488019,3,3,3,-0.12563498358521263,False,False,0.9121109966844414,0.0878890033155586
GCN5-RFX1-RGR1,RGR1>RFX1>GCN5,5,RGR1,RFX1,GCN5,1.0,0.9121109966844414,1.0333438883005173,1.0065052698515389,0.02027007226013599,0.02199430958699861,0.04350201958488019,3,3,3,-0.12563498358521263,False,False,0.9121109966844414,0.0878890033155586
FKH1-RGR1-SPT3,FKH1>RGR1>SPT3,0,FKH1,RGR1,SPT3,1.0,0.9168421551749057,1.4820140436274143,1.0077675464962546,0.02842854767685232,0.013188932186243776,0.16161081033557792,3,3,3,-1.2092229777203103,False,False,0.9168421551749057,0.08315784482509425
FKH1-RGR1-SPT3,FKH1>SPT3>RGR1,1,FKH1,SPT3,RGR1,1.0,0.9168421551749057,1.567381968673507,1.0077675464962546,0.02842854767685232,0.0106643143621028,0.16161081033557792,3,3,3,-1.2092229777203103,False,False,0.9168421551749057,0.08315784482509425
FKH1-RGR1-SPT3,RGR1>FKH1>SPT3,2,RGR1,FKH1,SPT3,1.0,0.9121109966844414,1.4820140436274143,1.0077675464962546,0.02027007226013599,0.013188932186243776,0.16161081033557792,3,3,3,-1.2092229777203103,False,False,0.9121109966844414,0.0878890033155586
FKH1-RGR1-SPT3,RGR1>SPT3>FKH1,3,RGR1,SPT3,FKH1,1.0,0.9121109966844414,1.043866930768184,1.0077675464962546,0.02027007226013599,0.12996457183125693,0.16161081033557792,3,3,3,-1.2092229777203103,False,False,0.9121109966844414,0.0878890033155586
FKH1-RGR1-SPT3,SPT3>FKH1>RGR1,4,SPT3,FKH1,RGR1,1.0,0.8907531667337315,1.567381968673507,1.0077675464962546,0.03756851678710308,0.0106643143621028,0.16161081033557792,3,3,3,-1.2092229777203103,False,False,0.8907531667337315,0.1092468332662685
FKH1-RGR1-SPT3,SPT3>RGR1>FKH1,5,SPT3,RGR1,FKH1,1.0,0.8907531667337315,1.043866930768184,1.0077675464962546,0.03756851678710308,0.12996457183125693,0.16161081033557792,3,3,3,-1.2092229777203103,False,False,0.8907531667337315,0.1092468332662685
FKH1-OPI1-YAP6,FKH1>OPI1>YAP6,0,FKH1,OPI1,YAP6,1.0,0.9168421551749057,1.4873808060032758,1.0093862237867393,0.02842854767685232,0.043811196823444455,0.020583648816437483,3,3,3,-1.2131328569002693,False,False,0.9168421551749057,0.08315784482509425
FKH1-OPI1-YAP6,FKH1>YAP6>OPI1,1,FKH1,YAP6,OPI1,1.0,0.9168421551749057,1.6193543023182932,1.0093862237867393,0.02842854767685232,0.1767893742127719,0.020583648816437483,3,3,3,-1.2131328569002693,False,False,0.9168421551749057,0.08315784482509425
FKH1-OPI1-YAP6,OPI1>FKH1>YAP6,2,OPI1,FKH1,YAP6,1.0,0.8408572711869856,1.4873808060032758,1.0093862237867393,0.016130995360014333,0.043811196823444455,0.020583648816437483,3,3,3,-1.2131328569002693,False,False,0.8408572711869856,0.1591427288130144
FKH1-OPI1-YAP6,OPI1>YAP6>FKH1,3,OPI1,YAP6,FKH1,1.0,0.8408572711869856,0.9905665224370998,1.0093862237867393,0.016130995360014333,0.055383855765681306,0.020583648816437483,3,3,3,-1.2131328569002693,False,False,0.8408572711869856,0.1591427288130144
FKH1-OPI1-YAP6,YAP6>FKH1>OPI1,4,YAP6,FKH1,OPI1,1.0,0.8684785485718481,1.6193543023182932,1.0093862237867393,0.01674239597127202,0.1767893742127719,0.020583648816437483,3,3,3,-1.2131328569002693,False,False,0.8684785485718481,0.13152145142815186
FKH1-OPI1-YAP6,YAP6>OPI1>FKH1,5,YAP6,OPI1,FKH1,1.0,0.8684785485718481,0.9905665224370998,1.0093862237867393,0.01674239597127202,0.055383855765681306,0.020583648816437483,3,3,3,-1.2131328569002693,False,False,0.8684785485718481,0.13152145142815186
FKH1-OPI1-SPT3,FKH1>OPI1>SPT3,0,FKH1,OPI1,SPT3,1.0,0.9168421551749057,1.4873808060032758,1.0112815386479057,0.02842854767685232,0.043811196823444455,0.05497959767360343,3,3,3,-1.2074479498805784,False,False,0.9168421551749057,0.08315784482509425
FKH1-OPI1-SPT3,FKH1>SPT3>OPI1,1,FKH1,SPT3,OPI1,1.0,0.9168421551749057,1.567381968673507,1.0112815386479057,0.02842854767685232,0.0106643143621028,0.05497959767360343,3,3,3,-1.2074479498805784,False,False,0.9168421551749057,0.08315784482509425
FKH1-OPI1-SPT3,OPI1>FKH1>SPT3,2,OPI1,FKH1,SPT3,1.0,0.8408572711869856,1.4873808060032758,1.0112815386479057,0.016130995360014333,0.043811196823444455,0.05497959767360343,3,3,3,-1.2074479498805784,False,False,0.8408572711869856,0.1591427288130144
FKH1-OPI1-SPT3,OPI1>SPT3>FKH1,3,OPI1,SPT3,FKH1,1.0,0.8408572711869856,1.035421982716485,1.0112815386479057,0.016130995360014333,0.08167241083453321,0.05497959767360343,3,3,3,-1.2074479498805784,False,False,0.8408572711869856,0.1591427288130144
FKH1-OPI1-SPT3,SPT3>FKH1>OPI1,4,SPT3,FKH1,OPI1,1.0,0.8907531667337315,1.567381968673507,1.0112815386479057,0.03756851678710308,0.0106643143621028,0.05497959767360343,3,3,3,-1.2074479498805784,False,False,0.8907531667337315,0.1092468332662685
FKH1-OPI1-SPT3,SPT3>OPI1>FKH1,5,SPT3,OPI1,FKH1,1.0,0.8907531667337315,1.035421982716485,1.0112815386479057,0.03756851678710308,0.08167241083453321,0.05497959767360343,3,3,3,-1.2074479498805784,False,False,0.8907531667337315,0.1092468332662685
GCN5-RFX1-YAP6,GCN5>RFX1>YAP6,0,GCN5,RFX1,YAP6,1.0,1.0580767907963287,1.0302478078957005,1.0129419811316163,0.0495303851523764,0.03233618081092509,0.032340191617383,2,3,3,-0.22310106959884957,False,True,1.0,-0.030247807895700474
GCN5-RFX1-YAP6,GCN5>YAP6>RFX1,1,GCN5,YAP6,RFX1,1.0,1.0580767907963287,1.060188807252984,1.0129419811316163,0.0495303851523764,0.05725457470905646,0.032340191617383,2,3,3,-0.22310106959884957,False,True,1.0,-0.05807679079632866
GCN5-RFX1-YAP6,RFX1>GCN5>YAP6,2,RFX1,GCN5,YAP6,1.0,0.9136686175493707,1.0302478078957005,1.0129419811316163,0.06729492863706489,0.03233618081092509,0.032340191617383,3,3,3,-0.22310106959884957,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-YAP6,RFX1>YAP6>GCN5,3,RFX1,YAP6,GCN5,1.0,0.9136686175493707,0.9940723953832252,1.0129419811316163,0.06729492863706489,0.07570483084822907,0.032340191617383,3,3,3,-0.22310106959884957,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-YAP6,YAP6>GCN5>RFX1,4,YAP6,GCN5,RFX1,1.0,0.8684785485718481,1.060188807252984,1.0129419811316163,0.01674239597127202,0.05725457470905646,0.032340191617383,3,3,3,-0.22310106959884957,False,False,0.8684785485718481,0.13152145142815186
GCN5-RFX1-YAP6,YAP6>RFX1>GCN5,5,YAP6,RFX1,GCN5,1.0,0.8684785485718481,0.9940723953832252,1.0129419811316163,0.01674239597127202,0.07570483084822907,0.032340191617383,3,3,3,-0.22310106959884957,False,False,0.8684785485718481,0.13152145142815186
FKH1-SPT3-TFC7,FKH1>SPT3>TFC7,0,FKH1,SPT3,TFC7,1.0,0.9168421551749057,1.567381968673507,1.022133279032087,0.02842854767685232,0.0106643143621028,0.009619766998355905,3,3,3,-1.0869709594099397,False,False,0.9168421551749057,0.08315784482509425
FKH1-SPT3-TFC7,FKH1>TFC7>SPT3,1,FKH1,TFC7,SPT3,1.0,0.9168421551749057,1.263525411002303,1.022133279032087,0.02842854767685232,0.06444373754540357,0.009619766998355905,3,3,3,-1.0869709594099397,False,False,0.9168421551749057,0.08315784482509425
FKH1-SPT3-TFC7,SPT3>FKH1>TFC7,2,SPT3,FKH1,TFC7,1.0,0.8907531667337315,1.567381968673507,1.022133279032087,0.03756851678710308,0.0106643143621028,0.009619766998355905,3,3,3,-1.0869709594099397,False,False,0.8907531667337315,0.1092468332662685
FKH1-SPT3-TFC7,SPT3>TFC7>FKH1,3,SPT3,TFC7,FKH1,1.0,0.8907531667337315,1.1287883319871692,1.022133279032087,0.03756851678710308,0.010465324025435879,0.009619766998355905,3,3,3,-1.0869709594099397,False,False,0.8907531667337315,0.1092468332662685
FKH1-SPT3-TFC7,TFC7>FKH1>SPT3,4,TFC7,FKH1,SPT3,1.0,0.7776174288814431,1.263525411002303,1.022133279032087,0.030850811617237003,0.06444373754540357,0.009619766998355905,3,3,3,-1.0869709594099397,False,False,0.7776174288814431,0.22238257111855686
FKH1-SPT3-TFC7,TFC7>SPT3>FKH1,5,TFC7,SPT3,FKH1,1.0,0.7776174288814431,1.1287883319871692,1.022133279032087,0.030850811617237003,0.010465324025435879,0.009619766998355905,3,3,3,-1.0869709594099397,False,False,0.7776174288814431,0.22238257111855686
GCN5-RFX1-TFC7,GCN5>RFX1>TFC7,0,GCN5,RFX1,TFC7,1.0,1.0580767907963287,1.0302478078957005,1.0277477096533134,0.0495303851523764,0.03233618081092509,0.04016668936188811,2,3,3,-0.9317512605714549,False,True,1.0,-0.030247807895700474
GCN5-RFX1-TFC7,GCN5>TFC7>RFX1,1,GCN5,TFC7,RFX1,1.0,1.0580767907963287,1.8013462941834988,1.0277477096533134,0.0495303851523764,0.2342557703770761,0.04016668936188811,2,3,3,-0.9317512605714549,False,False,1.0,-0.05807679079632866
GCN5-RFX1-TFC7,RFX1>GCN5>TFC7,2,RFX1,GCN5,TFC7,1.0,0.9136686175493707,1.0302478078957005,1.0277477096533134,0.06729492863706489,0.03233618081092509,0.04016668936188811,3,3,3,-0.9317512605714549,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-TFC7,RFX1>TFC7>GCN5,3,RFX1,TFC7,GCN5,1.0,0.9136686175493707,0.9602529489766393,1.0277477096533134,0.06729492863706489,0.037489794784717846,0.04016668936188811,3,3,3,-0.9317512605714549,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-TFC7,TFC7>GCN5>RFX1,4,TFC7,GCN5,RFX1,1.0,0.7776174288814431,1.8013462941834988,1.0277477096533134,0.030850811617237003,0.2342557703770761,0.04016668936188811,3,3,3,-0.9317512605714549,False,False,0.7776174288814431,0.22238257111855686
GCN5-RFX1-TFC7,TFC7>RFX1>GCN5,5,TFC7,RFX1,GCN5,1.0,0.7776174288814431,0.9602529489766393,1.0277477096533134,0.030850811617237003,0.037489794784717846,0.04016668936188811,3,3,3,-0.9317512605714549,False,False,0.7776174288814431,0.22238257111855686
FKH1-RPD3-YAP6,FKH1>RPD3>YAP6,0,FKH1,RPD3,YAP6,1.0,0.9168421551749057,1.2931647006822409,1.032079857907408,0.02842854767685232,0.15368086217118307,0.01671531451216523,3,3,3,-0.8888307691850286,False,False,0.9168421551749057,0.08315784482509425
FKH1-RPD3-YAP6,FKH1>YAP6>RPD3,1,FKH1,YAP6,RPD3,1.0,0.9168421551749057,1.6193543023182932,1.032079857907408,0.02842854767685232,0.1767893742127719,0.01671531451216523,3,3,3,-0.8888307691850286,False,False,0.9168421551749057,0.08315784482509425
FKH1-RPD3-YAP6,RPD3>FKH1>YAP6,2,RPD3,FKH1,YAP6,1.0,0.5245219492978349,1.2931647006822409,1.032079857907408,0.026794921037720753,0.15368086217118307,0.01671531451216523,3,3,3,-0.8888307691850286,False,False,0.5245219492978349,0.4754780507021651
FKH1-RPD3-YAP6,RPD3>YAP6>FKH1,3,RPD3,YAP6,FKH1,1.0,0.5245219492978349,0.8548333792880367,1.032079857907408,0.026794921037720753,0.01830836136031523,0.01671531451216523,3,3,3,-0.8888307691850286,False,False,0.5245219492978349,0.4754780507021651
FKH1-RPD3-YAP6,YAP6>FKH1>RPD3,4,YAP6,FKH1,RPD3,1.0,0.8684785485718481,1.6193543023182932,1.032079857907408,0.01674239597127202,0.1767893742127719,0.01671531451216523,3,3,3,-0.8888307691850286,False,False,0.8684785485718481,0.13152145142815186
FKH1-RPD3-YAP6,YAP6>RPD3>FKH1,5,YAP6,RPD3,FKH1,1.0,0.8684785485718481,0.8548333792880367,1.032079857907408,0.01674239597127202,0.01830836136031523,0.01671531451216523,3,3,3,-0.8888307691850286,False,False,0.8548333792880367,0.1451666207119633
FKH1-TFC7-YAP6,FKH1>TFC7>YAP6,0,FKH1,TFC7,YAP6,1.0,0.9168421551749057,1.263525411002303,1.0331588028913468,0.02842854767685232,0.06444373754540357,0.03769457217942989,3,3,3,-1.1825469877394124,False,False,0.9168421551749057,0.08315784482509425
FKH1-TFC7-YAP6,FKH1>YAP6>TFC7,1,FKH1,YAP6,TFC7,1.0,0.9168421551749057,1.6193543023182932,1.0331588028913468,0.02842854767685232,0.1767893742127719,0.03769457217942989,3,3,3,-1.1825469877394124,False,False,0.9168421551749057,0.08315784482509425
FKH1-TFC7-YAP6,TFC7>FKH1>YAP6,2,TFC7,FKH1,YAP6,1.0,0.7776174288814431,1.263525411002303,1.0331588028913468,0.030850811617237003,0.06444373754540357,0.03769457217942989,3,3,3,-1.1825469877394124,False,False,0.7776174288814431,0.22238257111855686
FKH1-TFC7-YAP6,TFC7>YAP6>FKH1,3,TFC7,YAP6,FKH1,1.0,0.7776174288814431,1.1970334696385558,1.0331588028913468,0.030850811617237003,0.023099073238032578,0.03769457217942989,3,3,3,-1.1825469877394124,False,False,0.7776174288814431,0.22238257111855686
FKH1-TFC7-YAP6,YAP6>FKH1>TFC7,4,YAP6,FKH1,TFC7,1.0,0.8684785485718481,1.6193543023182932,1.0331588028913468,0.01674239597127202,0.1767893742127719,0.03769457217942989,3,3,3,-1.1825469877394124,False,False,0.8684785485718481,0.13152145142815186
FKH1-TFC7-YAP6,YAP6>TFC7>FKH1,5,YAP6,TFC7,FKH1,1.0,0.8684785485718481,1.1970334696385558,1.0331588028913468,0.01674239597127202,0.023099073238032578,0.03769457217942989,3,3,3,-1.1825469877394124,False,False,0.8684785485718481,0.13152145142815186
GCN5-RPD3-YAP6,GCN5>RPD3>YAP6,0,GCN5,RPD3,YAP6,1.0,1.0580767907963287,0.7392215760417186,1.035152165278445,0.0495303851523764,0.08335235200827153,0.08103001934442565,2,3,3,-0.10343330708614362,False,False,0.7392215760417186,0.26077842395828144
GCN5-RPD3-YAP6,GCN5>YAP6>RPD3,1,GCN5,YAP6,RPD3,1.0,1.0580767907963287,1.060188807252984,1.035152165278445,0.0495303851523764,0.05725457470905646,0.08103001934442565,2,3,3,-0.10343330708614362,False,True,1.0,-0.05807679079632866
GCN5-RPD3-YAP6,RPD3>GCN5>YAP6,2,RPD3,GCN5,YAP6,1.0,0.5245219492978349,0.7392215760417186,1.035152165278445,0.026794921037720753,0.08335235200827153,0.08103001934442565,3,3,3,-0.10343330708614362,False,False,0.5245219492978349,0.4754780507021651
GCN5-RPD3-YAP6,RPD3>YAP6>GCN5,3,RPD3,YAP6,GCN5,1.0,0.5245219492978349,0.8548333792880367,1.035152165278445,0.026794921037720753,0.01830836136031523,0.08103001934442565,3,3,3,-0.10343330708614362,False,False,0.5245219492978349,0.4754780507021651
GCN5-RPD3-YAP6,YAP6>GCN5>RPD3,4,YAP6,GCN5,RPD3,1.0,0.8684785485718481,1.060188807252984,1.035152165278445,0.01674239597127202,0.05725457470905646,0.08103001934442565,3,3,3,-0.10343330708614362,False,False,0.8684785485718481,0.13152145142815186
GCN5-RPD3-YAP6,YAP6>RPD3>GCN5,5,YAP6,RPD3,GCN5,1.0,0.8684785485718481,0.8548333792880367,1.035152165278445,0.01674239597127202,0.01830836136031523,0.08103001934442565,3,3,3,-0.10343330708614362,False,False,0.8548333792880367,0.1451666207119633
GCN5-OPI1-SPT3,GCN5>OPI1>SPT3,0,GCN5,OPI1,SPT3,1.0,1.0580767907963287,0.8604994155795863,1.0393553480719648,0.0495303851523764,0.020163833427049117,0.06408116349119697,2,3,3,-0.1521192230489905,False,False,0.8604994155795863,0.1395005844204137
GCN5-OPI1-SPT3,GCN5>SPT3>OPI1,1,GCN5,SPT3,OPI1,1.0,1.0580767907963287,1.087482036257774,1.0393553480719648,0.0495303851523764,0.0644875601018415,0.06408116349119697,2,3,3,-0.1521192230489905,False,True,1.0,-0.05807679079632866
GCN5-OPI1-SPT3,OPI1>GCN5>SPT3,2,OPI1,GCN5,SPT3,1.0,0.8408572711869856,0.8604994155795863,1.0393553480719648,0.016130995360014333,0.020163833427049117,0.06408116349119697,3,3,3,-0.1521192230489905,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-SPT3,OPI1>SPT3>GCN5,3,OPI1,SPT3,GCN5,1.0,0.8408572711869856,1.035421982716485,1.0393553480719648,0.016130995360014333,0.08167241083453321,0.06408116349119697,3,3,3,-0.1521192230489905,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-SPT3,SPT3>GCN5>OPI1,4,SPT3,GCN5,OPI1,1.0,0.8907531667337315,1.087482036257774,1.0393553480719648,0.03756851678710308,0.0644875601018415,0.06408116349119697,3,3,3,-0.1521192230489905,False,False,0.8907531667337315,0.1092468332662685
GCN5-OPI1-SPT3,SPT3>OPI1>GCN5,5,SPT3,OPI1,GCN5,1.0,0.8907531667337315,1.035421982716485,1.0393553480719648,0.03756851678710308,0.08167241083453321,0.06408116349119697,3,3,3,-0.1521192230489905,False,False,0.8907531667337315,0.1092468332662685
GCN5-RFX1-RPD3,GCN5>RFX1>RPD3,0,GCN5,RFX1,RPD3,1.0,1.0580767907963287,1.0302478078957005,1.0440254176600519,0.0495303851523764,0.03233618081092509,0.0653006747998749,2,3,3,-0.2805277874923646,False,True,1.0,-0.030247807895700474
GCN5-RFX1-RPD3,GCN5>RPD3>RFX1,1,GCN5,RPD3,RFX1,1.0,1.0580767907963287,0.7392215760417186,1.0440254176600519,0.0495303851523764,0.08335235200827153,0.0653006747998749,2,3,3,-0.2805277874923646,False,False,0.7392215760417186,0.26077842395828144
GCN5-RFX1-RPD3,RFX1>GCN5>RPD3,2,RFX1,GCN5,RPD3,1.0,0.9136686175493707,1.0302478078957005,1.0440254176600519,0.06729492863706489,0.03233618081092509,0.0653006747998749,3,3,3,-0.2805277874923646,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-RPD3,RFX1>RPD3>GCN5,3,RFX1,RPD3,GCN5,1.0,0.9136686175493707,1.061270707627734,1.0440254176600519,0.06729492863706489,0.019984589761911177,0.0653006747998749,3,3,3,-0.2805277874923646,False,False,0.9136686175493707,0.08633138245062932
GCN5-RFX1-RPD3,RPD3>GCN5>RFX1,4,RPD3,GCN5,RFX1,1.0,0.5245219492978349,0.7392215760417186,1.0440254176600519,0.026794921037720753,0.08335235200827153,0.0653006747998749,3,3,3,-0.2805277874923646,False,False,0.5245219492978349,0.4754780507021651
GCN5-RFX1-RPD3,RPD3>RFX1>GCN5,5,RPD3,RFX1,GCN5,1.0,0.5245219492978349,1.061270707627734,1.0440254176600519,0.026794921037720753,0.019984589761911177,0.0653006747998749,3,3,3,-0.2805277874923646,False,False,0.5245219492978349,0.4754780507021651
GCN5-RGR1-YAP6,GCN5>RGR1>YAP6,0,GCN5,RGR1,YAP6,1.0,1.0580767907963287,0.9441231404177625,1.0467428832727805,0.0495303851523764,0.045264570880747965,0.14309570926737467,2,3,3,-0.11170117850407335,False,False,0.9441231404177625,0.05587685958223754
GCN5-RGR1-YAP6,GCN5>YAP6>RGR1,1,GCN5,YAP6,RGR1,1.0,1.0580767907963287,1.060188807252984,1.0467428832727805,0.0495303851523764,0.05725457470905646,0.14309570926737467,2,3,3,-0.11170117850407335,False,True,1.0,-0.05807679079632866
GCN5-RGR1-YAP6,RGR1>GCN5>YAP6,2,RGR1,GCN5,YAP6,1.0,0.9121109966844414,0.9441231404177625,1.0467428832727805,0.02027007226013599,0.045264570880747965,0.14309570926737467,3,3,3,-0.11170117850407335,False,False,0.9121109966844414,0.0878890033155586
GCN5-RGR1-YAP6,RGR1>YAP6>GCN5,3,RGR1,YAP6,GCN5,1.0,0.9121109966844414,0.990279817051566,1.0467428832727805,0.02027007226013599,0.04108230742340027,0.14309570926737467,3,3,3,-0.11170117850407335,False,False,0.9121109966844414,0.0878890033155586
GCN5-RGR1-YAP6,YAP6>GCN5>RGR1,4,YAP6,GCN5,RGR1,1.0,0.8684785485718481,1.060188807252984,1.0467428832727805,0.01674239597127202,0.05725457470905646,0.14309570926737467,3,3,3,-0.11170117850407335,False,False,0.8684785485718481,0.13152145142815186
GCN5-RGR1-YAP6,YAP6>RGR1>GCN5,5,YAP6,RGR1,GCN5,1.0,0.8684785485718481,0.990279817051566,1.0467428832727805,0.01674239597127202,0.04108230742340027,0.14309570926737467,3,3,3,-0.11170117850407335,False,False,0.8684785485718481,0.13152145142815186
FKH1-RPD3-TFC7,FKH1>RPD3>TFC7,0,FKH1,RPD3,TFC7,1.0,0.9168421551749057,1.2931647006822409,1.0478812933179915,0.02842854767685232,0.15368086217118307,0.05856969651819743,3,3,3,-0.5621605571325933,False,False,0.9168421551749057,0.08315784482509425
FKH1-RPD3-TFC7,FKH1>TFC7>RPD3,1,FKH1,TFC7,RPD3,1.0,0.9168421551749057,1.263525411002303,1.0478812933179915,0.02842854767685232,0.06444373754540357,0.05856969651819743,3,3,3,-0.5621605571325933,False,False,0.9168421551749057,0.08315784482509425
FKH1-RPD3-TFC7,RPD3>FKH1>TFC7,2,RPD3,FKH1,TFC7,1.0,0.5245219492978349,1.2931647006822409,1.0478812933179915,0.026794921037720753,0.15368086217118307,0.05856969651819743,3,3,3,-0.5621605571325933,False,False,0.5245219492978349,0.4754780507021651
FKH1-RPD3-TFC7,RPD3>TFC7>FKH1,3,RPD3,TFC7,FKH1,1.0,0.5245219492978349,0.752175313782936,1.0478812933179915,0.026794921037720753,0.016946885046647278,0.05856969651819743,3,3,3,-0.5621605571325933,False,False,0.5245219492978349,0.4754780507021651
FKH1-RPD3-TFC7,TFC7>FKH1>RPD3,4,TFC7,FKH1,RPD3,1.0,0.7776174288814431,1.263525411002303,1.0478812933179915,0.030850811617237003,0.06444373754540357,0.05856969651819743,3,3,3,-0.5621605571325933,False,False,0.7776174288814431,0.22238257111855686
