genes,n_triples,worst_triple,mean_triple,median_triple,n_above_zero,gene_names
"(10, 348, 362, 386, 422)",10,0.0029850006103515625,0.014939308166503906,0.01611328125,10,"YBL054W, YJR082C, YKL185W, YLR174W, YMR182C"
"(37, 101, 134, 163, 362)",10,0.00909423828125,0.01472320556640625,0.01611328125,10,"YCR026C, YDR507C, YER053C, YFL021W, YKL185W"
"(10, 135, 311, 348, 498)",10,0.00749969482421875,0.014438629150390625,0.01611328125,10,"YBL054W, YER056C, YHR204W, YJR082C, YPR008W"
"(14, 38, 136, 246, 360)",10,-0.01371002197265625,0.026001739501953124,0.01610565185546875,8,"YBR028C, YCR033W, YER059W, YGR121C, YKL166C"
"(38, 83, 199, 357, 492)",10,0.0003681182861328125,0.021515083312988282,0.01610565185546875,10,"YCR033W, YDR122W, YGL096W, YKL127W, YPL256C"
"(98, 227, 270, 365, 391)",10,0.00616455078125,0.01851654052734375,0.01610565185546875,10,"YDR423C, YGR015C, YGR248W, YKR028W, YLR258W"
"(10, 83, 135, 199, 362)",10,0.00450897216796875,0.015813446044921874,0.01610565185546875,10,"YBL054W, YDR122W, YER056C, YGL096W, YKL185W"
"(10, 83, 135, 293, 362)",10,0.0033435821533203125,0.015421485900878907,0.01610565185546875,10,"YBL054W, YDR122W, YER056C, YHR006W, YKL185W"
"(10, 135, 348, 362, 415)",10,0.008514404296875,0.01643218994140625,0.01610565185546875,10,"YBL054W, YER056C, YJR082C, YKL185W, YMR037C"
"(50, 101, 362, 491, 500)",10,-0.0088348388671875,0.011971092224121094,0.01610565185546875,8,"YCR098C, YDR507C, YKL185W, YPL230W, YPR065W"
"(10, 23, 232, 362, 494)",10,0.0077667236328125,0.01519775390625,0.01610565185546875,10,"YBL054W, YBR229C, YGR043C, YKL185W, YPL274W"
"(37, 101, 163, 362, 483)",10,-0.0341796875,0.006412506103515625,0.01610565185546875,7,"YCR026C, YDR507C, YFL021W, YKL185W, YPL046C"
"(227, 270, 365, 391, 498)",10,0.0022983551025390625,0.013813209533691407,0.01610565185546875,10,"YGR015C, YGR248W, YKR028W, YLR258W, YPR008W"
"(37, 83, 135, 293, 362)",10,0.0012531280517578125,0.013044357299804688,0.01610565185546875,10,"YCR026C, YDR122W, YER056C, YHR006W, YKL185W"
"(50, 83, 135, 293, 362)",10,0.0033435821533203125,0.01341419219970703,0.01610565185546875,10,"YCR098C, YDR122W, YER056C, YHR006W, YKL185W"
"(83, 135, 227, 293, 362)",10,0.0033435821533203125,0.014375686645507812,0.01610565185546875,10,"YDR122W, YER056C, YGR015C, YHR006W, YKL185W"
"(10, 44, 270, 311, 362)",10,0.00830078125,0.014593505859375,0.01610565185546875,10,"YBL054W, YCR073C, YGR248W, YHR204W, YKL185W"
"(83, 311, 326, 362, 408)",10,0.00443267822265625,0.014531707763671875,0.01610565185546875,10,"YDR122W, YHR204W, YIL124W, YKL185W, YML100W"
"(10, 44, 83, 270, 362)",10,0.00745391845703125,0.014307403564453125,0.01610565185546875,10,"YBL054W, YCR073C, YDR122W, YGR248W, YKL185W"
"(10, 83, 232, 362, 494)",10,0.0012302398681640625,0.013788223266601562,0.01610565185546875,10,"YBL054W, YDR122W, YGR043C, YKL185W, YPL274W"
"(98, 134, 270, 362, 413)",10,0.0102386474609375,0.01506195068359375,0.01610565185546875,10,"YDR423C, YER053C, YGR248W, YKL185W, YMR031C"
"(10, 44, 227, 270, 362)",10,0.007354736328125,0.0135711669921875,0.01610565185546875,10,"YBL054W, YCR073C, YGR015C, YGR248W, YKL185W"
"(10, 44, 270, 362, 422)",10,0.0076904296875,0.01427154541015625,0.01610565185546875,10,"YBL054W, YCR073C, YGR248W, YKL185W, YMR182C"
"(38, 63, 98, 360, 515)",10,-0.01137542724609375,0.014008522033691406,0.0160980224609375,9,"YCR033W, YDL079C, YDR423C, YKL166C, YPR140W"
"(10, 83, 362, 422, 500)",10,0.00408935546875,0.014266204833984376,0.0160980224609375,10,"YBL054W, YDR122W, YKL185W, YMR182C, YPR065W"
"(100, 311, 348, 365, 386)",10,-0.0011730194091796875,0.012977981567382812,0.0160980224609375,9,"YDR466W, YHR204W, YJR082C, YKR028W, YLR174W"
"(227, 267, 309, 362, 500)",10,0.009521484375,0.015325927734375,0.0160980224609375,10,"YGR015C, YGR243W, YHR162W, YKL185W, YPR065W"
"(14, 83, 311, 362, 500)",10,-0.0065460205078125,0.01428680419921875,0.0160980224609375,9,"YBR028C, YDR122W, YHR204W, YKL185W, YPR065W"
"(50, 83, 302, 362, 500)",10,0.0055694580078125,0.013739776611328126,0.0160980224609375,10,"YCR098C, YDR122W, YHR094C, YKL185W, YPR065W"
"(14, 270, 311, 362, 500)",10,-0.0065460205078125,0.0131927490234375,0.0160980224609375,9,"YBR028C, YGR248W, YHR204W, YKL185W, YPR065W"
"(37, 324, 362, 414, 422)",10,-0.007099151611328125,0.012254142761230468,0.0160980224609375,9,"YCR026C, YIL111W, YKL185W, YMR036C, YMR182C"
"(10, 37, 83, 293, 362)",10,0.0016040802001953125,0.012611007690429688,0.0160980224609375,10,"YBL054W, YCR026C, YDR122W, YHR006W, YKL185W"
"(10, 83, 326, 362, 461)",10,0.00713348388671875,0.0136566162109375,0.0160980224609375,10,"YBL054W, YDR122W, YIL124W, YKL185W, YOR028C"
"(4, 20, 83, 348, 362)",10,0.0088043212890625,0.01532440185546875,0.0160980224609375,10,"YAR015W, YBR182C, YDR122W, YJR082C, YKL185W"
"(270, 348, 362, 386, 415)",10,0.0087432861328125,0.01540985107421875,0.0160980224609375,10,"YGR248W, YJR082C, YKL185W, YLR174W, YMR037C"
"(136, 174, 360, 365, 486)",10,-0.00669097900390625,0.017985725402832033,0.01609039306640625,9,"YER059W, YFR015C, YKL166C, YKR028W, YPL089C"
"(4, 83, 246, 348, 492)",10,0.0087127685546875,0.0183929443359375,0.01609039306640625,10,"YAR015W, YDR122W, YGR121C, YJR082C, YPL256C"
"(44, 98, 135, 193, 365)",10,-0.0220947265625,0.01663360595703125,0.01609039306640625,9,"YCR073C, YDR423C, YER056C, YGL060W, YKR028W"
"(98, 174, 360, 365, 486)",10,-0.0023708343505859375,0.017218971252441408,0.01609039306640625,9,"YDR423C, YFR015C, YKL166C, YKR028W, YPL089C"
"(98, 227, 270, 360, 365)",10,0.0062255859375,0.0187042236328125,0.01609039306640625,10,"YDR423C, YGR015C, YGR248W, YKL166C, YKR028W"
"(98, 270, 313, 348, 362)",10,0.005950927734375,0.01567230224609375,0.01609039306640625,10,"YDR423C, YGR248W, YIL006W, YJR082C, YKL185W"
"(98, 174, 311, 348, 386)",10,0.0005664825439453125,0.016130447387695312,0.01609039306640625,10,"YDR423C, YFR015C, YHR204W, YJR082C, YLR174W"
"(37, 84, 156, 362, 422)",10,0.00479888916015625,0.016110992431640624,0.01609039306640625,10,"YCR026C, YDR130C, YER169W, YKL185W, YMR182C"
"(10, 98, 270, 362, 386)",10,0.004791259765625,0.014366912841796874,0.01609039306640625,10,"YBL054W, YDR423C, YGR248W, YKL185W, YLR174W"
"(20, 326, 340, 365, 386)",10,0.00424957275390625,0.014188385009765625,0.01609039306640625,10,"YBR182C, YIL124W, YJL137C, YKR028W, YLR174W"
"(108, 270, 339, 362, 422)",10,-0.0007762908935546875,0.013768196105957031,0.01609039306640625,9,"YEL016C, YGR248W, YJL128C, YKL185W, YMR182C"
"(20, 44, 326, 340, 365)",10,0.008056640625,0.01510009765625,0.01609039306640625,10,"YBR182C, YCR073C, YIL124W, YJL137C, YKR028W"
"(10, 23, 270, 362, 386)",10,0.00559234619140625,0.014301300048828125,0.01609039306640625,10,"YBL054W, YBR229C, YGR248W, YKL185W, YLR174W"
"(227, 270, 360, 365, 498)",10,0.0029239654541015625,0.014602851867675782,0.01609039306640625,10,"YGR015C, YGR248W, YKL166C, YKR028W, YPR008W"
"(101, 324, 362, 459, 491)",10,-0.042205810546875,0.0046672821044921875,0.01609039306640625,7,"YDR507C, YIL111W, YKL185W, YOR002W, YPL230W"
"(20, 42, 326, 340, 365)",10,0.0078582763671875,0.01536712646484375,0.01609039306640625,10,"YBR182C, YCR065W, YIL124W, YJL137C, YKR028W"
"(104, 270, 362, 373, 500)",10,0.0038852691650390625,0.013290596008300782,0.01609039306640625,10,"YEL006W, YGR248W, YKL185W, YLL062C, YPR065W"
"(44, 83, 135, 326, 362)",10,0.00748443603515625,0.015468597412109375,0.01609039306640625,10,"YCR073C, YDR122W, YER056C, YIL124W, YKL185W"
"(50, 83, 135, 261, 362)",10,-0.0099639892578125,0.012156105041503907,0.01609039306640625,9,"YCR098C, YDR122W, YER056C, YGR202C, YKL185W"
"(83, 135, 192, 362, 422)",10,-0.005901336669921875,0.012643241882324218,0.01609039306640625,9,"YDR122W, YER056C, YGL059W, YKL185W, YMR182C"
"(83, 135, 349, 362, 413)",10,0.0052642822265625,0.0154266357421875,0.01609039306640625,10,"YDR122W, YER056C, YJR127C, YKL185W, YMR031C"
"(50, 174, 187, 365, 404)",10,0.0022373199462890625,0.012902450561523438,0.01609039306640625,10,"YCR098C, YFR015C, YGL021W, YKR028W, YML007W"
"(10, 270, 311, 362, 386)",10,0.00559234619140625,0.014688873291015625,0.01609039306640625,10,"YBL054W, YGR248W, YHR204W, YKL185W, YLR174W"
"(10, 227, 270, 362, 386)",10,0.00461578369140625,0.01383514404296875,0.01609039306640625,10,"YBL054W, YGR015C, YGR248W, YKL185W, YLR174W"
"(10, 83, 270, 362, 386)",10,0.00559234619140625,0.014382171630859374,0.01609039306640625,10,"YBL054W, YDR122W, YGR248W, YKL185W, YLR174W"
"(135, 192, 362, 422, 493)",10,-0.005901336669921875,0.013682937622070313,0.01609039306640625,9,"YER056C, YGL059W, YKL185W, YMR182C, YPL273W"
"(83, 227, 299, 362, 373)",10,0.004425048828125,0.01381072998046875,0.01609039306640625,10,"YDR122W, YGR015C, YHR079C, YKL185W, YLL062C"
"(10, 270, 362, 386, 422)",10,0.0029850006103515625,0.012860298156738281,0.01609039306640625,10,"YBL054W, YGR248W, YKL185W, YLR174W, YMR182C"
"(50, 135, 192, 362, 422)",10,-0.005901336669921875,0.013020706176757813,0.01609039306640625,9,"YCR098C, YER056C, YGL059W, YKL185W, YMR182C"
"(50, 135, 207, 362, 422)",10,0.006011962890625,0.013552093505859375,0.01609039306640625,10,"YCR098C, YER056C, YGL166W, YKL185W, YMR182C"
"(50, 83, 207, 362, 422)",10,0.0050048828125,0.01262664794921875,0.01609039306640625,10,"YCR098C, YDR122W, YGL166W, YKL185W, YMR182C"
"(20, 227, 299, 362, 373)",10,0.0021991729736328125,0.012433052062988281,0.01609039306640625,10,"YBR182C, YGR015C, YHR079C, YKL185W, YLL062C"
"(37, 44, 104, 324, 339)",10,0.0026493072509765625,0.01634845733642578,0.016082763671875,10,"YCR026C, YCR073C, YEL006W, YIL111W, YJL128C"
"(261, 309, 326, 365, 498)",10,0.0038089752197265625,0.014245223999023438,0.016082763671875,10,"YGR202C, YHR162W, YIL124W, YKR028W, YPR008W"
"(98, 275, 309, 348, 365)",10,-0.0047760009765625,0.013885676860809326,0.016082763671875,7,"YDR423C, YGR279C, YHR162W, YJR082C, YKR028W"
"(83, 100, 348, 365, 386)",10,0.00494384765625,0.015280914306640626,0.016082763671875,10,"YDR122W, YDR466W, YJR082C, YKR028W, YLR174W"
"(83, 187, 348, 365, 415)",10,0.0081787109375,0.01627197265625,0.016082763671875,10,"YDR122W, YGL021W, YJR082C, YKR028W, YMR037C"
"(37, 98, 311, 362, 492)",10,-0.0032901763916015625,0.013222694396972656,0.016082763671875,9,"YCR026C, YDR423C, YHR204W, YKL185W, YPL256C"
"(98, 311, 362, 386, 514)",10,0.0014591217041015625,0.015888404846191407,0.016082763671875,10,"YDR423C, YHR204W, YKL185W, YLR174W, YPR193C"
"(98, 135, 362, 367, 413)",10,0.00482940673828125,0.015895843505859375,0.016082763671875,10,"YDR423C, YER056C, YKL185W, YKR034W, YMR031C"
"(140, 211, 313, 348, 492)",10,0.0016117095947265625,0.015301895141601563,0.016082763671875,10,"YER064C, YGL197W, YIL006W, YJR082C, YPL256C"
"(44, 100, 326, 365, 386)",10,0.0020313262939453125,0.013831710815429688,0.016082763671875,10,"YCR073C, YDR466W, YIL124W, YKR028W, YLR174W"
"(37, 83, 311, 362, 492)",10,-0.007354736328125,0.012310600280761719,0.016082763671875,8,"YCR026C, YDR122W, YHR204W, YKL185W, YPL256C"
"(14, 83, 311, 362, 498)",10,0.00572967529296875,0.015242767333984376,0.016082763671875,10,"YBR028C, YDR122W, YHR204W, YKL185W, YPR008W"
"(44, 100, 365, 386, 408)",10,0.00013148784637451172,0.012284648418426514,0.016082763671875,10,"YCR073C, YDR466W, YKR028W, YLR174W, YML100W"
"(83, 135, 293, 349, 362)",10,0.0012531280517578125,0.014375686645507812,0.016082763671875,10,"YDR122W, YER056C, YHR006W, YJR127C, YKL185W"
"(83, 104, 207, 362, 515)",10,0.0025577545166015625,0.015243721008300782,0.016082763671875,10,"YDR122W, YEL006W, YGL166W, YKL185W, YPR140W"
"(10, 83, 302, 362, 500)",10,0.00562286376953125,0.013995361328125,0.016082763671875,10,"YBL054W, YDR122W, YHR094C, YKL185W, YPR065W"
"(83, 232, 311, 362, 498)",10,0.0050811767578125,0.01425323486328125,0.016082763671875,10,"YDR122W, YGR043C, YHR204W, YKL185W, YPR008W"
"(50, 135, 362, 493, 498)",10,0.00424957275390625,0.015834808349609375,0.016082763671875,10,"YCR098C, YER056C, YKL185W, YPL273W, YPR008W"
"(37, 98, 362, 367, 413)",10,0.007415771484375,0.01420135498046875,0.016082763671875,10,"YCR026C, YDR423C, YKL185W, YKR034W, YMR031C"
"(38, 63, 134, 199, 399)",10,-0.025177001953125,0.020347774028778076,0.01607513427734375,7,"YCR033W, YDL079C, YER053C, YGL096W, YLR386W"
"(20, 37, 83, 287, 362)",10,-0.033050537109375,0.010454559326171875,0.01607513427734375,8,"YBR182C, YCR026C, YDR122W, YHL029C, YKL185W"
"(98, 209, 246, 360, 365)",10,0.0039825439453125,0.01583404541015625,0.01607513427734375,10,"YDR423C, YGL179C, YGR121C, YKL166C, YKR028W"
"(44, 98, 207, 348, 365)",10,0.00743865966796875,0.017375946044921875,0.01607513427734375,10,"YCR073C, YDR423C, YGL166W, YJR082C, YKR028W"
"(98, 270, 311, 348, 498)",10,0.0076751708984375,0.0156158447265625,0.01607513427734375,10,"YDR423C, YGR248W, YHR204W, YJR082C, YPR008W"
"(98, 135, 174, 362, 492)",10,0.0028095245361328125,0.014989662170410156,0.01607513427734375,10,"YDR423C, YER056C, YFR015C, YKL185W, YPL256C"
"(10, 44, 311, 348, 362)",10,0.0113067626953125,0.016522216796875,0.01607513427734375,10,"YBL054W, YCR073C, YHR204W, YJR082C, YKL185W"
"(50, 83, 362, 422, 500)",10,0.0052032470703125,0.01426544189453125,0.01607513427734375,10,"YCR098C, YDR122W, YKL185W, YMR182C, YPR065W"
"(50, 362, 386, 422, 500)",10,0.0037097930908203125,0.013564491271972656,0.01607513427734375,10,"YCR098C, YKL185W, YLR174W, YMR182C, YPR065W"
"(140, 270, 348, 365, 386)",10,0.004058837890625,0.0163177490234375,0.01607513427734375,10,"YER064C, YGR248W, YJR082C, YKR028W, YLR174W"
"(98, 227, 270, 326, 362)",10,0.0080718994140625,0.01541290283203125,0.01607513427734375,10,"YDR423C, YGR015C, YGR248W, YIL124W, YKL185W"
"(44, 83, 135, 305, 362)",10,-0.0009365081787109375,0.013382720947265624,0.01607513427734375,8,"YCR073C, YDR122W, YER056C, YHR108W, YKL185W"
"(83, 133, 270, 311, 362)",10,0.006683349609375,0.014806365966796875,0.01607513427734375,10,"YDR122W, YER042W, YGR248W, YHR204W, YKL185W"
"(227, 270, 326, 362, 386)",10,0.00600433349609375,0.014542388916015624,0.01607513427734375,10,"YGR015C, YGR248W, YIL124W, YKL185W, YLR174W"
"(83, 227, 270, 326, 362)",10,0.00836181640625,0.01448974609375,0.01607513427734375,10,"YDR122W, YGR015C, YGR248W, YIL124W, YKL185W"
"(44, 135, 270, 349, 362)",10,0.00909423828125,0.0156097412109375,0.01607513427734375,10,"YCR073C, YER056C, YGR248W, YJR127C, YKL185W"
"(227, 270, 326, 362, 422)",10,0.0074920654296875,0.01425628662109375,0.01607513427734375,10,"YGR015C, YGR248W, YIL124W, YKL185W, YMR182C"
"(38, 199, 360, 399, 415)",10,-0.0272064208984375,0.02431201934814453,0.0160675048828125,8,"YCR033W, YGL096W, YKL166C, YLR386W, YMR037C"
"(98, 365, 386, 415, 498)",10,0.0037555694580078125,0.019928932189941406,0.0160675048828125,10,"YDR423C, YKR028W, YLR174W, YMR037C, YPR008W"
"(44, 98, 201, 365, 498)",10,0.0011615753173828125,0.015259742736816406,0.0160675048828125,10,"YCR073C, YDR423C, YGL121C, YKR028W, YPR008W"
"(98, 211, 246, 360, 365)",10,0.0116424560546875,0.01876373291015625,0.0160675048828125,10,"YDR423C, YGL197W, YGR121C, YKL166C, YKR028W"
"(27, 83, 348, 365, 386)",10,0.00397491455078125,0.015708160400390626,0.0160675048828125,10,"YBR278W, YDR122W, YJR082C, YKR028W, YLR174W"
"(50, 98, 135, 320, 362)",10,-0.0068359375,0.01612701416015625,0.0160675048828125,9,"YCR098C, YDR423C, YER056C, YIL043C, YKL185W"
"(98, 135, 172, 362, 493)",10,0.0047607421875,0.01627044677734375,0.0160675048828125,10,"YDR423C, YER056C, YFR013W, YKL185W, YPL273W"
"(83, 349, 365, 408, 498)",10,0.0002536773681640625,0.013085556030273438,0.0160675048828125,10,"YDR122W, YJR127C, YKR028W, YML100W, YPR008W"
"(42, 83, 349, 365, 498)",10,0.0002536773681640625,0.014521217346191407,0.0160675048828125,10,"YCR065W, YDR122W, YJR127C, YKR028W, YPR008W"
"(57, 135, 362, 422, 492)",10,0.0023822784423828125,0.015591621398925781,0.0160675048828125,10,"YDL048C, YER056C, YKL185W, YMR182C, YPL256C"
"(101, 324, 362, 399, 491)",10,-0.02496337890625,0.00359954833984375,0.0160675048828125,6,"YDR507C, YIL111W, YKL185W, YLR386W, YPL230W"
"(44, 83, 227, 362, 514)",10,0.00719451904296875,0.013826751708984375,0.0160675048828125,10,"YCR073C, YDR122W, YGR015C, YKL185W, YPR193C"
"(14, 83, 227, 270, 362)",10,0.00733184814453125,0.015622711181640625,0.0160675048828125,10,"YBR028C, YDR122W, YGR015C, YGR248W, YKL185W"
"(83, 311, 349, 362, 422)",10,0.0035114288330078125,0.013089179992675781,0.0160675048828125,10,"YDR122W, YHR204W, YJR127C, YKL185W, YMR182C"
"(23, 311, 362, 386, 422)",10,0.0059356689453125,0.01486358642578125,0.0160675048828125,10,"YBR229C, YHR204W, YKL185W, YLR174W, YMR182C"
"(135, 163, 362, 422, 493)",10,0.00933837890625,0.01531982421875,0.0160675048828125,10,"YER056C, YFL021W, YKL185W, YMR182C, YPL273W"
"(44, 120, 365, 404, 486)",10,0.0008563995361328125,0.012402725219726563,0.0160675048828125,10,"YCR073C, YEL047C, YKR028W, YML007W, YPL089C"
"(37, 44, 83, 362, 461)",10,0.005096435546875,0.013934326171875,0.0160675048828125,10,"YCR026C, YCR073C, YDR122W, YKL185W, YOR028C"
"(98, 134, 293, 362, 413)",10,0.0037784576416015625,0.013931465148925782,0.0160675048828125,10,"YDR423C, YER053C, YHR006W, YKL185W, YMR031C"
"(37, 134, 293, 362, 413)",10,0.00664520263671875,0.01381683349609375,0.0160675048828125,10,"YCR026C, YER053C, YHR006W, YKL185W, YMR031C"
"(14, 38, 199, 309, 360)",10,0.0036029815673828125,0.02213153839111328,0.01605987548828125,10,"YBR028C, YCR033W, YGL096W, YHR162W, YKL166C"
"(50, 199, 302, 362, 399)",10,-0.024383544921875,0.009945487976074219,0.01605987548828125,7,"YCR098C, YGL096W, YHR094C, YKL185W, YLR386W"
"(63, 136, 174, 187, 365)",10,-0.005451202392578125,0.0112823486328125,0.01605987548828125,9,"YDL079C, YER059W, YFR015C, YGL021W, YKR028W"
"(339, 362, 422, 491, 507)",10,-0.0032405853271484375,0.013817024230957032,0.01605987548828125,9,"YJL128C, YKL185W, YMR182C, YPL230W, YPR156C"
"(63, 136, 187, 326, 365)",10,0.0004520416259765625,0.011778831481933594,0.01605987548828125,10,"YDL079C, YER059W, YGL021W, YIL124W, YKR028W"
"(37, 83, 135, 341, 362)",10,0.00618743896484375,0.015198516845703124,0.01605987548828125,10,"YCR026C, YDR122W, YER056C, YJL155C, YKL185W"
"(44, 174, 365, 421, 494)",10,-0.0018711090087890625,0.01265716552734375,0.01605987548828125,9,"YCR073C, YFR015C, YKR028W, YMR139W, YPL274W"
"(10, 83, 120, 311, 348)",10,0.00722503662109375,0.014778900146484374,0.01605987548828125,10,"YBL054W, YDR122W, YEL047C, YHR204W, YJR082C"
"(44, 83, 207, 270, 362)",10,0.00725555419921875,0.014087677001953125,0.01605987548828125,10,"YCR073C, YDR122W, YGL166W, YGR248W, YKL185W"
"(10, 199, 348, 362, 415)",10,0.01007080078125,0.01444549560546875,0.01605987548828125,10,"YBL054W, YGL096W, YJR082C, YKL185W, YMR037C"
"(14, 136, 246, 278, 360)",10,-0.0007152557373046875,0.02868824005126953,0.01605224609375,9,"YBR028C, YER059W, YGR121C, YGR287C, YKL166C"
"(98, 270, 365, 386, 486)",10,-0.0015811920166015625,0.016913414001464844,0.01605224609375,9,"YDR423C, YGR248W, YKR028W, YLR174W, YPL089C"
"(98, 348, 362, 386, 514)",10,0.0003070831298828125,0.015938949584960938,0.01605224609375,10,"YDR423C, YJR082C, YKL185W, YLR174W, YPR193C"
"(13, 98, 135, 311, 362)",10,-0.02276611328125,0.012487411499023438,0.01605224609375,9,"YBR023C, YDR423C, YER056C, YHR204W, YKL185W"
"(37, 44, 82, 362, 459)",10,-0.01300048828125,0.012073326110839843,0.01605224609375,8,"YCR026C, YCR073C, YDR096W, YKL185W, YOR002W"
"(37, 44, 82, 362, 468)",10,-0.0084228515625,0.012230873107910156,0.01605224609375,9,"YCR026C, YCR073C, YDR096W, YKL185W, YOR171C"
"(14, 193, 246, 360, 515)",10,0.0008106231689453125,0.014442634582519532,0.01605224609375,10,"YBR028C, YGL060W, YGR121C, YKL166C, YPR140W"
"(10, 23, 270, 362, 461)",10,0.00650787353515625,0.0138519287109375,0.01605224609375,10,"YBL054W, YBR229C, YGR248W, YKL185W, YOR028C"
"(83, 348, 362, 492, 498)",10,-0.0033283233642578125,0.01536865234375,0.01605224609375,9,"YDR122W, YJR082C, YKL185W, YPL256C, YPR008W"
"(83, 135, 163, 349, 362)",10,0.008758544921875,0.01543731689453125,0.01605224609375,10,"YDR122W, YER056C, YFL021W, YJR127C, YKL185W"
"(83, 104, 362, 461, 515)",10,0.00528717041015625,0.015128326416015626,0.01605224609375,10,"YDR122W, YEL006W, YKL185W, YOR028C, YPR140W"
"(37, 83, 227, 362, 447)",10,0.0029773712158203125,0.013497352600097656,0.01605224609375,10,"YCR026C, YDR122W, YGR015C, YKL185W, YNR019W"
"(10, 83, 270, 362, 461)",10,0.00713348388671875,0.01404266357421875,0.01605224609375,10,"YBL054W, YDR122W, YGR248W, YKL185W, YOR028C"
"(20, 83, 232, 362, 373)",10,0.00484466552734375,0.01321563720703125,0.01605224609375,10,"YBR182C, YDR122W, YGR043C, YKL185W, YLL062C"
"(50, 83, 270, 362, 422)",10,0.0052032470703125,0.01400299072265625,0.01605224609375,10,"YCR098C, YDR122W, YGR248W, YKL185W, YMR182C"
"(50, 270, 362, 386, 422)",10,0.0037097930908203125,0.013928413391113281,0.01605224609375,10,"YCR098C, YGR248W, YKL185W, YLR174W, YMR182C"
"(20, 98, 209, 365, 386)",10,0.0027484893798828125,0.016443252563476562,0.01604461669921875,10,"YBR182C, YDR423C, YGL179C, YKR028W, YLR174W"
"(20, 37, 324, 339, 362)",10,-0.0013179779052734375,0.016761970520019532,0.01604461669921875,9,"YBR182C, YCR026C, YIL111W, YJL128C, YKL185W"
"(20, 37, 108, 339, 362)",10,0.0005741119384765625,0.017803382873535157,0.01604461669921875,10,"YBR182C, YCR026C, YEL016C, YJL128C, YKL185W"
