gene1,gene2,gene3,triple,systematic,corrected_M01_lzs9pcj3,asrun_M01_lzs9pcj3,corrected_M02_yv4r30bi,asrun_M02_yv4r30bi,corrected_M03_c7671wgj,asrun_M03_c7671wgj,corrected_mean,corrected_sd,asrun_mean,stored_prediction,corrected_rank,asrun_rank,panel
YDR155C,YJL017W,YPR053C,YDR155C+YJL017W+YPR053C,YDR155C+YJL016W+YPR053C,0.005179532915005745,,-0.007285427459501765,,-0.00040968744570402723,,-0.0008385273300666824,0.006243535618487792,,,349,,panel_24
YBR246W,YKL033W-A,YLL005C,YBR246W+YKL033W-A+YLL005C,YBR246W+YKL033W-A+YLL005C,0.003703269836663277,-0.0046485119565717985,0.005266683676162304,0.002442236558653714,-0.011640098529916602,0.06376143216741968,-0.00089004833903034,0.009342577269592936,0.020518385589833866,,350,954.0,panel_24
YDR155C,YKL200C,YLR104W,YDR155C+YKL200C+YLR104W,YDR155C+YKL201C+YLR104W,-0.004544997802890192,,-0.01033697486004146,,0.012092186717419656,,-0.0009299286485039988,0.011643382928093124,,,351,,panel_24
YGL087C,YJL017W,YMR244W,YGL087C+YJL017W+YMR244W,YGL087C+YJL016W+YMR244W,0.0017551145349525964,,-0.011860948474009514,,0.0072891529884814635,,-0.0009388936501918179,0.009855194395959097,,,352,,panel_24
YKL200C,YLL005C,YPL081W,YKL200C+YLL005C+YPL081W,YKL201C+YLL005C+YPL081W,0.0061069633962205355,,0.0025775084014345116,,-0.011743806408518355,,-0.0010197782036211027,0.00945345697851473,,0.537109375,353,,panel_24
YKL033W-A,YLL005C,YLR104W,YKL033W-A+YLL005C+YLR104W,YKL033W-A+YLL005C+YLR104W,-0.0026873155740140516,0.1581628561045828,-0.0019237674195896753,0.021974778351823123,0.0013399691013319202,0.11884231203814388,-0.0010903712974239357,0.0021390809443309518,0.09965998216484995,,354,800.0,panel_24
YER079W,YJL017W,YPL046C,YER079W+YJL017W+YPL046C,YER079W+YJL016W+YPL046C,-0.02984661139166707,,0.027863995184859096,,-0.0013589810332352657,,-0.0011138657466810795,0.028856084089588858,,,355,,panel_24
YKL033W-A,YLL012W,YMR244W,YKL033W-A+YLL012W+YMR244W,YKL033W-A+YLL012W+YMR244W,0.005085886948497327,0.15820029262053825,0.0008666109789329177,0.18517573076251795,-0.009393094493545305,0.16016175790836837,-0.0011468655220383533,0.007446528829913059,0.16784592709714152,,356,579.0,panel_24
YDR155C,YLL005C,YLR351C,YDR155C+YLL005C+YLR351C,YDR155C+YLL005C+YLR351C,-0.0029607015011048014,0.5048584785681572,-0.015418076908665857,0.10506022912936736,0.014912157893707544,0.17268201001464653,-0.0011555401720210387,0.015245482654209093,0.26086690590405703,,357,366.0,panel_24
YLL012W,YLR351C,YPL081W,YLL012W+YLR351C+YPL081W,YLL012W+YLR351C+YPL081W,-0.02838722642023602,0.627414470234253,0.01920919155822736,0.7737163142553225,0.0057009235051969,0.7115967962231665,-0.0011590371189372534,0.024528535339857768,0.7042425269042473,,358,8.0,panel_24
YLL012W,YMR244W,YPL081W,YLL012W+YMR244W+YPL081W,YLL012W+YMR244W+YPL081W,0.0003053837577172529,0.6255559779901085,0.01521441401875195,0.4721390842887392,-0.01906168113103436,0.6211107160093164,-0.0011806277848550525,0.017186298246213313,0.572935259429388,,359,92.0,panel_24
YLL012W,YLR104W,YLR351C,YLL012W+YLR104W+YLR351C,YLL012W+YLR104W+YLR351C,-0.024161029144765468,0.2464392768847337,-0.0005975384000232809,0.14007395995794536,0.021036953656644673,0.20823648884222484,-0.0012405379627146915,0.02260585098281765,0.19824990856163463,,360,502.0,panel_24
YBR158W,YDR155C,YLL012W,YBR158W+YDR155C+YLL012W,YBR158W+YDR155C+YLL012W,0.005167311747780562,0.5143485297804251,-0.016567036785244585,0.3772693419052019,0.0076601508224166635,0.1159881547766775,-0.0012465247383491196,0.013326369674345296,0.3358686754874349,,361,288.0,panel_24
YGL087C,YKR054C,YLL005C,YGL087C+YKR054C+YLL005C,YGL087C+YKR054C+YLL005C,0.006672315874129923,0.08241425919985175,-0.003528024222727596,0.04545807546392787,-0.007001031028099205,0.1850454722001524,-0.0012855797922322928,0.007107145815661113,0.10430593562131067,,362,789.0,panel_24
YJL017W,YKL033W-A,YMR244W,YJL017W+YKL033W-A+YMR244W,YJL016W+YKL033W-A+YMR244W,-0.00010300534255701203,,0.0016617306391390717,,-0.005422727001033566,,-0.0012880005681505022,0.0036878917117181787,,,363,,panel_24
YDR155C,YKL200C,YPR053C,YDR155C+YKL200C+YPR053C,YDR155C+YKL201C+YPR053C,0.004735730333708556,,-0.018702935573435605,,0.0100533483563734,,-0.001304618961117883,0.015300174216837551,,,364,,panel_24
YER079W,YKL033W-A,YMR244W,YER079W+YKL033W-A+YMR244W,YER079W+YKL033W-A+YMR244W,-0.002057826478381335,0.5685349454008713,0.001731543255617635,0.5477324900924769,-0.0036138108964902304,0.5244906581312047,-0.0013133647064179769,0.002749339966301061,0.5469193645415177,,365,113.0,panel_24
YBR246W,YJL017W,YPL081W,YBR246W+YJL017W+YPL081W,YBR246W+YJL016W+YPL081W,-0.011513237223906188,,0.019685811423807414,,-0.012261074805791899,,-0.001362833535296891,0.018232495885726684,,,366,,panel_24
YBR158W,YDR155C,YLL005C,YBR158W+YDR155C+YLL005C,YBR158W+YDR155C+YLL005C,0.003095570316720383,0.4491471207091422,-0.0061865584369105164,0.13997404880496836,-0.0011406016710619324,0.13013773244492077,-0.0014105299304173551,0.004646947869155018,0.2397529673196771,,367,418.0,panel_24
YBR158W,YKR054C,YLL012W,YBR158W+YKR054C+YLL012W,YBR158W+YKR054C+YLL012W,0.010144354761926055,0.39993686573532206,-0.003674377979371063,0.38612541582551196,-0.010701890627049397,0.18099640077721763,-0.0014106379481648018,0.01060588873697105,0.32235289411268386,,368,300.0,panel_24
YDR155C,YKL033W-A,YPR053C,YDR155C+YKL033W-A+YPR053C,YDR155C+YKL033W-A+YPR053C,0.0023284130340391705,0.04833052865361905,-0.002346475195348612,0.03520358100326151,-0.00425859389111074,0.296739474451613,-0.0014255520174733937,0.0033886929165467417,0.12675786136949785,,369,717.0,panel_24
YER079W,YKR054C,YLR104W,YER079W+YKR054C+YLR104W,YER079W+YKR054C+YLR104W,-0.0185609554750258,0.6415239039511604,-0.0007954390113314308,0.5760065017254592,0.015077752635668011,0.6633007343323679,-0.0014262139502297401,0.016828222681161877,0.6269437133363293,,370,69.0,panel_24
YBR246W,YER079W,YMR244W,YBR246W+YER079W+YMR244W,YBR246W+YER079W+YMR244W,-0.007335719108661949,0.04386713288906092,0.005992144380045535,-0.012583183728674837,-0.002963888770958885,0.4611802305286302,-0.0014358211665250998,0.006794058378185715,0.16415472656300542,,371,591.0,panel_24
YGL087C,YLR351C,YMR244W,YGL087C+YLR351C+YMR244W,YGL087C+YLR351C+YMR244W,0.0014750769142533246,0.2118306507884407,-0.01738939577181387,0.20873838250395632,0.011518602580129655,0.11784850979669642,-0.0014652387591436306,0.014676586264299006,0.17947251436303113,,372,547.0,panel_24
YER079W,YJL017W,YLR104W,YER079W+YJL017W+YLR104W,YER079W+YJL016W+YLR104W,-0.006825255122452225,,-0.000509617924038014,,0.0028384685953260075,,-0.0014988014837214105,0.004907214292187404,,0.68408203125,373,,panel_24
YDR155C,YJL017W,YLR104W,YDR155C+YJL017W+YLR104W,YDR155C+YJL016W+YLR104W,7.149131872676365e-05,,-0.006994022286736398,,0.0023706790038433238,,-0.001517283988055437,0.004880324046313629,,,374,,panel_24
YDR155C,YKL033W-A,YKL200C,YDR155C+YKL033W-A+YKL200C,YDR155C+YKL033W-A+YKL201C,0.001996885120695697,,-0.01234190617521026,,0.005782255919846685,,-0.001520921711555959,0.009560467383645636,,,375,,panel_24
YGL087C,YJL017W,YLR351C,YGL087C+YJL017W+YLR351C,YGL087C+YJL016W+YLR351C,0.0007727953263630578,,-0.022578904588891446,,0.01718072855713794,,-0.0015417935684634832,0.01998061806578441,,,376,,panel_24
YBR246W,YDR155C,YLL012W,YBR246W+YDR155C+YLL012W,YBR246W+YDR155C+YLL012W,0.002025071860901879,0.053196057758986295,-0.004758301195075559,0.001543952486592592,-0.0019494758005984643,0.1618710169176767,-0.001560901711590715,0.003408339752889422,0.0722036757210852,,377,860.0,panel_24
YKL200C,YKR054C,YLL005C,YKL200C+YKR054C+YLL005C,YKL201C+YKR054C+YLL005C,0.012055428945709976,,-0.0015110904468128078,,-0.015260045922894164,,-0.0015719024746656655,0.013657838972596828,,,378,,panel_24
YBR158W,YKL200C,YLR104W,YBR158W+YKL200C+YLR104W,YBR158W+YKL201C+YLR104W,-0.01176213957340664,,0.0006773186357917505,,0.006295237622993053,,-0.001596527771540612,0.00924094156005586,,,379,,panel_24
YBR158W,YDR155C,YJL017W,YBR158W+YDR155C+YJL017W,YBR158W+YDR155C+YJL016W,0.0010425056648229077,,-0.006310322972299616,,0.00037404439437869336,,-0.0016312576376993383,0.004065950002350555,,,380,,panel_24
YBR158W,YKL200C,YPR053C,YBR158W+YKL200C+YPR053C,YBR158W+YKL201C+YPR053C,0.0035456427979878493,,-0.002365418758707917,,-0.006113858329286418,,-0.0016445447633354952,0.004869931723839294,,,381,,panel_24
YBR246W,YKL200C,YLR351C,YBR246W+YKL200C+YLR351C,YBR246W+YKL201C+YLR351C,-0.0007399361146842977,,-0.012289213939630842,,0.007885710733090013,,-0.0017144797737417086,0.010122707043822168,,,382,,panel_24
YKR054C,YLR104W,YOR126C,YKR054C+YLR104W+YOR126C,YKR054C+YLR104W+YOR126C,-0.014310697658743127,0.46859528516555926,-0.0018270986844367374,0.5381996629095201,0.010710780032823893,0.30804629776171877,-0.0018090054367853232,0.012510748658317953,0.4382804152789328,,383,199.0,panel_24
YJL017W,YKL033W-A,YPL081W,YJL017W+YKL033W-A+YPL081W,YJL016W+YKL033W-A+YPL081W,-0.0035447543256854255,,0.01464391062617746,,-0.01653324474880877,,-0.0018113628161055787,0.015660690882369172,,0.71142578125,384,,panel_24
YER079W,YJL017W,YKL033W-A,YER079W+YJL017W+YKL033W-A,YER079W+YJL016W+YKL033W-A,-0.0038851982988573307,,0.001810714058384717,,-0.003450193939845904,,-0.001841559393439506,0.003170431078459955,,0.65625,385,,panel_24
YBR246W,YLR351C,YMR244W,YBR246W+YLR351C+YMR244W,YBR246W+YLR351C+YMR244W,-0.0031674187173553695,-0.02652744267662394,0.00047629344420221584,-0.009457443925870694,-0.0030591976608694334,0.09932836972270918,-0.0019167743113408624,0.002073163744433064,0.02111449437340485,,386,953.0,panel_24
YBR158W,YKL033W-A,YKL200C,YBR158W+YKL033W-A+YKL200C,YBR158W+YKL033W-A+YKL201C,0.0013750007887166002,,0.003870746208505065,,-0.011093433672223846,,-0.0019492288916673935,0.008016828992916239,,,387,,panel_24
YGL087C,YLL005C,YLR104W,YGL087C+YLL005C+YLR104W,YGL087C+YLL005C+YLR104W,-0.01161497344474402,0.10539598882454312,-0.003807455215757213,0.03554508739971811,0.009512457066921207,0.17847830487503624,-0.001969990531193342,0.010682896955254003,0.10647312703309915,,388,780.0,panel_24
YJL017W,YLL012W,YPL046C,YJL017W+YLL012W+YPL046C,YJL016W+YLL012W+YPL046C,-0.011363404431652992,,0.009476743807189734,,-0.004049074498095526,,-0.0019785783741862613,0.010573228471170827,,,389,,panel_24
YKL200C,YLL012W,YPL046C,YKL200C+YLL012W+YPL046C,YKL201C+YLL012W+YPL046C,-3.988401310130868e-05,,-0.006992775801210056,,0.0010239646345093553,,-0.0020028983932673366,0.004353975298044148,,,390,,panel_24
YGL087C,YOR126C,YPR053C,YGL087C+YOR126C+YPR053C,YGL087C+YOR126C+YPR053C,0.0022683564233931756,0.03921249339165503,-0.025661374446027906,0.005653023015452535,0.017349017536673964,0.03721006211779147,-0.0020146668286535885,0.021822732889342625,0.027358526174966345,,391,951.0,panel_24
YER079W,YKL033W-A,YPL081W,YER079W+YKL033W-A+YPL081W,YER079W+YKL033W-A+YPL081W,-0.01209791788691415,0.6845037995778199,0.028566254147941172,0.7534681969140492,-0.022744444654232115,0.6947552510017844,-0.0020920361310683643,0.027079239375872664,0.7109090824978845,,392,7.0,panel_24
YBR158W,YKL033W-A,YLL005C,YBR158W+YKL033W-A+YLL005C,YBR158W+YKL033W-A+YLL005C,0.0016690629623940453,0.48264375256599146,-0.0008891283420555509,0.04282051680369002,-0.00707978987081712,0.1489062476632426,-0.0020999517501595418,0.004498352639412142,0.224790172344308,,393,449.0,panel_24
YKR054C,YLL012W,YPR053C,YKR054C+YLL012W+YPR053C,YKR054C+YLL012W+YPR053C,-0.018097033783043653,0.036044914662301364,0.06481072552176,0.14597957789152002,-0.053267963664342104,0.27946817854022166,-0.0021847573085419215,0.06062627002321487,0.153830890364681,,394,622.0,panel_24
YDR155C,YGL087C,YKR054C,YDR155C+YGL087C+YKR054C,YDR155C+YGL087C+YKR054C,0.02119232952690497,0.3988009495320163,-0.03939976507938382,0.5283742818734322,0.011475095073975951,0.11672690755537367,-0.0022441134928343,0.03254247985278769,0.34796737965360736,,395,275.0,panel_24
YBR158W,YDR155C,YLR351C,YBR158W+YDR155C+YLR351C,YBR158W+YDR155C+YLR351C,-0.003096509740379824,0.4998348058243275,-0.016054094675512554,0.5015227975139351,0.012357253313998045,0.1343248906138556,-0.002264450367298111,0.014223938123653267,0.3785608313173727,,396,239.0,panel_24
YBR246W,YER079W,YJL017W,YBR246W+YER079W+YJL017W,YBR246W+YER079W+YJL016W,-0.014677409034226239,,0.005543896023938568,,0.0022383766671377585,,-0.002298378781049971,0.010847207339280289,,,397,,panel_24
YER079W,YMR244W,YPL046C,YER079W+YMR244W+YPL046C,YER079W+YMR244W+YPL046C,-0.014146613122729496,0.07439613275895549,0.004389152209415527,0.010836856776475223,0.002724296271585167,0.43212086655367854,-0.0023443882139096007,0.010254868157231901,0.17245128536303642,0.43212890625,398,567.0,panel_24
YJL017W,YKR054C,YLL012W,YJL017W+YKR054C+YLL012W,YJL016W+YKR054C+YLL012W,-0.0006311664065996999,,-0.00087462819675517,,-0.005538054132692552,,-0.002347949578682474,0.002765392143974034,,,399,,panel_24
YBR158W,YLL012W,YPR053C,YBR158W+YLL012W+YPR053C,YBR158W+YLL012W+YPR053C,0.0037788951434465663,0.11185907449037219,0.0055672467113936554,0.0919836631560526,-0.016429891796885535,0.34975742431136747,-0.002361249980681771,0.012216569168433606,0.18453338731926408,,400,540.0,panel_24
YBR246W,YDR155C,YJL017W,YBR246W+YDR155C+YJL017W,YBR246W+YDR155C+YJL016W,-0.0003966593269866545,,-0.004848819281851399,,-0.0020878717523104768,,-0.0024444501203828434,0.0022473969754714398,,,401,,panel_24
YBR158W,YBR246W,YKL200C,YBR158W+YBR246W+YKL200C,YBR158W+YBR246W+YKL201C,-0.00422206448855875,,0.006753578528954448,,-0.010040833796436268,,-0.002503106585346857,0.008528140685024483,,,402,,panel_24
YGL087C,YLL012W,YPL081W,YGL087C+YLL012W+YPL081W,YGL087C+YLL012W+YPL081W,-0.03405333813428751,0.5726201411008864,0.042546349378016296,0.7936512439183931,-0.016177416848766474,0.6906448965150596,-0.0025614685350125615,0.04007397619537849,0.6856387605114463,,403,16.0,panel_24
YLL005C,YLR312C-B,YOR126C,YLL005C+YLR312C-B+YOR126C,YLL005C+YLR313C+YOR126C,0.0029674733662375524,,-0.004161408556170746,,-0.00669934335136063,,-0.0026310928470979406,0.0050118096522099856,,,404,,panel_24
YLL005C,YMR244W,YPL081W,YLL005C+YMR244W+YPL081W,YLL005C+YMR244W+YPL081W,0.00552966501958564,0.5474822295474596,0.0045859654158799355,0.05218329592827374,-0.0180128336739555,0.49855406068218044,-0.002632401079496642,0.013328200265978446,0.3660731953859713,,405,255.0,panel_24
YER079W,YLR312C-B,YOR126C,YER079W+YLR312C-B+YOR126C,YER079W+YLR313C+YOR126C,-0.002098683111175179,,-0.005636755801131598,,-0.0004102841750200977,,-0.0027152410291089585,0.0026672287423957987,,,406,,panel_24
YDR057W,YER079W,YLL012W,YDR057W+YER079W+YLL012W,YDR057W+YER079W+YLL012W,-0.0169615889299086,0.5495611779226294,-0.00916512810457559,0.5739254417015248,0.01769515259180656,0.5748362259801121,-0.002810521480892543,0.018181259643711745,0.566107615201422,0.57470703125,407,98.0,panel_24
YER079W,YGL087C,YLR104W,YER079W+YGL087C+YLR104W,YER079W+YGL087C+YLR104W,-0.02177603121837774,0.6021313375786429,0.0009443875278951543,0.7612028646747074,0.012357507843090209,0.6647951179966717,-0.002824711949130792,0.017376110190890755,0.6760431067500073,,408,23.0,panel_24
YBR246W,YLL005C,YPR053C,YBR246W+YLL005C+YPR053C,YBR246W+YLL005C+YPR053C,-0.0077362222849057865,-0.00853036012270643,0.009073709244854303,3.583899638058205e-06,-0.009852057110381816,0.13469904460853363,-0.0028381900501444333,0.010370110793179493,0.042057422795155085,,409,930.0,panel_24
YBR158W,YDR155C,YMR244W,YBR158W+YDR155C+YMR244W,YBR158W+YDR155C+YMR244W,0.004095876247822762,0.2396894971910951,-0.0059541262407487704,0.39424446399415114,-0.006802351274958934,0.07742422200420118,-0.0028868670892949807,0.006062087083770068,0.23711939439648247,,410,423.0,panel_24
YLR104W,YOR126C,YPR053C,YLR104W+YOR126C+YPR053C,YLR104W+YOR126C+YPR053C,-0.010180981521057583,0.033766981099080745,-0.010349189428364254,0.008281512898406656,0.011774705981862546,0.15429908186074257,-0.0029184883225197634,0.012724957470450332,0.06544919195274333,,411,876.0,panel_24
YBR158W,YJL017W,YPR053C,YBR158W+YJL017W+YPR053C,YBR158W+YJL016W+YPR053C,-0.001153781564534261,,-0.005989198464248127,,-0.001648795399174615,,-0.002930591809319001,0.0026603694623686933,,,412,,panel_24
YKL200C,YLR351C,YPR053C,YKL200C+YLR351C+YPR053C,YKL201C+YLR351C+YPR053C,-0.001782214835784673,,-0.019662135056153683,,0.012628411640182198,,-0.00293864608391872,0.016176305245970343,,,413,,panel_24
YBR158W,YLR104W,YOR126C,YBR158W+YLR104W+YOR126C,YBR158W+YLR104W+YOR126C,-0.006937518949352014,0.5852805614355183,-0.005070779019921157,0.6214488211429415,0.0031855897150156517,0.5047986887417079,-0.0029409027514191726,0.0053871710523237405,0.5705093571067225,,414,94.0,panel_24
YGL087C,YKR054C,YOR126C,YGL087C+YKR054C+YOR126C,YGL087C+YKR054C+YOR126C,-0.011642757651904449,0.3995176732891359,-0.00910015106949795,0.4685865067399807,0.011907824697063717,0.22506794339915323,-0.0029450280081128946,0.012925619411443242,0.3643907078094233,,415,257.0,panel_24
YER079W,YKR054C,YPL081W,YER079W+YKR054C+YPL081W,YER079W+YKR054C+YPL081W,-0.03193870289499584,0.6198741344927607,0.05180024284237343,0.6250128015950289,-0.02923958213166687,0.6984341051466666,-0.003126014061429759,0.047586674461667304,0.6477736804114854,,416,50.0,panel_24
YLL005C,YLR104W,YLR351C,YLL005C+YLR104W+YLR351C,YLL005C+YLR104W+YLR351C,-0.009458858919083052,0.28247824335494087,-0.00878594173980039,0.04058413747151584,0.00874684864090082,0.1696073136645248,-0.0031659840059942066,0.010322300646524465,0.16422323149699383,,417,589.0,panel_24
YER079W,YJL017W,YKR054C,YER079W+YJL017W+YKR054C,YER079W+YJL016W+YKR054C,-0.012697420156038888,,6.934856085088863e-05,,0.0030455808030195996,,-0.0031941635973894663,0.00836351621654828,,0.6650390625,418,,panel_24
YDR155C,YLL005C,YLR104W,YDR155C+YLL005C+YLR104W,YDR155C+YLL005C+YLR104W,-0.0015482158716556126,0.4431498270527725,-0.010489148848592384,0.16366668761107397,0.0021382892291969373,0.13720002107251622,-0.003299691830350353,0.006493365778047249,0.24800551191212086,,419,394.0,panel_24
YBR158W,YGL087C,YMR244W,YBR158W+YGL087C+YMR244W,YBR158W+YGL087C+YMR244W,0.01840936688061756,0.3076588102134128,-0.019127556088187128,0.3519399943080578,-0.009441247626981149,0.12039555037015845,-0.0033864789448502385,0.019487183335132843,0.2599981182972097,,420,368.0,panel_24
YBR246W,YKL033W-A,YOR126C,YBR246W+YKL033W-A+YOR126C,YBR246W+YKL033W-A+YOR126C,0.001847041016038404,0.04435373972205717,-0.0011562259865193656,0.0132365080369688,-0.010927105980747986,0.35696565803500846,-0.003412096983742983,0.006679178343251713,0.13818530193134482,,421,678.0,panel_24
YBR158W,YER079W,YKL033W-A,YBR158W+YER079W+YKL033W-A,YBR158W+YER079W+YKL033W-A,-0.005878056686429623,0.6402992080005083,0.0013106511207161258,0.6887666754381715,-0.005675381533567651,0.5934912551605416,-0.0034142623664270497,0.00409314975295768,0.6408523795330738,,422,55.0,panel_24
YDR057W,YLL005C,YLL012W,YDR057W+YLL005C+YLL012W,YDR057W+YLL005C+YLL012W,-0.013046213626134074,0.06578938422492409,-0.005913809303900345,0.03959685117482776,0.008500279710420281,0.2795813629140048,-0.003486581073204712,0.010976402937140186,0.12832253277125222,,423,710.0,panel_24
YBR158W,YLL012W,YLR104W,YBR158W+YLL012W+YLR104W,YBR158W+YLL012W+YLR104W,-0.02070338434848131,0.4727154437358342,-0.009106854140275076,0.34774837151030635,0.019242014498712275,0.18638691216107656,-0.0035227413300147037,0.020549828689641895,0.33561690913573905,,424,289.0,panel_24
YER079W,YLL005C,YPL046C,YER079W+YLL005C+YPL046C,YER079W+YLL005C+YPL046C,-0.02780852907629457,0.1175548699527719,0.015237992839689643,0.018567685861343535,0.0017232908568295107,0.3459651142950039,-0.0036157484599251386,0.02201430825361579,0.1606958900363731,,425,601.0,panel_24
YGL087C,YKL200C,YLR351C,YGL087C+YKL200C+YLR351C,YGL087C+YKL201C+YLR351C,0.005074582086003931,,-0.03676771555994078,,0.020557024912866505,,-0.0037120361870234472,0.02965526872371251,,,426,,panel_24
