array_gene,array_allele,array_perturbation_type,triple,order,order_idx,gene_1,gene_2,gene_3,route,f_wt,f_single,f_double,f_triple,se_single,se_double,se_triple,sd_triple,source_single,source_double,f_array_single_in_screen,tau,tau_p_value,monotone,monotone_within_se,monotone_after_first,step_1,step_2,step_3,min_rung,valley_depth,endpoint_gain
YCR095C,oca4_delta,KanMX_deletion,YER059W+YIL050W+YCR095C,YIL050W>YER059W>YCR095C,2,YIL050W,YER059W,YCR095C,paralog double,1.0,0.89558,0.9063,0.9742,0.0025,0.04025,0.01935,0.0387,SmfKuzmin2020,TmfKuzmin2020 query strain,1.0,0.066807,0.1012,False,False,True,-0.10441999999999996,0.010719999999999952,0.06789999999999996,0.89558,0.10441999999999996,-0.025800000000000045
YCR095C,oca4_delta,KanMX_deletion,YER059W+YIL050W+YCR095C,YIL050W>YCR095C>YER059W,3,YIL050W,YCR095C,YER059W,mixed double,1.0,0.89558,0.9901,0.9742,0.0025,0.0434,0.01935,0.0387,SmfKuzmin2020,DmfKuzmin2020,1.0,0.066807,0.1012,False,False,False,-0.10441999999999996,0.09451999999999994,-0.015900000000000025,0.89558,0.10441999999999996,-0.025800000000000045
YCR095C,oca4_delta,KanMX_deletion,YER059W+YIL050W+YCR095C,YCR095C>YER059W>YIL050W,4,YCR095C,YER059W,YIL050W,mixed double,1.0,1.034,1.011,0.9742,0.0084,0.0197,0.01935,0.0387,SmfCostanzo2016,DmfKuzmin2020,1.0,0.066807,0.1012,False,False,False,0.03400000000000003,-0.02300000000000013,-0.036799999999999944,0.9742,-0.010999999999999899,-0.025800000000000045
YCR095C,oca4_delta,KanMX_deletion,YER059W+YIL050W+YCR095C,YCR095C>YIL050W>YER059W,5,YCR095C,YIL050W,YER059W,mixed double,1.0,1.034,0.9901,0.9742,0.0084,0.0434,0.01935,0.0387,SmfCostanzo2016,DmfKuzmin2020,1.0,0.066807,0.1012,False,True,False,0.03400000000000003,-0.04390000000000005,-0.015900000000000025,0.9742,0.00990000000000002,-0.025800000000000045
YDR120C,trm1_delta,KanMX_deletion,YER059W+YIL050W+YDR120C,YER059W>YIL050W>YDR120C,0,YER059W,YIL050W,YDR120C,paralog double,1.0,0.9153,0.9063,0.8136,0.0025,0.04025,0.0194,0.0388,SmfKuzmin2020,TmfKuzmin2020 query strain,0.955,0.087238,0.162,False,False,False,-0.0847,-0.009000000000000008,-0.0927,0.8136,0.0937,-0.1864
YDR120C,trm1_delta,KanMX_deletion,YER059W+YIL050W+YDR120C,YER059W>YDR120C>YIL050W,1,YER059W,YDR120C,YIL050W,mixed double,1.0,0.9153,0.8383,0.8136,0.0025,0.0662,0.0194,0.0388,SmfKuzmin2020,DmfKuzmin2020,0.955,0.087238,0.162,False,False,False,-0.0847,-0.07699999999999996,-0.024700000000000055,0.8136,0.16169999999999995,-0.1864
YDR120C,trm1_delta,KanMX_deletion,YER059W+YIL050W+YDR120C,YIL050W>YER059W>YDR120C,2,YIL050W,YER059W,YDR120C,paralog double,1.0,0.89558,0.9063,0.8136,0.0025,0.04025,0.0194,0.0388,SmfKuzmin2020,TmfKuzmin2020 query strain,0.955,0.087238,0.162,False,False,False,-0.10441999999999996,0.010719999999999952,-0.0927,0.8136,0.10441999999999996,-0.1864
YDR120C,trm1_delta,KanMX_deletion,YER059W+YIL050W+YDR120C,YIL050W>YDR120C>YER059W,3,YIL050W,YDR120C,YER059W,mixed double,1.0,0.89558,0.9326,0.8136,0.0025,0.01775,0.0194,0.0388,SmfKuzmin2020,DmfKuzmin2020,0.955,0.087238,0.162,False,False,False,-0.10441999999999996,0.03701999999999994,-0.119,0.8136,0.10441999999999996,-0.1864
YDR120C,trm1_delta,KanMX_deletion,YER059W+YIL050W+YDR120C,YDR120C>YER059W>YIL050W,4,YDR120C,YER059W,YIL050W,mixed double,1.0,0.993,0.8383,0.8136,0.0437,0.0662,0.0194,0.0388,SmfCostanzo2016,DmfKuzmin2020,0.955,0.087238,0.162,False,False,False,-0.007000000000000006,-0.15469999999999995,-0.024700000000000055,0.8136,0.16169999999999995,-0.1864
YDR120C,trm1_delta,KanMX_deletion,YER059W+YIL050W+YDR120C,YDR120C>YIL050W>YER059W,5,YDR120C,YIL050W,YER059W,mixed double,1.0,0.993,0.9326,0.8136,0.0437,0.01775,0.0194,0.0388,SmfCostanzo2016,DmfKuzmin2020,0.955,0.087238,0.162,False,False,False,-0.007000000000000006,-0.06040000000000001,-0.119,0.8136,0.06740000000000002,-0.1864
YDR147W,eki1_delta,KanMX_deletion,YER059W+YIL050W+YDR147W,YER059W>YIL050W>YDR147W,0,YER059W,YIL050W,YDR147W,paralog double,1.0,0.9153,0.9063,0.8161,0.0025,0.04025,0.01945,0.0389,SmfKuzmin2020,TmfKuzmin2020 query strain,0.956,-0.085253,0.1651,False,False,False,-0.0847,-0.009000000000000008,-0.09019999999999995,0.8161,0.0937,-0.18389999999999995
YDR147W,eki1_delta,KanMX_deletion,YER059W+YIL050W+YDR147W,YER059W>YDR147W>YIL050W,1,YER059W,YDR147W,YIL050W,mixed double,1.0,0.9153,0.9786,0.8161,0.0025,0.01915,0.01945,0.0389,SmfKuzmin2020,DmfKuzmin2020,0.956,-0.085253,0.1651,False,False,False,-0.0847,0.06330000000000002,-0.16249999999999998,0.8161,0.0847,-0.18389999999999995
YDR147W,eki1_delta,KanMX_deletion,YER059W+YIL050W+YDR147W,YIL050W>YER059W>YDR147W,2,YIL050W,YER059W,YDR147W,paralog double,1.0,0.89558,0.9063,0.8161,0.0025,0.04025,0.01945,0.0389,SmfKuzmin2020,TmfKuzmin2020 query strain,0.956,-0.085253,0.1651,False,False,False,-0.10441999999999996,0.010719999999999952,-0.09019999999999995,0.8161,0.10441999999999996,-0.18389999999999995
YDR147W,eki1_delta,KanMX_deletion,YER059W+YIL050W+YDR147W,YIL050W>YDR147W>YER059W,3,YIL050W,YDR147W,YER059W,mixed double,1.0,0.89558,0.9684,0.8161,0.0025,0.05765,0.01945,0.0389,SmfKuzmin2020,DmfKuzmin2020,0.956,-0.085253,0.1651,False,False,False,-0.10441999999999996,0.07282,-0.1523,0.8161,0.10441999999999996,-0.18389999999999995
YDR147W,eki1_delta,KanMX_deletion,YER059W+YIL050W+YDR147W,YDR147W>YER059W>YIL050W,4,YDR147W,YER059W,YIL050W,mixed double,1.0,0.9795,0.9786,0.8161,0.0238,0.01915,0.01945,0.0389,SmfCostanzo2016,DmfKuzmin2020,0.956,-0.085253,0.1651,False,False,False,-0.020499999999999963,-0.0009000000000000119,-0.16249999999999998,0.8161,0.021399999999999975,-0.18389999999999995
YDR147W,eki1_delta,KanMX_deletion,YER059W+YIL050W+YDR147W,YDR147W>YIL050W>YER059W,5,YDR147W,YIL050W,YER059W,mixed double,1.0,0.9795,0.9684,0.8161,0.0238,0.05765,0.01945,0.0389,SmfCostanzo2016,DmfKuzmin2020,0.956,-0.085253,0.1651,False,False,False,-0.020499999999999963,-0.011099999999999999,-0.1523,0.8161,0.03159999999999996,-0.18389999999999995
YJL094C,kha1_delta,KanMX_deletion,YER059W+YIL050W+YJL094C,YER059W>YIL050W>YJL094C,0,YER059W,YIL050W,YJL094C,paralog double,1.0,0.9153,0.9063,0.9323,0.0025,0.04025,0.0195,0.039,SmfKuzmin2020,TmfKuzmin2020 query strain,1.021,-0.019451,0.4466,False,False,False,-0.0847,-0.009000000000000008,0.026000000000000023,0.9063,0.0937,-0.06769999999999998
YJL094C,kha1_delta,KanMX_deletion,YER059W+YIL050W+YJL094C,YER059W>YJL094C>YIL050W,1,YER059W,YJL094C,YIL050W,mixed double,1.0,0.9153,1.0607,0.9323,0.0025,0.03945,0.0195,0.039,SmfKuzmin2020,DmfKuzmin2020,1.021,-0.019451,0.4466,False,False,False,-0.0847,0.14539999999999997,-0.12839999999999996,0.9153,0.0847,-0.06769999999999998
YJL094C,kha1_delta,KanMX_deletion,YER059W+YIL050W+YJL094C,YIL050W>YER059W>YJL094C,2,YIL050W,YER059W,YJL094C,paralog double,1.0,0.89558,0.9063,0.9323,0.0025,0.04025,0.0195,0.039,SmfKuzmin2020,TmfKuzmin2020 query strain,1.021,-0.019451,0.4466,False,False,True,-0.10441999999999996,0.010719999999999952,0.026000000000000023,0.89558,0.10441999999999996,-0.06769999999999998
YJL094C,kha1_delta,KanMX_deletion,YER059W+YIL050W+YJL094C,YIL050W>YJL094C>YER059W,3,YIL050W,YJL094C,YER059W,mixed double,1.0,0.89558,1.0077,0.9323,0.0025,0.0179,0.0195,0.039,SmfKuzmin2020,DmfKuzmin2020,1.021,-0.019451,0.4466,False,False,False,-0.10441999999999996,0.11212,-0.07540000000000002,0.89558,0.10441999999999996,-0.06769999999999998
YJL094C,kha1_delta,KanMX_deletion,YER059W+YIL050W+YJL094C,YJL094C>YER059W>YIL050W,4,YJL094C,YER059W,YIL050W,mixed double,1.0,0.9797,1.0607,0.9323,0.1547,0.03945,0.0195,0.039,SmfCostanzo2016,DmfKuzmin2020,1.021,-0.019451,0.4466,False,False,False,-0.020299999999999985,0.08099999999999996,-0.12839999999999996,0.9323,0.020299999999999985,-0.06769999999999998
YJL094C,kha1_delta,KanMX_deletion,YER059W+YIL050W+YJL094C,YJL094C>YIL050W>YER059W,5,YJL094C,YIL050W,YER059W,mixed double,1.0,0.9797,1.0077,0.9323,0.1547,0.0179,0.0195,0.039,SmfCostanzo2016,DmfKuzmin2020,1.021,-0.019451,0.4466,False,False,False,-0.020299999999999985,0.028000000000000025,-0.07540000000000002,0.9323,0.020299999999999985,-0.06769999999999998
YJL115W,asf1_delta,KanMX_deletion,YER059W+YIL050W+YJL115W,YER059W>YIL050W>YJL115W,0,YER059W,YIL050W,YJL115W,paralog double,1.0,0.9153,0.9063,0.6412,0.0025,0.04025,0.0196,0.0392,SmfKuzmin2020,TmfKuzmin2020 query strain,0.714,0.185747,0.4546,False,False,False,-0.0847,-0.009000000000000008,-0.2651,0.6412,0.0937,-0.3588
YJL115W,asf1_delta,KanMX_deletion,YER059W+YIL050W+YJL115W,YER059W>YJL115W>YIL050W,1,YER059W,YJL115W,YIL050W,mixed double,1.0,0.9153,0.5088,0.6412,0.0025,0.1503,0.0196,0.0392,SmfKuzmin2020,DmfKuzmin2020,0.714,0.185747,0.4546,False,False,False,-0.0847,-0.4065,0.13239999999999996,0.5088,0.49119999999999997,-0.3588
YJL115W,asf1_delta,KanMX_deletion,YER059W+YIL050W+YJL115W,YIL050W>YER059W>YJL115W,2,YIL050W,YER059W,YJL115W,paralog double,1.0,0.89558,0.9063,0.6412,0.0025,0.04025,0.0196,0.0392,SmfKuzmin2020,TmfKuzmin2020 query strain,0.714,0.185747,0.4546,False,False,False,-0.10441999999999996,0.010719999999999952,-0.2651,0.6412,0.10441999999999996,-0.3588
YJL115W,asf1_delta,KanMX_deletion,YER059W+YIL050W+YJL115W,YIL050W>YJL115W>YER059W,3,YIL050W,YJL115W,YER059W,mixed double,1.0,0.89558,0.7275,0.6412,0.0025,0.03575,0.0196,0.0392,SmfKuzmin2020,DmfKuzmin2020,0.714,0.185747,0.4546,False,False,False,-0.10441999999999996,-0.16808,-0.08630000000000004,0.6412,0.27249999999999996,-0.3588
YJL115W,asf1_delta,KanMX_deletion,YER059W+YIL050W+YJL115W,YJL115W>YER059W>YIL050W,4,YJL115W,YER059W,YIL050W,mixed double,1.0,0.6987,0.5088,0.6412,0.0623,0.1503,0.0196,0.0392,SmfCostanzo2016,DmfKuzmin2020,0.714,0.185747,0.4546,False,False,False,-0.3013,-0.18989999999999996,0.13239999999999996,0.5088,0.49119999999999997,-0.3588
YJL115W,asf1_delta,KanMX_deletion,YER059W+YIL050W+YJL115W,YJL115W>YIL050W>YER059W,5,YJL115W,YIL050W,YER059W,mixed double,1.0,0.6987,0.7275,0.6412,0.0623,0.03575,0.0196,0.0392,SmfCostanzo2016,DmfKuzmin2020,0.714,0.185747,0.4546,False,False,False,-0.3013,0.028800000000000048,-0.08630000000000004,0.6412,0.3013,-0.3588
YMR163C,inp2_delta,KanMX_deletion,YER059W+YIL050W+YMR163C,YER059W>YIL050W>YMR163C,0,YER059W,YIL050W,YMR163C,paralog double,1.0,0.9153,0.9063,0.8219,0.0025,0.04025,0.0196,0.0392,SmfKuzmin2020,TmfKuzmin2020 query strain,0.89,0.025402,0.3893,False,False,False,-0.0847,-0.009000000000000008,-0.08440000000000003,0.8219,0.0937,-0.17810000000000004
YMR163C,inp2_delta,KanMX_deletion,YER059W+YIL050W+YMR163C,YER059W>YMR163C>YIL050W,1,YER059W,YMR163C,YIL050W,mixed double,1.0,0.9153,0.9224,0.8219,0.0025,0.0663,0.0196,0.0392,SmfKuzmin2020,DmfKuzmin2020,0.89,0.025402,0.3893,False,False,False,-0.0847,0.007099999999999995,-0.10050000000000003,0.8219,0.0847,-0.17810000000000004
YMR163C,inp2_delta,KanMX_deletion,YER059W+YIL050W+YMR163C,YIL050W>YER059W>YMR163C,2,YIL050W,YER059W,YMR163C,paralog double,1.0,0.89558,0.9063,0.8219,0.0025,0.04025,0.0196,0.0392,SmfKuzmin2020,TmfKuzmin2020 query strain,0.89,0.025402,0.3893,False,False,False,-0.10441999999999996,0.010719999999999952,-0.08440000000000003,0.8219,0.10441999999999996,-0.17810000000000004
YMR163C,inp2_delta,KanMX_deletion,YER059W+YIL050W+YMR163C,YIL050W>YMR163C>YER059W,3,YIL050W,YMR163C,YER059W,mixed double,1.0,0.89558,0.8475,0.8219,0.0025,0.0427,0.0196,0.0392,SmfKuzmin2020,DmfKuzmin2020,0.89,0.025402,0.3893,False,False,False,-0.10441999999999996,-0.04808000000000001,-0.025600000000000067,0.8219,0.15249999999999997,-0.17810000000000004
YMR163C,inp2_delta,KanMX_deletion,YER059W+YIL050W+YMR163C,YMR163C>YER059W>YIL050W,4,YMR163C,YER059W,YIL050W,mixed double,1.0,0.8945,0.9224,0.8219,0.1194,0.0663,0.0196,0.0392,SmfCostanzo2016,DmfKuzmin2020,0.89,0.025402,0.3893,False,False,False,-0.10550000000000004,0.027900000000000036,-0.10050000000000003,0.8219,0.10550000000000004,-0.17810000000000004
YMR163C,inp2_delta,KanMX_deletion,YER059W+YIL050W+YMR163C,YMR163C>YIL050W>YER059W,5,YMR163C,YIL050W,YER059W,mixed double,1.0,0.8945,0.8475,0.8219,0.1194,0.0427,0.0196,0.0392,SmfCostanzo2016,DmfKuzmin2020,0.89,0.025402,0.3893,False,True,False,-0.10550000000000004,-0.04699999999999993,-0.025600000000000067,0.8219,0.15249999999999997,-0.17810000000000004
YMR156C,tpp1_delta,KanMX_deletion,YER059W+YIL050W+YMR156C,YER059W>YIL050W>YMR156C,0,YER059W,YIL050W,YMR156C,paralog double,1.0,0.9153,0.9063,0.9094,0.0025,0.04025,0.0197,0.0394,SmfKuzmin2020,TmfKuzmin2020 query strain,1.027,0.033254,0.3431,False,False,False,-0.0847,-0.009000000000000008,0.0030999999999999917,0.9063,0.0937,-0.09060000000000001
YMR156C,tpp1_delta,KanMX_deletion,YER059W+YIL050W+YMR156C,YER059W>YMR156C>YIL050W,1,YER059W,YMR156C,YIL050W,mixed double,1.0,0.9153,0.9788,0.9094,0.0025,0.0292,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,1.027,0.033254,0.3431,False,False,False,-0.0847,0.0635,-0.06940000000000002,0.9094,0.0847,-0.09060000000000001
YMR156C,tpp1_delta,KanMX_deletion,YER059W+YIL050W+YMR156C,YIL050W>YER059W>YMR156C,2,YIL050W,YER059W,YMR156C,paralog double,1.0,0.89558,0.9063,0.9094,0.0025,0.04025,0.0197,0.0394,SmfKuzmin2020,TmfKuzmin2020 query strain,1.027,0.033254,0.3431,False,False,True,-0.10441999999999996,0.010719999999999952,0.0030999999999999917,0.89558,0.10441999999999996,-0.09060000000000001
YMR156C,tpp1_delta,KanMX_deletion,YER059W+YIL050W+YMR156C,YIL050W>YMR156C>YER059W,3,YIL050W,YMR156C,YER059W,mixed double,1.0,0.89558,1.0205,0.9094,0.0025,0.01885,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,1.027,0.033254,0.3431,False,False,False,-0.10441999999999996,0.12491999999999992,-0.11109999999999998,0.89558,0.10441999999999996,-0.09060000000000001
YMR156C,tpp1_delta,KanMX_deletion,YER059W+YIL050W+YMR156C,YMR156C>YER059W>YIL050W,4,YMR156C,YER059W,YIL050W,mixed double,1.0,1.036,0.9788,0.9094,0.0061,0.0292,0.0197,0.0394,SmfCostanzo2016,DmfKuzmin2020,1.027,0.033254,0.3431,False,False,False,0.03600000000000003,-0.05720000000000003,-0.06940000000000002,0.9094,0.021199999999999997,-0.09060000000000001
YMR156C,tpp1_delta,KanMX_deletion,YER059W+YIL050W+YMR156C,YMR156C>YIL050W>YER059W,5,YMR156C,YIL050W,YER059W,mixed double,1.0,1.036,1.0205,0.9094,0.0061,0.01885,0.0197,0.0394,SmfCostanzo2016,DmfKuzmin2020,1.027,0.033254,0.3431,False,False,False,0.03600000000000003,-0.01550000000000007,-0.11109999999999998,0.9094,-0.020499999999999963,-0.09060000000000001
YFR013W,ioc3_delta,KanMX_deletion,YER059W+YIL050W+YFR013W,YER059W>YIL050W>YFR013W,0,YER059W,YIL050W,YFR013W,paralog double,1.0,0.9153,0.9063,0.9525,0.0025,0.04025,0.0197,0.0394,SmfKuzmin2020,TmfKuzmin2020 query strain,0.996,-0.012778,0.1782,False,False,False,-0.0847,-0.009000000000000008,0.04620000000000002,0.9063,0.0937,-0.04749999999999999
YFR013W,ioc3_delta,KanMX_deletion,YER059W+YIL050W+YFR013W,YER059W>YFR013W>YIL050W,1,YER059W,YFR013W,YIL050W,mixed double,1.0,0.9153,1.0727,0.9525,0.0025,0.04115,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,0.996,-0.012778,0.1782,False,False,False,-0.0847,0.15739999999999998,-0.12019999999999997,0.9153,0.0847,-0.04749999999999999
YFR013W,ioc3_delta,KanMX_deletion,YER059W+YIL050W+YFR013W,YIL050W>YER059W>YFR013W,2,YIL050W,YER059W,YFR013W,paralog double,1.0,0.89558,0.9063,0.9525,0.0025,0.04025,0.0197,0.0394,SmfKuzmin2020,TmfKuzmin2020 query strain,0.996,-0.012778,0.1782,False,False,True,-0.10441999999999996,0.010719999999999952,0.04620000000000002,0.89558,0.10441999999999996,-0.04749999999999999
YFR013W,ioc3_delta,KanMX_deletion,YER059W+YIL050W+YFR013W,YIL050W>YFR013W>YER059W,3,YIL050W,YFR013W,YER059W,mixed double,1.0,0.89558,0.9819,0.9525,0.0025,0.06065,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,0.996,-0.012778,0.1782,False,False,False,-0.10441999999999996,0.08631999999999995,-0.02939999999999998,0.89558,0.10441999999999996,-0.04749999999999999
YFR013W,ioc3_delta,KanMX_deletion,YER059W+YIL050W+YFR013W,YFR013W>YER059W>YIL050W,4,YFR013W,YER059W,YIL050W,mixed double,1.0,1.0204,1.0727,0.9525,0.002,0.04115,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,0.996,-0.012778,0.1782,False,False,False,0.020399999999999974,0.05230000000000001,-0.12019999999999997,0.9525,-0.020399999999999974,-0.04749999999999999
YFR013W,ioc3_delta,KanMX_deletion,YER059W+YIL050W+YFR013W,YFR013W>YIL050W>YER059W,5,YFR013W,YIL050W,YER059W,mixed double,1.0,1.0204,0.9819,0.9525,0.002,0.06065,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,0.996,-0.012778,0.1782,False,True,False,0.020399999999999974,-0.03849999999999998,-0.02939999999999998,0.9525,0.018100000000000005,-0.04749999999999999
YLR036C,ylr036c_delta,KanMX_deletion,YER059W+YIL050W+YLR036C,YER059W>YIL050W>YLR036C,0,YER059W,YIL050W,YLR036C,paralog double,1.0,0.9153,0.9063,0.9521,0.0025,0.04025,0.0197,0.0394,SmfKuzmin2020,TmfKuzmin2020 query strain,0.991,-0.006001,0.145,False,False,False,-0.0847,-0.009000000000000008,0.04579999999999995,0.9063,0.0937,-0.047900000000000054
YLR036C,ylr036c_delta,KanMX_deletion,YER059W+YIL050W+YLR036C,YER059W>YLR036C>YIL050W,1,YER059W,YLR036C,YIL050W,mixed double,1.0,0.9153,1.0305,0.9521,0.0025,0.03745,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,0.991,-0.006001,0.145,False,False,False,-0.0847,0.11519999999999997,-0.07840000000000003,0.9153,0.0847,-0.047900000000000054
YLR036C,ylr036c_delta,KanMX_deletion,YER059W+YIL050W+YLR036C,YIL050W>YER059W>YLR036C,2,YIL050W,YER059W,YLR036C,paralog double,1.0,0.89558,0.9063,0.9521,0.0025,0.04025,0.0197,0.0394,SmfKuzmin2020,TmfKuzmin2020 query strain,0.991,-0.006001,0.145,False,False,True,-0.10441999999999996,0.010719999999999952,0.04579999999999995,0.89558,0.10441999999999996,-0.047900000000000054
YLR036C,ylr036c_delta,KanMX_deletion,YER059W+YIL050W+YLR036C,YIL050W>YLR036C>YER059W,3,YIL050W,YLR036C,YER059W,mixed double,1.0,0.89558,1.0115,0.9521,0.0025,0.0367,0.0197,0.0394,SmfKuzmin2020,DmfKuzmin2020,0.991,-0.006001,0.145,False,False,False,-0.10441999999999996,0.11592000000000002,-0.05940000000000012,0.89558,0.10441999999999996,-0.047900000000000054
YLR036C,ylr036c_delta,KanMX_deletion,YER059W+YIL050W+YLR036C,YLR036C>YER059W>YIL050W,4,YLR036C,YER059W,YIL050W,mixed double,1.0,1.0442,1.0305,0.9521,0.0808,0.03745,0.0197,0.0394,SmfCostanzo2016,DmfKuzmin2020,0.991,-0.006001,0.145,False,False,False,0.04420000000000002,-0.013700000000000045,-0.07840000000000003,0.9521,-0.03049999999999997,-0.047900000000000054
YLR036C,ylr036c_delta,KanMX_deletion,YER059W+YIL050W+YLR036C,YLR036C>YIL050W>YER059W,5,YLR036C,YIL050W,YER059W,mixed double,1.0,1.0442,1.0115,0.9521,0.0808,0.0367,0.0197,0.0394,SmfCostanzo2016,DmfKuzmin2020,0.991,-0.006001,0.145,False,False,False,0.04420000000000002,-0.03269999999999995,-0.05940000000000012,0.9521,-0.011500000000000066,-0.047900000000000054
YAR014C,bud14_delta,KanMX_deletion,YER059W+YIL050W+YAR014C,YER059W>YIL050W>YAR014C,0,YER059W,YIL050W,YAR014C,paralog double,1.0,0.9153,0.9063,0.7863,0.0025,0.04025,0.0198,0.0396,SmfKuzmin2020,TmfKuzmin2020 query strain,0.883,-0.006696,0.397,False,False,False,-0.0847,-0.009000000000000008,-0.12,0.7863,0.0937,-0.2137
YAR014C,bud14_delta,KanMX_deletion,YER059W+YIL050W+YAR014C,YER059W>YAR014C>YIL050W,1,YER059W,YAR014C,YIL050W,mixed double,1.0,0.9153,0.8819,0.7863,0.0025,0.0269,0.0198,0.0396,SmfKuzmin2020,DmfKuzmin2020,0.883,-0.006696,0.397,False,False,False,-0.0847,-0.033399999999999985,-0.09560000000000002,0.7863,0.11809999999999998,-0.2137
YAR014C,bud14_delta,KanMX_deletion,YER059W+YIL050W+YAR014C,YIL050W>YER059W>YAR014C,2,YIL050W,YER059W,YAR014C,paralog double,1.0,0.89558,0.9063,0.7863,0.0025,0.04025,0.0198,0.0396,SmfKuzmin2020,TmfKuzmin2020 query strain,0.883,-0.006696,0.397,False,False,False,-0.10441999999999996,0.010719999999999952,-0.12,0.7863,0.10441999999999996,-0.2137
YAR014C,bud14_delta,KanMX_deletion,YER059W+YIL050W+YAR014C,YIL050W>YAR014C>YER059W,3,YIL050W,YAR014C,YER059W,mixed double,1.0,0.89558,0.8769,0.7863,0.0025,0.04925,0.0198,0.0396,SmfKuzmin2020,DmfKuzmin2020,0.883,-0.006696,0.397,False,False,False,-0.10441999999999996,-0.01868000000000003,-0.09060000000000001,0.7863,0.12309999999999999,-0.2137
YAR014C,bud14_delta,KanMX_deletion,YER059W+YIL050W+YAR014C,YAR014C>YER059W>YIL050W,4,YAR014C,YER059W,YIL050W,mixed double,1.0,0.8958,0.8819,0.7863,0.1058,0.0269,0.0198,0.0396,SmfCostanzo2016,DmfKuzmin2020,0.883,-0.006696,0.397,False,False,False,-0.10419999999999996,-0.013900000000000023,-0.09560000000000002,0.7863,0.11809999999999998,-0.2137
YAR014C,bud14_delta,KanMX_deletion,YER059W+YIL050W+YAR014C,YAR014C>YIL050W>YER059W,5,YAR014C,YIL050W,YER059W,mixed double,1.0,0.8958,0.8769,0.7863,0.1058,0.04925,0.0198,0.0396,SmfCostanzo2016,DmfKuzmin2020,0.883,-0.006696,0.397,False,False,False,-0.10419999999999996,-0.018900000000000028,-0.09060000000000001,0.7863,0.12309999999999999,-0.2137
YPR120C,clb5_delta,KanMX_deletion,YER059W+YIL050W+YPR120C,YER059W>YIL050W>YPR120C,0,YER059W,YIL050W,YPR120C,paralog double,1.0,0.9153,0.9063,0.9878,0.0025,0.04025,0.01985,0.0397,SmfKuzmin2020,TmfKuzmin2020 query strain,1.036,0.287262,0.1878,False,False,False,-0.0847,-0.009000000000000008,0.08150000000000002,0.9063,0.0937,-0.012199999999999989
YPR120C,clb5_delta,KanMX_deletion,YER059W+YIL050W+YPR120C,YER059W>YPR120C>YIL050W,1,YER059W,YPR120C,YIL050W,mixed double,1.0,0.9153,0.6938,0.9878,0.0025,0.21605,0.01985,0.0397,SmfKuzmin2020,DmfKuzmin2020,1.036,0.287262,0.1878,False,False,False,-0.0847,-0.22150000000000003,0.29400000000000004,0.6938,0.3062,-0.012199999999999989
YPR120C,clb5_delta,KanMX_deletion,YER059W+YIL050W+YPR120C,YIL050W>YER059W>YPR120C,2,YIL050W,YER059W,YPR120C,paralog double,1.0,0.89558,0.9063,0.9878,0.0025,0.04025,0.01985,0.0397,SmfKuzmin2020,TmfKuzmin2020 query strain,1.036,0.287262,0.1878,False,False,True,-0.10441999999999996,0.010719999999999952,0.08150000000000002,0.89558,0.10441999999999996,-0.012199999999999989
YPR120C,clb5_delta,KanMX_deletion,YER059W+YIL050W+YPR120C,YIL050W>YPR120C>YER059W,3,YIL050W,YPR120C,YER059W,mixed double,1.0,0.89558,1.1398,0.9878,0.0025,0.0277,0.01985,0.0397,SmfKuzmin2020,DmfKuzmin2020,1.036,0.287262,0.1878,False,False,False,-0.10441999999999996,0.24421999999999988,-0.1519999999999999,0.89558,0.10441999999999996,-0.012199999999999989
YPR120C,clb5_delta,KanMX_deletion,YER059W+YIL050W+YPR120C,YPR120C>YER059W>YIL050W,4,YPR120C,YER059W,YIL050W,mixed double,1.0,0.9562,0.6938,0.9878,0.0738,0.21605,0.01985,0.0397,SmfCostanzo2016,DmfKuzmin2020,1.036,0.287262,0.1878,False,False,False,-0.04379999999999995,-0.2624000000000001,0.29400000000000004,0.6938,0.3062,-0.012199999999999989
YPR120C,clb5_delta,KanMX_deletion,YER059W+YIL050W+YPR120C,YPR120C>YIL050W>YER059W,5,YPR120C,YIL050W,YER059W,mixed double,1.0,0.9562,1.1398,0.9878,0.0738,0.0277,0.01985,0.0397,SmfCostanzo2016,DmfKuzmin2020,1.036,0.287262,0.1878,False,False,False,-0.04379999999999995,0.18359999999999987,-0.1519999999999999,0.9562,0.04379999999999995,-0.012199999999999989
YPL089C,rlm1_delta,KanMX_deletion,YER059W+YIL050W+YPL089C,YER059W>YIL050W>YPL089C,0,YER059W,YIL050W,YPL089C,paralog double,1.0,0.9153,0.9063,0.9621,0.0025,0.04025,0.01985,0.0397,SmfKuzmin2020,TmfKuzmin2020 query strain,1.014,0.429727,0.2161,False,False,False,-0.0847,-0.009000000000000008,0.05579999999999996,0.9063,0.0937,-0.037900000000000045
