triple,array_gene,array_allele,array_perturbation_type,f_triple,se_triple,tau,tau_p_value,n_paths,n_monotone,n_monotone_within_se,n_monotone_after_first,max_valley_depth,min_valley_depth,best_min_rung,endpoint_gain,positive_call
YER059W+YIL050W+YKR092C,YKR092C,srp40_delta,KanMX_deletion,0.8581,0.0293,0.957771,0.402,6,0,0,0,1.0253,0.0797,0.8581,-0.14190000000000003,False
YER059W+YIL050W+YMR247C,YMR247C,rkr1_delta,KanMX_deletion,0.8576,0.03765,-0.071652,0.2525,6,0,0,0,0.10441999999999996,-0.0052000000000000934,0.8576,-0.14239999999999997,False
YER059W+YIL050W+YKL101W,YKL101W,hsl1_delta,KanMX_deletion,0.8572,0.02875,0.135108,0.4376,6,0,1,0,0.1522,0.07789999999999997,0.8572,-0.14280000000000004,False
YER059W+YIL050W+YBR028C,YBR028C,ypk3_delta,KanMX_deletion,0.8567,0.03715,0.522806,0.3929,6,0,0,0,0.5322,0.07189999999999996,0.8567,-0.14329999999999998,False
YER059W+YIL050W+YML041C,YML041C,vps71_delta,KanMX_deletion,0.8567,0.02285,-0.029334,0.4705,6,0,0,0,0.119,0.0847,0.8567,-0.14329999999999998,False
YER059W+YIL050W+YKL190W,YKL190W,cnb1_delta,KanMX_deletion,0.8565,0.0509,-0.11909,0.1807,6,0,0,0,0.10441999999999996,0.035699999999999954,0.8565,-0.14349999999999996,False
YER059W+YIL050W+YML108W,YML108W,yml108w_delta,KanMX_deletion,0.8565,0.01485,-0.047962,0.2467,6,0,0,0,0.10441999999999996,0.009199999999999986,0.8565,-0.14349999999999996,False
YER059W+YIL050W+YJR070C,YJR070C,lia1_delta,KanMX_deletion,0.8562,0.00765,0.04768,0.2142,6,0,0,0,0.10441999999999996,0.09030000000000005,0.8562,-0.14380000000000004,False
YER059W+YIL050W+YDL070W,YDL070W,bdf2_delta,KanMX_deletion,0.856,0.0312,0.088976,0.3923,6,0,1,0,0.11980000000000002,0.05669999999999997,0.856,-0.14400000000000002,False
YER059W+YIL050W+YOR123C,YOR123C,leo1_delta,KanMX_deletion,0.8559,0.05005,0.078782,0.3967,6,0,0,0,0.12290000000000001,0.0937,0.8559,-0.1441,False
YER059W+YIL050W+YDR076W,YDR076W,rad55_delta,KanMX_deletion,0.8553,0.01745,0.159227,0.1592,6,0,0,0,0.2571,0.0937,0.8553,-0.14470000000000005,False
YER059W+YIL050W+YLR137W,YLR137W,rkm5_delta,KanMX_deletion,0.8553,0.02485,-0.103785,0.4093,6,0,0,0,0.10441999999999996,-0.030200000000000005,0.8553,-0.14470000000000005,False
YER059W+YIL050W+YJR032W,YJR032W,cpr7_delta,KanMX_deletion,0.8551,0.02945,0.124814,0.4971,6,0,0,1,0.21630000000000005,0.0937,0.8551,-0.14490000000000003,False
YER059W+YIL050W+YKR027W,YKR027W,bch2_delta,KanMX_deletion,0.855,0.02865,0.466197,0.4578,6,0,0,0,0.5406,0.032220000000000026,0.855,-0.14500000000000002,False
YER059W+YIL050W+YMR148W,YMR148W,osw5_delta,KanMX_deletion,0.8547,0.025,-0.020321,0.3328,6,0,0,0,0.10441999999999996,-0.005300000000000082,0.8547,-0.14529999999999998,False
YER059W+YIL050W+YBR018C,YBR018C,gal7_delta,KanMX_deletion,0.8541,0.07215,-0.089186,0.2795,6,0,0,0,0.10441999999999996,-0.014499999999999957,0.8541,-0.14590000000000003,False
YER059W+YIL050W+YOR167C,YOR167C,rps28a_delta,KanMX_deletion,0.8537,0.0123,0.074827,0.03281,6,0,0,0,0.14349999999999996,0.0937,0.8537,-0.14629999999999999,False
YER059W+YIL050W+YGL104C,YGL104C,vps73_delta,KanMX_deletion,0.8537,0.05385,-0.079591,0.4862,6,0,0,0,0.10441999999999996,0.0847,0.8537,-0.14629999999999999,False
YER059W+YIL050W+YLR377C,YLR377C,fbp1_delta,KanMX_deletion,0.8536,0.01825,-0.069069,0.1472,6,0,0,0,0.10441999999999996,-0.019500000000000073,0.8536,-0.14639999999999997,False
YER059W+YIL050W+YGL019W,YGL019W,ckb1_delta,KanMX_deletion,0.8534,0.0182,-0.126156,0.2333,6,0,0,0,0.13180000000000003,0.0847,0.8534,-0.14659999999999995,False
YER059W+YIL050W+YDR005C,YDR005C,maf1_delta,KanMX_deletion,0.8531,0.0176,-0.035542,0.4832,6,0,0,0,0.12050000000000005,0.0847,0.8531,-0.14690000000000003,False
YER059W+YIL050W+YDR307W,YDR307W,pmt7_delta,KanMX_deletion,0.853,0.01825,-0.101276,0.05627,6,0,0,0,0.10441999999999996,0.0021999999999999797,0.853,-0.14700000000000002,False
YER059W+YIL050W+YHR030C,YHR030C,slt2_delta,KanMX_deletion,0.8528,0.01665,0.119257,0.2688,6,0,0,0,0.16210000000000002,0.0937,0.8528,-0.1472,False
YER059W+YIL050W+YOL054W,YOL054W,psh1_delta,KanMX_deletion,0.8527,0.01215,-0.054384,0.3328,6,0,0,0,0.10441999999999996,0.016000000000000014,0.8527,-0.1473,False
YER059W+YIL050W+YPL212C,YPL212C,pus1_delta,KanMX_deletion,0.8521,0.036,-0.013353,0.4932,6,0,0,0,0.10441999999999996,0.07350000000000001,0.8521,-0.14790000000000003,False
YER059W+YIL050W+YFR031C-A,YFR031C-A,rpl2a_delta,KanMX_deletion,0.8517,0.0266,-0.068775,0.4888,6,0,0,0,0.10441999999999996,0.05469999999999997,0.8517,-0.1483,False
YER059W+YIL050W+YDR508C,YDR508C,gnp1_delta,KanMX_deletion,0.8512,0.02815,-0.085777,0.2575,6,0,0,0,0.10441999999999996,0.07599999999999996,0.8512,-0.14880000000000004,False
YER059W+YIL050W+YPL120W,YPL120W,vps30_delta,KanMX_deletion,0.8511,0.03195,0.019443,0.3595,6,0,0,0,0.129,0.0847,0.8511,-0.14890000000000003,False
YER059W+YIL050W+YBL104C,YBL104C,sea4_delta,KanMX_deletion,0.8507,0.02265,0.055161,0.2754,6,0,0,0,0.10599999999999998,0.06599999999999995,0.8507,-0.1493,False
YER059W+YIL050W+YDR233C,YDR233C,rtn1_delta,KanMX_deletion,0.8499,0.0214,-0.058125,0.4006,6,0,0,0,0.10441999999999996,0.08269000000000004,0.8499,-0.1501,False
YER059W+YIL050W+YPL179W,YPL179W,ppq1_delta,KanMX_deletion,0.8499,0.02335,0.013979,0.432,6,0,0,0,0.10441999999999996,0.056499999999999995,0.8499,-0.1501,False
YER059W+YIL050W+YML128C,YML128C,msc1_delta,KanMX_deletion,0.8498,0.01675,0.110291,0.4976,6,0,0,1,0.3380000000000001,0.0937,0.8498,-0.1502,False
YER059W+YIL050W+YKL191W,YKL191W,dph2_delta,KanMX_deletion,0.8494,0.01425,0.093424,0.3042,6,0,1,0,0.1352,0.05779999999999996,0.8494,-0.15059999999999996,False
YER059W+YIL050W+YGR055W,YGR055W,mup1_delta,KanMX_deletion,0.8493,0.03885,-0.110913,0.3591,6,0,0,0,0.10441999999999996,-0.0004999999999999449,0.8493,-0.15069999999999995,False
YER059W+YIL050W+YFL031W,YFL031W,hac1_delta,KanMX_deletion,0.849,0.02285,0.010972,0.4137,6,0,0,0,0.1572,0.06020000000000003,0.849,-0.15100000000000002,False
YER059W+YIL050W+YLL055W,YLL055W,yct1_delta,KanMX_deletion,0.8481,0.03545,0.395471,0.1864,6,0,0,0,0.3739,0.06879999999999997,0.8481,-0.15190000000000003,False
YER059W+YIL050W+YBR118W,YBR118W,tef2_delta,KanMX_deletion,0.8477,0.0324,-0.019135,0.4732,6,0,0,0,0.10441999999999996,0.06930000000000003,0.8477,-0.1523,False
YER059W+YIL050W+YDR121W,YDR121W,dpb4_delta,KanMX_deletion,0.8464,0.0184,-0.072593,0.3371,6,0,0,0,0.10441999999999996,0.014100000000000001,0.8464,-0.15359999999999996,False
YER059W+YIL050W+YLL038C,YLL038C,ent4_delta,KanMX_deletion,0.8461,0.0332,-0.157784,0.1988,6,0,0,0,0.10441999999999996,0.038799999999999946,0.8461,-0.15390000000000004,False
YER059W+YIL050W+YMR183C,YMR183C,sso2_delta,KanMX_deletion,0.846,0.0255,0.136586,0.3402,6,0,0,0,0.2097,0.0937,0.846,-0.15400000000000003,False
YER059W+YIL050W+YMR190C,YMR190C,sgs1_delta,KanMX_deletion,0.8457,0.0135,0.025351,0.4201,6,0,0,0,0.1362,0.08589999999999998,0.8457,-0.1543,False
YER059W+YIL050W+YKR057W,YKR057W,rps21a_delta,KanMX_deletion,0.8455,0.02245,-0.012123,0.433,6,0,0,0,0.15769999999999995,0.0847,0.8455,-0.15449999999999997,False
YER059W+YIL050W+YOR156C,YOR156C,nfi1_delta,KanMX_deletion,0.8449,0.0235,-0.175904,0.3868,6,0,0,0,0.10441999999999996,0.009000000000000008,0.8449,-0.15510000000000002,False
YER059W+YIL050W+YDR315C,YDR315C,ipk1_delta,KanMX_deletion,0.8449,0.0233,0.012807,0.03882,6,0,0,1,0.16300000000000003,0.0937,0.8449,-0.15510000000000002,False
YER059W+YIL050W+YBR295W,YBR295W,pca1_delta,KanMX_deletion,0.8446,0.0376,-0.022173,0.4364,6,0,0,0,0.10441999999999996,0.025599999999999956,0.8446,-0.15539999999999998,False
YER059W+YIL050W+YGL016W,YGL016W,kap122_delta,KanMX_deletion,0.8445,0.06585,-0.032479,0.3206,6,0,0,0,0.10441999999999996,0.0847,0.8445,-0.15549999999999997,False
YER059W+YIL050W+YGL163C,YGL163C,rad54_delta,KanMX_deletion,0.8438,0.016,-0.044592,0.2728,6,0,0,0,0.15469999999999995,0.0847,0.8438,-0.1562,False
YER059W+YIL050W+YJL136C,YJL136C,rps21b_delta,KanMX_deletion,0.8437,0.02355,0.022038,0.2438,6,0,0,0,0.13949999999999996,0.0937,0.8437,-0.1563,False
YER059W+YIL050W+YLR333C,YLR333C,rps25b_delta,KanMX_deletion,0.8429,0.0405,0.01216,0.3856,6,0,0,0,0.10441999999999996,0.04622999999999999,0.8429,-0.15710000000000002,False
YER059W+YIL050W+YDL076C,YDL076C,rxt3_delta,KanMX_deletion,0.8427,0.03565,-0.023871,0.4439,6,0,0,0,0.10441999999999996,0.06289999999999996,0.8427,-0.1573,False
YER059W+YIL050W+YHR034C,YHR034C,pih1_delta,KanMX_deletion,0.8426,0.0303,-0.013444,0.2412,6,0,0,0,0.11499999999999999,0.0847,0.8426,-0.15739999999999998,False
YER059W+YIL050W+YJR043C,YJR043C,pol32_delta,KanMX_deletion,0.8419,0.0129,-0.10232,0.05456,6,0,0,0,0.1553,0.0847,0.8419,-0.15810000000000002,False
YER059W+YIL050W+YNL136W,YNL136W,eaf7_delta,KanMX_deletion,0.8418,0.0189,-0.036461,0.3225,6,0,0,0,0.138,0.0847,0.8418,-0.1582,False
YER059W+YIL050W+YPL167C,YPL167C,rev3_delta,KanMX_deletion,0.841,0.01675,-0.031875,0.1586,6,0,0,0,0.10441999999999996,0.0014999999999999458,0.841,-0.15900000000000003,False
YER059W+YIL050W+YDR363W-A,YDR363W-A,sem1_delta,KanMX_deletion,0.8407,0.0353,0.032162,0.4454,6,0,1,0,0.10441999999999996,0.07509999999999994,0.8407,-0.1593,False
YER059W+YIL050W+YBR217W,YBR217W,atg12_delta,KanMX_deletion,0.8405,0.01785,-0.058704,0.3215,6,0,0,0,0.10441999999999996,0.030200000000000005,0.8405,-0.15949999999999998,False
YER059W+YIL050W+YOR070C,YOR070C,gyp1_delta,KanMX_deletion,0.8404,0.0513,-0.048053,0.3823,6,0,0,0,0.16669999999999996,0.0847,0.8404,-0.15959999999999996,False
YER059W+YIL050W+YGL231C,YGL231C,emc4_delta,KanMX_deletion,0.8402,0.0272,-0.041149,0.3094,6,0,0,0,0.10441999999999996,0.03200000000000003,0.8402,-0.15980000000000005,False
YER059W+YIL050W+YBR231C,YBR231C,swc5_delta,KanMX_deletion,0.8392,0.04205,0.044954,0.3397,6,0,0,0,0.19299999999999995,0.0937,0.8392,-0.16080000000000005,False
YER059W+YIL050W+YOR038C,YOR038C,hir2_delta,KanMX_deletion,0.8391,0.01875,-0.181894,0.1321,6,0,0,0,0.10441999999999996,0.028200000000000003,0.8391,-0.16090000000000004,False
YER059W+YIL050W+YML095C,YML095C,rad10_delta,KanMX_deletion,0.8383,0.049,0.017021,0.4284,6,0,0,0,0.11240000000000006,0.07650000000000001,0.8383,-0.16169999999999995,False
YER059W+YIL050W+YJL177W,YJL177W,rpl17b_delta,KanMX_deletion,0.8373,0.02385,-0.038236,0.2118,6,0,1,0,0.14129999999999998,0.0847,0.8373,-0.16269999999999996,False
YER059W+YIL050W+YDR520C,YDR520C,urc2_delta,KanMX_deletion,0.8372,0.0365,-0.106376,0.1309,6,0,0,0,0.11850000000000005,0.0847,0.8372,-0.16279999999999994,False
YER059W+YIL050W+YGR196C,YGR196C,fyv8_delta,KanMX_deletion,0.8366,0.02945,0.029825,0.3261,6,0,0,0,0.10441999999999996,0.06420000000000003,0.8366,-0.1634,False
YER059W+YIL050W+YOR027W,YOR027W,sti1_delta,KanMX_deletion,0.8363,0.06235,-0.135935,0.3325,6,0,0,0,0.10441999999999996,-0.014999999999999902,0.8363,-0.16369999999999996,False
YER059W+YIL050W+YKL113C,YKL113C,rad27_delta,KanMX_deletion,0.8361,0.0163,-0.055702,0.3871,6,0,0,0,0.1835,0.0847,0.8361,-0.16390000000000005,False
YER059W+YIL050W+YMR250W,YMR250W,gad1_delta,KanMX_deletion,0.8359,0.01145,-0.065734,0.04996,6,0,0,0,0.10441999999999996,-0.0029999999999998916,0.8359,-0.16410000000000002,False
YER059W+YIL050W+YKL007W,YKL007W,cap1_delta,KanMX_deletion,0.8354,0.02065,-0.053121,0.1151,6,0,0,0,0.10441999999999996,0.02100000000000002,0.8354,-0.16459999999999997,False
YER059W+YIL050W+YOL090W,YOL090W,msh2_delta,KanMX_deletion,0.8348,0.0346,0.096642,0.2627,6,0,1,0,0.2097,0.0937,0.8348,-0.1652,False
YER059W+YIL050W+YJL095W,YJL095W,bck1_delta,KanMX_deletion,0.8346,0.0391,0.042132,0.371,6,0,0,0,0.10650000000000004,0.06299999999999994,0.8346,-0.1654,False
YER059W+YIL050W+YHR154W,YHR154W,rtt107_delta,KanMX_deletion,0.8345,0.03425,-0.065681,0.4506,6,0,0,0,0.10441999999999996,0.05269999999999997,0.8345,-0.16549999999999998,False
YER059W+YIL050W+YOR334W,YOR334W,mrs2_delta,KanMX_deletion,0.8341,0.0434,-0.049167,0.4381,6,0,0,0,0.10441999999999996,0.022199999999999998,0.8341,-0.16590000000000005,False
YER059W+YIL050W+YBL102W,YBL102W,sft2_delta,KanMX_deletion,0.8338,0.04095,0.046425,0.4821,6,0,0,0,0.11029999999999995,0.0937,0.8338,-0.16620000000000001,False
YER059W+YIL050W+YLR330W,YLR330W,chs5_delta,KanMX_deletion,0.8327,0.03155,-0.054022,0.358,6,0,0,0,0.15300000000000002,0.0847,0.8327,-0.1673,False
YER059W+YIL050W+YFL044C,YFL044C,otu1_delta,KanMX_deletion,0.8323,0.04645,-0.0889,0.1337,6,0,0,0,0.10441999999999996,-0.009200000000000097,0.8323,-0.16769999999999996,False
YER059W+YIL050W+YGL156W,YGL156W,ams1_delta,KanMX_deletion,0.8322,0.0517,-0.078626,0.3562,6,0,0,0,0.10441999999999996,-0.016599999999999948,0.8322,-0.16779999999999995,False
YER059W+YIL050W+YNL096C,YNL096C,rps7b_delta,KanMX_deletion,0.8319,0.0226,-0.060819,0.2829,6,0,0,0,0.1099,0.0847,0.8319,-0.16810000000000003,False
YER059W+YIL050W+YJL155C,YJL155C,fbp26_delta,KanMX_deletion,0.8317,0.05145,-0.065817,0.1995,6,0,0,0,0.10441999999999996,0.0010999999999999899,0.8317,-0.1683,False
YER059W+YIL050W+YMR070W,YMR070W,mot3_delta,KanMX_deletion,0.8315,0.0254,-0.007439,0.4206,6,0,0,0,0.10441999999999996,0.08509999999999995,0.8315,-0.16849999999999998,False
YER059W+YIL050W+YCL016C,YCL016C,dcc1_delta,KanMX_deletion,0.8313,0.0152,-0.001963,0.486,6,0,0,0,0.10970000000000002,0.08399999999999996,0.8313,-0.16869999999999996,False
YER059W+YIL050W+YKR059W,YKR059W,tif1_delta,KanMX_deletion,0.8312,0.04615,-0.077508,0.4599,6,0,0,0,0.10719999999999996,0.0847,0.8312,-0.16879999999999995,False
YER059W+YIL050W+YBR283C,YBR283C,ssh1_delta,KanMX_deletion,0.8311,0.0349,-0.04645,0.3563,6,0,0,0,0.10441999999999996,0.06920000000000004,0.8311,-0.16890000000000005,False
YER059W+YIL050W+YLR176C,YLR176C,rfx1_delta,KanMX_deletion,0.8311,0.01435,-0.064495,0.4493,6,0,0,0,0.10441999999999996,0.036599999999999966,0.8311,-0.16890000000000005,False
YER059W+YIL050W+YLL041C,YLL041C,sdh2_delta,KanMX_deletion,0.8306,0.01635,-0.05761,0.4584,6,0,0,0,0.10441999999999996,0.054400000000000004,0.8306,-0.1694,False
YER059W+YIL050W+YKR019C,YKR019C,irs4_delta,KanMX_deletion,0.8306,0.03605,0.055898,0.3622,6,0,2,0,0.13149999999999995,0.0937,0.8306,-0.1694,False
YER059W+YIL050W+YDR330W,YDR330W,ubx5_delta,KanMX_deletion,0.8305,0.04415,0.049782,0.2372,6,0,0,0,0.10441999999999996,0.057599999999999985,0.8305,-0.16949999999999998,False
YER059W+YIL050W+YNL072W,YNL072W,rnh201_delta,KanMX_deletion,0.8302,0.02065,-0.068578,0.0953,6,0,0,0,0.10441999999999996,0.005199999999999982,0.8302,-0.16979999999999995,False
YER059W+YIL050W+YLL040C,YLL040C,vps13_delta,KanMX_deletion,0.8301,0.05495,-0.027462,0.3906,6,0,0,0,0.10441999999999996,0.0847,0.8301,-0.16990000000000005,False
YER059W+YIL050W+YKR094C,YKR094C,rpl40b_delta,KanMX_deletion,0.83,0.0229,0.080663,0.2468,6,0,0,0,0.15859999999999996,0.0937,0.83,-0.17000000000000004,False
YER059W+YIL050W+YOL080C,YOL080C,rex4_delta,KanMX_deletion,0.8299,0.0275,-0.047113,0.2063,6,0,0,0,0.10441999999999996,0.022499999999999964,0.8299,-0.17010000000000003,False
YER059W+YIL050W+YBR215W,YBR215W,hpc2_delta,KanMX_deletion,0.8297,0.0321,0.013549,0.2321,6,0,0,0,0.10441999999999996,0.04200000000000004,0.8297,-0.1703,False
YER059W+YIL050W+YML028W,YML028W,tsa1_delta,KanMX_deletion,0.8297,0.04245,-0.020929,0.2057,6,0,0,0,0.14839999999999998,0.08109999999999995,0.8297,-0.1703,False
YER059W+YIL050W+YHL020C,YHL020C,opi1_delta,KanMX_deletion,0.8294,0.04205,0.0156,0.2771,6,0,0,0,0.14639999999999997,0.0937,0.8294,-0.17059999999999997,False
YER059W+YIL050W+YDR354W,YDR354W,trp4_delta,KanMX_deletion,0.8294,0.0559,-0.058749,0.3124,6,0,0,0,0.10441999999999996,0.02980000000000005,0.8294,-0.17059999999999997,False
YER059W+YIL050W+YDR501W,YDR501W,plm2_delta,KanMX_deletion,0.8293,0.04515,-0.117863,0.2807,6,0,0,0,0.10441999999999996,-0.0132000000000001,0.8293,-0.17069999999999996,False
YER059W+YIL050W+YKL074C,YKL074C,mud2_delta,KanMX_deletion,0.829,0.024,-0.104012,0.2924,6,0,0,0,0.10441999999999996,0.06930000000000003,0.829,-0.17100000000000004,False
YER059W+YIL050W+YOR266W,YOR266W,pnt1_delta,KanMX_deletion,0.829,0.0546,0.086904,0.4655,6,0,0,0,0.14629999999999999,0.0937,0.829,-0.17100000000000004,False
YER059W+YIL050W+YJL170C,YJL170C,asg7_delta,KanMX_deletion,0.8285,0.01845,-0.071426,0.2396,6,0,0,0,0.10441999999999996,0.016900000000000026,0.8285,-0.17149999999999999,False
YER059W+YIL050W+YLR436C,YLR436C,ecm30_delta,KanMX_deletion,0.8282,0.06085,-0.07208,0.3101,6,0,0,0,0.10441999999999996,0.04630000000000001,0.8282,-0.17179999999999995,False
YER059W+YIL050W+YMR052W,YMR052W,far3_delta,KanMX_deletion,0.8277,0.01175,-0.074757,0.1354,6,0,0,0,0.10441999999999996,0.020299999999999985,0.8277,-0.1723,False
YER059W+YIL050W+YNL067W,YNL067W,rpl9b_delta,KanMX_deletion,0.8264,0.0279,0.087423,0.4052,6,0,0,0,0.1886,0.0937,0.8264,-0.17359999999999998,False
YER059W+YIL050W+YBR082C,YBR082C,ubc4_delta,KanMX_deletion,0.8262,0.0203,-0.04655,0.4469,6,0,0,0,0.10441999999999996,0.0847,0.8262,-0.17379999999999995,False
YER059W+YIL050W+YGR081C,YGR081C,slx9_delta,KanMX_deletion,0.826,0.02035,-0.074444,0.1079,6,0,1,0,0.2017,0.0847,0.826,-0.17400000000000004,False
YER059W+YIL050W+YDR158W,YDR158W,hom2_delta,KanMX_deletion,0.8248,0.0215,-0.182074,0.4144,6,0,0,0,0.129,0.0847,0.8248,-0.17520000000000002,False
YER059W+YIL050W+YDR334W,YDR334W,swr1_delta,KanMX_deletion,0.8234,0.0162,0.019759,0.4044,6,0,0,0,0.13849999999999996,0.0937,0.8234,-0.17659999999999998,False
YER059W+YIL050W+YLR342W,YLR342W,fks1_delta,KanMX_deletion,0.8234,0.048,0.123347,0.356,6,0,0,1,0.3153,0.0937,0.8234,-0.17659999999999998,False
YER059W+YIL050W+YHR111W,YHR111W,uba4_delta,KanMX_deletion,0.8225,0.0369,0.025731,0.1838,6,0,0,0,0.15359999999999996,0.0937,0.8225,-0.1775,False
YER059W+YIL050W+YKL176C,YKL176C,lst4_delta,KanMX_deletion,0.8222,0.02655,-0.029404,0.3853,6,0,0,0,0.11350000000000005,0.08879999999999999,0.8222,-0.17779999999999996,False
YER059W+YIL050W+YLR319C,YLR319C,bud6_delta,KanMX_deletion,0.8221,0.1021,-0.220647,0.2471,6,0,0,0,0.10441999999999996,0.022800000000000042,0.8221,-0.17789999999999995,False
YER059W+YIL050W+YML008C,YML008C,erg6_delta,KanMX_deletion,0.8219,0.0247,-0.054408,0.4497,6,0,0,0,0.10441999999999996,0.0655,0.8219,-0.17810000000000004,False
YER059W+YIL050W+YMR163C,YMR163C,inp2_delta,KanMX_deletion,0.8219,0.0196,0.025402,0.3893,6,0,1,0,0.15249999999999997,0.0847,0.8219,-0.17810000000000004,False
YER059W+YIL050W+YOR304W,YOR304W,isw2_delta,KanMX_deletion,0.8218,0.02035,0.348547,0.09943,6,0,0,0,0.42100000000000004,0.02949999999999997,0.8218,-0.17820000000000003,False
YER059W+YIL050W+YDR452W,YDR452W,ppn1_delta,KanMX_deletion,0.8216,0.0454,-0.077371,0.1495,6,0,0,0,0.10441999999999996,-0.005700000000000038,0.8216,-0.1784,False
YER059W+YIL050W+YGR043C,YGR043C,nqm1_delta,KanMX_deletion,0.8208,0.02645,-0.079223,0.07629,6,0,0,0,0.10441999999999996,0.02300000000000002,0.8208,-0.17920000000000003,False
YER059W+YIL050W+YDR382W,YDR382W,rpp2b_delta,KanMX_deletion,0.82,0.0356,-0.09872,0.2547,6,0,0,0,0.4507,0.0847,0.82,-0.18000000000000005,False
YER059W+YIL050W+YOL086C,YOL086C,adh1_delta,KanMX_deletion,0.8196,0.02535,0.030384,0.3123,6,0,0,0,0.10441999999999996,0.09040000000000004,0.8196,-0.1804,False
YER059W+YIL050W+YDL106C,YDL106C,pho2_delta,KanMX_deletion,0.8196,0.03035,-0.057973,0.258,6,0,0,0,0.10441999999999996,0.024700000000000055,0.8196,-0.1804,False
YER059W+YIL050W+YGL084C,YGL084C,gup1_delta,KanMX_deletion,0.8195,0.0361,-0.084498,0.4603,6,0,0,0,0.14349999999999996,0.0847,0.8195,-0.1805,False
YER059W+YIL050W+YDR363W,YDR363W,esc2_delta,KanMX_deletion,0.8185,0.0202,-0.044613,0.4421,6,0,0,0,0.10441999999999996,0.0847,0.8185,-0.1815,False
YER059W+YIL050W+YML102W,YML102W,cac2_delta,KanMX_deletion,0.8184,0.02635,-0.158355,0.2293,6,0,0,0,0.10441999999999996,0.0847,0.8184,-0.18159999999999998,False
YER059W+YIL050W+YKR099W,YKR099W,bas1_delta,KanMX_deletion,0.8183,0.02415,-0.037545,0.4945,6,0,0,0,0.13019999999999998,0.0847,0.8183,-0.18169999999999997,False
YER059W+YIL050W+YCR008W,YCR008W,sat4_delta,KanMX_deletion,0.8175,0.02935,0.002587,0.3517,6,0,0,0,0.11599999999999999,0.07650000000000001,0.8175,-0.1825,False
YER059W+YIL050W+YPL161C,YPL161C,bem4_delta,KanMX_deletion,0.8162,0.0176,-0.003795,0.2406,6,0,0,0,0.1753,0.0937,0.8162,-0.18379999999999996,False
YER059W+YIL050W+YDR147W,YDR147W,eki1_delta,KanMX_deletion,0.8161,0.01945,-0.085253,0.1651,6,0,0,0,0.10441999999999996,0.021399999999999975,0.8161,-0.18389999999999995,False
YER059W+YIL050W+YKR007W,YKR007W,meh1_delta,KanMX_deletion,0.8161,0.01905,0.278462,0.08556,6,0,0,0,0.378,0.0937,0.8161,-0.18389999999999995,False
YER059W+YIL050W+YML117W,YML117W,nab6_delta,KanMX_deletion,0.816,0.065,-0.001276,0.2964,6,0,0,0,0.10441999999999996,0.04930000000000001,0.816,-0.18400000000000005,False
YER059W+YIL050W+YCL025C,YCL025C,agp1_delta,KanMX_deletion,0.8158,0.02055,0.103846,0.4181,6,0,0,0,0.2086,0.0937,0.8158,-0.18420000000000003,False
YER059W+YIL050W+YOR265W,YOR265W,rbl2_delta,KanMX_deletion,0.8147,0.0227,-0.038258,0.05215,6,0,0,0,0.10441999999999996,0.01649999999999996,0.8147,-0.18530000000000002,False
YER059W+YIL050W+YMR126C,YMR126C,dlt1_delta,KanMX_deletion,0.8146,0.0261,-0.053883,0.1604,6,0,0,0,0.10441999999999996,0.07279999999999998,0.8146,-0.1854,False
YER059W+YIL050W+YGR092W,YGR092W,dbf2_delta,KanMX_deletion,0.8142,0.03155,0.034956,0.156,6,0,0,1,0.35,0.0937,0.8142,-0.18579999999999997,False
YER059W+YIL050W+YDR120C,YDR120C,trm1_delta,KanMX_deletion,0.8136,0.0194,0.087238,0.162,6,0,0,0,0.16169999999999995,0.06740000000000002,0.8136,-0.1864,False
YER059W+YIL050W+YPR030W,YPR030W,csr2_delta,KanMX_deletion,0.813,0.02185,-0.077371,0.1072,6,0,0,0,0.10441999999999996,0.011199999999999988,0.813,-0.18700000000000006,False
YER059W+YIL050W+YGR148C,YGR148C,rpl24b_delta,KanMX_deletion,0.8129,0.0346,0.008553,0.2837,6,0,1,0,0.17600000000000005,0.0937,0.8129,-0.18710000000000004,False
YER059W+YIL050W+YDL080C,YDL080C,thi3_delta,KanMX_deletion,0.8125,0.02705,-0.081849,0.2596,6,0,0,0,0.10441999999999996,0.0847,0.8125,-0.1875,False
YER059W+YIL050W+YKL160W,YKL160W,elf1_delta,KanMX_deletion,0.8123,0.0257,-0.026243,0.2402,6,0,0,0,0.10441999999999996,0.059799999999999964,0.8123,-0.18769999999999998,False
YER059W+YIL050W+YBR094W,YBR094W,pby1_delta,KanMX_deletion,0.8119,0.0326,-0.087418,0.09613,6,0,0,0,0.10441999999999996,0.01980000000000004,0.8119,-0.18810000000000004,False
YER059W+YIL050W+YOR061W,YOR061W,cka2_delta,KanMX_deletion,0.8119,0.02735,0.042635,0.4495,6,0,0,0,0.12670000000000003,0.0937,0.8119,-0.18810000000000004,False
YER059W+YIL050W+YDR485C,YDR485C,vps72_delta,KanMX_deletion,0.8117,0.05035,-0.007266,0.2026,6,0,0,0,0.13749999999999996,0.0847,0.8117,-0.18830000000000002,False
YER059W+YIL050W+YLL029W,YLL029W,fra1_delta,KanMX_deletion,0.8107,0.0557,-0.025686,0.4624,6,0,1,0,0.12829999999999997,0.0847,0.8107,-0.18930000000000002,False
