strand,project,run_id,run_name,state,tags,primary_metric,seed,lr,dropout,num_layers,hidden_channels,target_norm,graph_prior,dist,decoder,n_train_supervised,n_val_supervised,n_test_supervised,total_param_count,perf_epoch_seconds,epochs,n_history_points,primary_last,primary_roll_max,primary_epoch_at_roll_max,is_collapsed,expression_pearson_per_feature_last,expression_pearson_per_feature_roll_max,expression_pearson_per_feature_epoch_at_roll_max,morphology_pearson_per_feature_last,morphology_pearson_per_feature_roll_max,morphology_pearson_per_feature_epoch_at_roll_max,betaxanthin_spearman_per_feature_last,betaxanthin_spearman_per_feature_roll_max,betaxanthin_spearman_per_feature_epoch_at_roll_max,beta_carotene_pearson_per_feature_last,beta_carotene_pearson_per_feature_roll_max,beta_carotene_pearson_per_feature_epoch_at_roll_max,mulleder19_spearman_per_feature_last,mulleder19_spearman_per_feature_roll_max,mulleder19_spearman_per_feature_epoch_at_roll_max,mulleder19_pearson_per_feature_last,mulleder19_pearson_per_feature_roll_max,mulleder19_pearson_per_feature_epoch_at_roll_max
expression,torchcell_019_expr_v8,l4k69zx4,run_gilahyper-1408_ba0df9e7b4cc86c8d04567893d855c0b368d0e07f3fa1b50b998314151ea4a0a,crashed,"A4_nullsink,cgt_expr_008,mech-nullsink,pack2,seed42,stage-arch,wave3,xfer-yes",val/expression/pearson_per_feature,42,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,185.0,186,0.013116520829498768,0.045373348891735076,33.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,tktns234,run_gilahyper-1408_f75bbed8e77ccadb443ad9b02ff6b6ac4005377d0ef3d4613838d1513a7d64a6,crashed,"A4_nullsink,cgt_expr_008,mech-nullsink,pack2,seed2,stage-arch,wave3,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,186.0,187,0.034312084317207336,0.06903075724840164,38.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,7c6pv7ke,run_gilahyper-1407_d0739dbb2ca58f6f151037c8d96ddca4828f208ada8cf3b72732873bedf8a3f4,crashed,"A4_nullsink,cgt_expr_008,mech-nullsink,pack2,seed1,stage-arch,wave3,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1253.0,151.0,150.0,887880.0,,186.0,187,0.04184386506676674,0.04715351884563764,186.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,vrhntd2e,run_gilahyper-1407_6bcbb366465bd7189dc4dd79a674562c3c041a6bb7f8cbab2052b313d3ccdd5e,crashed,"A4_nullsink,cgt_expr_008,mech-nullsink,pack2,seed0,stage-arch,wave3,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,188.0,189,0.13834597170352936,0.14933408200740814,164.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,5h2ixvcz,run_gilahyper-1409_e0581d4d41c3f6cdcf1328551c82f4b77ec0e39e6238be3c9197d05a0b2b0ef1,crashed,"N_sink0,cgt_expr_010,mech-nullsink,seed2,stage-wave4,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,78.0,79,0.06383524090051651,0.06221558153629303,78.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,il8vst4o,run_gilahyper-1410_a27dd981d6b45d2a3fcae7b8071423646ba31dc0a5e82531b7e0814225935915,crashed,"R_ref,cgt_expr_010,mech-baseline,seed1,stage-wave4,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1253.0,151.0,150.0,887879.0,,78.0,79,0.007856653071939945,0.032445332407951354,35.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,q7ix2psh,run_gilahyper-1409_fd226985ec5a1e366452cd6ef696c9c5bd27b400f95df7fab99b81720e5ed1f8,crashed,"N_sink0,cgt_expr_010,mech-nullsink,seed42,stage-wave4,xfer-yes",val/expression/pearson_per_feature,42,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,77.0,78,0.03411751240491867,0.04246199354529381,50.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,rejjpfnf,run_gilahyper-1411_3f4080b612ac116a6a3bea6ae8d19671b941c97ce3ba2f0a0ae9a0775091d0b3,crashed,"R_ref,cgt_expr_010,mech-baseline,seed42,stage-wave4,xfer-yes",val/expression/pearson_per_feature,42,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,76.0,77,0.014127425849437714,0.029294828698039056,50.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,z0k03rxn,run_gilahyper-1411_d7b99d78ef2e345c892cd44d963db1dabb2444917a93b67f670c4cbf7e2a4537,crashed,"R_ref,cgt_expr_010,mech-baseline,seed2,stage-wave4,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,78.0,79,0.059908609837293625,0.0660442940890789,74.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,z6xfnvj5,run_gilahyper-1412_f13b9c22c8c5201e79d781a66383b918c061e06ddfe61e4e0f624eb5c936340c,crashed,"N_sink0,cgt_expr_010,mech-nullsink,seed1,stage-wave4,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1253.0,151.0,150.0,887880.0,,79.0,80,0.01690112054347992,0.041003162413835524,4.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,zf9mwt5n,run_gilahyper-1410_e86be047b30a6279184770d6dff24613cebced882d40bd5360dcaa0c79d04193,crashed,"R_ref,cgt_expr_010,mech-baseline,seed0,stage-wave4,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,80.0,81,0.13599497079849243,0.14305392652750015,79.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,3eugl3dq,run_gilahyper-1412_4b57133bb9ba57d9b98d23a9570607133af5077f9ebfc3fb35bf2ec8899a19ca,crashed,"N_sink0,cgt_expr_010,mech-nullsink,seed0,stage-wave4,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,78.0,79,0.13785810768604279,0.12882413119077682,76.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,047tg3h4,run_gilahyper-1413_21cc47407d91c6a15eb40fd199e763e9fd7d68af5362e80568604dddfc3e7794,finished,"N_sink_mm,cgt_expr_010,mech-nullsink,seed2,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,299.0,300,0.07946816831827164,0.086261086165905,241.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,7zrt6udr,run_gilahyper-1414_d2186ea8ab3c841ff514871fcdceee0d1a2b022067b9a5108ab1836b654a9032,finished,"R_ref,cgt_expr_010,mech-baseline,seed1,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1253.0,151.0,150.0,887879.0,,299.0,300,0.06136574596166611,0.05549661740660668,292.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,bdloc0mw,run_gilahyper-1415_172d83236b477c7a5f205769ec8aaf070e6c4afe26b6dfdd61f4fa5ceffb289c,finished,"R_ref,cgt_expr_010,mech-baseline,seed42,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,42,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,299.0,300,0.039620984345674515,0.06170811876654625,296.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,kyvkrjcb,run_gilahyper-1416_977cd947e192196d006f1ff8bccf0ec5a6eca1ae369866600c919d9e25f7428f,finished,"N_sink_mm,cgt_expr_010,mech-nullsink,seed1,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1253.0,151.0,150.0,887880.0,,299.0,300,0.053915224969387054,0.049683483938376106,299.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,q3s1u8j5,run_gilahyper-1414_f57a1ede5fc7155b49485ec39ca561bc1db2a8ea40b1abce5905a7b2a7318502,finished,"R_ref,cgt_expr_010,mech-baseline,seed0,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,299.0,300,0.07902995496988297,0.15307513177394866,89.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,v1grwe46,run_gilahyper-1416_182a5f0292bcd2cab47aba8e9e072632102705bbb67636b94c9b0154fa5bd51b,finished,"N_sink_mm,cgt_expr_010,mech-nullsink,seed0,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,299.0,300,0.14152230322360992,0.15196892917156218,86.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,wwh2eio6,run_gilahyper-1415_5bddab806e93bc1d6891f5d9f6d7d94f1e4c17fc1de9106b7d848ead95a9c20c,finished,"R_ref,cgt_expr_010,mech-baseline,seed2,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,299.0,300,0.05809571593999863,0.07981738448143005,252.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,y42h0pwu,run_gilahyper-1413_181f8921fa7ab34c5a8ea39784b2b91539016b9621075a9417840d9d06ae05c6,finished,"N_sink_mm,cgt_expr_010,mech-nullsink,seed42,stage-wave4b,xfer-yes",val/expression/pearson_per_feature,42,0.0003,0.1,4.0,90.0,zscore,,quantile,s1_pool,1244.0,155.0,155.0,887880.0,,299.0,300,0.06682295352220535,0.07536451704800129,298.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,ew13ybuq,run_gilahyper-1418_6dc1746101f5fb046537b72ac5b865322f7a53da6c604834faf45bde80717680,crashed,"H1_ref,cgt_expr_011,hyp-h1,mech-baseline,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,17.0,18,-0.0027250221464782953,0.02617405168712139,0.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,tma2rvpf,run_gilahyper-1417_50a3355bb8b00269a1f1e6f1a4caed28ffbbfb0ec39dfe074fefba37e34e90b1,crashed,"H1_nodrop,cgt_expr_011,hyp-h1,mech-regularization,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.0,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,17.0,18,0.012817064300179482,0.01902752392925322,1.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,uah50ugz,run_gilahyper-1417_0bfc77a0071f1c932729e78ab969015f54d8e779594e6f01a181d43224f52311,crashed,"H1_nodrop,cgt_expr_011,hyp-h1,mech-regularization,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.0,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,17.0,18,0.007973240688443184,0.002977382391691208,17.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,ydsfmo1b,run_gilahyper-1418_cf84c189d40b8382497a4b015df0e4920e5ed97a658a678a9334451e165ab862,crashed,"H1_ref,cgt_expr_011,hyp-h1,mech-baseline,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,17.0,18,0.001320464420132339,0.004163834266364574,1.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,dbymxlg7,run_gilahyper-1420_d197e5d01a5b9f1d3e2a8a1063c74771280b9ec1579ce0f0842ac9c144fb3e29,finished,"W_ref,cgt_expr_011,mech-baseline,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.09430620819330215,0.15011518597602844,94.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,p1x99270,run_gilahyper-1420_fe9ee359c59e8948fbb0be9ec95a4aaf4d5c108229d4af1424d3b4bd8f77dc98,finished,"W_ref,cgt_expr_011,mech-baseline,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.10271747410297394,0.1571839064359665,102.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,3loctvjw,run_gilahyper-1421_bf34d1a607b8afbd1ebaa2cbc10536af308b91f1338217d6ba302c3012fd1930,finished,"W_ref,cgt_expr_011,mech-baseline,seed2,stage-wave5,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.09271053969860077,0.15670695006847382,108.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,yzctzutf,run_gilahyper-1421_0522b67b13cd5cbfaf28ed7e3d85d49eda1a7d758df709db5176eb7e154d8e50,finished,"W_ref,cgt_expr_011,mech-baseline,seed3,stage-wave5,xfer-yes",val/expression/pearson_per_feature,3,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.11188870668411255,0.1418319672346115,127.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,1vhu95lc,run_gilahyper-1423_f7a8cd003838c8741a87d50d66492ba69b8028bd63a41327838751bcb014056f,crashed,"H1_ref,cgt_expr_011,hyp-h1,mech-baseline,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,1620.0,1621,0.19553717970848083,0.2024877578020096,1360.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,famj38u0,run_gilahyper-1423_d1fbc12e3d736c2602ed77cbfcc3df77803afc0f25ee4d4af4b632d66882d8d4,crashed,"H1_ref,cgt_expr_011,hyp-h1,mech-baseline,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,1619.0,1620,0.17170843482017517,0.18428305685520172,1609.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,l6a0cd91,run_gilahyper-1422_5950a9d268033a00d1b30e5b5ad765fec390212525ce113333bde62b4ff2e6aa,crashed,"H1_nodrop,cgt_expr_011,hyp-h1,mech-regularization,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.0,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,1624.0,1625,0.1615828573703766,0.16604600846767426,1601.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,tc33mjlf,run_gilahyper-1422_bf1d045c58a581ff469f3f0f91bf422c38248ba9c88a4cee834b01a992a1769f,crashed,"H1_nodrop,cgt_expr_011,hyp-h1,mech-regularization,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.0,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,1624.0,1625,0.14094218611717224,0.15309860706329345,77.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,7rgf5ajs,run_gilahyper-1424_3c5639a6e39ccb80422f90c328ca38c15a41f85b91b3942d5e2eeefe05dddd32,finished,"G_l3,cgt_expr_011,mech-maskdepth,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.0756254568696022,0.1539446234703064,112.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,pahfpzki,run_gilahyper-1424_4bac6ff2b45e8e9b9b523b5d1cc873c1d0e473cd676e00001dcfe4310fdaab7d,finished,"G_l3,cgt_expr_011,mech-maskdepth,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.06225723773241043,0.15577369630336763,107.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,5lyvvo08,run_gilahyper-1425_d9a2805478b34927d537407b6100b3eecb254aa872dd37865febcecd79414b57,finished,"G_l3,cgt_expr_011,mech-maskdepth,seed2,stage-wave5,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.11546468734741211,0.15091563761234283,116.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,z0v9vz8m,run_gilahyper-1425_6e234442403a5c1e436852db94f36dc6a1d4c6f1e928872c135720fde74888ea,finished,"G_l3,cgt_expr_011,mech-maskdepth,seed3,stage-wave5,xfer-yes",val/expression/pearson_per_feature,3,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.04202181473374367,0.15529780983924865,99.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,az98grl2,run_gilahyper-1426_9dc8e6a34dc71fbe41cdaddf6062d40fae8f58a89129cbfef412868222cf4a74,finished,"G_l13,cgt_expr_011,mech-maskdepth,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.09081780910491943,0.1439998596906662,103.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,m6ryczrn,run_gilahyper-1426_c5b206a9b158b022d901529a40000713323879c045b97963f07d4b61370b2535,finished,"G_l13,cgt_expr_011,mech-maskdepth,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.08165192604064941,0.155136176943779,110.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,a4ifdv80,run_gilahyper-1419_5f78bd2aaf03709fc92de95d8c8f75aca7c1caebe8e8929478cc6df4bff90efd,finished,"G_l13,cgt_expr_011,mech-maskdepth,seed2,stage-wave5,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.06692229956388474,0.14123184382915496,106.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,blvttfpa,run_gilahyper-1419_fc1639cf4ca0fdcafb9e3fb9769127c6d80c37b9a2ccd429227f2ad086f4aba4,finished,"G_l13,cgt_expr_011,mech-maskdepth,seed3,stage-wave5,xfer-yes",val/expression/pearson_per_feature,3,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.11907273530960083,0.14784860610961914,123.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,0ixynt9n,run_gilahyper-1429_be546cba73dfbee21cffd9c4e8196a4794f45b421956ced76974afeba0499440,crashed,"W_ref,cgt_expr_011,mech-baseline,seed3,stage-wave5,xfer-yes",val/expression/pearson_per_feature,3,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,149.0,150,0.13824081420898438,0.14532521069049836,111.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,1kjzzmtb,run_gilahyper-1428_16fda12c01bcae592d62e29a103c545028404402f28b15078b4cc5c939e539d4,crashed,"W_ref,cgt_expr_011,mech-baseline,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,159.0,160,0.12215545773506165,0.15796154439449311,102.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,ozdmuy3k,run_gilahyper-1429_4f794c522aa23999f557d623ff6b7787811430eb4178670aa84d0f8371a0c354,crashed,"W_ref,cgt_expr_011,mech-baseline,seed2,stage-wave5,xfer-yes",val/expression/pearson_per_feature,2,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,149.0,150,0.12349026650190353,0.1614641934633255,106.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,twnzbxdx,run_gilahyper-1428_8542982c7aca18de0bf380b2b52d4a053384a49ffbfb558060f8c130657d0a4c,crashed,"W_ref,cgt_expr_011,mech-baseline,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,158.0,159,0.1142086386680603,0.15302526354789733,93.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,0pt5yt0g,run_compute-3-3-2324275_6d66b32af93ef0a84fc62470d4495598dcc50a4a67012f4099dcbcf2853d8bfb,finished,"X_mix,cgt_expr_011,hyp-h2,mech-postpert-mixing,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,989309.0,,,0,,,,,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,3yu33q2p,run_compute-3-3-2324294_668d84459ba3de79926eb689a6e626ffc8499bcdb16653f4db4e63ae8285d161,finished,"W_ref,cgt_expr_011,mech-baseline,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.09195606410503387,0.14941093027591706,96.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,6etb6y9h,run_compute-3-3-2324366_bbb6a67dfdf7af49e4c73e8a1f0eca7843de12031cf1aa6dd6b82497330c42eb,finished,"P_lr1e4,cgt_expr_011,hyp-lr,mech-optimizer,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0001,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.16526812314987183,0.15981081128120422,398.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,fl5fuv99,run_compute-3-3-2324441_a341b0eb5f963a0869e12bf6fe2a6641ecef35003c1a7ee082c0bbcc661797ad,finished,"P_lr3e5,cgt_expr_011,hyp-lr,mech-optimizer,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,3e-05,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,399.0,400,0.11782684922218323,0.1551155000925064,135.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,drwkmg4t,run_compute-3-3-2324506_f62e017c0c1ecf087310305dd47f129e308d0d084ad62ed0c6aae96a3880d158,finished,"H1_nodrop,cgt_expr_011,hyp-h1,mech-regularization,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.0,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,373.0,374,0.10926886647939682,0.1465460926294327,102.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,lcunpoop,run_compute-5-7-2324288_2347d06f66b84bf0f2bd2aad6a1a54b23e05a4903de7528a50d3d7752cd20f90,finished,"X_mix,cgt_expr_011,hyp-h2,mech-postpert-mixing,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,989309.0,,1.0,2,0.013457905501127243,0.02311110869050026,0.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,7rv625ug,run_compute-5-7-2324288_36577c5a899f817999282d61771dede0536cc54e92f0993ba2624176591d81a2,finished,"X_mix64,cgt_expr_011,hyp-h2,mech-postpert-mixing,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,992189.0,,1.0,2,0.003283271100372076,0.008959270780906081,0.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,ohow2wbd,run_compute-5-7-2324288_7e142441f4a5f1a469048fe88b95a77b3463a2ada6fe436cab560ff019b5dd0b,finished,"W_ref,cgt_expr_011,mech-baseline,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,1.0,2,0.009418176487088203,0.021985861472785473,0.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,2c2d00sn,run_compute-5-7-2324289_5e9e79d725187840cd7279a0828515e469c362b5ab0309986fb2e836038398ee,finished,"W_ref,cgt_expr_011,mech-baseline,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,887879.0,,1.0,2,0.004842139780521393,0.0009845355525612831,0.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,0tpxricu,run_compute-5-7-2324289_a8f3c0b0492d3a5e092cb71f867407304e79fe022a174b43293a26e774da6569,finished,"X_mix,cgt_expr_011,hyp-h2,mech-postpert-mixing,seed1,stage-wave5,xfer-yes",val/expression/pearson_per_feature,1,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,989309.0,,1.0,2,0.022236639633774757,0.009318762342445552,0.0,False,,,,,,,,,,,,,,,,,,
expression,torchcell_019_expr_v8,z20zxajr,run_compute-5-7-2324289_fd3315fc95eadb4c89b043fbc650747a37a11cc1b7fcc6259c77dc2aa5d93bec,finished,"X_mix_rezero,cgt_expr_011,hyp-h2,mech-postpert-mixing,seed0,stage-wave5,xfer-yes",val/expression/pearson_per_feature,0,0.0003,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,1244.0,155.0,155.0,989310.0,,1.0,2,0.007761785760521889,0.01821061410009861,0.0,False,,,,,,,,,,,,,,,,,,
