dataset,n_perturbations,genes,n_measured,median_technical_sd,n_resp_1.25x,frac_resp_1.25x,n_resp_1.5x,frac_resp_1.5x,n_resp_2.0x,frac_resp_2.0x,n_resp_4.0x,frac_resp_4.0x,median_abs_log2fc_responders,p90_abs_log2fc_responders,max_abs_log2fc
kemmeren2014_single,1,YJR069C,6169,,200,0.03242016534284325,46,0.007456638028853947,9,0.0014589074404279462,3,0.0004863024801426487,0.4130433698307556,0.7160489052221346,4.3229022331635445
kemmeren2014_single,1,YCR065W,6169,,2806,0.4548549197600908,754,0.12222402334251904,54,0.008753444642567677,2,0.0003242016534284325,0.47477613630358195,0.7508332669954393,4.8047373057625045
kemmeren2014_single,1,YKL017C,6169,,154,0.024963527313989303,36,0.005835629761711785,9,0.0014589074404279462,3,0.0004863024801426487,0.40745081424934276,0.7902201860860222,4.423941698748891
kemmeren2014_single,1,YPL127C,6169,,219,0.03550008105041336,40,0.00648403306856865,9,0.0014589074404279462,4,0.000648403306856865,0.4199364814932886,0.6759448148536482,4.404698930085845
kemmeren2014_single,1,YNL031C,6169,,267,0.04328092073269574,49,0.007942940508996596,13,0.002107310747284811,4,0.000648403306856865,0.4090942669809004,0.7701598486287131,5.103864535486361
kemmeren2014_single,1,YML075C,6169,,116,0.018803695898849084,27,0.0043767223212838385,10,0.0016210082671421625,4,0.000648403306856865,0.43961400975202497,0.8363542501885216,4.897539767848257
kemmeren2014_single,1,YOR032C,6169,,405,0.06565083481925758,62,0.010050251256281407,9,0.0014589074404279462,2,0.0003242016534284325,0.39211548836445775,0.6674529432130589,4.859467598626578
kemmeren2014_single,1,YIL072W,6169,,319,0.051710163721834984,61,0.009888150429567191,14,0.0022694115739990274,4,0.000648403306856865,0.41967262637443414,0.7430500668349772,5.777053362863955
kemmeren2014_single,1,YGL033W,6169,,119,0.019289998378991733,29,0.004700923974712271,9,0.0014589074404279462,3,0.0004863024801426487,0.3932995815478843,0.8849178808667667,4.444430617164559
kemmeren2014_single,1,YMR172W,6169,,129,0.020911006646133896,21,0.0034041173609985413,10,0.0016210082671421625,2,0.0003242016534284325,0.3917027565622905,0.6805664301309445,4.830329487685042
kemmeren2014_single,1,YPR193C,6169,,179,0.029016047981844706,48,0.007780839682282379,16,0.00259361322742746,4,0.000648403306856865,0.40617541386125067,0.9390454986729463,5.1973010286225465
kemmeren2014_single,1,YEL066W,6169,,256,0.04149781163883936,42,0.006808234721997083,16,0.00259361322742746,3,0.0004863024801426487,0.3962867273110527,0.7785493876821288,4.781620507409448
kemmeren2014_single,1,YJL092W,6169,,184,0.029826552115415787,51,0.008267142162425028,13,0.002107310747284811,3,0.0004863024801426487,0.4317661587681841,0.8375194058265999,4.649803993630212
kemmeren2014_single,1,YNL004W,6169,,88,0.014264872750851029,15,0.0024315124007132437,7,0.0011347057869995137,3,0.0004863024801426487,0.4069162989161982,0.835076204960351,5.306309924393792
kemmeren2014_single,1,YOL013C,6169,,68,0.011022856216566705,17,0.002755714054141676,5,0.0008105041335710813,4,0.000648403306856865,0.40794310111317467,0.8068740232351693,5.444549563451806
kemmeren2014_single,1,YLR207W,6169,,131,0.02123520829956233,29,0.004700923974712271,8,0.00129680661371373,3,0.0004863024801426487,0.41683105154348965,0.7638014130881468,3.924761329755925
kemmeren2014_single,1,YDR291W,6169,,221,0.03582428270384179,47,0.007618738855568163,13,0.002107310747284811,3,0.0004863024801426487,0.40627241062692954,0.7809156398963892,4.609354876034576
kemmeren2014_single,1,YLR097C,6169,,103,0.016696385151564273,36,0.005835629761711785,19,0.0030799157075701088,5,0.0008105041335710813,0.453564171965799,1.4277440084660806,4.18279933161938
kemmeren2014_single,1,YBR272C,6169,,143,0.023180418220132924,32,0.00518722645485492,10,0.0016210082671421625,3,0.0004863024801426487,0.42892373321303545,0.8281173754147281,4.2337334406382245
kemmeren2014_single,1,YHR127W,6169,,94,0.015237477711136326,18,0.0029178148808558925,11,0.0017831090938563786,6,0.0009726049602852974,0.3943923484550161,1.2006019053723511,4.814459147830688
kemmeren2014_single,1,YPL015C,6169,,678,0.10990436051223862,91,0.014751175230993677,25,0.004052520667855406,4,0.000648403306856865,0.3919147062468614,0.6547257167416329,4.98536777394344
kemmeren2014_single,1,YOR025W,6169,,313,0.050737558761549686,63,0.010212352082995623,14,0.0022694115739990274,5,0.0008105041335710813,0.408580692888451,0.8255578502437348,4.642060775737924
kemmeren2014_single,1,YDR191W,6169,,158,0.025611930620846168,34,0.005511428108283352,10,0.0016210082671421625,3,0.0004863024801426487,0.4178098974875174,0.8534454824826545,4.524742630952203
kemmeren2014_single,1,YBL003C,6169,,304,0.04927865132112174,49,0.007942940508996596,10,0.0016210082671421625,3,0.0004863024801426487,0.4036130979123929,0.7134853394423978,4.824341809964245
kemmeren2014_single,1,YBL002W,6169,,254,0.041173609985410926,59,0.009563948776138758,15,0.0024315124007132437,4,0.000648403306856865,0.4255476893726148,0.7618469272793529,6.894888017982952
kemmeren2014_single,1,YNR032C-A,6169,,46,0.007456638028853947,9,0.0014589074404279462,5,0.0008105041335710813,3,0.0004863024801426487,0.45828411939692704,0.9604911045253831,4.35041749333684
kemmeren2014_single,1,YML058W-A,6169,,274,0.04441562651969525,37,0.005997730588426001,12,0.0019452099205705948,3,0.0004863024801426487,0.40679698403158665,0.6805524042636487,4.82485571781165
kemmeren2014_single,1,YJR036C,6169,,80,0.0129680661371373,19,0.0030799157075701088,6,0.0009726049602852974,2,0.0003242016534284325,0.43317939713893117,0.8535629748834852,3.573527704155235
kemmeren2014_single,1,YGL141W,6169,,79,0.012805965310423084,12,0.0019452099205705948,5,0.0008105041335710813,2,0.0003242016534284325,0.3820436339011637,0.7294188377625366,4.029471586054423
kemmeren2014_single,1,YLR174W,6169,,178,0.02885394715513049,38,0.0061598314151402175,11,0.0017831090938563786,3,0.0004863024801426487,0.40617822682636995,0.7877088329146805,4.360906867055416
kemmeren2014_single,1,YNL009W,6169,,69,0.011184957043280921,19,0.0030799157075701088,6,0.0009726049602852974,2,0.0003242016534284325,0.4319790445470883,0.8772500943999801,3.8562194628937227
kemmeren2014_single,1,YJR094C,6169,,199,0.03225806451612903,33,0.005349327281569136,6,0.0009726049602852974,2,0.0003242016534284325,0.39768970746888155,0.6976407280733363,5.173105334031636
kemmeren2014_single,1,YGL192W,6169,,279,0.04522613065326633,42,0.006808234721997083,14,0.0022694115739990274,4,0.000648403306856865,0.3926211802815563,0.6826613693138306,4.551965931845283
kemmeren2014_single,1,YLR309C,6169,,103,0.016696385151564273,24,0.0038904198411411897,6,0.0009726049602852974,3,0.0004863024801426487,0.39763105139062566,0.8533074685445259,4.8765134478817584
kemmeren2014_single,1,YBR107C,6169,,373,0.060463608364402656,62,0.010050251256281407,11,0.0017831090938563786,2,0.0003242016534284325,0.4019720127144357,0.6679586139549272,4.899757383937473
kemmeren2014_single,1,YJL153C,6169,,183,0.02966445128870157,33,0.005349327281569136,11,0.0017831090938563786,4,0.000648403306856865,0.3995956587828154,0.7158292398181086,4.361929682677301
kemmeren2014_single,1,YLR247C,6169,,114,0.01847949424542065,22,0.003566218187712757,7,0.0011347057869995137,4,0.000648403306856865,0.4256730624144608,0.6723977662781242,3.7676581712123194
kemmeren2014_single,1,YFR038W,6169,,170,0.027557140541416763,41,0.006646133895282866,10,0.0016210082671421625,4,0.000648403306856865,0.41142856636985004,0.8218502496470274,4.854343032393497
kemmeren2014_single,1,YJR050W,6169,,195,0.031609661209272166,46,0.007456638028853947,14,0.0022694115739990274,4,0.000648403306856865,0.4131376320576338,0.8007368608148685,4.332072454502345
kemmeren2014_single,1,YJL073W,6169,,98,0.01588588101799319,18,0.0029178148808558925,10,0.0016210082671421625,3,0.0004863024801426487,0.3963252338177594,0.9137273838300934,5.652656943826144
kemmeren2014_single,1,YJR091C,6169,,342,0.05543848273626196,54,0.008753444642567677,12,0.0019452099205705948,2,0.0003242016534284325,0.40845211217825333,0.6494742586501,4.206589620141726
kemmeren2014_single,1,YGL241W,6169,,43,0.006970335548711298,8,0.00129680661371373,3,0.0004863024801426487,2,0.0003242016534284325,0.41934178562754426,0.7442388521714396,5.780771569930492
kemmeren2014_single,1,YCL055W,6169,,212,0.03436537526341384,39,0.006321932241854434,9,0.0014589074404279462,4,0.000648403306856865,0.41193589615565895,0.734147440198407,5.8656561682318635
kemmeren2014_single,1,YMR065W,6169,,115,0.018641595072134868,23,0.0037283190144269734,8,0.00129680661371373,3,0.0004863024801426487,0.42758580512336997,0.7812793607101185,5.125303132347389
kemmeren2014_single,1,YBL063W,6169,,136,0.02204571243313341,29,0.004700923974712271,8,0.00129680661371373,2,0.0003242016534284325,0.4242323995521855,0.7681703760426777,4.764610133462283
kemmeren2014_single,1,YPL155C,6169,,269,0.04360512238612417,45,0.0072945372021397305,11,0.0017831090938563786,2,0.0003242016534284325,0.40768775032616256,0.701585171565958,4.376338660647609
kemmeren2014_single,1,YGL216W,6169,,155,0.02512562814070352,29,0.004700923974712271,8,0.00129680661371373,4,0.000648403306856865,0.4109009036540346,0.7184835547783518,4.756358290117212
kemmeren2014_single,1,YNL239W,6169,,244,0.039552601718268764,41,0.006646133895282866,13,0.002107310747284811,4,0.000648403306856865,0.40494903760168943,0.7466124542849929,4.665116515122052
kemmeren2014_single,1,YGL085W,6169,,283,0.0458745339601232,52,0.008429242989139244,13,0.002107310747284811,4,0.000648403306856865,0.398670788988002,0.7496837064692558,4.761013549193196
kemmeren2014_single,1,YPL054W,6169,,264,0.04279461825255309,43,0.006970335548711298,9,0.0014589074404279462,4,0.000648403306856865,0.3971365586333171,0.6811911770367528,4.740644833509371
kemmeren2014_single,1,YDL051W,6169,,136,0.02204571243313341,32,0.00518722645485492,13,0.002107310747284811,4,0.000648403306856865,0.40743768366636834,0.9324887384318233,5.307864781887515
kemmeren2014_single,1,YGL090W,6169,,509,0.08250932079753606,73,0.011833360350137786,23,0.0037283190144269734,2,0.0003242016534284325,0.40328665249489876,0.6486199246368245,4.557763234404809
kemmeren2014_single,1,YHR156C,6169,,294,0.04765764305397958,66,0.010698654563138272,22,0.003566218187712757,3,0.0004863024801426487,0.41401023357197775,0.8092280832030073,4.592055312141104
kemmeren2014_single,1,YAL024C,6169,,216,0.03501377857027071,34,0.005511428108283352,9,0.0014589074404279462,4,0.000648403306856865,0.4078640927856635,0.701192967138845,5.673435843258942
kemmeren2014_single,1,YCR087C-A,6169,,103,0.016696385151564273,28,0.004538823147998055,10,0.0016210082671421625,4,0.000648403306856865,0.42389099828127325,0.9872836952963221,4.573034395231481
kemmeren2014_single,1,YDR034C,6169,,138,0.022369914086561842,29,0.004700923974712271,11,0.0017831090938563786,3,0.0004863024801426487,0.42721086387951995,0.8493187113835297,4.536157379434257
kemmeren2014_single,1,YGL086W,6169,,148,0.023990922353704005,36,0.005835629761711785,10,0.0016210082671421625,4,0.000648403306856865,0.4196229874794525,0.8424210741338659,4.639732983057311
kemmeren2014_single,1,YJL030W,6169,,199,0.03225806451612903,44,0.007132436375425514,13,0.002107310747284811,3,0.0004863024801426487,0.403224991174116,0.822072885611927,4.425785719346465
kemmeren2014_single,1,YJL013C,6169,,136,0.02204571243313341,33,0.005349327281569136,10,0.0016210082671421625,2,0.0003242016534284325,0.4163693810129273,0.787519643524178,4.446426599568347
kemmeren2014_single,1,YKL029C,6169,,233,0.037769492624412385,34,0.005511428108283352,11,0.0017831090938563786,4,0.000648403306856865,0.39725132090706733,0.7651693007379494,4.776535951404622
kemmeren2014_single,1,YER142C,6169,,166,0.026908737234559898,38,0.0061598314151402175,10,0.0016210082671421625,2,0.0003242016534284325,0.40833933668559597,0.7392510733532983,4.908369960445714
kemmeren2014_single,1,YLR427W,6169,,425,0.06889285135354191,63,0.010212352082995623,9,0.0014589074404279462,3,0.0004863024801426487,0.40371376106928647,0.6524454249781172,3.0450413359953625
kemmeren2014_single,1,YGR288W,6169,,322,0.05219646620197763,41,0.006646133895282866,13,0.002107310747284811,3,0.0004863024801426487,0.3871292673026735,0.6536411548404315,5.7984097488353115
kemmeren2014_single,1,YBR297W,6169,,309,0.05008915545469282,40,0.00648403306856865,8,0.00129680661371373,2,0.0003242016534284325,0.39283319559573837,0.641338079545042,4.373580929682017
kemmeren2014_single,1,YER106W,6169,,126,0.020424704165991247,30,0.004863024801426487,10,0.0016210082671421625,2,0.0003242016534284325,0.42171752121615513,0.8452962813885135,4.48299764635685
kemmeren2014_single,1,YOR298C-A,6169,,262,0.04247041659912466,52,0.008429242989139244,12,0.0019452099205705948,5,0.0008105041335710813,0.4218727768947159,0.7570318513393669,5.786858334581354
kemmeren2014_single,1,YOR197W,6169,,155,0.02512562814070352,21,0.0034041173609985413,9,0.0014589074404279462,3,0.0004863024801426487,0.3853990783064401,0.6486091684106772,3.9534741176849932
kemmeren2014_single,1,YPR046W,6169,,486,0.0787810017831091,55,0.008915545469281893,16,0.00259361322742746,2,0.0003242016534284325,0.3921936217912605,0.6082595096232097,4.5520375188511775
kemmeren2014_single,1,YJR135C,6169,,228,0.0369589884908413,48,0.007780839682282379,12,0.0019452099205705948,4,0.000648403306856865,0.40516100439338953,0.7676339643928153,4.4952618205679595
kemmeren2014_single,1,YOL111C,6169,,178,0.02885394715513049,36,0.005835629761711785,8,0.00129680661371373,3,0.0004863024801426487,0.41181920204666284,0.7360002344765189,3.6452257443158773
kemmeren2014_single,1,YLR288C,6169,,326,0.0528448695088345,72,0.01167125952342357,18,0.0029178148808558925,2,0.0003242016534284325,0.42119753249879804,0.7708496238126095,4.945693476442134
kemmeren2014_single,1,YER044C-A,6169,,165,0.02674663640784568,39,0.006321932241854434,13,0.002107310747284811,2,0.0003242016534284325,0.4243484932441184,0.884584145542715,4.794682857170821
kemmeren2014_single,1,YNL142W,6169,,94,0.015237477711136326,21,0.0034041173609985413,4,0.000648403306856865,3,0.0004863024801426487,0.42064236076864014,0.7021469065904421,4.224910822170209
kemmeren2014_single,1,YNL210W,6169,,179,0.029016047981844706,48,0.007780839682282379,21,0.0034041173609985413,4,0.000648403306856865,0.42940304169415777,1.0323533816675354,5.198884521519278
kemmeren2014_single,1,YFR030W,6169,,193,0.031285459555843734,38,0.0061598314151402175,13,0.002107310747284811,4,0.000648403306856865,0.41376054090198666,0.8588335075482837,5.4117166194831015
kemmeren2014_single,1,YIR017C,6169,,129,0.020911006646133896,21,0.0034041173609985413,8,0.00129680661371373,3,0.0004863024801426487,0.4081546880605028,0.734531619259516,5.5593752509920185
kemmeren2014_single,1,YPL038W,6169,,2206,0.35759442373156103,292,0.047333441400551145,36,0.005835629761711785,2,0.0003242016534284325,0.41937367772718553,0.6147937324139432,5.766232104109921
kemmeren2014_single,1,YDR253C,6169,,272,0.04409142486626682,58,0.009401847949424542,9,0.0014589074404279462,4,0.000648403306856865,0.4302303512103463,0.7456109455672139,5.958179604912739
kemmeren2014_single,1,YPL187W,6169,,272,0.04409142486626682,39,0.006321932241854434,10,0.0016210082671421625,5,0.0008105041335710813,0.39632830000052033,0.6653949838858118,5.261686425975127
kemmeren2014_single,1,YGL089C,6169,,291,0.04717134057383693,46,0.007456638028853947,11,0.0017831090938563786,4,0.000648403306856865,0.39237879880549525,0.6726778747427896,5.222331342579307
kemmeren2014_single,1,YGR249W,6169,,185,0.029988652942130004,30,0.004863024801426487,7,0.0011347057869995137,2,0.0003242016534284325,0.40596578856739113,0.6798404622389326,4.007141969652728
kemmeren2014_single,1,YNL218W,6169,,88,0.014264872750851029,27,0.0043767223212838385,9,0.0014589074404279462,4,0.000648403306856865,0.41597666316956855,1.033499593245419,4.3654706457576555
kemmeren2014_single,1,YDL200C,6169,,249,0.040363105851839845,44,0.007132436375425514,15,0.0024315124007132437,3,0.0004863024801426487,0.4053888513510862,0.8365811217020487,4.613054945950882
kemmeren2014_single,1,YLL062C,6169,,315,0.05106176041497812,40,0.00648403306856865,16,0.00259361322742746,2,0.0003242016534284325,0.3972634513497295,0.6421373113413482,4.058533046965369
kemmeren2014_single,1,YGL209W,6169,,239,0.03874209758469768,52,0.008429242989139244,15,0.0024315124007132437,3,0.0004863024801426487,0.41141844130958394,0.8496496580324826,5.368248908623319
kemmeren2014_single,1,YER028C,6169,,156,0.025287728967417735,34,0.005511428108283352,12,0.0019452099205705948,3,0.0004863024801426487,0.41333962913542127,0.9453614536671253,4.262839339957708
kemmeren2014_single,1,YOR330C,6169,,213,0.03452747609012806,63,0.010212352082995623,25,0.004052520667855406,10,0.0016210082671421625,0.42747604165227576,1.1256550729572425,5.170902140596532
kemmeren2014_single,1,YHR015W,6169,,147,0.02382882152698979,16,0.00259361322742746,8,0.00129680661371373,2,0.0003242016534284325,0.3813765958893378,0.6243436326011793,5.620717954234298
kemmeren2014_single,1,YMR167W,6169,,184,0.029826552115415787,52,0.008429242989139244,16,0.00259361322742746,4,0.000648403306856865,0.44603476710969336,0.963393899455586,4.656489296637131
kemmeren2014_single,1,YLR035C,6169,,228,0.0369589884908413,49,0.007942940508996596,13,0.002107310747284811,3,0.0004863024801426487,0.4150183023923455,0.8544803128213415,4.546163262204091
kemmeren2014_single,1,YPL164C,6169,,247,0.04003890419841141,44,0.007132436375425514,10,0.0016210082671421625,3,0.0004863024801426487,0.3920791510515193,0.7257921735133128,4.304908369881539
