dataset,model,size,embedding,is_pert,aggregation,num_params,test_spearman,val_spearman,cv_spearman_mean,cv_spearman_std,test_pearson,val_pearson,cv_pearson_mean,cv_pearson_std,test_r2,val_r2,cv_r2_mean,cv_r2_std,test_mse,val_mse,cv_mse_mean,cv_mse_std
interaction,svr,1e4,random_10,True,sum,446.0,0.4699970849324622,0.3825353275022757,0.4311826981080592,0.0190370723442988,0.3388825961300138,0.2760604782104531,0.3092850292494101,0.0325911182882951,-0.0049635177751563,-0.0988926159421872,-0.0927461385725818,0.0336637411411731,0.0036596577153241,0.0039052822556065,0.0038462967241954,0.0003413347990478
interaction,svr,1e4,random_100,True,sum,732.0,0.4722672847680609,0.3954875022776785,0.4414070668757864,0.0224851102947164,0.3828073465408526,0.3294348436857479,0.3608270903449104,0.0368207742014126,-0.3327290518262715,-0.5239790096306238,-0.4748526437538535,0.0787506570919219,0.0048532429990596,0.0054159688561783,0.0051796026319625,0.0003307238797137
interaction,svr,1e4,random_1000,False,sum,7998.0,0.4584583402918805,0.409721026554262,0.252745278667443,0.3827892064456887,0.3880483183646884,0.3337655543333716,0.2149470469819994,0.2979230709089451,-15727859869059.56,-16513822189644.115,-6188214447687.387,6001652583575.493,57274301700.79231,58687387497.06466,20567768193.308857,17481012923.57021
interaction,svr,1e5,calm,True,sum,4009.0,0.4609347470060417,0.453325108754675,,,0.3643707621034717,0.3679994732429734,,,-0.1902227248744639,-0.2230276502363422,,,0.004625313746367,0.0045652057393298,,
interaction,svr,1e5,codon_frequency,True,sum,3898.0,0.4429344613548335,0.4426590371546451,,,0.3461656331521144,0.3530515223044176,,,-0.2357944490348476,-0.2642511761946104,,,0.0048024096106952,0.0047190811462053,,
interaction,svr,1e5,esm2_t33_650M_UR50D_all,True,sum,4279.0,0.4663326141575721,0.4544798561230759,,,0.3817598852729724,0.3863720124151227,,,-0.0872937340667459,-0.1092105038484856,,,0.0042253223278425,0.0041403595064392,,
interaction,svr,1e5,esm2_t33_650M_UR50D_no_dubious,True,sum,4282.0,0.4663160955105603,0.4544578193244525,,,0.3817813007845934,0.386353833153745,,,-0.0873912358153481,-0.1093763675439469,,,0.0042257012285043,0.0041409786272696,,
interaction,svr,1e5,fudt_downstream,True,sum,4484.0,0.4520852103823057,0.4504373102436636,,,0.3732521902522238,0.3764238652153857,,,-0.0919388515652452,-0.1192522016268038,,,0.0042433736768634,0.0041778422373663,,
interaction,svr,1e5,fudt_upstream,True,sum,3947.0,0.4608499625899299,0.4548572894079327,,,0.3616211515796381,0.3681859465013998,,,-0.1958112501531466,-0.2242024469957924,,,0.0046470312638141,0.0045695909132118,,
interaction,svr,1e5,normalized_chrom_pathways,True,sum,4009.0,0.4305720636065511,0.4337782319048019,,,0.3447005904227713,0.3525619060714151,,,-0.2324773484376303,-0.2594719530468932,,,0.004789519056121,0.0047012416992073,,
interaction,svr,1e5,nt_window_5979,True,sum,4379.0,0.4608968107179483,0.4530853106837829,,,0.380496103081677,0.3835479480764574,,,-0.0741170175855847,-0.0984312897382573,,,0.0041741164093211,0.0041001238420109,,
interaction,svr,1e5,nt_window_five_prime_1003,True,sum,4833.0,0.4617343858256172,0.4532122904693202,,,0.3686996090000031,0.3681037934391373,,,-0.1895132006513189,-0.2221179590830235,,,0.0046225564707125,0.0045618101274045,,
interaction,svr,1e5,nt_window_three_prime_300,False,sum,4975.0,0.4539837227700017,0.4564194862054668,,,0.3601691734660028,0.3728058983316083,,,-0.1835438721831939,-0.1987840139136207,,,0.0045993591174414,0.0044747113112919,,
interaction,svr,1e5,one_hot_gene,True,sum,4592.0,0.4639070422063216,0.4528394606843017,,,0.3728770431046152,0.3711326896435914,,,-0.0806708727927216,-0.1067032531950447,,,0.0041995852866562,0.0041310006705447,,
interaction,svr,1e5,prot_T5_all,True,sum,4513.0,0.4552774440922379,0.4510817858121619,,,0.371737592803405,0.3793540690043769,,,-0.161842774469954,-0.187305411117747,,,0.0045150266782546,0.0044318650327527,,
interaction,svr,1e5,prot_T5_no_dubious,True,sum,4513.0,0.4552774440922379,0.4510817858121619,,,0.371737592803405,0.3793540690043769,,,-0.161842774469954,-0.187305411117747,,,0.0045150266782546,0.0044318650327527,,
interaction,svr,1e5,random_1,False,sum,79993.0,0.2093534025124284,0.2185687810866518,,,0.1438006829066423,0.1508926723738208,,,-1.1788266093964644e+16,-1.2273712952134244e+16,,,45810274052697.28,45814192999759.88,,
interaction,svr,1e5,random_10,True,sum,4596.0,0.421561203682374,0.4223740225833969,,,0.3289031216728628,0.3292523433377962,,,-0.1747571160446717,-0.2034339297771656,,,0.0045652129840295,0.0044920680918876,,
interaction,svr,1e5,random_100,True,sum,4019.0,0.4447556802830275,0.443076265941401,,,0.3614473650019769,0.3659821502433799,,,-0.1414577509997872,-0.169218454311431,,,0.0044358086232586,0.0043643516948463,,
interaction,svr,1e5,random_1000,True,sum,4905.0,0.4668947616698104,0.454732259667372,,,0.3844111284232586,0.3832612819297361,,,-0.09668000226722,-0.1250959810045857,,,0.0042617982196461,0.0041996553624822,,
interaction,elastic_net,1e3,esm2_t33_650M_UR50D_all,False,sum,1280.0,0.3785789936380485,0.4189369209426872,0.4229021573328733,0.0818527119464516,0.2885457970514835,0.4902982353960396,0.3384428716166894,0.0874508199631583,0.0319418907165527,0.1226825714111328,0.0564072489738464,0.0232644236356181,0.0042068418115377,0.0014952926430851,0.0032406164100393,0.0010683759462022
interaction,elastic_net,1e3,esm2_t33_650M_UR50D_no_dubious,False,sum,1280.0,0.378371242480756,0.4189369209426872,0.4229158469183215,0.0817578197108324,0.2884730188288813,0.490248956841242,0.3384573255403665,0.0874431506255223,0.0319387912750244,0.1226817965507507,0.0564216971397399,0.0232776821817597,0.004206855315715,0.0014952939236536,0.0032405847217887,0.0010684054281269
interaction,elastic_net,1e3,fudt_downstream,True,sum,768.0,0.4271947194719471,0.4599533751997155,0.4353139978041159,0.0720664037201608,0.2953317002175026,0.514188546108926,0.3614151260876269,0.0947171246341489,0.0707780122756958,0.2486048340797424,0.1243992090225219,0.0585686738970785,0.0040380735881626,0.0012806718004867,0.0030359373893588,0.0011077732826918
interaction,elastic_net,1e3,fudt_upstream,False,sum,768.0,0.3980040106204436,0.4914642950062407,0.4321758723451184,0.091753769800197,0.2947301715284993,0.521088802452141,0.3599936971891566,0.0991686976211084,0.067203402519226,0.239705204963684,0.1153096795082092,0.0547350494353197,0.0040536075830459,0.0012958402512595,0.0030638561584055,0.0011044707187463
interaction,elastic_net,1e3,nt_window_5979,True,sum,2560.0,0.377077707770777,0.4734787683152673,0.4059147528250261,0.0898362252827491,0.2916613769230025,0.5245932133257156,0.3590037821346413,0.0979406377957944,0.0722980499267578,0.2715687751770019,0.1267408013343811,0.0655252769119406,0.0040314681828022,0.0012415322707965,0.0030301187420263,0.0011240825508486
interaction,elastic_net,1e3,nt_window_five_prime_1003,True,sum,2560.0,0.4211101110111011,0.4147687211801482,0.4211524370554247,0.0798685527651249,0.2963192447132314,0.510968896538543,0.3580929273011407,0.0976707018453873,0.059907853603363,0.2090770602226257,0.1021372318267822,0.0468081712081299,0.004085311666131,0.0013480426277965,0.0031031689140945,0.0010931607110449
interaction,elastic_net,1e3,nt_window_three_prime_300,False,sum,2560.0,0.382068791732186,0.4412954250955548,0.4121769705970578,0.1000931004981223,0.2938849261045106,0.511340165790898,0.3578476387809132,0.0996775078094878,0.0693736672401428,0.2461169958114624,0.1190448403358459,0.0578723161502608,0.0040441765449941,0.0012849121121689,0.0030509773641824,0.0011077430970398
interaction,elastic_net,1e4,fudt_downstream,True,sum,768.0,0.4582474552957022,0.3599541227795425,0.4276367244332235,0.021074004683966,0.3905025516645146,0.3207536701122235,0.3621547518221617,0.0369206226656994,0.0404650148551201,0.034858690749903,0.0394240637877786,0.0036962327251324,0.0034942261409014,0.0034299523103982,0.0033890984952449,0.0003796223443631
interaction,elastic_net,1e4,fudt_upstream,True,sum,768.0,0.4598239662771238,0.3771933556011527,0.4241789227770957,0.0176014974567843,0.3915234604544694,0.3235089857500319,0.3651132715396025,0.0382433757999366,0.0962205351673354,0.0779114468073413,0.0910616621961604,0.0125303514069043,0.0032911873422563,0.0032769497483968,0.0032092297915369,0.0003861600609172
