row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
9,13,0,,,861.7647058823529,868.0,YKL033W-A,5.0,I13,True,False,False,False,0.0,0.0,,False,False,MISS
9,14,553,1.0,,929.3616636528029,886.5153707052441,ELC1,5.0,I14,False,False,False,True,485.9859601449276,516.5472890865268,1.289513140691251,False,False,OK
9,15,376,1.0,,975.3244680851063,886.1941489361702,YPL081W,5.0,I15,False,False,False,True,353.09789823008845,340.24353617020336,0.8493869200293905,False,False,OK
9,16,276,1.0,,1029.5217391304348,888.6268115942029,YKL033W-A,5.0,I16,False,False,False,True,262.6757286995516,268.7197018432161,0.6708341985537302,False,False,OK
9,17,290,1.0,,1071.3379310344828,886.5344827586207,COS111,5.0,I17,False,False,False,True,278.18290960451975,301.44048432925126,0.7525186442587091,False,False,OK
9,18,418,1.0,,1119.3947368421052,886.2703349282297,YPL081W,5.0,I18,False,False,False,True,386.9747818974918,423.1102425148732,1.0562560857668088,False,False,OK
9,19,467,1.0,,1167.289079229122,887.8415417558887,COS111,5.0,I19,False,False,False,True,452.57284531963467,488.9378825598394,1.2205887783433027,False,False,OK
9,20,369,1.0,,1219.4959349593496,888.439024390244,SPH1,5.0,I20,False,False,False,True,424.46875,459.95660108859903,1.1482396554637202,False,False,OK
9,21,404,1.0,,1267.0866336633662,888.6757425742575,SPH1,5.0,I21,False,False,False,True,424.46875,464.556167099485,1.1597220520183573,False,False,OK
9,22,496,1.0,,1315.5564516129032,888.4375,YEH1,5.0,I22,False,False,False,True,516.6539877300613,566.2955385106658,1.4137051028100711,False,False,OK
9,23,335,1.0,,1363.4388059701494,887.823880597015,SPH1,5.0,I23,False,False,False,True,313.2093199339207,319.4282766386758,0.797423525273664,False,False,OK
10,2,459,1.0,,340.318082788671,932.7298474945534,BY4741,2.5,J2,False,False,False,True,466.80121293800545,469.48239620029227,1.1720199331490093,False,False,OK
10,3,320,1.0,,385.0,935.134375,MMS2,2.5,J3,False,False,False,True,327.20264980427584,317.8088122922194,0.7933806804078444,False,False,OK
10,4,403,1.0,,439.37965260545906,938.6054590570719,YKL033W-A,2.5,J4,False,False,False,True,424.73223153320913,424.979868402726,1.0609234360781932,False,False,OK
10,5,75,1.0,,487.7733333333333,936.4133333333333,YER079W,2.5,J5,False,False,False,True,82.50121477162294,80.7001544938258,0.2014605668720696,False,True,JK
10,6,0,,,536.8682998994896,933.7439942233801,SPH1,2.5,J6,True,False,False,False,0.0,0.0,,False,False,MISS
10,7,0,,,585.6035264641923,933.8685025051902,YEH1,2.5,J7,True,False,False,False,0.0,0.0,,False,False,MISS
10,8,538,1.0,,630.903345724907,931.5520446096655,COS111,2.5,J8,False,False,False,True,530.001015375689,512.400024942991,1.279159874448262,False,False,OK
10,9,211,1.0,,681.9526066350711,930.1658767772512,YEH1,2.5,J9,False,False,False,True,276.9094685990338,224.37268152486834,0.5601259117052203,False,False,OK
10,10,546,1.0,,724.919413919414,929.5238095238095,MMS2,2.5,J10,False,False,False,True,547.8958333333334,594.3827514195006,1.483822265162013,False,False,OK
10,11,130,0.7395329017051573,CS,772.2538461538461,949.8615384615384,Blank_media,2.5,J11,False,True,True,False,125.28664680005676,111.63042608822606,0.278675165629643,False,False,FLAG;BLANK
10,12,266,1.0,S,840.515037593985,942.7142857142857,SPH1,2.5,J12,False,True,False,False,288.4002234993614,256.96465389924344,0.641488794728236,False,False,FLAG
10,13,580,1.0,,886.4137931034483,939.8206896551724,YLR312C-B,5.0,J13,False,False,False,True,566.9358088658606,566.6465867360693,1.4145814626501831,False,False,OK
10,14,0,,,926.7501124171129,934.7400604778608,Blank_media,5.0,J14,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
10,15,529,1.0,,981.5897920604915,938.6446124763705,YLR312C-B,5.0,J15,False,False,False,True,441.5810594886922,425.9083344994106,1.0632412669092839,False,False,OK
10,16,525,1.0,,1026.0380952380951,934.9790476190476,YOS9,5.0,J16,False,False,False,True,444.1377055306428,451.05627369739796,1.1260208008304795,False,False,OK
10,17,550,1.0,,1073.6054545454544,934.74,YOS9,5.0,J17,False,False,False,True,468.96735718769617,503.9504139166198,1.2580661920644016,False,False,OK
10,18,377,1.0,,1121.1193633952255,935.4668435013263,YEH1,5.0,J18,False,False,False,True,310.2381558221253,325.08229359123095,0.8115382623210782,False,False,OK
10,19,344,1.0,,1170.7790697674418,932.1744186046511,LCL1,5.0,J19,False,False,False,True,296.3313039066463,305.38438870747467,0.7623642414166044,False,False,OK
10,20,323,1.0,,1217.312693498452,928.2383900928793,YJR060W,5.0,J20,False,False,False,True,330.2701746461909,340.360110669954,0.8496779376234694,False,False,OK
10,21,443,1.0,,1266.5530474040631,933.7042889390519,ELC1,5.0,J21,False,False,False,True,413.72861661166115,446.9724506286923,1.1158259094379281,False,False,OK
10,22,345,1.0,,1317.927536231884,932.240579710145,LCL1,5.0,J22,False,False,False,True,319.4366053169734,307.9080796407467,0.7686644053904638,False,False,OK
10,23,0,,,1377.0,926.0,Blank_media,5.0,J23,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
11,2,350,1.0,,341.45714285714286,984.9542857142857,YER079W,2.5,K2,False,False,False,True,350.1541246160597,333.1894791125355,0.8317771106987972,False,False,OK
11,3,480,1.0,,389.31041666666664,979.4729166666667,BY4741,2.5,K3,False,False,False,True,482.8141425600303,472.27396595619865,1.1789888321432591,False,False,OK
11,4,357,1.0,,439.375350140056,982.9803921568628,LCL1,2.5,K4,False,False,False,True,370.12660289723266,362.0464755429929,0.9038159673226717,False,False,OK
11,5,275,1.0,,485.92,984.88,SPH1,2.5,K5,False,False,False,True,297.5799630483423,297.7534647630915,0.7433143365776899,False,False,OK
11,6,400,1.0,,538.9575,986.2625,YLR312C-B,2.5,K6,False,False,False,True,398.5646948649914,397.3824006108846,0.9920288776916485,False,False,OK
