seed_gene,seed_orf,class,graph,k,n_reached,n_metabolic,n_on_locus,n_reactions_touched,n_reactions_off_locus,share_off_locus,out_degree
YDL141W,YDL141W,adjacent enzyme,string12_0_experimental,2,4764,1004,13,2539,2475,0.9747932256794013,32
YDL141W,YDL141W,adjacent enzyme,string12_0_experimental,3,5990,1152,13,2708,2644,0.9763663220088626,32
YDR071C,YDR071C,adjacent enzyme,string12_0_experimental,1,98,19,0,28,28,1.0,98
YDR071C,YDR071C,adjacent enzyme,string12_0_experimental,2,5366,1094,13,2666,2602,0.9759939984996249,98
YDR071C,YDR071C,adjacent enzyme,string12_0_experimental,3,6007,1152,13,2708,2644,0.9763663220088626,98
YDR256C,YDR256C,adjacent enzyme,string12_0_experimental,1,343,143,5,495,451,0.9111111111111111,343
YDR256C,YDR256C,adjacent enzyme,string12_0_experimental,2,5544,1132,13,2692,2628,0.9762258543833581,343
YDR256C,YDR256C,adjacent enzyme,string12_0_experimental,3,6007,1153,13,2708,2644,0.9763663220088626,343
YEL066W,YEL066W,adjacent enzyme,string12_0_experimental,1,33,6,0,5,5,1.0,33
YEL066W,YEL066W,adjacent enzyme,string12_0_experimental,2,5026,1009,13,2499,2435,0.974389755902361,33
YEL066W,YEL066W,adjacent enzyme,string12_0_experimental,3,5992,1152,13,2708,2644,0.9763663220088626,33
YER024W,YER024W,adjacent enzyme,string12_0_experimental,1,66,31,1,122,104,0.8524590163934426,66
YER024W,YER024W,adjacent enzyme,string12_0_experimental,2,5052,1054,13,2473,2409,0.9741205014152851,66
YER024W,YER024W,adjacent enzyme,string12_0_experimental,3,5998,1153,13,2709,2645,0.976375046142488,66
YFL017C,YFL017C,adjacent enzyme,string12_0_experimental,1,100,36,0,54,54,1.0,100
YFL017C,YFL017C,adjacent enzyme,string12_0_experimental,2,4986,1054,13,2559,2495,0.9749902305588121,100
YFL017C,YFL017C,adjacent enzyme,string12_0_experimental,3,5991,1152,13,2708,2644,0.9763663220088626,100
YGL062W,YGL062W,adjacent enzyme,string12_0_experimental,1,127,44,3,144,141,0.9791666666666666,127
YGL062W,YGL062W,adjacent enzyme,string12_0_experimental,2,5253,1090,13,2649,2585,0.975839939599849,127
YGL062W,YGL062W,adjacent enzyme,string12_0_experimental,3,5997,1153,13,2709,2645,0.976375046142488,127
YGL169W,YGL169W,adjacent enzyme,string12_0_experimental,1,27,3,0,4,4,1.0,27
YGL169W,YGL169W,adjacent enzyme,string12_0_experimental,2,2955,432,8,1127,1086,0.963620230700976,27
YGL169W,YGL169W,adjacent enzyme,string12_0_experimental,3,5916,1152,13,2708,2644,0.9763663220088626,27
YGR015C,YGR015C,adjacent enzyme,string12_0_experimental,1,175,58,6,217,171,0.7880184331797235,175
YGR015C,YGR015C,adjacent enzyme,string12_0_experimental,2,5285,1117,13,2679,2615,0.9761104889884286,175
YGR015C,YGR015C,adjacent enzyme,string12_0_experimental,3,6001,1152,13,2708,2644,0.9763663220088626,175
YGR177C,YGR177C,adjacent enzyme,string12_0_experimental,1,80,19,0,60,60,1.0,80
YGR177C,YGR177C,adjacent enzyme,string12_0_experimental,2,4908,1041,13,2608,2544,0.9754601226993865,80
YGR177C,YGR177C,adjacent enzyme,string12_0_experimental,3,5986,1152,13,2709,2645,0.976375046142488,80
YGR209C,YGR209C,adjacent enzyme,string12_0_experimental,1,929,215,2,550,544,0.9890909090909091,929
YGR209C,YGR209C,adjacent enzyme,string12_0_experimental,2,5692,1150,13,2705,2641,0.9763401109057301,929
YGR209C,YGR209C,adjacent enzyme,string12_0_experimental,3,6012,1153,13,2705,2641,0.9763401109057301,929
YHR013C,YHR013C,adjacent enzyme,string12_0_experimental,1,285,24,0,67,67,1.0,285
YHR013C,YHR013C,adjacent enzyme,string12_0_experimental,2,5553,1139,13,2685,2621,0.9761638733705773,285
YHR013C,YHR013C,adjacent enzyme,string12_0_experimental,3,6008,1153,13,2709,2645,0.976375046142488,285
YIL124W,YIL124W,adjacent enzyme,string12_0_experimental,1,742,228,12,715,652,0.9118881118881119,742
YIL124W,YIL124W,adjacent enzyme,string12_0_experimental,2,5675,1147,13,2700,2636,0.9762962962962963,742
YIL124W,YIL124W,adjacent enzyme,string12_0_experimental,3,6011,1153,13,2701,2637,0.9763050721954831,742
YIL160C,YIL160C,adjacent enzyme,string12_0_experimental,1,407,185,8,485,438,0.9030927835051547,407
YIL160C,YIL160C,adjacent enzyme,string12_0_experimental,2,5395,1140,13,2686,2622,0.9761727475800447,407
YIL160C,YIL160C,adjacent enzyme,string12_0_experimental,3,6006,1153,13,2691,2627,0.9762170196952805,407
YIR031C,YIR031C,adjacent enzyme,string12_0_experimental,1,53,24,1,35,33,0.9428571428571428,53
YIR031C,YIR031C,adjacent enzyme,string12_0_experimental,2,4645,990,13,2316,2252,0.9723661485319517,53
YIR031C,YIR031C,adjacent enzyme,string12_0_experimental,3,5981,1152,13,2709,2645,0.976375046142488,53
YJL130C,YJL130C,adjacent enzyme,string12_0_experimental,1,479,131,1,293,285,0.9726962457337884,479
YJL130C,YJL130C,adjacent enzyme,string12_0_experimental,2,5634,1145,13,2706,2642,0.9763488543976349,479
YJL130C,YJL130C,adjacent enzyme,string12_0_experimental,3,6008,1153,13,2708,2644,0.9763663220088626,479
YJR019C,YJR019C,adjacent enzyme,string12_0_experimental,1,59,22,4,87,61,0.7011494252873564,59
YJR019C,YJR019C,adjacent enzyme,string12_0_experimental,2,4469,980,13,2463,2399,0.9740154283394235,59
YJR019C,YJR019C,adjacent enzyme,string12_0_experimental,3,5978,1152,13,2699,2635,0.9762875138940348,59
YJR109C,YJR109C,adjacent enzyme,string12_0_experimental,1,191,56,0,268,268,1.0,191
YJR109C,YJR109C,adjacent enzyme,string12_0_experimental,2,5392,1122,13,2676,2612,0.976083707025411,191
YJR109C,YJR109C,adjacent enzyme,string12_0_experimental,3,6004,1153,13,2709,2645,0.976375046142488,191
YKL094W,YKL094W,adjacent enzyme,string12_0_experimental,1,195,60,1,322,314,0.9751552795031055,195
YKL094W,YKL094W,adjacent enzyme,string12_0_experimental,2,5126,1087,13,2655,2591,0.975894538606403,195
YKL094W,YKL094W,adjacent enzyme,string12_0_experimental,3,5993,1153,13,2705,2641,0.9763401109057301,195
YKL140W,YKL140W,adjacent enzyme,string12_0_experimental,1,203,68,8,376,322,0.8563829787234043,203
YKL140W,YKL140W,adjacent enzyme,string12_0_experimental,2,5244,1105,13,2657,2593,0.9759126834776063,203
YKL140W,YKL140W,adjacent enzyme,string12_0_experimental,3,5999,1152,13,2709,2645,0.976375046142488,203
YKL188C,YKL188C,adjacent enzyme,string12_0_experimental,1,107,35,6,140,112,0.8,107
YKL188C,YKL188C,adjacent enzyme,string12_0_experimental,2,5421,1113,13,2668,2604,0.9760119940029985,107
YKL188C,YKL188C,adjacent enzyme,string12_0_experimental,3,6004,1152,13,2709,2645,0.976375046142488,107
YKR009C,YKR009C,adjacent enzyme,string12_0_experimental,1,259,85,3,315,295,0.9365079365079365,259
YKR009C,YKR009C,adjacent enzyme,string12_0_experimental,2,5434,1127,13,2656,2592,0.9759036144578314,259
YKR009C,YKR009C,adjacent enzyme,string12_0_experimental,3,6009,1153,13,2673,2609,0.9760568649457538,259
YKR067W,YKR067W,adjacent enzyme,string12_0_experimental,1,269,35,3,218,200,0.9174311926605505,269
YKR067W,YKR067W,adjacent enzyme,string12_0_experimental,2,5571,1135,13,2678,2614,0.9761015683345781,269
YKR067W,YKR067W,adjacent enzyme,string12_0_experimental,3,6005,1152,13,2697,2633,0.9762699295513534,269
YKR089C,YKR089C,adjacent enzyme,string12_0_experimental,1,43,8,0,54,50,0.9259259259259259,43
YKR089C,YKR089C,adjacent enzyme,string12_0_experimental,2,4579,915,12,2208,2146,0.9719202898550725,43
YKR089C,YKR089C,adjacent enzyme,string12_0_experimental,3,5980,1152,13,2693,2629,0.9762346825102116,43
YLL012W,YLL012W,adjacent enzyme,string12_0_experimental,1,203,69,7,316,270,0.8544303797468354,203
YLL012W,YLL012W,adjacent enzyme,string12_0_experimental,2,5241,1114,13,2663,2599,0.9759669545625235,203
YLL012W,YLL012W,adjacent enzyme,string12_0_experimental,3,5997,1153,13,2701,2637,0.9763050721954831,203
YLR043C,YLR043C,adjacent enzyme,string12_0_experimental,1,923,213,2,531,529,0.9962335216572504,923
YLR043C,YLR043C,adjacent enzyme,string12_0_experimental,2,5699,1150,13,2709,2645,0.976375046142488,923
YLR043C,YLR043C,adjacent enzyme,string12_0_experimental,3,6011,1153,13,2709,2645,0.976375046142488,923
YLR109W,YLR109W,adjacent enzyme,string12_0_experimental,1,163,46,0,104,104,1.0,163
YLR109W,YLR109W,adjacent enzyme,string12_0_experimental,2,5494,1134,13,2703,2639,0.9763226045135035,163
YLR109W,YLR109W,adjacent enzyme,string12_0_experimental,3,6009,1153,13,2709,2645,0.976375046142488,163
YLR153C,YLR153C,adjacent enzyme,string12_0_experimental,1,329,139,1,268,263,0.9813432835820896,329
YLR153C,YLR153C,adjacent enzyme,string12_0_experimental,2,5453,1135,13,2691,2627,0.9762170196952805,329
YLR153C,YLR153C,adjacent enzyme,string12_0_experimental,3,6006,1153,13,2708,2644,0.9763663220088626,329
YLR284C,YLR284C,adjacent enzyme,string12_0_experimental,1,715,211,8,563,509,0.9040852575488455,715
YLR284C,YLR284C,adjacent enzyme,string12_0_experimental,2,5610,1146,13,2702,2638,0.9763138415988157,715
YLR284C,YLR284C,adjacent enzyme,string12_0_experimental,3,6012,1153,13,2703,2639,0.9763226045135035,715
YML059C,YML059C,adjacent enzyme,string12_0_experimental,1,336,41,1,178,177,0.9943820224719101,336
YML059C,YML059C,adjacent enzyme,string12_0_experimental,2,5531,1141,13,2691,2627,0.9762170196952805,336
YML059C,YML059C,adjacent enzyme,string12_0_experimental,3,6006,1153,13,2697,2633,0.9762699295513534,336
YMR165C,YMR165C,adjacent enzyme,string12_0_experimental,1,239,49,2,520,518,0.9961538461538462,239
YMR165C,YMR165C,adjacent enzyme,string12_0_experimental,2,5436,1116,13,2666,2602,0.9759939984996249,239
YMR165C,YMR165C,adjacent enzyme,string12_0_experimental,3,6006,1152,13,2701,2637,0.9763050721954831,239
YMR313C,YMR313C,adjacent enzyme,string12_0_experimental,1,47,17,0,207,203,0.9806763285024155,47
YMR313C,YMR313C,adjacent enzyme,string12_0_experimental,2,4652,981,13,2318,2254,0.9723899913718723,47
YMR313C,YMR313C,adjacent enzyme,string12_0_experimental,3,5987,1152,13,2698,2634,0.9762787249814677,47
YNL036W,YNL036W,adjacent enzyme,string12_0_experimental,1,65,19,0,26,26,1.0,65
YNL036W,YNL036W,adjacent enzyme,string12_0_experimental,2,5176,1059,13,2507,2443,0.974471479856402,65
YNL036W,YNL036W,adjacent enzyme,string12_0_experimental,3,5997,1152,13,2708,2644,0.9763663220088626,65
YNL104C,YNL104C,adjacent enzyme,string12_0_experimental,1,96,42,2,165,143,0.8666666666666667,96
YNL104C,YNL104C,adjacent enzyme,string12_0_experimental,2,4864,1068,13,2626,2562,0.9756283320639756,96
YNL104C,YNL104C,adjacent enzyme,string12_0_experimental,3,5987,1153,13,2708,2644,0.9763663220088626,96
YNL117W,YNL117W,adjacent enzyme,string12_0_experimental,1,52,25,1,86,84,0.9767441860465116,52
YNL117W,YNL117W,adjacent enzyme,string12_0_experimental,2,5002,1056,13,2597,2533,0.9753561802079322,52
YNL117W,YNL117W,adjacent enzyme,string12_0_experimental,3,5993,1152,13,2708,2644,0.9763663220088626,52
YNL277W,YNL277W,adjacent enzyme,string12_0_experimental,1,358,162,1,420,418,0.9952380952380953,358
YNL277W,YNL277W,adjacent enzyme,string12_0_experimental,2,5417,1140,13,2702,2638,0.9763138415988157,358
YNL277W,YNL277W,adjacent enzyme,string12_0_experimental,3,6006,1153,13,2708,2644,0.9763663220088626,358
YNR019W,YNR019W,adjacent enzyme,string12_0_experimental,1,110,29,1,337,336,0.9970326409495549,110
YNR019W,YNR019W,adjacent enzyme,string12_0_experimental,2,5358,1105,13,2647,2583,0.9758216849263317,110
YNR019W,YNR019W,adjacent enzyme,string12_0_experimental,3,6003,1152,13,2709,2645,0.976375046142488,110
YOR081C,YOR081C,adjacent enzyme,string12_0_experimental,1,38,9,0,130,126,0.9692307692307692,38
YOR081C,YOR081C,adjacent enzyme,string12_0_experimental,2,5255,1054,13,2593,2529,0.975318164288469,38
YOR081C,YOR081C,adjacent enzyme,string12_0_experimental,3,6003,1152,13,2709,2645,0.976375046142488,38
YOR108W,YOR108W,adjacent enzyme,string12_0_experimental,1,94,44,2,149,127,0.8523489932885906,94
YOR108W,YOR108W,adjacent enzyme,string12_0_experimental,2,4918,1084,13,2648,2584,0.9758308157099698,94
YOR108W,YOR108W,adjacent enzyme,string12_0_experimental,3,5983,1153,13,2709,2645,0.976375046142488,94
YOR175C,YOR175C,adjacent enzyme,string12_0_experimental,1,27,11,1,86,78,0.9069767441860465,27
YOR175C,YOR175C,adjacent enzyme,string12_0_experimental,2,5082,1027,13,2567,2503,0.9750681729645501,27
YOR175C,YOR175C,adjacent enzyme,string12_0_experimental,3,5993,1152,13,2705,2641,0.9763401109057301,27
YOR245C,YOR245C,adjacent enzyme,string12_0_experimental,1,76,27,4,318,294,0.9245283018867925,76
YOR245C,YOR245C,adjacent enzyme,string12_0_experimental,2,5164,1070,13,2593,2529,0.975318164288469,76
YOR245C,YOR245C,adjacent enzyme,string12_0_experimental,3,5993,1152,13,2677,2613,0.9760926410160627,76
YOR253W,YOR253W,adjacent enzyme,string12_0_experimental,1,217,12,0,97,97,1.0,217
YOR253W,YOR253W,adjacent enzyme,string12_0_experimental,2,5488,1123,13,2668,2604,0.9760119940029985,217
YOR253W,YOR253W,adjacent enzyme,string12_0_experimental,3,6006,1152,13,2709,2645,0.976375046142488,217
YOR303W,YOR303W,adjacent enzyme,string12_0_experimental,1,137,48,0,244,244,1.0,137
YOR303W,YOR303W,adjacent enzyme,string12_0_experimental,2,5417,1112,13,2665,2601,0.9759849906191369,137
YOR303W,YOR303W,adjacent enzyme,string12_0_experimental,3,6003,1152,13,2709,2645,0.976375046142488,137
YOR311C,YOR311C,adjacent enzyme,string12_0_experimental,1,122,39,2,361,357,0.9889196675900277,122
YOR311C,YOR311C,adjacent enzyme,string12_0_experimental,2,5088,1066,13,2615,2551,0.9755258126195029,122
YOR311C,YOR311C,adjacent enzyme,string12_0_experimental,3,5988,1153,13,2701,2637,0.9763050721954831,122
YOR377W,YOR377W,adjacent enzyme,string12_0_experimental,1,75,28,0,85,85,1.0,75
YOR377W,YOR377W,adjacent enzyme,string12_0_experimental,2,4894,1024,13,2555,2491,0.9749510763209394,75
YOR377W,YOR377W,adjacent enzyme,string12_0_experimental,3,5991,1153,13,2709,2645,0.976375046142488,75
YPL028W,YPL028W,adjacent enzyme,string12_0_experimental,1,448,198,8,569,522,0.9173989455184535,448
YPL028W,YPL028W,adjacent enzyme,string12_0_experimental,2,5637,1146,13,2706,2642,0.9763488543976349,448
YPL028W,YPL028W,adjacent enzyme,string12_0_experimental,3,6011,1153,13,2707,2643,0.9763575914296269,448
YPL147W,YPL147W,adjacent enzyme,string12_0_experimental,1,109,42,6,187,159,0.8502673796791443,109
YPL147W,YPL147W,adjacent enzyme,string12_0_experimental,2,5406,1102,13,2668,2604,0.9760119940029985,109
YPL147W,YPL147W,adjacent enzyme,string12_0_experimental,3,6006,1152,13,2709,2645,0.976375046142488,109
YPR193C,YPR193C,adjacent enzyme,string12_0_experimental,1,50,11,0,17,17,1.0,50
YPR193C,YPR193C,adjacent enzyme,string12_0_experimental,2,5248,1064,13,2595,2531,0.9753371868978805,50
YPR193C,YPR193C,adjacent enzyme,string12_0_experimental,3,6001,1153,13,2709,2645,0.976375046142488,50
FKH1,YIL131C,regulator,string12_0_database,1,16,1,0,1,1,1.0,16
FKH1,YIL131C,regulator,string12_0_database,2,177,12,0,14,14,1.0,16
FKH1,YIL131C,regulator,string12_0_database,3,1218,290,1,716,713,0.9958100558659218,16
GCN5,YGR252W,regulator,string12_0_database,1,34,1,0,1,1,1.0,34
GCN5,YGR252W,regulator,string12_0_database,2,195,32,0,70,70,1.0,34
GCN5,YGR252W,regulator,string12_0_database,3,1791,548,4,1085,1072,0.9880184331797235,34
MED4,YOR174W,regulator,string12_0_database,1,27,0,0,0,0,,27
MED4,YOR174W,regulator,string12_0_database,2,394,166,3,443,416,0.9390519187358917,27
MED4,YOR174W,regulator,string12_0_database,3,2084,818,13,1735,1671,0.9631123919308358,27
OPI1,YHL020C,regulator,string12_0_database,1,0,0,0,0,0,,0
OPI1,YHL020C,regulator,string12_0_database,2,0,0,0,0,0,,0
OPI1,YHL020C,regulator,string12_0_database,3,0,0,0,0,0,,0
RFX1,YLR176C,regulator,string12_0_database,1,1,0,0,0,0,,1
RFX1,YLR176C,regulator,string12_0_database,2,4,0,0,0,0,,1
RFX1,YLR176C,regulator,string12_0_database,3,60,33,0,74,74,1.0,1
RGR1,YLR071C,regulator,string12_0_database,1,27,0,0,0,0,,27
RGR1,YLR071C,regulator,string12_0_database,2,394,166,3,443,416,0.9390519187358917,27
RGR1,YLR071C,regulator,string12_0_database,3,2084,818,13,1735,1671,0.9631123919308358,27
RPD3,YNL330C,regulator,string12_0_database,1,36,2,0,2,2,1.0,36
RPD3,YNL330C,regulator,string12_0_database,2,326,136,2,275,266,0.9672727272727273,36
RPD3,YNL330C,regulator,string12_0_database,3,2361,785,10,1682,1625,0.9661117717003567,36
SPT3,YDR392W,regulator,string12_0_database,1,23,0,0,0,0,,23
SPT3,YDR392W,regulator,string12_0_database,2,144,21,0,57,57,1.0,23
SPT3,YDR392W,regulator,string12_0_database,3,1467,462,4,888,876,0.9864864864864865,23
TFC7,YOR110W,regulator,string12_0_database,1,8,0,0,0,0,,8
TFC7,YOR110W,regulator,string12_0_database,2,104,11,0,40,40,1.0,8
TFC7,YOR110W,regulator,string12_0_database,3,891,275,1,570,562,0.9859649122807017,8
YAP6,YDR259C,regulator,string12_0_database,1,16,12,0,27,27,1.0,16
YAP6,YDR259C,regulator,string12_0_database,2,558,296,5,727,698,0.9601100412654745,16
YAP6,YDR259C,regulator,string12_0_database,3,2661,902,13,2180,2116,0.9706422018348624,16
ACC1,YNR016C,pathway enzyme,string12_0_database,1,146,89,3,270,249,0.9222222222222223,146
ACC1,YNR016C,pathway enzyme,string12_0_database,2,1218,599,11,1311,1249,0.9527078565980168,146
ACC1,YNR016C,pathway enzyme,string12_0_database,3,3131,972,12,2395,2331,0.9732776617954071,146
FAS1,YKL182W,pathway enzyme,string12_0_database,1,46,22,7,76,29,0.3815789473684211,46
FAS1,YKL182W,pathway enzyme,string12_0_database,2,760,435,11,968,906,0.9359504132231405,46
FAS1,YKL182W,pathway enzyme,string12_0_database,3,2688,947,12,2333,2269,0.9725675096442349,46
FAS2,YPL231W,pathway enzyme,string12_0_database,1,42,18,7,72,25,0.3472222222222222,42
FAS2,YPL231W,pathway enzyme,string12_0_database,2,672,384,11,910,848,0.9318681318681319,42
FAS2,YPL231W,pathway enzyme,string12_0_database,3,2576,924,12,2122,2058,0.9698397737983034,42
ELO1,YJL196C,pathway enzyme,string12_0_database,1,9,8,4,49,24,0.4897959183673469,9
ELO1,YJL196C,pathway enzyme,string12_0_database,2,330,172,12,576,514,0.8923611111111112,9
ELO1,YJL196C,pathway enzyme,string12_0_database,3,1863,839,12,1990,1928,0.9688442211055276,9
ELO2,YCR034W,pathway enzyme,string12_0_database,1,9,8,4,50,24,0.48,9
ELO2,YCR034W,pathway enzyme,string12_0_database,2,330,172,12,577,514,0.8908145580589255,9
ELO2,YCR034W,pathway enzyme,string12_0_database,3,1863,839,12,1991,1928,0.9683576092415871,9
ELO3,YLR372W,pathway enzyme,string12_0_database,1,9,8,4,50,24,0.48,9
ELO3,YLR372W,pathway enzyme,string12_0_database,2,330,172,12,577,514,0.8908145580589255,9
ELO3,YLR372W,pathway enzyme,string12_0_database,3,1863,839,12,1991,1928,0.9683576092415871,9
OLE1,YGL055W,pathway enzyme,string12_0_database,1,59,36,4,114,99,0.868421052631579,59
OLE1,YGL055W,pathway enzyme,string12_0_database,2,835,438,9,1138,1079,0.9481546572934973,59
OLE1,YGL055W,pathway enzyme,string12_0_database,3,2861,987,12,2499,2437,0.9751900760304122,59
FAA1,YOR317W,pathway enzyme,string12_0_database,1,100,45,7,289,237,0.8200692041522492,100
FAA1,YOR317W,pathway enzyme,string12_0_database,2,829,444,12,1442,1380,0.957004160887656,100
FAA1,YOR317W,pathway enzyme,string12_0_database,3,2835,988,12,2423,2361,0.974411886091622,100
FAA2,YER015W,pathway enzyme,string12_0_database,1,102,45,7,276,230,0.8333333333333334,102
FAA2,YER015W,pathway enzyme,string12_0_database,2,845,456,12,1440,1384,0.9611111111111111,102
FAA2,YER015W,pathway enzyme,string12_0_database,3,2870,990,12,2420,2364,0.9768595041322314,102
FAA3,YIL009W,pathway enzyme,string12_0_database,1,99,44,7,285,235,0.8245614035087719,99
FAA3,YIL009W,pathway enzyme,string12_0_database,2,841,453,12,1445,1385,0.9584775086505191,99
FAA3,YIL009W,pathway enzyme,string12_0_database,3,2871,990,12,2424,2364,0.9752475247524752,99
FAA4,YMR246W,pathway enzyme,string12_0_database,1,96,42,7,287,233,0.8118466898954704,96
FAA4,YMR246W,pathway enzyme,string12_0_database,2,829,443,12,1443,1379,0.9556479556479557,96
FAA4,YMR246W,pathway enzyme,string12_0_database,3,2835,988,12,2425,2361,0.9736082474226804,96
POX1,YGL205W,pathway enzyme,string12_0_database,1,200,105,11,432,388,0.8981481481481481,200
POX1,YGL205W,pathway enzyme,string12_0_database,2,1396,709,12,1638,1592,0.9719169719169719,200
POX1,YGL205W,pathway enzyme,string12_0_database,3,3269,1017,12,2515,2469,0.9817097415506958,200
SLC1,YDL052C,pathway enzyme,string12_0_database,1,118,62,6,367,313,0.8528610354223434,118
