orf,self_value,self_rank,n_genes,self_present,version
YGL080W,-1.44644042821508,252.0,4603,True,nadal_pseudobulk_log2fc
YGL081W,,,4488,False,nadal_pseudobulk_log2fc
YGL082W,-0.897307916480722,376.0,4747,True,nadal_pseudobulk_log2fc
YGL083W,0.808018796434102,3934.0,4473,True,nadal_pseudobulk_log2fc
YGL084C,-0.336974673679544,1459.0,4578,True,nadal_pseudobulk_log2fc
YGL085W,-1.01049583145208,582.0,4545,True,nadal_pseudobulk_log2fc
YGL086W,-0.127107925219645,1846.0,4794,True,nadal_pseudobulk_log2fc
YGL087C,-6.91600457474342,1068.0,4413,True,nadal_pseudobulk_log2fc
YGL088W,,,4586,False,nadal_pseudobulk_log2fc
YGL089C,0.253998747453854,3311.0,4632,True,nadal_pseudobulk_log2fc
YGL090W,-0.3555374210169,1569.0,4523,True,nadal_pseudobulk_log2fc
YGL094C,1.31662010770299,4652.0,4704,True,nadal_pseudobulk_log2fc
YGL095C,-1.23460638911094,609.0,4538,True,nadal_pseudobulk_log2fc
YGL096W,0.966331676785478,4394.0,4628,True,nadal_pseudobulk_log2fc
YGL100W,-0.429670152494853,1205.0,4594,True,nadal_pseudobulk_log2fc
YGL101W,-3.5046665972992734,509.0,4629,True,nadal_pseudobulk_log2fc
YGL104C,-4.23838168387779,3546.0,4411,True,nadal_pseudobulk_log2fc
YGL105W,-0.463523475595194,1626.0,4468,True,nadal_pseudobulk_log2fc
YGL107C,-0.386766779727368,1211.0,4576,True,nadal_pseudobulk_log2fc
YGL109W,,,4521,False,nadal_pseudobulk_log2fc
YGL110C,0.896931011840192,4505.0,4706,True,nadal_pseudobulk_log2fc
YGL114W,-0.481636159590865,1082.0,4617,True,nadal_pseudobulk_log2fc
YGL117W,,,4657,False,nadal_pseudobulk_log2fc
YGL124C,-0.332468409480556,1145.0,4785,True,nadal_pseudobulk_log2fc
YGL126W,-0.420405296076761,1063.0,4647,True,nadal_pseudobulk_log2fc
YGL127C,-5.77146556991095,126.0,4480,True,nadal_pseudobulk_log2fc
YGL129C,-0.837840163030564,541.0,4617,True,nadal_pseudobulk_log2fc
YGL131C,0.732970386953681,3607.0,4446,True,nadal_pseudobulk_log2fc
YGL132W,,,4476,False,nadal_pseudobulk_log2fc
YGL133W,-5.39615285106664,2.0,4645,True,nadal_pseudobulk_log2fc
YGL136C,1.04462449063387,4418.0,4617,True,nadal_pseudobulk_log2fc
YGL138C,,,4615,False,nadal_pseudobulk_log2fc
YGL139W,0.640804099186729,4184.0,4644,True,nadal_pseudobulk_log2fc
YGL140C,-1.31760064829438,392.0,4556,True,nadal_pseudobulk_log2fc
YGL141W,0.387451801846262,3889.0,4756,True,nadal_pseudobulk_log2fc
YGL143C,-0.25428919131417,1730.0,4529,True,nadal_pseudobulk_log2fc
YGL144C,-0.913964458928277,172.0,4935,True,nadal_pseudobulk_log2fc
YGL146C,,,4423,False,nadal_pseudobulk_log2fc
YGL148W,-0.826360892661677,591.0,4607,True,nadal_pseudobulk_log2fc
YGL149W,5.91839477331531,4678.0,4678,True,nadal_pseudobulk_log2fc
YGL151W,-2.31237033128542,90.0,4612,True,nadal_pseudobulk_log2fc
YGL152C,,,4441,False,nadal_pseudobulk_log2fc
YGL153W,-1.28919263896736,192.0,4684,True,nadal_pseudobulk_log2fc
YGL154C,-4.79763805592315,2277.0,4427,True,nadal_pseudobulk_log2fc
YGL156W,,,4564,False,nadal_pseudobulk_log2fc
YGL157W,-0.753575077322639,610.0,4605,True,nadal_pseudobulk_log2fc
YGL158W,,,4636,False,nadal_pseudobulk_log2fc
YGL160W,-0.101094428559322,2089.0,4558,True,nadal_pseudobulk_log2fc
YGL162W,-5.4561252439412,58.0,4513,True,nadal_pseudobulk_log2fc
YGL163C,-4.36891974737566,260.0,4507,True,nadal_pseudobulk_log2fc
YGL164C,-1.58989124529751,115.0,4726,True,nadal_pseudobulk_log2fc
YGL166W,0.53853875698695,3863.0,4594,True,nadal_pseudobulk_log2fc
YGL167C,-1.54113068969262,1568.0,4441,True,nadal_pseudobulk_log2fc
YGL168W,,,4420,False,nadal_pseudobulk_log2fc
YGL170C,,,4581,False,nadal_pseudobulk_log2fc
YGL173C,-1.21462853007865,606.0,4528,True,nadal_pseudobulk_log2fc
YGL174W,2.74756196133873,4362.0,4423,True,nadal_pseudobulk_log2fc
YGL175C,,,4474,False,nadal_pseudobulk_log2fc
YGL176C,0.642688686430782,3873.0,4547,True,nadal_pseudobulk_log2fc
YGL177W,,,4419,False,nadal_pseudobulk_log2fc
YGL178W,-0.95676592114448,387.0,4642,True,nadal_pseudobulk_log2fc
YGL179C,-4.36891974737566,3939.0,4411,True,nadal_pseudobulk_log2fc
YGL181W,-0.780280349712552,613.0,4611,True,nadal_pseudobulk_log2fc
YGL186C,-0.0723263947934543,2042.0,4585,True,nadal_pseudobulk_log2fc
YGL191W,-1.40464173607509,1452.0,4446,True,nadal_pseudobulk_log2fc
YGL192W,,,4479,False,nadal_pseudobulk_log2fc
YGL194C,-4.97209464875302,762.0,4441,True,nadal_pseudobulk_log2fc
YGL195W,-8.02338359143579,119.0,4416,True,nadal_pseudobulk_log2fc
YGL196W,3.080210505948457,4513.0,4515,True,nadal_pseudobulk_log2fc
YGL197W,-4.70180284860343,1461.0,4431,True,nadal_pseudobulk_log2fc
YGL199C,,,4542,False,nadal_pseudobulk_log2fc
YGL200C,-0.403126655298662,2713.0,4429,True,nadal_pseudobulk_log2fc
YGL202W,-0.9001029676696826,660.0,4795,True,nadal_pseudobulk_log2fc
YGL203C,-1.90412398206731,106.0,4657,True,nadal_pseudobulk_log2fc
YGL205W,,,4447,False,nadal_pseudobulk_log2fc
YGL209W,-1.05014238772234,685.0,4530,True,nadal_pseudobulk_log2fc
YGL210W,-0.595837538270723,1383.0,4495,True,nadal_pseudobulk_log2fc
YGL211W,1.7265834276258896,4516.0,4563,True,nadal_pseudobulk_log2fc
YGL212W,,,4504,False,nadal_pseudobulk_log2fc
YGL213C,-0.62922189825306,1118.0,4533,True,nadal_pseudobulk_log2fc
YGL214W,,,4419,False,nadal_pseudobulk_log2fc
YGL215W,0.16782742665933,2833.0,4537,True,nadal_pseudobulk_log2fc
YGL216W,-1.4357754143440202,2247.0,4716,True,nadal_pseudobulk_log2fc
YGL217C,,,4446,False,nadal_pseudobulk_log2fc
YGL218W,,,4460,False,nadal_pseudobulk_log2fc
YGL219C,1.50243841106924,4514.0,4586,True,nadal_pseudobulk_log2fc
YGL220W,-7.93130423935606,50.0,4431,True,nadal_pseudobulk_log2fc
YGL221C,-0.977093414745317,349.0,4673,True,nadal_pseudobulk_log2fc
YGL222C,-4.79763805592315,220.0,4502,True,nadal_pseudobulk_log2fc
YGL223C,,,4428,False,nadal_pseudobulk_log2fc
YGL224C,-5.3335788867264,2157.0,4412,True,nadal_pseudobulk_log2fc
YGL226C,,,4430,False,nadal_pseudobulk_log2fc
YGL226W,-6.31557841702024,9.0,4496,True,nadal_pseudobulk_log2fc
YGL227W,,,4437,False,nadal_pseudobulk_log2fc
YGL228W,-0.590639444826636,1570.0,4451,True,nadal_pseudobulk_log2fc
YGL229C,,,4451,False,nadal_pseudobulk_log2fc
YGL230C,,,4427,False,nadal_pseudobulk_log2fc
YGL231C,-1.06950721352305,451.0,4589,True,nadal_pseudobulk_log2fc
YGL232W,-0.596323181035475,904.0,4612,True,nadal_pseudobulk_log2fc
YGL234W,-0.814670565089208,2728.0,4420,True,nadal_pseudobulk_log2fc
YGL235W,,,4410,False,nadal_pseudobulk_log2fc
YGL236C,-0.379809878192556,1290.0,4625,True,nadal_pseudobulk_log2fc
YGL237C,1.61729249943768,4404.0,4576,True,nadal_pseudobulk_log2fc
YGL240W,,,4441,False,nadal_pseudobulk_log2fc
YGL241W,-0.914467454470173,712.0,4560,True,nadal_pseudobulk_log2fc
YGL242C,-1.03521350303035,722.0,4527,True,nadal_pseudobulk_log2fc
YGL243W,-0.268670470486207,1498.0,4630,True,nadal_pseudobulk_log2fc
YGL244W,-0.219707914991216,1767.0,4539,True,nadal_pseudobulk_log2fc
YGL246C,-7.18769903801021,107.0,4435,True,nadal_pseudobulk_log2fc
YGL248W,-4.88750174795034,1382.0,4440,True,nadal_pseudobulk_log2fc
YGL249W,,,4537,False,nadal_pseudobulk_log2fc
YGL250W,,,4600,False,nadal_pseudobulk_log2fc
YGL252C,-1.01072842762373,692.0,4558,True,nadal_pseudobulk_log2fc
YGL253W,-0.705981615989423,1276.0,4479,True,nadal_pseudobulk_log2fc
YGL254W,,,4435,False,nadal_pseudobulk_log2fc
YGL255W,-0.162800174486967,2032.0,4526,True,nadal_pseudobulk_log2fc
YGL256W,-1.3933427672135,355.0,4569,True,nadal_pseudobulk_log2fc
YGL257C,-0.226491980509671,1618.0,4595,True,nadal_pseudobulk_log2fc
YGL258W,,,4562,False,nadal_pseudobulk_log2fc
YGL259W,,,4413,False,nadal_pseudobulk_log2fc
YGL260W,,,4443,False,nadal_pseudobulk_log2fc
YGL261C,,,4579,False,nadal_pseudobulk_log2fc
YGL263W,0.547039471350375,4042.0,4674,True,nadal_pseudobulk_log2fc
YGR001C,-0.9347982919256,717.0,4545,True,nadal_pseudobulk_log2fc
YGR003W,-4.70180284860343,1185.0,4438,True,nadal_pseudobulk_log2fc
YGR008C,0.416566025812529,3783.0,4650,True,nadal_pseudobulk_log2fc
YGR010W,0.722733190114518,4169.0,4609,True,nadal_pseudobulk_log2fc
YGR011W,0.288229087191795,3237.0,4563,True,nadal_pseudobulk_log2fc
YGR014W,-0.854112125131715,816.0,4533,True,nadal_pseudobulk_log2fc
YGR015C,0.483397052361612,4031.0,4689,True,nadal_pseudobulk_log2fc
YGR016W,,,4492,False,nadal_pseudobulk_log2fc
YGR017W,-2.13195773502865,862.0,4461,True,nadal_pseudobulk_log2fc
YGR019W,-1.44213572522264,136.0,4751,True,nadal_pseudobulk_log2fc
YGR020C,1.68026317714342,4292.0,4474,True,nadal_pseudobulk_log2fc
YGR021W,-5.3335788867264,916.0,4433,True,nadal_pseudobulk_log2fc
YGR022C,,,4480,False,nadal_pseudobulk_log2fc
YGR023W,,,4475,False,nadal_pseudobulk_log2fc
YGR025W,,,4526,False,nadal_pseudobulk_log2fc
YGR026W,-0.217035094763897,1677.0,4620,True,nadal_pseudobulk_log2fc
YGR027C,,,4513,False,nadal_pseudobulk_log2fc
YGR031W,,,4546,False,nadal_pseudobulk_log2fc
YGR032W,-0.39967961276198,1185.0,4625,True,nadal_pseudobulk_log2fc
YGR033C,-0.0820570393292099,2177.0,4525,True,nadal_pseudobulk_log2fc
YGR034W,,,4446,False,nadal_pseudobulk_log2fc
YGR035C,-7.72738574646897,42.0,4426,True,nadal_pseudobulk_log2fc
YGR035W,,,4418,False,nadal_pseudobulk_log2fc
YGR036C,,,4421,False,nadal_pseudobulk_log2fc
YGR039W,,,4441,False,nadal_pseudobulk_log2fc
YGR040W,0.358223314767866,3735.0,4701,True,nadal_pseudobulk_log2fc
YGR049W,5.38418192259702,4427.0,4427,True,nadal_pseudobulk_log2fc
YGR050C,0.220888491650499,3058.0,4531,True,nadal_pseudobulk_log2fc
YGR051C,,,4461,False,nadal_pseudobulk_log2fc
YGR052W,-4.70180284860343,261.0,4510,True,nadal_pseudobulk_log2fc
YGR053C,1.00196079617704,4488.0,4657,True,nadal_pseudobulk_log2fc
YGR054W,-1.17427189839505,848.0,4473,True,nadal_pseudobulk_log2fc
YGR055W,0.102898559776159,2760.0,4500,True,nadal_pseudobulk_log2fc
YGR056W,0.130611107495804,2975.0,4506,True,nadal_pseudobulk_log2fc
YGR057C,1.86291378740153,4423.0,4495,True,nadal_pseudobulk_log2fc
YGR058W,1.32880816463801,4359.0,4521,True,nadal_pseudobulk_log2fc
YGR059W,,,4571,False,nadal_pseudobulk_log2fc
YGR061C,-0.694811673077387,1668.0,4457,True,nadal_pseudobulk_log2fc
YGR062C,0.33955274019480053,3660.0,4742,True,nadal_pseudobulk_log2fc
YGR068C,,,4508,False,nadal_pseudobulk_log2fc
YGR069W,,,4558,False,nadal_pseudobulk_log2fc
YGR070W,0.37834615745907,3869.0,4731,True,nadal_pseudobulk_log2fc
YGR071C,0.543518326959445,3836.0,4545,True,nadal_pseudobulk_log2fc
YGR072W,-0.611542751236864,1142.0,4560,True,nadal_pseudobulk_log2fc
YGR077C,-5.05200094905939,548.0,4447,True,nadal_pseudobulk_log2fc
YGR079W,0.690020381924291,3963.0,4533,True,nadal_pseudobulk_log2fc
YGR080W,-0.235724303171287,1313.0,4929,True,nadal_pseudobulk_log2fc
YGR081C,-7.67787155774388,653.0,4411,True,nadal_pseudobulk_log2fc
YGR084C,-0.0350530796472182,2274.0,4568,True,nadal_pseudobulk_log2fc
YGR085C,,,4536,False,nadal_pseudobulk_log2fc
YGR086C,-9.16686057446273,106.0,4412,True,nadal_pseudobulk_log2fc
YGR087C,,,4449,False,nadal_pseudobulk_log2fc
YGR088W,,,4522,False,nadal_pseudobulk_log2fc
YGR089W,0.373651848782038,3488.0,4564,True,nadal_pseudobulk_log2fc
YGR096W,-4.4886202790111,3185.0,4418,True,nadal_pseudobulk_log2fc
YGR097W,0.257961956458415,3415.0,4581,True,nadal_pseudobulk_log2fc
YGR100W,-0.922097823165193,564.0,4598,True,nadal_pseudobulk_log2fc
YGR109C,,,4456,False,nadal_pseudobulk_log2fc
YGR111W,0.174267383705323,3212.0,4737,True,nadal_pseudobulk_log2fc
YGR118W,,,4415,False,nadal_pseudobulk_log2fc
YGR121C,,,4502,False,nadal_pseudobulk_log2fc
YGR122C,,,4539,False,nadal_pseudobulk_log2fc
YGR122W,3.17519072997392,4653.0,4656,True,nadal_pseudobulk_log2fc
YGR123C,-0.42441078634746,1123.0,4618,True,nadal_pseudobulk_log2fc
YGR124W,-0.544953296019507,968.0,4595,True,nadal_pseudobulk_log2fc
YGR125W,-0.738536303827175,878.0,4555,True,nadal_pseudobulk_log2fc
YGR127W,1.17568526834394,4768.0,4844,True,nadal_pseudobulk_log2fc
YGR129W,-2.25859092739098,28.0,4694,True,nadal_pseudobulk_log2fc
YGR130C,-0.443012918828921,1359.0,4542,True,nadal_pseudobulk_log2fc
YGR131W,,,4570,False,nadal_pseudobulk_log2fc
YGR132C,-0.236559922874558,1741.0,4526,True,nadal_pseudobulk_log2fc
YGR134W,-5.05200094905939,1608.0,4420,True,nadal_pseudobulk_log2fc
YGR135W,-0.892694566316255,700.0,4553,True,nadal_pseudobulk_log2fc
YGR136W,,,4524,False,nadal_pseudobulk_log2fc
YGR137W,1.05926430250632,4368.0,4578,True,nadal_pseudobulk_log2fc
YGR138C,,,4542,False,nadal_pseudobulk_log2fc
YGR139W,,,4416,False,nadal_pseudobulk_log2fc
YGR142W,-0.235638796445565,1501.0,4671,True,nadal_pseudobulk_log2fc
YGR144W,,,4419,False,nadal_pseudobulk_log2fc
YGR146C,-1.208157986088849,406.0,4650,True,nadal_pseudobulk_log2fc
YGR148C,,,4509,False,nadal_pseudobulk_log2fc
YGR149W,,,4520,False,nadal_pseudobulk_log2fc
YGR150C,-5.56907226279494,12.0,4558,True,nadal_pseudobulk_log2fc
YGR151C,4.59397868974864,4469.0,4469,True,nadal_pseudobulk_log2fc
YGR152C,-0.241002884730082,1594.0,4614,True,nadal_pseudobulk_log2fc
YGR153W,,,4577,False,nadal_pseudobulk_log2fc
YGR154C,1.1728356274955,4391.0,4566,True,nadal_pseudobulk_log2fc
YGR157W,-1.77412233542751,754.0,4457,True,nadal_pseudobulk_log2fc
YGR161C,1.0222038284066,4456.0,4628,True,nadal_pseudobulk_log2fc
YGR161W,,,4499,False,nadal_pseudobulk_log2fc
YGR162W,-0.373299056609175,2259.0,4437,True,nadal_pseudobulk_log2fc
YGR164W,,,4507,False,nadal_pseudobulk_log2fc
YGR165W,,,4617,False,nadal_pseudobulk_log2fc
YGR166W,-0.286956827192369,1514.0,4609,True,nadal_pseudobulk_log2fc
YGR168C,-0.415342354706088,1216.0,4601,True,nadal_pseudobulk_log2fc
YGR169C,1.23303155589636,4368.0,4601,True,nadal_pseudobulk_log2fc
YGR170W,0.600424618060602,4427.0,4862,True,nadal_pseudobulk_log2fc
YGR173W,-0.327217634664128,1358.0,4654,True,nadal_pseudobulk_log2fc
YGR174C,-1.61066860264242,513.0,4506,True,nadal_pseudobulk_log2fc
YGR176W,,,4446,False,nadal_pseudobulk_log2fc
YGR177C,-0.327292265688432,1248.0,4653,True,nadal_pseudobulk_log2fc
YGR178C,-0.522174091252881,824.0,4683,True,nadal_pseudobulk_log2fc
YGR180C,-0.2147506889128555,2985.0,4463,True,nadal_pseudobulk_log2fc
YGR181W,-1.37213395319133,122.0,4743,True,nadal_pseudobulk_log2fc
YGR183C,-2.26905258844106,206.0,4550,True,nadal_pseudobulk_log2fc
YGR193C,0.677782074379091,4540.0,4869,True,nadal_pseudobulk_log2fc
YGR196C,-0.275639319574651,1911.0,4472,True,nadal_pseudobulk_log2fc
YGR199W,0.0262247110023628,2459.0,4541,True,nadal_pseudobulk_log2fc
YGR202C,-5.39615285106664,1004.0,4436,True,nadal_pseudobulk_log2fc
YGR203W,-0.460416584615915,1244.0,4542,True,nadal_pseudobulk_log2fc
YGR205W,,,4665,False,nadal_pseudobulk_log2fc
YGR207C,-2.05348367734648,148.0,4629,True,nadal_pseudobulk_log2fc
YGR209C,-0.500094803088677,1073.0,4585,True,nadal_pseudobulk_log2fc
YGR210C,0.393301872534293,3275.0,4459,True,nadal_pseudobulk_log2fc
YGR212W,-4.23838168387779,1306.0,4446,True,nadal_pseudobulk_log2fc
YGR213C,,,4538,False,nadal_pseudobulk_log2fc
YGR215W,-0.392702615663651,1384.0,4565,True,nadal_pseudobulk_log2fc
YGR219W,,,4412,False,nadal_pseudobulk_log2fc
YGR220C,,,4460,False,nadal_pseudobulk_log2fc
YGR221C,,,4425,False,nadal_pseudobulk_log2fc
YGR222W,-0.0752862142790809,2238.0,4568,True,nadal_pseudobulk_log2fc
YGR223C,-0.113438602667889,2013.0,4627,True,nadal_pseudobulk_log2fc
YGR224W,-1.30517503723192,462.0,4543,True,nadal_pseudobulk_log2fc
YGR225W,6.74885299145228,4639.0,4639,True,nadal_pseudobulk_log2fc
YGR227W,-0.134526496821297,1918.0,4621,True,nadal_pseudobulk_log2fc
YGR228W,,,4434,False,nadal_pseudobulk_log2fc
YGR229C,-7.4162455417773,164.0,4421,True,nadal_pseudobulk_log2fc
YGR232W,-7.22264998792049,36.0,4462,True,nadal_pseudobulk_log2fc
YGR233C,-0.376480736147681,1180.0,4666,True,nadal_pseudobulk_log2fc
YGR234W,-1.22182120161196,169.0,4724,True,nadal_pseudobulk_log2fc
YGR235C,-1.54028242449712,108.0,4731,True,nadal_pseudobulk_log2fc
YGR236C,,,4736,False,nadal_pseudobulk_log2fc
YGR238C,2.06232948673079,4552.0,4564,True,nadal_pseudobulk_log2fc
YGR241C,-0.892111917099864,704.0,4554,True,nadal_pseudobulk_log2fc
YGR242W,,,4509,False,nadal_pseudobulk_log2fc
YGR244C,-0.7012820438970695,370.0,4834,True,nadal_pseudobulk_log2fc
YGR247W,-0.266455542903035,1597.0,4553,True,nadal_pseudobulk_log2fc
YGR248W,,,4414,False,nadal_pseudobulk_log2fc
YGR249W,,,4505,False,nadal_pseudobulk_log2fc
YGR250C,-1.16123865671328,271.0,4663,True,nadal_pseudobulk_log2fc
YGR254W,-1.32579981850557,470.0,4520,True,nadal_pseudobulk_log2fc
YGR256W,,,4681,False,nadal_pseudobulk_log2fc
YGR258C,0.160640690084323,3001.0,4589,True,nadal_pseudobulk_log2fc
YGR259C,,,4643,False,nadal_pseudobulk_log2fc
YGR260W,0.0882702364272978,2759.0,4435,True,nadal_pseudobulk_log2fc
YGR261C,-6.14386935977116,1189.0,4413,True,nadal_pseudobulk_log2fc
YGR263C,5.46250047730036,4395.0,4413,True,nadal_pseudobulk_log2fc
YGR266W,0.477800519485147,3655.0,4566,True,nadal_pseudobulk_log2fc
YGR268C,,,4416,False,nadal_pseudobulk_log2fc
YGR270W,-0.6017201486991,975.0,4584,True,nadal_pseudobulk_log2fc
YGR271W,-0.91370117312159,318.0,4750,True,nadal_pseudobulk_log2fc
YGR273C,,,4465,False,nadal_pseudobulk_log2fc
YGR275W,-0.889762745642707,588.0,4593,True,nadal_pseudobulk_log2fc
YGR276C,-1.12574831655836,476.0,4563,True,nadal_pseudobulk_log2fc
YGR279C,-0.794456998939111,588.0,4620,True,nadal_pseudobulk_log2fc
YGR281W,-0.244161493652915,1645.0,4574,True,nadal_pseudobulk_log2fc
YGR282C,-0.729513784653848,1154.0,4489,True,nadal_pseudobulk_log2fc
YGR283C,-0.531458000447857,921.0,4610,True,nadal_pseudobulk_log2fc
YGR284C,-0.148715854874189,1991.0,4553,True,nadal_pseudobulk_log2fc
YGR285C,-0.348190038254875,2410.0,4440,True,nadal_pseudobulk_log2fc
YGR286C,-5.77146556991095,32.0,4500,True,nadal_pseudobulk_log2fc
YGR287C,,,4571,False,nadal_pseudobulk_log2fc
YGR288W,,,4460,False,nadal_pseudobulk_log2fc
YGR289C,3.45931769949276,4571.0,4571,True,nadal_pseudobulk_log2fc
YGR290W,,,4443,False,nadal_pseudobulk_log2fc
YGR291C,,,4424,False,nadal_pseudobulk_log2fc
YGR292W,,,4512,False,nadal_pseudobulk_log2fc
YGR295C,-0.143885657116519,1792.0,4715,True,nadal_pseudobulk_log2fc
YHL002W,-0.434499262729662,1029.0,4663,True,nadal_pseudobulk_log2fc
YHL003C,-1.71302092884105,238.0,4604,True,nadal_pseudobulk_log2fc
YHL004W,-0.414543233516107,1316.0,4539,True,nadal_pseudobulk_log2fc
YHL006C,-1.58002886455138,220.0,4595,True,nadal_pseudobulk_log2fc
YHL008C,-5.56907226279494,21.0,4554,True,nadal_pseudobulk_log2fc
YHL012W,5.29205893302261,4608.0,4608,True,nadal_pseudobulk_log2fc
YHL014C,-4.36891974737566,3915.0,4410,True,nadal_pseudobulk_log2fc
YHL016C,-4.36891974737566,23.0,4657,True,nadal_pseudobulk_log2fc
YHL017W,-2.76041511734413,86.0,4603,True,nadal_pseudobulk_log2fc
YHL019C,-1.55698213406544,208.0,4646,True,nadal_pseudobulk_log2fc
YHL021C,2.12131686133272,4579.0,4581,True,nadal_pseudobulk_log2fc
YHL023C,-1.15102554336634,154.0,4735,True,nadal_pseudobulk_log2fc
YHL024W,,,4426,False,nadal_pseudobulk_log2fc
YHL025W,0.513816704517767,3910.0,4655,True,nadal_pseudobulk_log2fc
YHL026C,0.578830042095691,4035.0,4636,True,nadal_pseudobulk_log2fc
YHL027W,-5.72346641763132,5.0,4578,True,nadal_pseudobulk_log2fc
YHL028W,-4.23838168387779,125.0,4560,True,nadal_pseudobulk_log2fc
YHL029C,1.12105818502494,4215.0,4495,True,nadal_pseudobulk_log2fc
YHL030W,-0.830563259547938,432.0,4680,True,nadal_pseudobulk_log2fc
YHL031C,-1.38990390687909,298.0,4594,True,nadal_pseudobulk_log2fc
YHL032C,-4.59914565240071,112.0,4526,True,nadal_pseudobulk_log2fc
YHL033C,,,4466,False,nadal_pseudobulk_log2fc
YHL034C,-0.113791250421524,1967.0,4653,True,nadal_pseudobulk_log2fc
YHL035C,0.484035969982462,3806.0,4589,True,nadal_pseudobulk_log2fc
YHL036W,,,4524,False,nadal_pseudobulk_log2fc
YHL037C,,,4462,False,nadal_pseudobulk_log2fc
YHL038C,0.225297859117306,3410.0,4671,True,nadal_pseudobulk_log2fc
YHL039W,-0.829770400028624,385.0,4753,True,nadal_pseudobulk_log2fc
YHL040C,-0.510259144309546,1225.0,4543,True,nadal_pseudobulk_log2fc
YHL041W,,,4471,False,nadal_pseudobulk_log2fc
YHL042W,,,4618,False,nadal_pseudobulk_log2fc
YHL043W,,,4420,False,nadal_pseudobulk_log2fc
YHL044W,0.166055739601591,2817.0,4465,True,nadal_pseudobulk_log2fc
YHL045W,,,4591,False,nadal_pseudobulk_log2fc
YHL046C,,,4610,False,nadal_pseudobulk_log2fc
YHL047C,-2.26332173624859,108.0,4603,True,nadal_pseudobulk_log2fc
YHR001W,-0.746347090794274,514.0,4724,True,nadal_pseudobulk_log2fc
YHR004C,-1.19107453069505,656.0,4503,True,nadal_pseudobulk_log2fc
YHR008C,-8.39679454197136,223.0,4413,True,nadal_pseudobulk_log2fc
YHR011W,0.900760941017578,4217.0,4575,True,nadal_pseudobulk_log2fc
YHR013C,-1.18734564841445,631.0,4527,True,nadal_pseudobulk_log2fc
YHR014W,,,4613,False,nadal_pseudobulk_log2fc
YHR015W,,,4626,False,nadal_pseudobulk_log2fc
YHR016C,1.94923911879446,4670.0,4680,True,nadal_pseudobulk_log2fc
YHR017W,0.374576118557897,3792.0,4713,True,nadal_pseudobulk_log2fc
YHR018C,0.560273474012781,4215.0,4739,True,nadal_pseudobulk_log2fc
YHR021W,,,4424,False,nadal_pseudobulk_log2fc
YHR022C,,,4493,False,nadal_pseudobulk_log2fc
YHR025W,-0.413000775553327,1017.0,4673,True,nadal_pseudobulk_log2fc
YHR028C,-0.925952599877351,268.0,4834,True,nadal_pseudobulk_log2fc
YHR029C,-0.144758410132282,1915.0,4621,True,nadal_pseudobulk_log2fc
YHR030C,1.1103522644852,4364.0,4555,True,nadal_pseudobulk_log2fc
YHR032W,,,4453,False,nadal_pseudobulk_log2fc
YHR033W,-0.622180352791811,462.0,4852,True,nadal_pseudobulk_log2fc
YHR037W,-0.365266599005108,1553.0,4547,True,nadal_pseudobulk_log2fc
YHR039C,0.7022234772419065,4284.0,4628,True,nadal_pseudobulk_log2fc
YHR041C,-6.78182733353795,1037.0,4412,True,nadal_pseudobulk_log2fc
YHR043C,-0.216459968649587,1643.0,4635,True,nadal_pseudobulk_log2fc
YHR044C,,,4554,False,nadal_pseudobulk_log2fc
YHR045W,-1.200195190543,864.0,4499,True,nadal_pseudobulk_log2fc
YHR046C,-5.81791905461344,43.0,4491,True,nadal_pseudobulk_log2fc
YHR047C,-0.74853436668309,818.0,4582,True,nadal_pseudobulk_log2fc
YHR049C,,,4411,False,nadal_pseudobulk_log2fc
YHR049W,-0.530127756211387,1045.0,4597,True,nadal_pseudobulk_log2fc
YHR050W,-2.298812640404141,1836.0,4889,True,nadal_pseudobulk_log2fc
YHR051W,0.520165582319669,3566.0,4494,True,nadal_pseudobulk_log2fc
YHR057C,-7.44612861634153,25.0,4433,True,nadal_pseudobulk_log2fc
YHR059W,-6.06902292861589,147.0,4451,True,nadal_pseudobulk_log2fc
YHR060W,-0.471529253869316,1152.0,4610,True,nadal_pseudobulk_log2fc
YHR061C,,,4464,False,nadal_pseudobulk_log2fc
YHR063C,-0.22581013442768,1421.0,4733,True,nadal_pseudobulk_log2fc
YHR064C,-0.853469596944651,941.0,4506,True,nadal_pseudobulk_log2fc
